stdDay,incDec,22D_variants,23A_variants
2022-12-19,887.0,425.76,8.870000000000001
2022-12-20,3165.0,1519.2,31.650000000000002
2022-12-21,3087.0,1481.76,30.87
2022-12-22,2677.0,1284.96,26.77
2022-12-23,2389.0,1146.72,23.89
2022-12-24,1993.0,956.64,19.93
2022-12-25,1768.0,848.64,17.68
2022-12-26,942.0,452.15999999999997,9.42
2022-12-27,3049.0,1463.52,30.490000000000002
2022-12-28,2774.0,1331.52,27.740000000000002
2022-12-29,2355.0,1130.3999999999999,23.55
2022-12-30,2175.0,1044.0,21.75
2022-12-31,2114.0,1014.7199999999999,21.14
2023-01-01,1843.0,884.64,18.43
2023-01-02,887.0,505.59,8.870000000000001
2023-01-03,2779.0,1584.03,27.79
2023-01-04,2499.0,1424.4299999999998,24.990000000000002
2023-01-05,2252.0,1283.6399999999999,22.52
2023-01-06,1965.0,1120.05,19.650000000000002
2023-01-07,1900.0,1083.0,19.0
2023-01-08,1597.0,910.29,15.97
2023-01-09,732.0,417.23999999999995,7.32
2023-01-10,2145.0,1222.6499999999999,21.45
2023-01-11,1827.0,1041.3899999999999,18.27
2023-01-12,1467.0,836.1899999999999,14.67
2023-01-13,1386.0,790.02,13.86
2023-01-14,1366.0,778.6199999999999,13.66
2023-01-15,1100.0,627.0,11.0
2023-01-16,493.0,345.09999999999997,4.93
2023-01-17,1451.0,1015.6999999999999,14.51
2023-01-18,1083.0,758.0999999999999,10.83
2023-01-19,968.0,677.5999999999999,9.68
2023-01-20,1087.0,760.9,10.870000000000001
2023-01-21,923.0,646.0999999999999,9.23
2023-01-22,635.0,444.5,6.3500000000000005
2023-01-23,392.0,274.4,3.92
2023-01-24,451.0,315.7,4.51
2023-01-25,671.0,469.7,6.71
2023-01-26,1171.0,819.6999999999999,11.71
2023-01-27,1141.0,798.6999999999999,11.41
2023-01-28,885.0,619.5,8.85
2023-01-29,710.0,496.99999999999994,7.1000000000000005
2023-01-30,237.0,175.38,7.109999999999999
2023-01-31,668.0,494.32,20.04
2023-02-01,771.0,570.54,23.13
2023-02-02,543.0,401.82,16.29
2023-02-03,557.0,412.18,16.71
2023-02-04,560.0,414.4,16.8
2023-02-05,598.0,442.52,17.939999999999998
2023-02-06,228.0,168.72,6.84
2023-02-07,546.0,404.04,16.38
2023-02-08,709.0,524.66,21.27
2023-02-09,482.0,356.68,14.459999999999999
2023-02-10,495.0,366.3,14.85
2023-02-11,455.0,336.7,13.65
2023-02-12,446.0,330.04,13.379999999999999
2023-02-13,185.0,133.2,14.8
2023-02-14,491.0,353.52,39.28
2023-02-15,545.0,392.4,43.6
2023-02-16,466.0,335.52,37.28
2023-02-17,431.0,310.32,34.480000000000004
2023-02-18,405.0,291.59999999999997,32.4
2023-02-19,426.0,306.71999999999997,34.08
2023-02-20,145.0,104.39999999999999,11.6
2023-02-21,383.0,275.76,30.64
2023-02-22,461.0,331.92,36.88
2023-02-23,355.0,255.6,28.400000000000002
2023-02-24,292.0,210.23999999999998,23.36
2023-02-25,353.0,254.16,28.240000000000002
2023-02-26,378.0,272.15999999999997,30.240000000000002
2023-02-27,163.0,109.21000000000001,24.45
2023-02-28,398.0,266.66,59.699999999999996
2023-03-01,427.0,286.09000000000003,64.05
2023-03-02,300.0,201.0,45.0
2023-03-03,373.0,249.91000000000003,55.949999999999996
2023-03-04,361.0,241.87,54.15
2023-03-05,296.0,198.32000000000002,44.4
2023-03-06,0.0,0.0,0.0
2023-03-07,506.0,339.02000000000004,75.89999999999999
2023-03-08,370.0,247.9,55.5
2023-03-09,327.0,219.09,49.05
2023-03-10,336.0,225.12,50.4
2023-03-11,331.0,221.77,49.65
2023-03-12,315.0,211.05,47.25
2023-03-13,130.0,72.80000000000001,37.699999999999996
2023-03-14,315.0,176.4,91.35
2023-03-15,340.0,190.4,98.6
2023-03-16,315.0,176.4,91.35
2023-03-17,278.0,155.68,80.61999999999999
2023-03-18,284.0,159.04000000000002,82.36
2023-03-19,270.0,151.20000000000002,78.3
2023-03-20,0.0,0.0,0.0
2023-03-21,402.0,225.12000000000003,116.58
2023-03-22,308.0,172.48000000000002,89.32
2023-03-23,316.0,176.96,91.64
2023-03-24,269.0,150.64000000000001,78.00999999999999
2023-03-25,276.0,154.56,80.03999999999999
2023-03-26,264.0,147.84,76.55999999999999
2023-03-27,94.0,36.660000000000004,43.24
2023-03-28,323.0,125.97,148.58
2023-03-29,390.0,152.1,179.4
2023-03-30,293.0,114.27000000000001,134.78
2023-03-31,324.0,126.36,149.04000000000002
2023-04-01,358.0,139.62,164.68
2023-04-02,291.0,113.49000000000001,133.86
2023-04-03,160.0,62.400000000000006,73.60000000000001
2023-04-04,385.0,150.15,177.1
2023-04-05,469.0,182.91,215.74
2023-04-06,394.0,153.66,181.24
2023-04-07,361.0,140.79,166.06
2023-04-08,365.0,142.35,167.9
2023-04-09,361.0,140.79,166.06
2023-04-10,167.0,43.42,93.52000000000001
2023-04-11,397.0,103.22,222.32000000000002
2023-04-12,477.0,124.02000000000001,267.12
2023-04-13,468.0,121.68,262.08000000000004
2023-04-14,378.0,98.28,211.68
2023-04-15,429.0,111.54,240.24
2023-04-16,379.0,98.54,212.24
2023-04-17,148.0,38.480000000000004,82.88000000000001
2023-04-18,464.0,120.64,259.84000000000003
2023-04-19,516.0,134.16,288.96000000000004
2023-04-20,453.0,117.78,253.68000000000004
2023-04-21,454.0,118.04,254.24000000000004
2023-04-22,462.0,120.12,258.72
2023-04-23,459.0,119.34,257.04
2023-04-24,175.0,33.25,112.0
2023-04-25,468.0,88.92,299.52
2023-04-26,597.0,113.43,382.08
2023-04-27,530.0,100.7,339.2
2023-04-28,518.0,98.42,331.52
2023-04-29,529.0,100.51,338.56
2023-04-30,607.0,115.33,388.48
2023-05-01,223.0,42.37,142.72
