stdDay,incDec,22D_variants,23A_variants
2022-12-19,223.0,107.03999999999999,2.23
2022-12-20,796.0,382.08,7.96
2022-12-21,730.0,350.4,7.3
2022-12-22,637.0,305.76,6.37
2022-12-23,557.0,267.36,5.57
2022-12-24,582.0,279.36,5.82
2022-12-25,525.0,252.0,5.25
2022-12-26,205.0,98.39999999999999,2.05
2022-12-27,733.0,351.84,7.33
2022-12-28,685.0,328.8,6.8500000000000005
2022-12-29,605.0,290.4,6.05
2022-12-30,463.0,222.23999999999998,4.63
2022-12-31,464.0,222.72,4.64
2023-01-01,541.0,259.68,5.41
2023-01-02,205.0,116.85,2.05
2023-01-03,645.0,367.65,6.45
2023-01-04,623.0,355.10999999999996,6.23
2023-01-05,469.0,267.33,4.69
2023-01-06,428.0,243.95999999999998,4.28
2023-01-07,402.0,229.14,4.0200000000000005
2023-01-08,441.0,251.36999999999998,4.41
2023-01-09,158.0,90.05999999999999,1.58
2023-01-10,516.0,294.11999999999995,5.16
2023-01-11,383.0,218.30999999999997,3.83
2023-01-12,322.0,183.54,3.22
2023-01-13,305.0,173.85,3.0500000000000003
2023-01-14,287.0,163.58999999999997,2.87
2023-01-15,230.0,131.1,2.3000000000000003
2023-01-16,153.0,107.1,1.53
2023-01-17,330.0,230.99999999999997,3.3000000000000003
2023-01-18,256.0,179.2,2.56
2023-01-19,237.0,165.89999999999998,2.37
2023-01-20,204.0,142.79999999999998,2.04
2023-01-21,171.0,119.69999999999999,1.71
2023-01-22,159.0,111.3,1.59
2023-01-23,58.0,40.599999999999994,0.58
2023-01-24,98.0,68.6,0.98
2023-01-25,204.0,142.79999999999998,2.04
2023-01-26,286.0,200.2,2.86
2023-01-27,245.0,171.5,2.45
2023-01-28,186.0,130.2,1.86
2023-01-29,156.0,109.19999999999999,1.56
2023-01-30,62.0,45.88,1.8599999999999999
2023-01-31,163.0,120.62,4.89
2023-02-01,136.0,100.64,4.08
2023-02-02,108.0,79.92,3.2399999999999998
2023-02-03,111.0,82.14,3.33
2023-02-04,77.0,56.98,2.31
2023-02-05,118.0,87.32,3.54
2023-02-06,42.0,31.08,1.26
2023-02-07,110.0,81.4,3.3
2023-02-08,116.0,85.84,3.48
2023-02-09,113.0,83.62,3.3899999999999997
2023-02-10,90.0,66.6,2.6999999999999997
2023-02-11,105.0,77.7,3.15
2023-02-12,88.0,65.12,2.6399999999999997
2023-02-13,34.0,24.48,2.72
2023-02-14,133.0,95.75999999999999,10.64
2023-02-15,127.0,91.44,10.16
2023-02-16,87.0,62.64,6.96
2023-02-17,86.0,61.919999999999995,6.88
2023-02-18,72.0,51.839999999999996,5.76
2023-02-19,87.0,62.64,6.96
2023-02-20,47.0,33.839999999999996,3.7600000000000002
2023-02-21,95.0,68.39999999999999,7.6000000000000005
2023-02-22,97.0,69.84,7.76
2023-02-23,90.0,64.8,7.2
2023-02-24,83.0,59.76,6.640000000000001
2023-02-25,77.0,55.44,6.16
2023-02-26,73.0,52.559999999999995,5.84
2023-02-27,28.0,18.76,4.2
2023-02-28,59.0,39.53,8.85
2023-03-01,105.0,70.35000000000001,15.75
2023-03-02,59.0,39.53,8.85
2023-03-03,86.0,57.620000000000005,12.9
2023-03-04,79.0,52.93,11.85
2023-03-05,65.0,43.550000000000004,9.75
2023-03-06,0.0,0.0,0.0
2023-03-07,165.0,110.55000000000001,24.75
2023-03-08,108.0,72.36,16.2
2023-03-09,99.0,66.33,14.85
2023-03-10,89.0,59.63,13.35
2023-03-11,109.0,73.03,16.349999999999998
2023-03-12,105.0,70.35000000000001,15.75
2023-03-13,47.0,26.320000000000004,13.629999999999999
2023-03-14,127.0,71.12,36.83
2023-03-15,125.0,70.0,36.25
2023-03-16,86.0,48.160000000000004,24.939999999999998
2023-03-17,86.0,48.160000000000004,24.939999999999998
2023-03-18,109.0,61.040000000000006,31.61
2023-03-19,99.0,55.440000000000005,28.709999999999997
2023-03-20,30.0,16.8,8.7
2023-03-21,152.0,85.12,44.08
2023-03-22,137.0,76.72000000000001,39.73
2023-03-23,121.0,67.76,35.089999999999996
2023-03-24,141.0,78.96000000000001,40.89
2023-03-25,113.0,63.28000000000001,32.769999999999996
2023-03-26,110.0,61.60000000000001,31.9
2023-03-27,66.0,25.740000000000002,30.360000000000003
2023-03-28,161.0,62.79,74.06
2023-03-29,148.0,57.72,68.08
2023-03-30,121.0,47.190000000000005,55.660000000000004
2023-03-31,138.0,53.82,63.480000000000004
2023-04-01,110.0,42.9,50.6
2023-04-02,130.0,50.7,59.800000000000004
2023-04-03,44.0,17.16,20.240000000000002
2023-04-04,174.0,67.86,80.04
2023-04-05,146.0,56.940000000000005,67.16
2023-04-06,125.0,48.75,57.5
2023-04-07,120.0,46.800000000000004,55.2
2023-04-08,111.0,43.29,51.06
2023-04-09,99.0,38.61,45.54
2023-04-10,33.0,8.58,18.48
2023-04-11,134.0,34.84,75.04
2023-04-12,132.0,34.32,73.92
2023-04-13,96.0,24.96,53.760000000000005
2023-04-14,101.0,26.26,56.56
2023-04-15,116.0,30.16,64.96000000000001
2023-04-16,109.0,28.34,61.040000000000006
2023-04-17,53.0,13.780000000000001,29.680000000000003
2023-04-18,159.0,41.34,89.04
2023-04-19,148.0,38.480000000000004,82.88000000000001
2023-04-20,119.0,30.94,66.64
2023-04-21,122.0,31.720000000000002,68.32000000000001
