stdDay,incDec,22D_variants,23A_variants
2023-03-07,851.0,570.1700000000001,127.64999999999999
2023-03-08,634.0,424.78000000000003,95.1
2023-03-09,642.0,430.14000000000004,96.3
2023-03-10,500.0,335.0,75.0
2023-03-11,490.0,328.3,73.5
2023-03-12,527.0,353.09000000000003,79.05
2023-03-13,254.0,142.24,73.66
2023-03-14,646.0,361.76000000000005,187.33999999999997
2023-03-15,619.0,346.64000000000004,179.51
2023-03-16,528.0,295.68,153.11999999999998
2023-03-17,488.0,273.28000000000003,141.51999999999998
2023-03-18,344.0,192.64000000000001,99.75999999999999
2023-03-19,504.0,282.24,146.16
2023-03-20,226.0,126.56000000000002,65.53999999999999
2023-03-21,715.0,400.40000000000003,207.35
2023-03-22,748.0,418.88000000000005,216.92
2023-03-23,624.0,349.44000000000005,180.95999999999998
2023-03-24,596.0,333.76000000000005,172.83999999999997
2023-03-25,559.0,313.04,162.10999999999999
2023-03-26,587.0,328.72,170.23
2023-03-27,284.0,110.76,130.64000000000001
2023-03-28,721.0,281.19,331.66
2023-03-29,792.0,308.88,364.32
2023-03-30,756.0,294.84000000000003,347.76
2023-03-31,625.0,243.75,287.5
2023-04-01,595.0,232.05,273.7
2023-04-02,663.0,258.57,304.98
2023-04-03,254.0,99.06,116.84
2023-04-04,822.0,320.58,378.12
2023-04-05,948.0,369.72,436.08000000000004
2023-04-06,777.0,303.03000000000003,357.42
2023-04-07,748.0,291.72,344.08000000000004
2023-04-08,642.0,250.38,295.32
2023-04-09,692.0,269.88,318.32
2023-04-10,227.0,59.02,127.12000000000002
2023-04-11,839.0,218.14000000000001,469.84000000000003
2023-04-12,962.0,250.12,538.72
2023-04-13,789.0,205.14000000000001,441.84000000000003
2023-04-14,751.0,195.26000000000002,420.56000000000006
2023-04-15,721.0,187.46,403.76000000000005
2023-04-16,742.0,192.92000000000002,415.52000000000004
2023-04-17,312.0,81.12,174.72000000000003
2023-04-18,1072.0,278.72,600.32
2023-04-19,1083.0,281.58,606.48
2023-04-20,887.0,230.62,496.72
2023-04-21,839.0,218.14000000000001,469.84000000000003
2023-04-22,759.0,197.34,425.04
2023-04-23,821.0,213.46,459.76000000000005
2023-04-24,290.0,55.1,185.6
2023-04-25,1036.0,196.84,663.04
2023-04-26,1051.0,199.69,672.64
2023-04-27,967.0,183.73,618.88
2023-04-28,926.0,175.94,592.64
2023-04-29,1022.0,194.18,654.08
2023-04-30,983.0,186.77,629.12
2023-05-01,361.0,68.59,231.04
2023-05-02,1021.0,193.99,653.44
2023-05-03,1278.0,242.82,817.9200000000001
2023-05-04,1224.0,232.56,783.36
