,Infected,predicted_Infected
2021-08-31,7314,7389.186218211648
2021-09-01,7438,7361.199784888411
2021-09-02,7486,7313.801496126103
2021-09-03,7361,7466.677353620432
2021-09-04,7342,7284.803323345138
2021-09-05,7266,7346.041838700798
2021-09-06,7270,7272.996148555709
2021-09-07,7277,7385.888415555861
2021-09-08,7393,7403.975923170567
2021-09-09,7522,7456.885269875035
2021-09-10,7587,7551.74298141558
2021-09-11,7617,7594.9684915321
2021-09-12,7625,7611.006295081967
2021-09-13,7619,7653.0220501378135
2021-09-14,7647,7669.813260102001
2021-09-15,7698,7606.271628994546
2021-09-16,7657,7837.744286274
2021-09-17,7796,7747.359671626476
2021-09-18,7888,7893.845334685598
2021-09-19,7987,7993.673719794666
2021-09-20,8094,8007.722386953299
2021-09-21,8115,7920.450277264326
2021-09-22,7941,8017.918398186628
2021-09-23,7846,8037.150267652308
2021-09-24,7941,8369.65948872938
2021-09-25,8471,8356.283083461221
2021-09-26,8914,8806.456921696208
2021-09-27,9267,9164.096039710803
2021-09-28,9527,9558.812742731183
2021-09-29,9827,9748.03958481734
2021-09-30,10055,9989.235902536053
2021-10-01,10221,10140.587026709716
2021-10-02,10308,10350.894353899883
2021-10-03,10439,10334.661174441995
2021-10-04,10466,10434.012898910758
2021-10-05,10461,10622.074562661313
2021-10-06,10617,10763.489121220686
2021-10-07,10924,10666.566733797144
2021-10-08,10975,10462.15617312073
2021-10-09,10511,10577.181048425458
2021-10-10,10130,10100.10602171767
2021-10-11,9734,9807.388535031847
2021-10-12,9424,9237.177631578948
2021-10-13,8943,9219.565693838758
2021-10-14,8749,8724.254771973941
2021-10-15,8535,8572.68740480375
2021-10-16,8363,8344.154011718285
2021-10-17,8176,8190.134662426616
2021-10-18,8007,8077.973772948671
2021-10-19,7911,7908.822904816079
2021-10-20,7814,7577.915920143334
2021-10-21,7485,7562.40694722779
2021-10-22,7244,7361.007730535616
2021-10-23,7124,7214.511510387424
2021-10-24,7095,7166.171670190275
2021-10-25,7137,7114.88230348886
2021-10-26,7157,7366.357272600251
2021-10-27,7387,7173.470691755787
2021-10-28,7404,7537.653295515938
2021-10-29,7555,7532.381733951027
2021-10-30,7686,7761.420765027323
2021-10-31,7896,7879.707446808512
2021-11-01,8095,7993.5416924027195
2021-11-02,8195,8402.205003050642
2021-11-03,8506,8527.385962849754
2021-11-04,8851,8721.26878318834
2021-11-05,9075,9021.68044077135
2021-11-06,9250,9253.556756756758
2021-11-07,9432,9390.240670059371
2021-11-08,9575,9527.55133159269
2021-11-09,9672,9700.726323407776
2021-11-10,9799,9784.522502296155
2021-11-11,9913,9827.666498537274
2021-11-12,9942,9843.204184268761
2021-11-13,9872,10041.70198541329
2021-11-14,9971,9909.622705846956
2021-11-15,10009,10128.400139874115
2021-11-16,10167,10072.005409658701
2021-11-17,10231,10261.405727690353
2021-11-18,10326,10337.015591710247
2021-11-19,10433,10622.923224384165
2021-11-20,10733,10713.92210938228
2021-11-21,11022,11001.763200870988
2021-11-22,11298,11260.039298990972
2021-11-23,11542,11609.277421590714
2021-11-24,11860,11815.465598650926
2021-11-25,12141,12181.385388353512
2021-11-26,12470,12589.83728949479
2021-11-27,12931,12749.661279096747
2021-11-28,13221,13232.244081385676
2021-11-29,13529,13463.354054253825
2021-11-30,13777,14135.87537199681
2021-12-01,14395,14281.375060785
2021-12-02,14922,14989.244739311085
2021-12-03,15538,15576.962286008496
2021-12-04,16220,16010.270900123302
2021-12-05,16713,16699.42799018728
2021-12-06,17207,17246.238623815887
2021-12-07,17756,18257.483667492677
2021-12-08,18840,18735.21889596603
2021-12-09,19879,19702.437748377684
2021-12-10,20789,20786.45928135071
2021-12-11,21738,21673.617950133408
2021-12-12,22663,22176.347350306667
2021-12-13,23120,23241.337802768172
2021-12-14,23710,23820.133277098274
2021-12-15,24428,24349.630342230234
2021-12-16,25087,25097.927213297728
2021-12-17,25775,25443.230533462658
2021-12-18,26141,26039.24773344555
2021-12-19,26409,26313.23423832785
2021-12-20,26583,26401.052364292973
2021-12-21,26575,26539.987055503294
2021-12-22,26532,26382.688828584356
2021-12-23,26340,26167.361275626423
2021-12-24,25978,25956.73261990915
2021-12-25,25600,25610.654843749995
2021-12-26,25238,25403.217370631588
2021-12-27,25044,24800.63807698451
2021-12-28,24610,24366.25501828525
2021-12-29,23944,23900.807718008688
2021-12-30,23254,23246.91184312377
2021-12-31,22577,22584.50892501218
2022-01-01,21927,22086.889542573084
2022-01-02,21451,21343.32944851056
2022-01-03,20880,21074.991091954023
2022-01-04,20514,20108.476162620653
2022-01-05,19756,20074.7702976311
2022-01-06,19333,19340.094967154608
2022-01-07,18926,18850.84973052943
2022-01-08,18454,18373.213937357756
2022-01-09,17915,18290.216243371477
2022-01-10,17756,17967.465645415632
2022-01-11,17808,17750.01752021563
2022-01-12,17802,17881.024603977083
2022-01-13,17875,18180.448111888112
2022-01-14,18255,18298.007395234185
2022-01-15,18687,18556.8566383047
2022-01-16,18996,19188.704042956408
2022-01-17,19506,19563.75699784682
2022-01-18,20089,20194.424212255464
2022-01-19,20798,20950.59188383499
2022-01-20,21690,21919.88381742738
2022-01-21,22860,22845.661417322834
2022-01-22,24078,24378.113630700227
2022-01-23,25677,25417.073256221523
2022-01-24,27105,27382.16878804649
2022-01-25,28905,29537.46393357551
2022-01-26,31499,31869.003619162515
2022-01-27,34729,34506.59261712113
2022-01-28,38045,38203.26926008675
2022-01-29,41851,41794.865594609444
2022-01-30,45976,45199.007177657906
2022-01-31,49654,49686.19116284692
2022-02-01,53661,53238.71880881833
2022-02-02,57535,57521.30901190579
2022-02-03,61674,62008.203051528995
2022-02-04,66469,69118.22967097444
2022-02-05,74492,74712.93345594157
2022-02-06,83731,81042.5558992488
2022-02-07,91094,92208.51787164906
2022-02-08,100317,99657.01942841192
2022-02-09,109747,112187.17924863548
2022-02-10,122733,121196.2482706363
2022-02-11,135537,132070.83908453042
2022-02-12,145849,146096.59883852475
2022-02-13,157212,155838.70836831798
2022-02-14,167980,168164.80411953808
2022-02-15,179683,188465.77628378867
2022-02-16,201596,199193.60968471598
2022-02-17,223486,228012.59370161893
2022-02-18,252771,241339.5227458846
2022-02-19,272964,270713.6257528465
2022-02-20,292340,288812.98042005877
2022-02-21,309314,308807.8357914611
2022-02-22,326738,347068.2607042952
2022-02-23,366619,356655.3472242301
2022-02-24,400188,394199.6161454116
2022-02-25,430294,430143.46136362583
2022-02-26,462503,457950.7930110724
2022-02-27,492230,482596.50639944745
2022-02-28,513615,513288.12678757444
2022-03-01,535588,552606.8853671105
2022-03-02,576248,557426.1246407797
2022-03-03,599744,614887.5083902465
2022-03-04,639959,636857.4117779421
2022-03-05,679561,673394.9156793873
2022-03-06,715066,702679.1469766427
2022-03-07,739392,737471.7726997316
2022-03-08,762560,781231.022240873
2022-03-09,805710,797411.8814958235
2022-03-10,842534,828990.9713910655
2022-03-11,866879,900643.915369965
2022-03-12,926668,908665.0022920831
2022-03-13,971336,964984.0583814459
2022-03-14,1011499,1032574.8821501553
2022-03-15,1075270,1036130.1064346631
2022-03-16,1101454,1202223.542453884
2022-03-17,1231499,1134499.4356341339
2022-03-18,1268446,1261849.4368644783
2022-03-19,1299707,1289572.3389071536
2022-03-20,1321354,1305415.9163297648
2022-03-21,1327158,1364646.8377646068
2022-03-22,1370641,1366071.0528738012
2022-03-23,1410829,1389418.4345778262
2022-03-24,1430157,1425863.0374937858
2022-03-25,1445397,1413151.2165654143
2022-03-26,1428210,1439236.7493792928
2022-03-27,1422123,1401248.0889205786
2022-03-28,1395276,1407536.6369772002
2022-03-29,1380965,1417686.862661979
2022-03-30,1403146,1285141.1190246772
2022-03-31,1305783,1362248.1350714476
2022-04-01,1267723,1274881.3000363645
2022-04-02,1237722,1240747.6205117141
2022-04-03,1211385,1217315.7841528496
2022-04-04,1191413,1184049.3189851043
2022-04-05,1164528,1130039.0575469204
2022-04-06,1104539,1114730.7664971543
2022-04-07,1057307,1070214.2126648175
2022-04-08,1024450,1013380.9487266338
2022-04-09,981889,979558.9932772443
2022-04-10,938863,955953.5170690506
2022-04-11,914064,903432.1339063788
