,Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
0,2020-04-29,面巢,2120965,4,0,139,0.0,0.0,0.0
1,2020-04-30,面巢,2120965,4,0,139,0.0,0.0,0.0
2,2020-05-01,面巢,2120965,4,0,139,0.0,0.5,0.0
3,2020-05-02,面巢,2120965,2,0,141,0.0,0.0,0.0
4,2020-05-03,面巢,2120965,2,0,141,0.0,0.0,0.0
5,2020-05-04,面巢,2120965,2,0,141,0.0,0.0,0.0
6,2020-05-05,面巢,2120965,2,0,141,0.0,0.0,0.0
7,2020-05-06,面巢,2120965,2,0,141,0.0,0.0,0.0
8,2020-05-07,面巢,2120965,2,0,141,0.0,0.0,0.0
9,2020-05-08,面巢,2120965,2,0,141,0.0,0.0,0.0
10,2020-05-09,面巢,2120965,2,0,141,0.0,0.0,0.0
11,2020-05-10,面巢,2120965,2,0,141,0.0,0.5,0.0
12,2020-05-11,面巢,2120965,1,0,142,0.0,0.0,0.0
13,2020-05-12,面巢,2120965,1,0,142,0.0,1.0,0.0
14,2020-05-13,面巢,2120965,0,0,143,0.0,0.0,0.0
15,2020-05-14,面巢,2120964,1,0,143,0.0,0.0,0.0
16,2020-05-15,面巢,2120964,1,0,143,0.0,0.0,0.0
17,2020-05-16,面巢,2120964,1,0,143,0.0,0.0,0.0
18,2020-05-17,面巢,2120964,1,0,143,0.0,0.0,0.0
19,2020-05-18,面巢,2120964,1,0,143,0.0,0.0,0.0
20,2020-05-19,面巢,2120964,1,0,143,0.0,0.0,0.0
21,2020-05-20,面巢,2120964,1,0,143,1.0000678936559035,0.0,0.0
22,2020-05-21,面巢,2120963,2,0,143,0.0,0.0,0.0
23,2020-05-22,面巢,2120963,2,0,143,0.0,0.0,0.0
24,2020-05-23,面巢,2120963,2,0,143,0.0,0.0,0.0
25,2020-05-24,面巢,2120963,2,0,143,0.0,0.0,0.0
26,2020-05-25,面巢,2120963,2,0,143,0.0,0.0,0.0
27,2020-05-26,面巢,2120963,2,0,143,0.0,0.0,0.0
28,2020-05-27,面巢,2120963,2,0,143,0.5000341825859291,0.5,0.0
29,2020-05-28,面巢,2120962,2,0,144,0.0,0.0,0.0
30,2020-05-29,面巢,2120962,2,0,144,0.0,0.0,0.0
31,2020-05-30,面巢,2120962,2,0,144,0.0,0.0,0.0
32,2020-05-31,面巢,2120962,2,0,144,0.0,0.0,0.0
33,2020-06-01,面巢,2120962,2,0,144,0.0,0.0,0.0
34,2020-06-02,面巢,2120962,2,0,144,0.0,0.0,0.0
35,2020-06-03,面巢,2120962,2,0,144,0.0,0.5,0.0
36,2020-06-04,面巢,2120962,1,0,145,1.0000688366882575,0.0,0.0
37,2020-06-05,面巢,2120961,2,0,145,0.5000346541025507,0.0,0.0
38,2020-06-06,面巢,2120960,3,0,145,0.0,0.0,0.0
39,2020-06-07,面巢,2120960,3,0,145,0.0,0.0,0.0
40,2020-06-08,面巢,2120960,3,0,145,0.6667131864815933,0.0,0.0
41,2020-06-09,面巢,2120958,5,0,145,0.0,0.0,0.0
42,2020-06-10,面巢,2120958,5,0,145,0.0,0.2,0.0
43,2020-06-11,面巢,2120958,4,0,146,0.0,0.0,0.0
44,2020-06-12,面巢,2120958,4,0,146,0.0,0.0,0.0
45,2020-06-13,面巢,2120958,4,0,146,0.0,0.0,0.0
46,2020-06-14,面巢,2120958,4,0,146,0.5000353613791504,0.0,0.0
47,2020-06-15,面巢,2120956,6,0,146,0.0,0.0,0.0
48,2020-06-16,面巢,2120956,6,0,146,0.1666786109659983,0.0,0.0
49,2020-06-17,面巢,2120955,7,0,146,0.4286023445637865,0.0,0.0
50,2020-06-18,面巢,2120952,10,0,146,0.0,0.1,0.0
51,2020-06-19,面巢,2120952,9,0,147,0.2222385670837121,0.1111111111111111,0.0
52,2020-06-20,面巢,2120950,10,0,148,0.1000074494919729,0.0,0.0
53,2020-06-21,面巢,2120949,11,0,148,0.181831812080347,0.0,0.0
54,2020-06-22,面巢,2120947,13,0,148,0.0,0.1538461538461538,0.0
55,2020-06-23,面巢,2120947,11,0,150,0.0909159917716001,0.0,0.0
56,2020-06-24,面巢,2120946,12,0,150,0.0833396984175929,0.0,0.0
57,2020-06-25,面巢,2120945,13,0,150,0.2307869659696322,0.0,0.0
58,2020-06-26,面巢,2120942,16,0,150,0.0,0.0,0.0
59,2020-06-27,面巢,2120942,16,0,150,0.0625048916943509,0.0,0.0
60,2020-06-28,面巢,2120941,17,0,150,0.0,0.1176470588235294,0.0
61,2020-06-29,面巢,2120941,15,0,152,0.0,0.0,0.0
62,2020-06-30,面巢,2120941,15,0,152,0.0666719159090234,0.0666666666666666,0.0
63,2020-07-01,面巢,2120940,15,0,153,0.2000158420323064,0.2,0.0
64,2020-07-02,面巢,2120937,15,0,156,0.0666720416495162,0.0,0.0
65,2020-07-03,面巢,2120936,16,0,156,0.0,0.125,0.0
66,2020-07-04,面巢,2120936,14,0,158,0.0,0.0714285714285714,0.0
67,2020-07-05,面巢,2120936,13,0,159,0.0769293150977463,0.1538461538461538,0.0
68,2020-07-06,面巢,2120935,12,0,161,0.0,0.0,0.0
69,2020-07-07,面巢,2120935,12,0,161,0.5000407838995538,0.0833333333333333,0.0
70,2020-07-08,面巢,2120929,17,0,162,0.0588284939399335,0.0588235294117647,0.0
71,2020-07-09,面巢,2120928,17,0,163,0.0,0.1764705882352941,0.0
72,2020-07-10,面巢,2120928,14,0,166,0.0714346334650277,0.0,0.0
73,2020-07-11,面巢,2120927,15,0,166,0.0,0.0666666666666666,0.0
74,2020-07-12,面巢,2120927,14,0,167,0.2857386685835284,0.0,0.0
75,2020-07-13,面巢,2120923,18,0,167,0.0,0.0,0.0
76,2020-07-14,面巢,2120923,18,0,167,0.0,0.0555555555555555,0.0
