,Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
0,2020-10-28,전남,1833832,8,2,174,0.0,0.0,0.0
1,2020-10-29,전남,1833832,8,2,174,0.1250125420431097,0.0,0.0
2,2020-10-30,전남,1833831,9,2,174,0.0,0.1111111111111111,0.0
3,2020-10-31,전남,1833831,8,2,175,0.3750378306397918,0.0,0.0
4,2020-11-01,전남,1833828,11,2,175,0.1818368214169783,0.0,0.0
5,2020-11-02,전남,1833826,13,2,175,0.0,0.0,0.0
6,2020-11-03,전남,1833826,13,2,175,0.0,0.0769230769230769,0.0
7,2020-11-04,전남,1833826,12,2,176,0.0,0.0,0.0
8,2020-11-05,전남,1833826,12,2,176,0.0,0.0833333333333333,0.0
9,2020-11-06,전남,1833826,11,2,177,0.0,0.1818181818181818,0.0
10,2020-11-07,전남,1833826,9,2,179,0.4444904926760893,0.0,0.0
11,2020-11-08,전남,1833822,13,2,179,0.1538624292283044,0.0,0.0
12,2020-11-09,전남,1833820,15,2,179,0.1333475840958582,0.2,0.0
13,2020-11-10,전남,1833818,14,2,182,0.071436283675448,0.0,0.0
14,2020-11-11,전남,1833817,15,2,182,0.533391208973778,0.0,0.0
15,2020-11-12,전남,1833809,23,2,182,0.3913485181840686,0.0434782608695652,0.0
16,2020-11-13,전남,1833800,31,2,183,0.419404233761025,0.0,0.0
17,2020-11-14,전남,1833787,44,2,183,0.2045709978114341,0.0681818181818181,0.0
18,2020-11-15,전남,1833778,50,2,186,0.2000259573405287,0.04,0.0
19,2020-11-16,전남,1833768,58,2,188,0.2758993767346044,0.0,0.0
20,2020-11-17,전남,1833752,74,2,188,0.2027318852276643,0.0,0.0
21,2020-11-18,전남,1833737,89,2,188,0.3146546084595604,0.0,0.0
22,2020-11-19,전남,1833709,117,2,188,0.1196781528491739,0.0,0.0
23,2020-11-20,전남,1833695,131,2,188,0.1450635577948824,0.0,0.0
24,2020-11-21,전남,1833676,150,2,188,0.0866827363903619,0.0266666666666666,0.0
25,2020-11-22,전남,1833663,159,2,192,0.0314525946804275,0.0125786163522012,0.0
26,2020-11-23,전남,1833658,162,2,194,0.0432183127596703,0.0123456790123456,0.0
27,2020-11-24,전남,1833651,167,2,196,0.0479137272535589,0.0059880239520958,0.0
28,2020-11-25,전남,1833643,174,2,197,0.0517346596647897,0.0459770114942528,0.0
29,2020-11-26,전남,1833634,175,2,205,0.0628702378524207,0.0514285714285714,0.0
30,2020-11-27,전남,1833623,177,2,214,0.0395564989175469,0.0734463276836158,0.0
31,2020-11-28,전남,1833616,171,2,227,0.1169845787349354,0.0526315789473684,0.0
32,2020-11-29,전남,1833596,182,2,236,0.0219830562217871,0.0549450549450549,0.0
33,2020-11-30,전남,1833592,176,2,246,0.0113662640920613,0.0909090909090909,0.0
34,2020-12-01,전남,1833590,162,2,262,0.0061742736488272,0.0925925925925925,0.0
35,2020-12-02,전남,1833589,148,2,277,0.0135166604948,0.1891891891891892,0.0
36,2020-12-03,전남,1833587,122,2,305,0.024595917236739,0.1147540983606557,0.0
37,2020-12-04,전남,1833584,111,2,319,0.0360445262756801,0.1711711711711711,0.0
38,2020-12-05,전남,1833580,96,2,338,0.0833531488490639,0.1354166666666666,0.0
39,2020-12-06,전남,1833572,91,2,351,0.0329750159437785,0.0549450549450549,0.0
40,2020-12-07,전남,1833569,89,2,356,0.0786708596394257,0.0786516853932584,0.0
41,2020-12-08,전남,1833562,89,2,363,0.0224774742804602,0.0898876404494382,0.0
42,2020-12-09,전남,1833560,83,2,371,0.0602559455737827,0.0843373493975903,0.0240963855421686
43,2020-12-10,전남,1833555,79,4,378,0.0506456417289108,0.1392405063291139,0.0
44,2020-12-11,전남,1833551,72,4,389,0.1111392895837397,0.0972222222222222,0.0
45,2020-12-12,전남,1833543,73,4,396,0.0822129838765114,0.273972602739726,0.0
46,2020-12-13,전남,1833537,59,4,416,0.0169535804017876,0.0677966101694915,0.0
47,2020-12-14,전남,1833536,56,4,420,0.0178618176650394,0.0357142857142857,0.0
48,2020-12-15,전남,1833535,55,4,422,0.07274635162033,0.0181818181818181,0.0
49,2020-12-16,전남,1833531,58,4,423,0.0,0.0344827586206896,0.0
50,2020-12-17,전남,1833531,56,4,425,0.0893093318691795,0.0535714285714285,0.0
51,2020-12-18,전남,1833526,58,4,428,0.086229934882956,0.0517241379310344,0.0172413793103448
52,2020-12-19,전남,1833521,59,5,431,0.067814913380654,0.135593220338983,0.0
53,2020-12-20,전남,1833517,55,5,439,0.1636808980178035,0.0545454545454545,0.0
54,2020-12-21,전남,1833508,61,5,442,0.0819899233206884,0.1147540983606557,0.0
55,2020-12-22,전남,1833503,59,5,449,0.2034467374145722,0.0338983050847457,0.0
56,2020-12-23,전남,1833491,69,5,451,0.0289938069278611,0.072463768115942,0.0
57,2020-12-24,전남,1833489,66,5,456,0.0757793507681835,0.0606060606060606,0.0
58,2020-12-25,전남,1833484,67,5,460,0.0895782231020124,0.1194029850746268,0.0
59,2020-12-26,전남,1833478,65,5,468,0.0769456485685423,0.0923076923076923,0.0
60,2020-12-27,전남,1833473,64,5,474,0.1094073924186502,0.015625,0.0
61,2020-12-28,전남,1833466,70,5,475,0.0571599987595702,0.0142857142857142,0.0
62,2020-12-29,전남,1833462,73,5,476,0.013702769323452,0.0547945205479452,0.0
63,2020-12-30,전남,1833461,70,5,480,0.0714501932995263,0.0,0.0
64,2020-12-31,전남,1833456,75,5,480,0.0800244347287308,0.0666666666666666,0.0
65,2021-01-01,전남,1833450,76,5,485,0.1447815234724297,0.0657894736842105,0.0
66,2021-01-02,전남,1833439,82,5,490,0.1463875184098591,0.048780487804878,0.0
67,2021-01-03,전남,1833427,90,5,494,0.0333440418771331,0.1,0.0
68,2021-01-04,전남,1833424,84,5,503,0.0476344234820179,0.0476190476190476,0.0119047619047619
69,2021-01-05,전남,1833420,83,6,507,0.0120521093438781,0.144578313253012,0.0
70,2021-01-06,전남,1833419,72,6,519,0.0138934114048367,0.0277777777777777,0.0
71,2021-01-07,전남,1833418,71,6,521,0.0,0.0704225352112676,0.0
72,2021-01-08,전남,1833418,66,6,526,0.075782285360243,0.0909090909090909,0.0
73,2021-01-09,전남,1833413,65,6,532,0.061558701218396,0.0769230769230769,0.0
74,2021-01-10,전남,1833409,64,6,537,0.046890519245842,0.109375,0.0
75,2021-01-11,전남,1833406,60,6,544,0.0333444238028383,0.0666666666666666,0.0
76,2021-01-12,전남,1833404,58,6,548,0.0,0.0172413793103448,0.0
77,2021-01-13,전남,1833404,57,6,549,0.1052982952963305,0.087719298245614,0.0
78,2021-01-14,전남,1833398,58,6,554,0.224213483228485,0.1034482758620689,0.0
79,2021-01-15,전남,1833385,65,6,560,0.2000688344237571,0.1692307692307692,0.0
80,2021-01-16,전남,1833372,67,6,571,0.2239592385042017,0.1791044776119403,0.0
