deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,0,傈合,Jeollabuk-do,0,0,0,0,0,0.00,2020-01-20
0,0,傈合,Jeollabuk-do,0,0,0,0,0,0.00,2020-01-21
0,0,傈合,Jeollabuk-do,0,0,0,0,0,0.00,2020-01-22
0,0,傈合,Jeollabuk-do,0,0,0,0,0,0.00,2020-01-23
0,0,傈合,Jeollabuk-do,0,0,0,0,0,0.00,2020-01-24
0,0,傈合,Jeollabuk-do,0,0,0,0,0,0.00,2020-01-25
0,0,傈合,Jeollabuk-do,0,0,0,0,0,0.00,2020-01-26
0,0,傈合,Jeollabuk-do,0,0,0,0,0,0.00,2020-01-27
0,0,傈合,Jeollabuk-do,0,0,0,0,0,0.00,2020-01-28
0,0,傈合,Jeollabuk-do,0,0,0,0,0,0.00,2020-01-29
0,0,傈合,Jeollabuk-do,0,0,0,0,0,0.00,2020-01-30
0,1,傈合,Jeollabuk-do,1,0,1,0,1,0.00,2020-01-31
0,1,傈合,Jeollabuk-do,0,0,1,0,0,0.00,2020-02-01
0,1,傈合,Jeollabuk-do,0,0,1,0,0,0.00,2020-02-02
0,1,傈合,Jeollabuk-do,0,0,1,0,0,0.00,2020-02-03
0,1,傈合,Jeollabuk-do,0,0,1,0,0,0.00,2020-02-04
0,1,傈合,Jeollabuk-do,0,0,1,0,0,0.00,2020-02-05
0,1,傈合,Jeollabuk-do,0,0,1,0,0,0.00,2020-02-06
0,1,傈合,Jeollabuk-do,0,0,1,0,0,0.00,2020-02-07
0,1,傈合,Jeollabuk-do,0,0,1,0,0,0.00,2020-02-08
0,1,傈合,Jeollabuk-do,0,0,1,0,0,0.00,2020-02-09
0,1,傈合,Jeollabuk-do,0,0,1,0,0,0.00,2020-02-10
0,1,傈合,Jeollabuk-do,0,0,1,0,0,0.00,2020-02-11
0,1,傈合,Jeollabuk-do,0,0,1,0,0,0.00,2020-02-12
0,1,傈合,Jeollabuk-do,0,0,1,0,0,0.00,2020-02-13
0,1,傈合,Jeollabuk-do,0,0,1,0,0,0.00,2020-02-14
0,1,傈合,Jeollabuk-do,0,0,1,0,0,0.00,2020-02-15
0,1,傈合,Jeollabuk-do,0,1,0,0,0,0.00,2020-02-16
0,1,傈合,Jeollabuk-do,0,1,0,0,0,0.00,2020-02-17
0,1,傈合,Jeollabuk-do,0,1,0,0,0,0.00,2020-02-18
0,1,傈合,Jeollabuk-do,0,1,0,0,0,0.00,2020-02-19
0,1,傈合,Jeollabuk-do,0,1,0,0,0,0.00,2020-02-20
0,2,傈合,Jeollabuk-do,1,1,1,1,0,0.00,2020-02-21
0,3,傈合,Jeollabuk-do,1,1,2,1,0,0.00,2020-02-22
0,3,傈合,Jeollabuk-do,0,1,2,0,0,0.00,2020-02-23
0,3,傈合,Jeollabuk-do,0,1,2,0,0,0.00,2020-02-24
0,3,傈合,Jeollabuk-do,0,1,2,0,0,0.00,2020-02-25
0,3,傈合,Jeollabuk-do,0,1,2,0,0,0.00,2020-02-26
0,3,傈合,Jeollabuk-do,0,1,2,0,0,0.00,2020-02-27
0,5,傈合,Jeollabuk-do,2,1,4,2,0,0.00,2020-02-28
0,5,傈合,Jeollabuk-do,0,1,4,0,0,0.00,2020-02-29
