deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,40,인천,Incheon,0,7,33,0,0,1.35,2020-03-23
0,41,인천,Incheon,1,7,34,0,1,1.39,2020-03-24
0,42,인천,Incheon,1,8,34,0,1,1.42,2020-03-25
0,43,인천,Incheon,1,9,34,0,1,1.45,2020-03-26
0,46,인천,Incheon,3,11,35,0,3,1.56,2020-03-27
0,51,인천,Incheon,5,12,39,2,3,1.73,2020-03-28
0,58,인천,Incheon,7,13,45,1,6,1.96,2020-03-29
0,58,인천,Incheon,0,13,45,0,0,1.96,2020-03-30
0,64,인천,Incheon,6,14,50,3,3,2.17,2020-03-31
0,69,인천,Incheon,5,17,52,1,4,2.33,2020-04-01
0,73,인천,Incheon,4,18,55,3,1,2.47,2020-04-02
0,74,인천,Incheon,1,18,56,1,0,2.50,2020-04-03
0,77,인천,Incheon,3,19,58,0,3,2.60,2020-04-04
0,79,인천,Incheon,2,22,57,1,1,2.67,2020-04-05
0,80,인천,Incheon,1,23,57,1,0,2.71,2020-04-06
0,80,인천,Incheon,0,23,57,0,0,2.71,2020-04-07
0,84,인천,Incheon,4,23,61,1,3,2.84,2020-04-08
0,84,인천,Incheon,0,27,57,0,0,2.84,2020-04-09
0,85,인천,Incheon,1,30,55,1,0,2.88,2020-04-10
0,85,인천,Incheon,0,31,54,0,0,2.88,2020-04-11
0,86,인천,Incheon,1,34,52,0,1,2.91,2020-04-12
0,87,인천,Incheon,1,35,52,0,1,2.94,2020-04-13
0,88,인천,Incheon,1,37,51,0,1,2.98,2020-04-14
0,88,인천,Incheon,0,42,46,0,0,2.98,2020-04-15
0,88,인천,Incheon,0,45,43,0,0,2.98,2020-04-16
0,89,인천,Incheon,1,46,43,0,1,3.01,2020-04-17
0,90,인천,Incheon,1,48,42,0,1,3.04,2020-04-18
0,91,인천,Incheon,1,48,43,0,1,3.08,2020-04-19
0,92,인천,Incheon,1,49,43,0,1,3.11,2020-04-20
0,92,인천,Incheon,0,49,43,0,0,3.11,2020-04-21
0,92,인천,Incheon,0,50,42,0,0,3.11,2020-04-22
0,92,인천,Incheon,0,51,41,0,0,3.11,2020-04-23
0,92,인천,Incheon,0,51,41,0,0,3.11,2020-04-24
0,92,인천,Incheon,0,53,39,0,0,3.11,2020-04-25
0,92,인천,Incheon,0,55,37,0,0,3.11,2020-04-26
0,92,인천,Incheon,0,55,37,0,0,3.11,2020-04-27
0,93,인천,Incheon,1,62,31,1,0,3.15,2020-04-28
0,93,인천,Incheon,0,63,30,0,0,3.15,2020-04-29
0,93,인천,Incheon,0,65,28,0,0,3.15,2020-04-30
0,94,인천,Incheon,1,66,28,0,1,3.18,2020-05-01
0,95,인천,Incheon,1,67,28,0,1,3.21,2020-05-02
0,95,인천,Incheon,0,69,26,0,0,3.21,2020-05-03
0,96,인천,Incheon,1,70,26,0,1,3.25,2020-05-04
0,97,인천,Incheon,1,70,27,0,1,3.28,2020-05-05
0,97,인천,Incheon,0,71,26,0,0,3.28,2020-05-06
0,97,인천,Incheon,0,71,26,0,0,3.28,2020-05-07
0,97,인천,Incheon,0,74,23,0,0,3.28,2020-05-08
0,98,인천,Incheon,1,77,21,1,0,3.32,2020-05-09
0,101,인천,Incheon,3,79,22,3,0,3.42,2020-05-10
0,104,인천,Incheon,3,81,23,2,1,3.52,2020-05-11
0,105,인천,Incheon,1,81,24,1,0,3.55,2020-05-12
0,107,인천,Incheon,2,85,22,2,0,3.62,2020-05-13
0,119,인천,Incheon,12,85,34,12,0,4.03,2020-05-14
0,124,인천,Incheon,5,85,39,4,1,4.19,2020-05-15
0,124,인천,Incheon,0,85,39,0,0,4.19,2020-05-16
0,124,인천,Incheon,0,85,39,0,0,4.19,2020-05-17
0,124,인천,Incheon,0,86,38,0,0,4.19,2020-05-18
0,126,인천,Incheon,2,87,39,2,0,4.26,2020-05-19
0,134,인천,Incheon,8,88,46,8,0,4.53,2020-05-20
0,140,인천,Incheon,6,89,51,6,0,4.74,2020-05-21
0,141,인천,Incheon,1,90,51,1,0,4.77,2020-05-22
0,141,인천,Incheon,0,91,50,0,0,4.77,2020-05-23
0,143,인천,Incheon,2,92,51,2,0,4.84,2020-05-24
0,144,인천,Incheon,1,92,52,1,0,4.87,2020-05-25
0,147,인천,Incheon,3,93,54,3,0,4.97,2020-05-26
0,158,인천,Incheon,11,93,65,10,1,5.34,2020-05-27
0,180,인천,Incheon,22,93,87,22,0,6.09,2020-05-28
0,198,인천,Incheon,18,93,105,18,0,6.70,2020-05-29
0,203,인천,Incheon,5,94,109,5,0,6.87,2020-05-30
0,206,인천,Incheon,3,94,112,3,0,6.97,2020-05-31
0,224,인천,Incheon,18,98,126,18,0,7.58,2020-06-01
0,233,인천,Incheon,9,98,135,9,0,7.88,2020-06-02
0,249,인천,Incheon,16,98,151,16,0,8.42,2020-06-03
0,256,인천,Incheon,7,105,151,7,0,8.66,2020-06-04
0,262,인천,Incheon,6,107,155,6,0,8.86,2020-06-05
0,273,인천,Incheon,11,110,163,10,1,9.24,2020-06-06
0,279,인천,Incheon,6,118,161,6,0,9.44,2020-06-07
0,283,인천,Incheon,4,118,165,4,0,9.57,2020-06-08
0,286,인천,Incheon,3,121,165,3,0,9.67,2020-06-09
0,294,인천,Incheon,8,126,168,8,0,9.95,2020-06-10
0,300,인천,Incheon,6,135,165,5,1,10.15,2020-06-11
0,301,인천,Incheon,1,139,162,0,1,10.18,2020-06-12
0,302,인천,Incheon,1,140,162,1,0,10.22,2020-06-13
0,310,인천,Incheon,8,146,164,8,0,10.49,2020-06-14
0,318,인천,Incheon,8,148,170,8,0,10.76,2020-06-15
1,320,인천,Incheon,2,151,168,2,0,10.83,2020-06-16
1,322,인천,Incheon,2,151,170,2,0,10.89,2020-06-17
1,323,인천,Incheon,1,157,165,0,1,10.93,2020-06-18
1,323,인천,Incheon,0,160,162,0,0,10.93,2020-06-19
1,328,인천,Incheon,5,166,161,4,1,11.10,2020-06-20
1,328,인천,Incheon,0,166,161,0,0,11.10,2020-06-21
1,329,인천,Incheon,1,168,160,0,1,11.13,2020-06-22
1,330,인천,Incheon,1,169,160,1,0,11.16,2020-06-23
1,333,인천,Incheon,3,173,159,3,0,11.26,2020-06-24
1,334,인천,Incheon,1,181,152,1,0,11.30,2020-06-25
1,336,인천,Incheon,2,230,105,0,2,11.37,2020-06-26
1,337,인천,Incheon,1,247,89,0,1,11.40,2020-06-27
1,337,인천,Incheon,0,261,75,0,0,11.40,2020-06-28
1,338,인천,Incheon,1,281,56,1,0,11.43,2020-06-29
1,341,인천,Incheon,3,287,53,0,3,11.54,2020-06-30
1,343,인천,Incheon,2,293,49,0,2,11.60,2020-07-01
1,343,인천,Incheon,0,301,41,0,0,11.60,2020-07-02
1,344,인천,Incheon,1,310,33,1,0,11.64,2020-07-03
1,346,인천,Incheon,2,316,29,0,2,11.70,2020-07-04
1,346,인천,Incheon,0,318,27,0,0,11.70,2020-07-05
1,352,인천,Incheon,6,318,33,5,1,11.91,2020-07-06
1,354,인천,Incheon,2,318,35,2,0,11.98,2020-07-07
1,355,인천,Incheon,1,321,33,1,0,12.01,2020-07-08
1,358,인천,Incheon,3,322,35,2,1,12.11,2020-07-09
2,359,인천,Incheon,1,322,35,0,1,12.14,2020-07-10
2,360,인천,Incheon,1,328,30,1,0,12.18,2020-07-11
2,360,인천,Incheon,0,328,30,0,0,12.18,2020-07-12
2,363,인천,Incheon,3,331,30,0,3,12.28,2020-07-13
2,363,인천,Incheon,0,334,27,0,0,12.28,2020-07-14
2,364,인천,Incheon,1,335,27,0,1,12.31,2020-07-15
2,367,인천,Incheon,3,335,30,2,1,12.41,2020-07-16
2,367,인천,Incheon,0,340,25,0,0,12.41,2020-07-17
2,369,인천,Incheon,2,341,26,1,1,12.48,2020-07-18
2,370,인천,Incheon,1,344,24,0,1,12.52,2020-07-19
2,372,인천,Incheon,2,347,23,0,2,12.58,2020-07-20
2,372,인천,Incheon,0,348,22,0,0,12.58,2020-07-21
2,377,인천,Incheon,5,348,27,4,1,12.75,2020-07-22
2,380,인천,Incheon,3,351,27,2,1,12.85,2020-07-23
2,380,인천,Incheon,0,354,24,0,0,12.85,2020-07-24
2,380,인천,Incheon,0,356,22,0,0,12.85,2020-07-25
2,380,인천,Incheon,0,356,22,0,0,12.85,2020-07-26
2,380,인천,Incheon,0,356,22,0,0,12.85,2020-07-27
2,380,인천,Incheon,0,356,22,0,0,12.85,2020-07-28
2,383,인천,Incheon,3,358,23,1,2,12.96,2020-07-29
2,383,인천,Incheon,0,360,21,0,0,12.96,2020-07-30
2,383,인천,Incheon,0,365,16,0,0,12.96,2020-07-31
2,384,인천,Incheon,1,365,17,0,1,12.99,2020-08-01
2,384,인천,Incheon,0,365,17,0,0,12.99,2020-08-02
2,384,인천,Incheon,0,365,17,0,0,12.99,2020-08-03
2,385,인천,Incheon,1,365,18,1,0,13.02,2020-08-04
2,386,인천,Incheon,1,365,19,1,0,13.06,2020-08-05
2,386,인천,Incheon,0,367,17,0,0,13.06,2020-08-06
2,386,인천,Incheon,0,367,17,0,0,13.06,2020-08-07
2,388,인천,Incheon,2,371,15,2,0,13.13,2020-08-08
3,389,인천,Incheon,1,371,15,1,0,13.16,2020-08-09
3,389,인천,Incheon,0,371,15,0,0,13.16,2020-08-10
3,389,인천,Incheon,0,371,15,0,0,13.16,2020-08-11
3,389,인천,Incheon,0,374,12,0,0,13.16,2020-08-12
3,389,인천,Incheon,0,374,12,0,0,13.16,2020-08-13
3,393,인천,Incheon,4,379,11,3,1,13.29,2020-08-14
3,399,인천,Incheon,6,380,16,6,0,13.50,2020-08-15
3,408,인천,Incheon,9,380,25,8,1,13.80,2020-08-16
3,415,인천,Incheon,7,380,32,7,0,14.04,2020-08-17
3,433,인천,Incheon,18,381,49,18,0,14.65,2020-08-18
3,441,인천,Incheon,8,381,57,8,0,14.92,2020-08-19
3,451,인천,Incheon,10,382,66,10,0,15.26,2020-08-20
3,469,인천,Incheon,18,383,83,17,1,15.87,2020-08-21
3,490,인천,Incheon,21,384,103,20,1,16.58,2020-08-22
3,522,인천,Incheon,32,385,134,32,0,17.66,2020-08-23
3,542,인천,Incheon,20,385,154,20,0,18.33,2020-08-24
3,556,인천,Incheon,14,385,168,14,0,18.81,2020-08-25
3,583,인천,Incheon,27,385,195,27,0,19.72,2020-08-26
3,642,인천,Incheon,59,386,253,59,0,21.72,2020-08-27
3,669,인천,Incheon,27,392,274,27,0,22.63,2020-08-28
3,689,인천,Incheon,20,396,290,20,0,23.31,2020-08-29
3,702,인천,Incheon,13,414,285,12,1,23.75,2020-08-30
3,716,인천,Incheon,14,414,299,13,1,24.22,2020-08-31
3,738,인천,Incheon,22,414,321,22,0,24.97,2020-09-01
3,749,인천,Incheon,11,427,319,10,1,25.34,2020-09-02
3,765,인천,Incheon,16,436,326,15,1,25.88,2020-09-03
3,770,인천,Incheon,5,448,319,5,0,26.05,2020-09-04
3,784,인천,Incheon,14,478,303,14,0,26.52,2020-09-05
3,796,인천,Incheon,12,491,302,9,3,26.93,2020-09-06
3,797,인천,Incheon,1,504,290,1,0,26.96,2020-09-07
3,799,인천,Incheon,2,526,270,2,0,27.03,2020-09-08
3,800,인천,Incheon,1,528,269,1,0,27.06,2020-09-09
3,805,인천,Incheon,5,577,225,5,0,27.23,2020-09-10
3,813,인천,Incheon,8,610,200,8,0,27.50,2020-09-11
3,821,인천,Incheon,8,628,190,8,0,27.77,2020-09-12
3,824,인천,Incheon,3,636,185,3,0,27.87,2020-09-13
5,834,인천,Incheon,10,636,193,10,0,28.21,2020-09-14
6,843,인천,Incheon,9,650,187,8,1,28.52,2020-09-15
6,852,인천,Incheon,9,711,135,8,1,28.82,2020-09-16
7,859,인천,Incheon,7,733,119,7,0,29.06,2020-09-17
8,865,인천,Incheon,6,738,119,4,2,29.26,2020-09-18
8,876,인천,Incheon,11,757,111,11,0,29.63,2020-09-19
8,879,인천,Incheon,3,761,110,3,0,29.73,2020-09-20
8,881,인천,Incheon,2,764,109,1,1,29.80,2020-09-21
8,883,인천,Incheon,2,768,107,2,0,29.87,2020-09-22
8,888,인천,Incheon,5,772,108,5,0,30.04,2020-09-23
8,898,인천,Incheon,10,776,114,10,0,30.38,2020-09-24
8,901,인천,Incheon,3,784,109,1,2,30.48,2020-09-25
8,902,인천,Incheon,1,791,103,1,0,30.51,2020-09-26
8,911,인천,Incheon,9,794,109,9,0,30.82,2020-09-27
8,912,인천,Incheon,1,797,107,1,0,30.85,2020-09-28
8,912,인천,Incheon,0,812,92,0,0,30.85,2020-09-29
8,916,인천,Incheon,4,821,87,4,0,30.99,2020-09-30
8,919,인천,Incheon,3,824,87,3,0,31.09,2020-10-01
8,923,인천,Incheon,4,826,89,4,0,31.22,2020-10-02
8,930,인천,Incheon,7,829,93,7,0,31.46,2020-10-03
8,936,인천,Incheon,6,830,98,5,1,31.66,2020-10-04
8,941,인천,Incheon,5,835,98,5,0,31.83,2020-10-05
8,945,인천,Incheon,4,847,90,4,0,31.97,2020-10-06
8,951,인천,Incheon,6,857,86,5,1,32.17,2020-10-07
8,956,인천,Incheon,5,861,87,5,0,32.34,2020-10-08
8,956,인천,Incheon,0,872,76,0,0,32.34,2020-10-09
8,964,인천,Incheon,8,878,78,8,0,32.61,2020-10-10
8,965,인천,Incheon,1,881,76,1,0,32.64,2020-10-11
8,968,인천,Incheon,3,882,78,3,0,32.75,2020-10-12
8,968,인천,Incheon,0,886,74,0,0,32.75,2020-10-13
8,976,인천,Incheon,8,900,68,8,0,33.02,2020-10-14
8,987,인천,Incheon,11,903,76,11,0,33.39,2020-10-15
8,991,인천,Incheon,4,907,76,4,0,33.52,2020-10-16
8,993,인천,Incheon,2,911,74,1,1,33.59,2020-10-17
8,994,인천,Incheon,1,915,71,1,0,33.63,2020-10-18
8,999,인천,Incheon,5,918,73,4,1,33.79,2020-10-19
9,1002,인천,Incheon,3,924,69,3,0,33.90,2020-10-20
9,1008,인천,Incheon,6,928,71,6,0,34.10,2020-10-21
9,1012,인천,Incheon,4,936,67,2,2,34.23,2020-10-22
9,1017,인천,Incheon,5,939,69,4,1,34.40,2020-10-23
9,1019,인천,Incheon,2,944,66,2,0,34.47,2020-10-24
9,1019,인천,Incheon,0,949,61,0,0,34.47,2020-10-25
9,1022,인천,Incheon,3,952,61,3,0,34.57,2020-10-26
9,1024,인천,Incheon,2,955,60,2,0,34.64,2020-10-27
9,1034,인천,Incheon,10,958,67,10,0,34.98,2020-10-28
9,1039,인천,Incheon,5,974,56,5,0,35.15,2020-10-29
10,1042,인천,Incheon,3,979,53,2,1,35.25,2020-10-30
10,1045,인천,Incheon,3,986,49,3,0,35.35,2020-10-31
11,1049,인천,Incheon,4,986,52,0,4,35.49,2020-11-01
11,1051,인천,Incheon,2,990,50,2,0,35.55,2020-11-02
11,1052,인천,Incheon,1,991,50,0,1,35.59,2020-11-03
11,1056,인천,Incheon,4,993,52,4,0,35.72,2020-11-04
11,1061,인천,Incheon,5,998,52,3,2,35.89,2020-11-05
11,1061,인천,Incheon,0,1000,50,0,0,35.89,2020-11-06
11,1062,인천,Incheon,1,1002,49,1,0,35.93,2020-11-07
11,1065,인천,Incheon,3,1003,51,2,1,36.03,2020-11-08
11,1067,인천,Incheon,2,1005,51,1,1,36.09,2020-11-09
11,1070,인천,Incheon,3,1008,51,3,0,36.20,2020-11-10
11,1071,인천,Incheon,1,1017,43,0,1,36.23,2020-11-11
11,1073,인천,Incheon,2,1022,40,2,0,36.30,2020-11-12
11,1077,인천,Incheon,4,1032,34,3,1,36.43,2020-11-13
11,1078,인천,Incheon,1,1035,32,0,1,36.47,2020-11-14
11,1080,인천,Incheon,2,1035,34,2,0,36.53,2020-11-15
11,1090,인천,Incheon,10,1038,41,10,0,36.87,2020-11-16
11,1103,인천,Incheon,13,1038,54,12,1,37.31,2020-11-17
11,1115,인천,Incheon,12,1040,64,9,3,37.72,2020-11-18
11,1127,인천,Incheon,12,1043,73,11,1,38.12,2020-11-19
11,1157,인천,Incheon,30,1047,99,29,1,39.14,2020-11-20
11,1179,인천,Incheon,22,1051,117,22,0,39.88,2020-11-21
11,1206,인천,Incheon,27,1052,143,26,1,40.80,2020-11-22
11,1229,인천,Incheon,23,1054,164,23,0,41.57,2020-11-23
11,1246,인천,Incheon,17,1057,178,16,1,42.15,2020-11-24
11,1286,인천,Incheon,40,1059,216,39,1,43.50,2020-11-25
11,1304,인천,Incheon,18,1060,233,17,1,44.11,2020-11-26
11,1329,인천,Incheon,25,1062,256,21,4,44.96,2020-11-27
11,1354,인천,Incheon,25,1066,277,25,0,45.80,2020-11-28
11,1375,인천,Incheon,21,1068,296,21,0,46.51,2020-11-29
11,1409,인천,Incheon,34,1084,314,34,0,47.66,2020-11-30
11,1425,인천,Incheon,16,1090,324,16,0,48.21,2020-12-01
11,1448,인천,Incheon,23,1103,334,21,2,48.98,2020-12-02
11,1470,인천,Incheon,22,1120,339,22,0,49.73,2020-12-03
11,1487,인천,Incheon,17,1149,327,17,0,50.30,2020-12-04
11,1506,인천,Incheon,19,1172,323,19,0,50.95,2020-12-05
11,1548,인천,Incheon,42,1207,330,41,1,52.37,2020-12-06
11,1588,인천,Incheon,40,1221,356,37,3,53.72,2020-12-07
11,1613,인천,Incheon,25,1249,353,25,0,54.56,2020-12-08
11,1659,인천,Incheon,46,1272,376,44,2,56.12,2020-12-09
12,1696,인천,Incheon,37,1295,389,37,0,57.37,2020-12-10
12,1733,인천,Incheon,37,1350,371,37,0,58.62,2020-12-11
12,1775,인천,Incheon,42,1363,400,42,0,60.04,2020-12-12
12,1837,인천,Incheon,62,1384,441,61,1,62.14,2020-12-13
13,1873,인천,Incheon,36,1403,457,36,0,63.36,2020-12-14
14,1928,인천,Incheon,55,1415,499,55,0,65.22,2020-12-15
14,1995,인천,Incheon,67,1435,546,64,3,67.49,2020-12-16
14,2075,인천,Incheon,80,1459,602,80,0,70.19,2020-12-17
14,2140,인천,Incheon,65,1496,630,64,1,72.39,2020-12-18
14,2186,인천,Incheon,46,1513,659,46,0,73.95,2020-12-19
15,2248,인천,Incheon,62,1573,660,62,0,76.05,2020-12-20
15,2336,인천,Incheon,88,1591,730,85,3,79.02,2020-12-21
19,2381,인천,Incheon,45,1617,745,44,1,80.54,2020-12-22
20,2430,인천,Incheon,49,1664,746,46,3,82.20,2020-12-23
21,2483,인천,Incheon,53,1701,761,53,0,84.00,2020-12-24
21,2538,인천,Incheon,55,1725,792,55,0,85.86,2020-12-25
23,2593,인천,Incheon,55,1749,821,55,0,87.72,2020-12-26
24,2654,인천,Incheon,61,1802,828,60,1,89.78,2020-12-27
24,2700,인천,Incheon,46,1831,845,45,1,91.34,2020-12-28
25,2732,인천,Incheon,32,1935,772,32,0,92.42,2020-12-29
26,2780,인천,Incheon,48,2039,715,48,0,94.04,2020-12-30
27,2839,인천,Incheon,59,2067,745,59,0,96.04,2020-12-31
29,2904,인천,Incheon,65,2150,725,63,2,98.24,2021-01-01
29,2975,인천,Incheon,71,2174,772,70,1,100.64,2021-01-02
30,3023,인천,Incheon,48,2217,776,48,0,102.26,2021-01-03
30,3126,인천,Incheon,103,2249,847,101,2,105.75,2021-01-04
30,3126,인천,Incheon,103,2249,847,101,2,105.75,2021-01-04
32,3175,인천,Incheon,49,2294,849,48,1,107.40,2021-01-05
33,3213,인천,Incheon,38,2308,872,35,3,108.69,2021-01-06
34,3254,인천,Incheon,41,2412,808,37,4,110.08,2021-01-07
34,3284,인천,Incheon,30,2475,775,30,0,111.09,2021-01-08
36,3333,인천,Incheon,49,2522,775,46,3,112.75,2021-01-09
36,3366,인천,Incheon,33,2561,769,32,1,113.87,2021-01-10
37,3388,인천,Incheon,22,2589,762,18,4,114.61,2021-01-11
38,3409,인천,Incheon,21,2624,747,20,1,115.32,2021-01-12
40,3431,인천,Incheon,22,2664,727,20,2,116.06,2021-01-13
40,3456,인천,Incheon,25,2723,693,24,1,116.91,2021-01-14
41,3480,인천,Incheon,24,2818,621,23,238,117.72,2021-01-15
42,3513,인천,Incheon,33,2879,592,30,3,118.84,2021-01-16
42,3548,인천,Incheon,35,2917,589,35,0,120.02,2021-01-17
42,3561,인천,Incheon,13,2944,575,13,0,120.46,2021-01-18
44,3580,인천,Incheon,19,3010,526,18,1,121.10,2021-01-19
44,3596,인천,Incheon,16,3035,517,14,2,121.65,2021-01-20
44,3619,인천,Incheon,23,3055,520,22,1,122.42,2021-01-21
45,3628,인천,Incheon,9,3107,476,8,1,122.73,2021-01-22
45,3640,인천,Incheon,12,3124,471,12,0,123.13,2021-01-23
46,3665,인천,Incheon,25,3145,474,23,2,123.98,2021-01-24
46,3679,인천,Incheon,14,3153,480,13,1,124.45,2021-01-25
47,3697,인천,Incheon,18,3177,473,16,2,125.06,2021-01-26
47,3717,인천,Incheon,20,3326,344,17,3,125.74,2021-01-27
48,3758,인천,Incheon,41,3362,348,40,1,127.13,2021-01-28
48,3777,인천,Incheon,19,3386,343,18,1,127.77,2021-01-29
48,3792,인천,Incheon,15,3407,337,15,0,128.28,2021-01-30
50,3813,인천,Incheon,21,3424,339,19,2,128.99,2021-01-31
50,3824,인천,Incheon,11,3430,344,11,0,129.36,2021-02-01
50,3832,인천,Incheon,8,3449,333,8,0,129.63,2021-02-02
50,3853,인천,Incheon,21,3486,317,18,3,130.34,2021-02-03
51,3897,인천,Incheon,44,3504,342,43,1,131.83,2021-02-04
51,3923,인천,Incheon,26,3526,346,25,1,132.71,2021-02-05
51,3948,인천,Incheon,25,3554,343,24,1,133.55,2021-02-06
51,3965,인천,Incheon,17,3578,336,15,2,134.13,2021-02-07
51,3983,인천,Incheon,18,3594,338,17,1,134.74,2021-02-08
51,3999,인천,Incheon,16,3607,341,14,2,135.28,2021-02-09
51,4019,인천,Incheon,20,3654,314,18,2,135.96,2021-02-10
51,4044,인천,Incheon,25,3667,326,25,0,136.80,2021-02-11
51,4087,인천,Incheon,43,3682,354,41,2,138.26,2021-02-12
51,4117,인천,Incheon,30,3700,366,29,1,139.27,2021-02-13
51,4136,인천,Incheon,19,3731,354,19,0,139.91,2021-02-14
51,4148,인천,Incheon,12,3744,353,9,3,140.32,2021-02-15
51,4169,인천,Incheon,21,3797,321,19,2,141.03,2021-02-16
51,4190,인천,Incheon,21,3815,324,21,0,141.74,2021-02-17
52,4207,인천,Incheon,17,3863,292,16,1,142.31,2021-02-18
52,4245,인천,Incheon,38,3879,314,37,1,143.60,2021-02-19
52,4282,인천,Incheon,37,3894,336,35,2,144.85,2021-02-20
52,4303,인천,Incheon,21,3933,318,21,0,145.56,2021-02-21
52,4322,인천,Incheon,19,3964,306,18,1,146.21,2021-02-22
52,4336,인천,Incheon,14,4008,276,12,2,146.68,2021-02-23
52,4354,인천,Incheon,18,4026,276,17,1,147.29,2021-02-24
52,4376,인천,Incheon,22,4047,277,22,0,148.03,2021-02-25
52,4391,인천,Incheon,15,4066,273,14,1,148.54,2021-02-26
52,4418,인천,Incheon,27,4080,286,27,0,149.45,2021-02-27
52,4431,인천,Incheon,13,4105,274,13,0,149.89,2021-02-28
52,4445,인천,Incheon,14,4144,249,14,0,150.37,2021-03-01
52,4456,인천,Incheon,11,4160,244,10,1,150.74,2021-03-02
52,4476,인천,Incheon,20,4176,248,19,1,151.41,2021-03-03
53,4494,인천,Incheon,18,4202,239,18,0,152.02,2021-03-04
53,4507,인천,Incheon,13,4216,238,12,1,152.46,2021-03-05
