stdDay,Susceptible,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma,Omicron_Infected,Omicron_Recovered,Omicron_Dead,Omicron_alpha,Omicron_beta,Omicron_gamma
2021-04-12,1452521,0.34,0.0,0.0,0.7655203284091427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13,1452508,0.6000000000000001,0.0,0.0,0.3670604682842825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,1452497,0.8200000000000001,0.0,0.0,0.2441662404172381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15,1452487,1.02,0.0,0.0,0.1177751150470963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,1452481,1.1400000000000001,0.0,0.0,0.070252113211204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,1452477,1.22,0.0,0.0,0.08205699755613637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,1452472,1.32,0.0,0.0,0.31853144156995794,0.25757575757575757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,1452451,1.4,0.34,0.0,0.11441294749358155,0.18571428571428578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,1452443,1.3,0.6000000000000001,0.0,0.261831071988579,0.1692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,1452426,1.4200000000000002,0.8200000000000001,0.0,0.1833055885923974,0.14084507042253516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,1452413,1.48,1.02,0.0,0.027057823866307406,0.06756756756756763,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,1452411,1.4,1.12,0.02,0.14302012309187967,0.05714285714285704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,1452401,1.5200000000000002,1.2,0.02,0.07903798063018624,0.06578947368421058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,1452395,1.5400000000000003,1.3,0.02,0.10401578083097228,0.27272727272727265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,1452391,1.28,1.72,0.02,0.25028866193745347,0.1250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,1452383,1.4400000000000002,1.8800000000000001,0.02,0.27810004508299657,0.23611111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
