stdDay,Susceptible,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma,Omicron_Infected,Omicron_Recovered,Omicron_Dead,Omicron_alpha,Omicron_beta,Omicron_gamma
2021-04-12,1785135,0.48,0.0,0.0,1.0426703255869538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13,1785110,0.98,0.0,0.0,0.22470924160735992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,1785099,1.2,0.0,0.0,0.2669289863848821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15,1785083,1.52,0.0,0.0,0.19756434294651845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,1785068,1.82,0.0,0.0,0.1760001902965644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,1785052,2.14,0.0,0.0,0.19645991725972073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,1785031,2.56,0.0,0.0,0.1251277288741764,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,1785015,2.4,0.48,0.0,0.02502577009156786,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,1785012,1.96,0.98,0.0,0.08171693763723396,0.10204081632653059,0.010204081632653062,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,1785004,1.9000000000000001,1.18,0.02,0.06322338773470536,0.16842105263157897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,1784998,1.7000000000000002,1.5,0.02,0.10599250630236329,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,1784989,1.5799999999999998,1.8,0.02,0.11404314508026149,0.2025316455696203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,1784980,1.44,2.12,0.02,0.09732434754949014,0.29166666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,1784973,1.1600000000000001,2.54,0.02,0.20711469469344043,0.27586206896551707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,1784967,1.08,2.86,0.02,0.18538105974736455,0.0555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,1784962,1.2200000000000002,2.92,0.02,0.4266815360040451,0.13114754098360665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28,1784949,1.5799999999999996,3.08,0.02,0.22809140148393137,0.07594936708860768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-29,1784940,1.8199999999999998,3.2,0.02,0.4620336300896992,0.09890109890109876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,1784919,2.48,3.38,0.02,0.16146526500913413,0.07258064516129038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,1784909,2.7,3.56,0.02,0.17797160029509126,0.05185185185185189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,1784897,3.0399999999999996,3.7,0.02,0.15806794453685566,0.07894736842105257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,1784885,3.2800000000000002,3.94,0.02,0.1465029823264558,0.06097560975609775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04,1784873,3.5599999999999996,4.140000000000001,0.02,0.06749059167316705,0.14606741573033696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,1784867,3.2800000000000002,4.66,0.02,0.061043524907307765,0.1097560975609757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,1784862,3.12,5.0200000000000005,0.02,0.07700897022592482,0.26923076923076916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,1784856,2.5200000000000005,5.86,0.02,0.07945396653225183,0.15873015873015883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,1784851,2.3199999999999994,6.260000000000001,0.02,0.13808590107560223,0.2068965517241378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,1784843,2.16,6.74,0.02,0.12514090875219838,0.2222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,1784834,1.9499999999999993,7.220000000000001,0.02,0.18482442797309057,0.246153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-11,1784822,1.830000000000001,7.7,0.02,0.36106654232003016,0.1311475409836066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-12,1784800,2.250000000000001,7.94,0.02,0.13348685193485726,0.08888888888888893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-13,1784790,2.3499999999999996,8.14,0.02,0.17893018703076458,0.10212765957446819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,1784776,2.5299999999999994,8.38,0.02,0.13058671983389564,0.07905138339920922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-15,1784765,2.66,8.58,0.02,0.15807963513403725,0.12030075187969935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-16,1784751,2.76,8.9,0.02,0.09794141177603805,0.09782608695652159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17,1784742,2.76,9.17,0.02,0.07617703774307556,0.1304347826086961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-18,1784735,2.6099999999999994,9.530000000000001,0.02,0.1035711570432122,0.25287356321839094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-19,1784726,2.219999999999999,10.190000000000001,0.02,0.09470743650528116,0.13513513513513473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-20,1784719,2.130000000000001,10.49,0.02,0.2256218201833311,0.1971830985915492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,1784703,2.1899999999999995,10.91,0.02,0.16458177581429287,0.1506849315068494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22,1784691,2.2200000000000006,11.24,0.02,0.18941858767072203,0.18918918918918912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,1784677,2.2200000000000006,11.66,0.02,0.05412002102159479,0.12162162162162139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,1784673,2.0700000000000003,11.93,0.02,0.0725523647059218,0.10144927536231924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25,1784668,2.01,12.14,0.02,0.08966197952316161,0.13432835820895503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-26,1784662,1.92,12.41,0.02,0.09386520038528302,0.10937500000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-27,1784656,1.8899999999999988,12.620000000000001,0.02,0.0635702965227535,0.2539682539682534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,1784652,1.5300000000000011,13.1,0.02,0.11779228403863469,0.23529411764705943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-29,1784646,1.3499999999999996,13.46,0.02,0.1557480991873023,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,1784639,1.1399999999999988,13.88,0.02,0.23713619393053748,0.10526315789473627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31,1784630,1.290000000000001,14.0,0.02,0.1397088498182607,0.11627906976744205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,1784624,1.3200000000000003,14.15,0.02,0.22755684619892425,0.13636363636363613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-02,1784614,1.4399999999999995,14.33,0.02,0.2503139334332243,0.12499999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03,1784602,1.6199999999999992,14.51,0.02,0.0556256925758361,0.07407407407407472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04,1784599,1.589999999999998,14.63,0.02,0.26448486968908125,0.11320754716981128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
