stdDay,Susceptible,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma,Omicron_Infected,Omicron_Recovered,Omicron_Dead,Omicron_alpha,Omicron_beta,Omicron_gamma
2021-04-12,2118305,0.36,0.0,0.0,0.7788069549317341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13,2118291,0.64,0.0,0.0,0.3129155767550351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,2118281,0.8400000000000001,0.0,0.0,0.09536519740029094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15,2118277,0.92,0.0,0.0,0.2829863918729191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,2118264,1.1800000000000002,0.0,0.0,0.11880336037242392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,2118257,1.32,0.0,0.0,0.33378197263127185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,2118235,1.76,0.0,0.0,0.14792763786831964,0.20454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,2118222,1.6600000000000001,0.36,0.0,0.19303372788906284,0.1686746987951807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,2118206,1.6999999999999997,0.64,0.0,0.09424659080261652,0.11764705882352947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,2118198,1.66,0.8400000000000001,0.0,0.07238846813835861,0.04819277108433733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,2118192,1.7000000000000002,0.92,0.0,0.11780901714625436,0.1529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,2118182,1.6400000000000001,1.1800000000000002,0.0,0.17096755153424137,0.08536585365853652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,2118168,1.78,1.32,0.0,0.06750930282386487,0.24719101123595502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,2118162,1.4600000000000002,1.76,0.0,0.19204755614369362,0.1780821917808219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,2118155,1.48,2.02,0.0,0.37890588998699604,0.21621621621621612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,2118141,1.7200000000000006,2.34,0.0,0.8849588081641969,0.09302325581395354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28,2118103,3.08,2.5,0.0,0.2080870072351129,0.038961038961038995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-29,2118087,3.5999999999999996,2.62,0.0,0.13352350493629395,0.05555555555555561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,2118075,3.88,2.8200000000000003,0.0,0.1755086941300887,0.0721649484536082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,2118058,4.279999999999999,3.1,0.0,0.14974803713466925,0.02803738317757012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,2118042,4.799999999999999,3.22,0.0,0.08345396361356387,0.058333333333333307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,2118032,4.92,3.5,0.0,0.15469588243628649,0.11382113821138222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04,2118013,5.119999999999999,4.0600000000000005,0.0,0.07823916212978864,0.29687499999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,2118003,4.0,5.58,0.0,0.15021990053838452,0.15999999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,2117988,3.96,6.22,0.0,0.09104300874225917,0.12121212121212133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,2117979,3.8400000000000007,6.7,0.0,0.031296167242451406,0.17708333333333323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,2117976,3.2800000000000002,7.38,0.0,0.12213155735337566,0.1951219512195121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,2117966,3.040000000000001,8.02,0.0,0.148245912649957,0.13157894736842113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,2117951,3.09,8.42,0.0,0.1750177732918113,0.24595469255663424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-11,2117933,2.870000000000001,9.18,0.0,0.10468631740087007,0.13937282229965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-12,2117923,2.7699999999999996,9.58,0.0,0.20608562604241087,0.21660649819494576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-13,2117904,2.74,10.18,0.0,0.24124031345024047,0.13138686131386904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,2117882,3.039999999999999,10.540000000000001,0.0,0.11860143393506495,0.03947368421052607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-15,2117870,3.2799999999999994,10.66,0.0,0.1648858545982751,0.12195121951219526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-16,2117852,3.42,11.06,0.0,0.14056665358157824,0.13157894736842085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17,2117836,3.450000000000001,11.51,0.0,0.1306363008606734,0.156521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-18,2117821,3.3599999999999994,12.05,0.0,0.15202129587776442,0.08035714285714274,0.00892857142857143,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-19,2117804,3.5700000000000003,12.32,0.03,0.15991295819679646,0.15966386554621856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-20,2117785,3.5699999999999985,12.89,0.03,0.34507842673660777,0.18487394957983205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,2117744,4.139999999999999,13.55,0.03,0.12338408846559279,0.08695652173913032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22,2117727,4.290000000000001,13.91,0.03,0.1681001157590916,0.12587412587412605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,2117703,4.469999999999999,14.450000000000001,0.03,0.20838821543591743,0.10738255033557059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,2117672,4.919999999999998,14.930000000000001,0.03,0.13436399879149394,0.09146341463414623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
