stdDay,Susceptible,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma,Omicron_Infected,Omicron_Recovered,Omicron_Dead,Omicron_alpha,Omicron_beta,Omicron_gamma
2021-12-07,1829289,299.94000000000005,2660.3999999999996,10.61,0.17328118250982452,0.12742548509702023,0.003267320130692806,13.200000000000001,0.9400000000000001,0.0,0.16405921048610092,0.07727272727272727,0.0015151515151515152
2021-12-08,1829235,312.5799999999999,2698.62,11.59,0.2124676207631517,0.12227269818926294,0.0,14.32,1.96,0.02,0.1932411804531714,0.05865921787709496,0.0
2021-12-09,1829166,340.5999999999999,2736.8399999999997,11.59,0.19499598984574634,0.10070463887257837,0.0,16.240000000000002,2.8,0.02,0.17040136017411017,0.04679802955665025,0.0
2021-12-10,1829097,372.53999999999996,2771.14,11.59,0.19378759320210057,0.13416009019165734,0.0026305900037579873,18.240000000000002,3.56,0.02,0.16491600413813623,0.03837719298245612,0.0010964912280701754
2021-12-11,1829022,393.5799999999999,2821.12,12.57,0.19566465859422177,0.11702830428375414,0.0,20.52,4.26,0.04,0.1563712157438146,0.02436647173489279,0.0
2021-12-12,1828942,424.32000000000016,2867.18,12.57,0.18830376779758887,0.08371040723981893,0.0,23.22,4.76,0.04,0.14337685678989548,0.024117140396210185,0.0
2021-12-13,1828859,468.48,2902.7,12.57,0.11918759810100714,0.11885245901639309,0.0,25.98,5.32,0.04,0.08955126693347419,0.0277136258660508,0.0
2021-12-14,1828801,468.48,2958.3799999999997,12.57,0.12330142562903414,0.11065573770491834,0.0,27.580000000000005,6.04,0.04,0.08726772401300746,0.02900652646845539,0.0
2021-12-15,1828741,474.2399999999998,3010.22,12.57,0.1177475726552761,0.1376518218623477,0.0020242914979757077,29.180000000000003,6.84,0.04,0.07973584769253786,0.026045236463331067,0.0006854009595613432
2021-12-16,1828683,463.6800000000003,3075.4999999999995,13.53,0.12458587657574403,0.14285714285714327,0.0,30.720000000000002,7.6000000000000005,0.06,0.07835283644021405,0.02278645833333328,0.0
2021-12-17,1828623,455.03999999999996,3141.74,13.53,0.09310077089179351,0.15822784810126583,0.0,32.42,8.299999999999999,0.06,0.05444758223653316,0.0320789636027144,0.0
2021-12-18,1828579,425.27999999999975,3213.74,13.53,0.09735407206259565,0.18058690744921047,0.0,33.14,9.34,0.06,0.05205534571361478,0.028364514182257074,0.0
2021-12-19,1828536,389.75999999999976,3290.54,13.53,0.11961026644316528,0.20197044334975447,0.0024630541871921217,33.92,10.28,0.06,0.2815014977235939,0.04245283018867928,0.001179245283018868
2021-12-20,1828480,356.55999999999995,3369.26,14.49,0.09572871599884684,0.15346645725824493,0.00269239398698676,41.96,11.72,0.1,0.166613506437953,0.05433746425166824,0.0009532888465204959
2021-12-21,1828439,334.9100000000003,3423.98,15.45,0.1168343318191095,0.17198650383685127,0.0,46.61,14.0,0.14,0.17194530445717118,0.04634198669813345,0.0
2021-12-22,1828392,316.32000000000016,3481.58,15.45,0.1816077337167616,0.169954476479515,0.006069802731411231,52.44000000000001,16.16,0.14,0.2243722467898741,0.05110602593440127,0.0015255530129672
2021-12-23,1828323,317.90999999999985,3535.34,17.37,0.18070625749019684,0.1811833537793713,0.0,61.41,18.840000000000003,0.22,0.19160600338197809,0.04494382022471907,0.0
2021-12-24,1828254,317.5799999999999,3592.94,17.37,0.13895283292782373,0.13300585679198876,0.0,70.38,21.6,0.22,0.12842279460222997,0.042625745950554135,0.0
2021-12-25,1828201,319.3300000000004,3635.18,17.37,0.12515804961386826,0.12927066044530783,0.0,76.39000000000001,24.6,0.22,0.10716003004782719,0.041890299777457764,0.0
2021-12-26,1828153,317.8899999999999,3676.46,17.37,0.07858018762331456,0.13838120104438578,0.007832898172323757,81.35000000000001,27.8,0.22,0.06289312865585753,0.03933620159803318,0.001475107559926244
2021-12-27,1828123,296.30999999999995,3720.45,19.86,0.10678569732766469,0.11484593837535084,0.0,83.13,31.0,0.33999999999999997,0.07796011031896992,0.027908095753638885,0.0
