stdDay,Susceptible,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma,Omicron_Infected,Omicron_Recovered,Omicron_Dead,Omicron_alpha,Omicron_beta,Omicron_gamma
2021-04-12,2947475,0.24,0.0,0.0,1.335759364653927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13,2947459,0.56,0.0,0.0,0.9302660359312884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,2947433,1.08,0.0,0.0,0.3153921219407356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15,2947416,1.4200000000000002,0.0,0.0,0.1693249990050965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,2947404,1.6600000000000001,0.0,0.0,0.2776193264489741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,2947381,2.12,0.0,0.0,0.17957715104320338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,2947362,2.5,0.0,0.0,0.08816349807047794,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,2947351,2.4800000000000004,0.24,0.0,0.14543153299133638,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,2947333,2.52,0.56,0.0,0.11926997503618808,0.20634920634920637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,2947318,2.3,1.08,0.0,0.12196713433527794,0.13913043478260873,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,2947304,2.24,1.4000000000000001,0.02,0.08945336144490014,0.10714285714285712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,2947294,2.2,1.6400000000000001,0.02,0.16394417140850986,0.20909090909090905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,2947276,2.0999999999999996,2.1,0.02,0.1431267380455716,0.18095238095238092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,2947261,2.0200000000000005,2.48,0.02,0.2777523111985825,0.10891089108910898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,2947247,2.36,2.7,0.02,0.2377382770187954,0.1525423728813559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,2947233,2.5600000000000005,3.06,0.02,0.31309430744023287,0.1171874999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28,2947213,3.0600000000000005,3.36,0.02,0.3274211054857899,0.09150326797385627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-29,2947188,3.7800000000000002,3.64,0.02,0.1484321602427404,0.052910052910052956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
