stdDay,Susceptible,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma,Omicron_Infected,Omicron_Recovered,Omicron_Dead,Omicron_alpha,Omicron_beta,Omicron_gamma
2021-11-23,2611519,273.3299999999999,5275.219999999999,13.77,0.2340024734222076,0.09417188014487904,0.0,10.14,2.16,0.0,0.1287282052499537,0.07100591715976329,0.0
2021-11-24,2611454,311.28999999999996,5300.959999999999,13.77,0.3097890825705411,0.155835394648081,0.006360628352982752,10.719999999999999,2.88,0.0,0.18358636063315517,0.0578358208955224,0.00373134328358209
2021-11-25,2611356,356.83999999999924,5349.47,15.75,0.31989390014592944,0.1331689272503072,0.0027743526510480903,12.02,3.5,0.04,0.19381123183821733,0.06655574043261238,0.0016638935108153076
2021-11-26,2611240,422.0100000000002,5396.99,16.74,0.2215346461377813,0.0774152271273194,0.004691831947110257,13.52,4.300000000000001,0.06,0.14112099386638866,0.04881656804733729,0.0029585798816568055
2021-11-27,2611145,480.46000000000004,5429.66,18.72,0.2109777133175208,0.051513133247304665,0.0020605253298921905,14.72,4.960000000000001,0.1,0.14053675707150629,0.05570652173913039,0.0013586956521739132
2021-11-28,2611042,555.6599999999999,5454.41,19.71,0.12044076433082819,0.065255731922399,0.0035273368606701964,15.94,5.78,0.12000000000000001,0.08568370561553271,0.040150564617314914,0.002509410288582183
2021-11-29,2610974,584.0799999999999,5490.67,21.67,0.11458337569240472,0.08389261744966443,0.0016778523489932834,16.619999999999997,6.42,0.16,0.08218013467229027,0.009626955475330937,0.0012033694344163654
2021-11-30,2610906,600.7399999999998,5539.67,22.65,0.1589210882500172,0.10440456769983582,0.0016313213703099524,17.799999999999997,6.58,0.18,0.10945913156995563,0.028089887640449444,0.0011235955056179787
2021-12-01,2610809,632.1000000000004,5602.389999999999,23.63,0.1650564713582006,0.1519379844961239,0.0,19.22,7.08,0.2,0.11078191886164354,0.053069719042663964,0.0
2021-12-02,2610703,639.9400000000005,5698.429999999999,23.63,0.12612602530786174,0.1776416539050539,0.0,20.32,8.100000000000001,0.2,0.0810632820138128,0.04822834645669285,0.0
2021-12-03,2610621,606.6199999999999,5812.11,23.63,0.1460392318999851,0.15185783521809504,0.0016155088852988701,20.980000000000004,9.08,0.2,0.08617567640237439,0.03241182078169683,0.000953288846520495
2021-12-04,2610531,601.7199999999993,5904.2300000000005,24.61,0.16195690749786035,0.1677524429967422,0.0,22.080000000000002,9.76,0.22,0.09007385978594758,0.02355072463768114,0.0
2021-12-05,2610432,597.8000000000002,6005.17,24.61,0.2919732199884424,0.10983606557377021,0.0016393442622950822,23.54,10.28,0.22,0.30894504196596384,0.03228547153780798,0.0008496176720475782
2021-12-06,2610251,704.9200000000001,6070.83,25.59,0.17648197156171969,0.09036486409805342,0.004170686035294787,30.0,11.04,0.24,0.17278565471289925,0.03200000000000003,0.002
2021-12-07,2610122,762.1200000000008,6134.53,28.53,0.1657753179507491,0.12473101348868984,0.0,34.14,12.0,0.3,0.1541943532960177,0.03807850029291151,0.0
2021-12-08,2609991,792.8199999999997,6229.59,28.53,0.17396231175141735,0.12978986402966583,0.001236093943139675,38.08,13.299999999999999,0.3,0.15091123949881677,0.05094537815126054,0.000525210084033614
