,Infected,predicted_Infected
2020-11-24,81,75.7037037037037
2020-11-25,84,81.96428571428571
2020-11-26,85,86.96470588235294
2020-11-27,88,89.82954545454545
2020-11-28,93,96.51612903225805
2020-11-29,102,83.88235294117648
2020-11-30,92,110.8695652173913
2020-12-01,100,81.87999999999998
2020-12-02,89,103.37078651685394
2020-12-03,92,88.03260869565219
2020-12-04,91,101.09890109890111
2020-12-05,100,95.54999999999998
2020-12-06,105,104.76190476190474
2020-12-07,110,101.18181818181819
2020-12-08,106,111.03773584905662
2020-12-09,107,111.94392523364486
2020-12-10,113,107.00000000000003
2020-12-11,113,127.00000000000003
2020-12-12,127,119.22834645669293
2020-12-13,134,138.37313432835822
2020-12-14,146,137.67123287671234
2020-12-15,150,168.38666666666666
2020-12-16,173,148.26589595375722
2020-12-17,171,195.25730994152045
2020-12-18,193,181.63212435233163
2020-12-19,205,206.18048780487803
2020-12-20,219,241.5068493150685
2020-12-21,258,264.83720930232556
2020-12-22,312,275.3653846153846
2020-12-23,333,351.35135135135135
2020-12-24,375,389.83200000000005
2020-12-25,439,387.81321184510256
2020-12-26,454,454.47136563876643
2020-12-27,470,482.97872340425533
2020-12-28,500,482.22
2020-12-29,513,495.1267056530214
2020-12-30,508,527.1377952755905
2020-12-31,522,501.18773946360153
2021-01-01,515,512.8776699029127
2021-01-02,506,503.8043478260869
2021-01-03,495,482.48888888888894
2021-01-04,472,458.29449152542367
2021-01-05,437,475.2402745995424
2021-01-06,440,423.0954545454545
2021-01-07,426,401.78403755868544
2021-01-08,389,411.7634961439589
2021-01-09,376,373.4813829787234
2021-01-10,361,332.2548476454294
2021-01-11,319,338.3667711598746
2021-01-12,299,319.0
2021-01-13,299,294.00000000000006
2021-01-14,294,297.9829931972789
2021-01-15,293,294.0
2021-01-16,293,294.0
2021-01-17,294,286.02380952380946
2021-01-18,287,278.6341463414634
2021-01-19,272,264.84191176470586
2021-01-20,251,241.65737051792829
2021-01-21,223,234.11659192825113
2021-01-22,208,219.78365384615384
2021-01-23,205,196.83902439024394
2021-01-24,194,216.6237113402062
2021-01-25,205,194.0
2021-01-26,205,193.0
2021-01-27,193,231.5544041450777
2021-01-28,218,210.70642201834863
2021-01-29,238,219.83193277310923
2021-01-30,240,238.99166666666667
2021-01-31,241,227.05394190871368
2021-02-01,228,242.05701754385962
2021-02-02,229,232.9781659388646
2021-02-03,234,227.04273504273505
2021-02-04,232,225.93103448275866
2021-02-05,224,220.60714285714286
2021-02-06,213,216.6384976525822
2021-02-07,206,203.69417475728156
2021-02-08,197,202.86294416243655
2021-02-09,194,187.86082474226805
2021-02-10,185,149.95675675675676
2021-02-11,143,134.54545454545456
2021-02-12,104,119.62499999999999
2021-02-13,87,90.85057471264368
2021-02-14,76,90.4342105263158
2021-02-15,79,69.26582278481013
2021-02-16,72,82.29166666666667
2021-02-17,75,88.32
2021-02-18,92,87.22826086956522
2021-02-19,107,102.3177570093458
2021-02-20,119,112.39495798319328
2021-02-21,125,123.75999999999998
2021-02-22,130,127.8846153846154
2021-02-23,133,145.63909774436087
2021-02-24,149,140.14093959731545
2021-02-25,157,150.89808917197453
2021-02-26,159,158.9748427672956
2021-02-27,161,158.01242236024845
2021-02-28,160,166.03125
2021-03-01,165,163.8787878787879
2021-03-02,169,156.21301775147927
2021-03-03,160,152.1
2021-03-04,144,142.2222222222222
2021-03-05,128,137.25
2021-03-06,122,134.29508196721312
2021-03-07,128,114.375
2021-03-08,120,121.6
2021-03-09,114,105.26315789473684
2021-03-10,100,116.27999999999997
2021-03-11,102,102.94117647058823
2021-03-12,105,108.8
2021-03-13,112,109.6875
2021-03-14,117,102.4273504273504
2021-03-15,107,113.71962616822431
2021-03-16,104,104.9423076923077
2021-03-17,102,101.9607843137255
2021-03-18,100,99.96
2021-03-19,98,97.95918367346938
2021-03-20,96,89.83333333333333
2021-03-21,88,104.72727272727275
2021-03-22,96,104.5
2021-03-23,114,102.73684210526315
2021-03-24,122,113.0655737704918
2021-03-25,121,126.03305785123966
2021-03-26,125,118.09599999999999
2021-03-27,122,122.95081967213115
2021-03-28,120,121.99999999999999
2021-03-29,120,121.0
2021-03-30,121,121.98347107438019
2021-03-31,123,122.96747967479676
2021-04-01,125,148.584
2021-04-02,151,129.96688741721857
2021-04-03,157,161.5796178343949
2021-04-04,168,165.41071428571428
2021-04-05,177,172.74576271186442
2021-04-06,182,174.08241758241755
2021-04-07,179,183.01675977653633
2021-04-08,180,173.0333333333333
2021-04-09,174,195.51724137931032
2021-04-10,189,179.52380952380955
2021-04-11,195,200.63076923076923
2021-04-12,207,199.71014492753625
2021-04-13,212,214.81132075471697
2021-04-14,220,223.56363636363645
2021-04-15,232,214.31034482758622
2021-04-16,226,244.31858407079648
2021-04-17,238,237.39495798319328
2021-04-18,250,237.04800000000003
2021-04-19,249,245.98393574297185
2021-04-20,245,256.1142857142857
2021-04-21,252,256.6666666666667
2021-04-22,264,266.31818181818176
2021-04-23,279,269.6774193548387
2021-04-24,285,289.7684210526316
2021-04-25,296,294.6283783783784
2021-04-26,306,307.60784313725486
2021-04-27,318,316.5849056603774
2021-04-28,329,326.6990881458966
2021-04-29,338,333.86686390532543
2021-04-30,343,321.24781341107877
2021-05-01,326,345.1042944785276
2021-05-02,328,338.92073170731703
2021-05-03,341,328.96187683284455
2021-05-04,342,362.9356725146199
2021-05-05,364,341.0604395604396
2021-05-06,363,353.9724517906336
2021-05-07,353,351.68838526912174
2021-05-08,342,347.83918128654966
2021-05-09,337,335.9109792284867
2021-05-10,331,329.87311178247734
2021-05-11,324,312.6111111111111
2021-05-12,306,318.70588235294116
2021-05-13,301,312.09966777408636
2021-05-14,307,307.86319218241044
2021-05-15,314,288.4235668789809
2021-05-16,295,308.67796610169495
2021-05-17,290,296.0172413793103
2021-05-18,291,276.0481099656357
2021-05-19,277,302.55595667870034
2021-05-20,288,276.03819444444446
2021-05-21,287,282.98257839721254
2021-05-22,282,279.87588652482265
2021-05-23,275,274.82181818181823
2021-05-24,268,271.9216417910448
2021-05-25,265,270.022641509434
2021-05-26,267,254.08239700374529
2021-05-27,256,245.09765625
2021-05-28,235,249.46382978723403
2021-05-29,229,232.94759825327512
2021-05-30,227,219.92070484581498
2021-05-31,218,212.42201834862382
2021-06-01,204,205.1764705882353
2021-06-02,192,180.62499999999997
2021-06-03,170,192.0
2021-06-04,170,164.0
2021-06-05,164,167.9268292682927
2021-06-06,162,160.962962962963
2021-06-07,159,156.9056603773585
2021-06-08,154,163.12987012987017
2021-06-09,158,153.0253164556962
2021-06-10,157,149.94904458598728
2021-06-11,149,148.57046979865774
2021-06-12,141,146.88652482269504
2021-06-13,139,126.79856115107914
2021-06-14,125,134.55200000000002
2021-06-15,121,115.70247933884298
2021-06-16,112,112.35714285714285
2021-06-17,104,111.99999999999999
2021-06-18,104,97.99999999999999
2021-06-19,98,99.75510204081634
2021-06-20,94,96.95744680851062
2021-06-21,93,98.04301075268816
2021-06-22,97,100.67010309278349
2021-06-23,105,113.62857142857143
2021-06-24,123,105.85365853658536
2021-06-25,124,126.96774193548387
2021-06-26,128,121.09375
2021-06-27,125,124.928
2021-06-28,122,126.02459016393442
2021-06-29,123,122.99186991869918
2021-06-30,124,124.98387096774194
2021-07-01,126,120.06349206349206
2021-07-02,122,125.99999999999999
2021-07-03,122,125.00000000000001
2021-07-04,125,126.88000000000001
2021-07-05,130,124.99999999999999
2021-07-06,130,115.00000000000001
2021-07-07,115,101.73913043478262
2021-07-08,90,117.55555555555554
2021-07-09,92,93.91304347826086
2021-07-10,96,99.66666666666669
2021-07-11,104,107.07692307692308
2021-07-12,116,105.79310344827586
2021-07-13,118,133.6949152542373
2021-07-14,136,124.94117647058823
2021-07-15,144,140.7222222222222
2021-07-16,149,155.5973154362416
2021-07-17,161,154.55279503105592
2021-07-18,167,166.78443113772454
2021-07-19,173,174.72254335260115
2021-07-20,181,191.16022099447514
2021-07-21,200,196.61336801254077
2021-07-22,225,207.08966724081492
2021-07-23,232,215.47527812752207
2021-07-24,240,218.6563783525234
2021-07-25,256,226.10380982599165
2021-07-26,265,237.15810837587958
2021-07-27,282,249.8302782273324
2021-07-28,293,249.9197714008192
2021-07-29,302,258.18346078348446
2021-07-30,327,267.9650348034519
2021-07-31,330,275.74578732677645
2021-08-01,343,282.0645177043419
2021-08-02,355,286.59492855084244
