Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
2020-01-20,전국,51635623.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-01-21,전국,51635623.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,전국,51635623.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,전국,51635623.0,1.0,0.0,0.0,1.0000000193664749,0.0,0.0
2020-01-24,전국,51635622.0,2.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,전국,51635622.0,2.0,0.0,0.0,0.5000000193664753,0.0,0.0
2020-01-26,전국,51635621.0,3.0,0.0,0.0,0.33333335269980907,0.0,0.0
2020-01-27,전국,51635620.0,4.0,0.0,0.0,0.0,0.0,0.0
2020-01-28,전국,51635620.0,4.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,전국,51635620.0,4.0,0.0,0.0,0.7500000580994283,0.0,0.0
2020-01-30,전국,51635617.0,7.0,0.0,0.0,0.5714286488944803,0.0,0.0
2020-01-31,전국,51635613.0,11.0,0.0,0.0,0.09090911027556962,0.0,0.0
2020-02-01,전국,51635612.0,12.0,0.0,0.0,0.25000005809943726,0.0,0.0
2020-02-02,전국,51635609.0,15.0,0.0,0.0,0.0,0.06666666666666667,0.0
2020-02-03,전국,51635609.0,14.0,0.0,1.0,0.07142859217837166,0.0,0.0
2020-02-04,전국,51635608.0,15.0,0.0,1.0,0.33333343662122983,0.0,0.0
2020-02-05,전국,51635603.0,20.0,0.0,1.0,0.15000006100441976,0.0,0.0
2020-02-06,전국,51635600.0,23.0,0.0,1.0,0.0,0.043478260869565216,0.0
2020-02-07,전국,51635600.0,22.0,0.0,2.0,0.0,0.0,0.0
2020-02-08,전국,51635600.0,22.0,0.0,2.0,0.13636369974485538,0.045454545454545456,0.0
2020-02-09,전국,51635597.0,24.0,0.0,3.0,0.04166668845396197,0.041666666666666664,0.0
2020-02-10,전국,51635596.0,24.0,0.0,4.0,0.0,0.0,0.0
2020-02-11,전국,51635596.0,24.0,0.0,4.0,0.0,0.0,0.0
2020-02-12,전국,51635596.0,24.0,0.0,4.0,0.0,0.125,0.0
2020-02-13,전국,51635596.0,21.0,0.0,7.0,0.0,0.19047619047619047,0.0
2020-02-14,전국,51635596.0,17.0,0.0,11.0,0.0,0.058823529411764705,0.0
2020-02-15,전국,51635596.0,16.0,0.0,12.0,0.12500006778269782,0.1875,0.0
2020-02-16,전국,51635594.0,15.0,0.0,15.0,0.0,0.0,0.0
2020-02-17,전국,51635594.0,15.0,0.0,15.0,0.13333341079927669,0.06666666666666667,0.0
2020-02-18,전국,51635592.0,16.0,0.0,16.0,2.125001316921088,0.3125,0.0
2020-02-19,전국,51635558.0,45.0,0.0,21.0,0.3555560100227401,0.044444444444444446,0.022222222222222223
2020-02-20,전국,51635542.0,58.0,1.0,23.0,1.2758640951026623,0.0,0.0
2020-02-21,전국,51635468.0,132.0,1.0,23.0,1.4393982880609166,-0.015151515151515152,0.015151515151515152
2020-02-22,전국,51635278.0,322.0,3.0,21.0,0.6521782831598533,0.009316770186335404,0.0
2020-02-23,전국,51635068.0,529.0,3.0,24.0,0.3913085613427108,-0.005671077504725898,0.007561436672967864
2020-02-24,전국,51634861.0,735.0,7.0,21.0,0.176873361889796,-0.0013605442176870747,0.0013605442176870747
2020-02-25,전국,51634731.0,865.0,8.0,20.0,0.2924906075420908,-0.003468208092485549,0.003468208092485549
2020-02-26,전국,51634478.0,1118.0,11.0,17.0,0.4016189314115697,-0.0008944543828264759,0.0008944543828264759
2020-02-27,전국,51634029.0,1567.0,12.0,16.0,0.2725036312925686,-0.0006381620931716656,0.0006381620931716656
2020-02-28,전국,51633602.0,1994.0,13.0,15.0,0.45588545483224646,-0.0015045135406218655,0.0015045135406218655
2020-02-29,전국,51632693.0,2903.0,16.0,12.0,0.2049720206626783,0.0003444712366517396,0.0003444712366517396
2020-03-01,전국,51632098.0,3496.0,17.0,13.0,0.19623765661469222,-0.0017162471395881006,0.0017162471395881006
2020-03-02,전국,51631412.0,4182.0,23.0,7.0,0.14348372715142457,-0.0007173601147776184,0.0011956001912960307
2020-03-03,전국,51630812.0,4780.0,28.0,4.0,0.10795985173287999,0.006276150627615063,0.0008368200836820083
2020-03-04,전국,51630296.0,5262.0,32.0,34.0,0.08324690222509382,0.0024705435195743063,0.0005701254275940707
2020-03-05,전국,51629858.0,5684.0,35.0,47.0,0.09114318262031013,0.011787473610133709,0.0012315270935960591
2020-03-06,전국,51629340.0,6128.0,42.0,114.0,0.07882813115793255,0.030678851174934726,0.00032637075718015666
2020-03-07,전국,51628857.0,6421.0,44.0,302.0,0.05716369766868253,0.03177075221928049,0.0009344338888023672
2020-03-08,전국,51628490.0,6578.0,50.0,506.0,0.03770663857116461,0.031316509577379144,0.00015202189115232594
2020-03-09,전국,51628242.0,6619.0,51.0,712.0,0.019794339155785694,0.019187188397038826,0.0004532406707961928
2020-03-10,전국,51628111.0,6620.0,54.0,839.0,0.036561210906687916,0.03731117824773414,0.0009063444108761329
2020-03-11,전국,51627869.0,6609.0,60.0,1086.0,0.017251796624447643,0.06702980783779694,0.0009078529278256923
2020-03-12,전국,51627755.0,6274.0,66.0,1529.0,0.017535346825276753,0.06789926681542875,0.0001593879502709595
2020-03-13,전국,51627645.0,5957.0,67.0,1955.0,0.017964837458640255,0.15175423871076044,0.0008393486654356219
2020-03-14,전국,51627538.0,5155.0,72.0,2859.0,0.014551260259554893,0.1148399612027158,0.0005819592628516004
2020-03-15,전국,51627463.0,4635.0,75.0,3451.0,0.015320652278226207,0.14800431499460626,0.0
2020-03-16,전국,51627392.0,4020.0,75.0,4137.0,0.020401262417813076,0.14776119402985075,0.0014925373134328358
2020-03-17,전국,51627310.0,3502.0,81.0,4731.0,0.025132544664281956,0.14648772130211307,0.0008566533409480297
2020-03-18,전국,51627222.0,3074.0,84.0,5244.0,0.047828211876804166,0.1402081977878985,0.002277163305139883
2020-03-19,전국,51627075.0,2783.0,91.0,5675.0,0.030907021509529675,0.18505210204814948,0.0010779734099892202
2020-03-20,전국,51626989.0,2351.0,94.0,6190.0,0.05998451012524932,0.20204168438962145,0.0034028073160357296
