deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0.0,66.0,전국,Nation,34.0,12.0,54.0,34.0,0.0,0.0,2020-02-19
1.0,82.0,전국,Nation,16.0,16.0,65.0,16.0,0.0,0.0,2020-02-20
1.0,156.0,전국,Nation,74.0,16.0,139.0,74.0,0.0,0.0,2020-02-21
3.0,346.0,전국,Nation,190.0,17.0,326.0,190.0,0.0,0.0,2020-02-22
3.0,556.0,전국,Nation,210.0,17.0,536.0,209.0,1.0,0.0,2020-02-23
7.0,763.0,전국,Nation,207.0,17.0,739.0,206.0,1.0,0.0,2020-02-24
8.0,893.0,전국,Nation,130.0,21.0,864.0,129.0,1.0,0.0,2020-02-25
11.0,1146.0,전국,Nation,253.0,21.0,1114.0,252.0,1.0,0.0,2020-02-26
12.0,1595.0,전국,Nation,449.0,23.0,1560.0,447.0,2.0,0.0,2020-02-27
13.0,2022.0,전국,Nation,427.0,25.0,1984.0,427.0,0.0,0.0,2020-02-28
16.0,2931.0,전국,Nation,909.0,26.0,2889.0,909.0,0.0,0.0,2020-02-29
17.0,3526.0,전국,Nation,595.0,28.0,3481.0,593.0,2.0,0.0,2020-03-01
23.0,4212.0,전국,Nation,686.0,30.0,4159.0,684.0,2.0,166.35000000000005,2020-03-02
28.0,4812.0,전국,Nation,600.0,34.0,4750.0,599.0,1.0,190.69999999999996,2020-03-03
32.0,5328.0,전국,Nation,516.0,40.0,5256.0,516.0,0.0,211.41999999999996,2020-03-04
35.0,5766.0,전국,Nation,438.0,86.0,5645.0,437.0,1.0,228.83999999999997,2020-03-05
42.0,6284.0,전국,Nation,518.0,106.0,6136.0,518.0,0.0,249.42,2020-03-06
44.0,6767.0,전국,Nation,483.0,115.0,6608.0,483.0,0.0,268.9,2020-03-07
50.0,7134.0,전국,Nation,367.0,126.0,6958.0,366.0,1.0,283.52,2020-03-08
51.0,7382.0,전국,Nation,248.0,159.0,7172.0,247.0,1.0,293.78999999999996,2020-03-09
54.0,7513.0,전국,Nation,131.0,232.0,7227.0,131.0,0.0,298.94999999999993,2020-03-10
60.0,7755.0,전국,Nation,242.0,272.0,7423.0,239.0,3.0,307.36,2020-03-11
66.0,7869.0,전국,Nation,114.0,318.0,7485.0,112.0,2.0,312.63,2020-03-12
67.0,7979.0,전국,Nation,110.0,490.0,7422.0,107.0,3.0,320.8700000000001,2020-03-13
72.0,8086.0,전국,Nation,107.0,690.0,7324.0,102.0,5.0,325.84000000000003,2020-03-14
75.0,8161.0,전국,Nation,75.0,807.0,7279.0,72.0,3.0,328.6000000000001,2020-03-15
75.0,8232.0,전국,Nation,71.0,1106.0,7051.0,70.0,1.0,330.85,2020-03-16
81.0,8314.0,전국,Nation,82.0,1362.0,6871.0,79.0,3.0,332.79,2020-03-17
84.0,8402.0,전국,Nation,88.0,1498.0,6820.0,80.0,8.0,336.19,2020-03-18
91.0,8549.0,전국,Nation,147.0,1896.0,6562.0,135.0,12.0,341.52,2020-03-19
94.0,8635.0,전국,Nation,86.0,2173.0,6368.0,73.0,13.0,343.9900000000001,2020-03-20
102.0,8776.0,전국,Nation,141.0,2536.0,6138.0,126.0,15.0,348.7800000000001,2020-03-21
104.0,8863.0,전국,Nation,87.0,2817.0,5942.0,77.0,10.0,351.56,2020-03-22
111.0,8914.0,전국,Nation,51.0,3065.0,5738.0,46.0,5.0,353.24,2020-03-23
120.0,8970.0,전국,Nation,56.0,3396.0,5454.0,46.0,10.0,354.9099999999999,2020-03-24
126.0,9036.0,전국,Nation,66.0,3606.0,5304.0,42.0,24.0,357.31000000000006,2020-03-25
131.0,9110.0,전국,Nation,74.0,4001.0,4978.0,56.0,18.0,359.61,2020-03-26
139.0,9188.0,전국,Nation,78.0,4366.0,4683.0,57.0,21.0,362.28000000000003,2020-03-27
144.0,9310.0,전국,Nation,122.0,4640.0,4526.0,90.0,32.0,366.14000000000004,2020-03-28
152.0,9394.0,전국,Nation,84.0,4856.0,4386.0,38.0,46.0,369.01000000000005,2020-03-29
158.0,9459.0,전국,Nation,65.0,5042.0,4259.0,35.0,30.0,370.86999999999995,2020-03-30
162.0,9569.0,전국,Nation,110.0,5205.0,4202.0,88.0,22.0,374.2,2020-03-31
165.0,9662.0,전국,Nation,93.0,5360.0,4137.0,56.0,37.0,376.6399999999999,2020-04-01
169.0,9734.0,전국,Nation,72.0,5607.0,3958.0,43.0,29.0,378.5899999999999,2020-04-02
174.0,9798.0,전국,Nation,64.0,5787.0,3837.0,37.0,27.0,379.96999999999997,2020-04-03
177.0,9877.0,전국,Nation,79.0,6082.0,3618.0,53.0,26.0,381.76000000000005,2020-04-04
183.0,9934.0,전국,Nation,57.0,6224.0,3527.0,31.0,26.0,383.46000000000004,2020-04-05
186.0,9974.0,전국,Nation,40.0,6356.0,3432.0,25.0,15.0,384.53,2020-04-06
192.0,10007.0,전국,Nation,33.0,6448.0,3367.0,23.0,10.0,385.43999999999994,2020-04-07
200.0,10046.0,전국,Nation,39.0,6526.0,3320.0,23.0,16.0,386.48999999999995,2020-04-08
204.0,10075.0,전국,Nation,29.0,6711.0,3160.0,13.0,16.0,386.96000000000004,2020-04-09
208.0,10098.0,전국,Nation,23.0,6867.0,3023.0,17.0,6.0,387.41,2020-04-10
211.0,10122.0,전국,Nation,24.0,6990.0,2921.0,16.0,8.0,387.99,2020-04-11
214.0,10136.0,전국,Nation,14.0,7118.0,2804.0,9.0,5.0,388.34000000000003,2020-04-12
217.0,10155.0,전국,Nation,19.0,7194.0,2744.0,10.0,9.0,388.75,2020-04-13
222.0,10175.0,전국,Nation,20.0,7286.0,2667.0,11.0,9.0,389.2600000000001,2020-04-14
225.0,10198.0,전국,Nation,23.0,7372.0,2601.0,13.0,10.0,390.01,2020-04-15
229.0,10216.0,전국,Nation,18.0,7510.0,2477.0,11.0,7.0,390.5400000000001,2020-04-16
230.0,10227.0,전국,Nation,11.0,7591.0,2406.0,7.0,4.0,390.92,2020-04-17
232.0,10241.0,전국,Nation,14.0,7697.0,2312.0,9.0,5.0,391.33,2020-04-18
234.0,10247.0,전국,Nation,6.0,7796.0,2217.0,2.0,4.0,391.51,2020-04-19
236.0,10256.0,전국,Nation,9.0,7860.0,2160.0,6.0,3.0,391.82,2020-04-20
237.0,10262.0,전국,Nation,6.0,7926.0,2099.0,4.0,2.0,391.94999999999993,2020-04-21
238.0,10271.0,전국,Nation,9.0,7996.0,2037.0,5.0,4.0,392.22999999999996,2020-04-22
240.0,10277.0,전국,Nation,6.0,8129.0,1908.0,4.0,2.0,392.41999999999996,2020-04-23
240.0,10282.0,전국,Nation,5.0,8217.0,1825.0,4.0,1.0,392.59,2020-04-24
240.0,10288.0,전국,Nation,6.0,8320.0,1728.0,5.0,1.0,392.73999999999995,2020-04-25
242.0,10297.0,전국,Nation,9.0,8404.0,1651.0,1.0,8.0,392.9,2020-04-26
243.0,10302.0,전국,Nation,5.0,8448.0,1611.0,3.0,2.0,393.00999999999993,2020-04-27
244.0,10313.0,전국,Nation,11.0,8526.0,1543.0,2.0,9.0,393.24,2020-04-28
246.0,10319.0,전국,Nation,6.0,8585.0,1488.0,4.0,2.0,393.42,2020-04-29
247.0,10319.0,전국,Nation,0.0,8709.0,1363.0,0.0,0.0,393.42,2020-04-30
248.0,10324.0,전국,Nation,5.0,8741.0,1335.0,1.0,4.0,393.52,2020-05-01
250.0,10327.0,전국,Nation,3.0,8791.0,1286.0,0.0,3.0,393.58,2020-05-02
250.0,10335.0,전국,Nation,8.0,8846.0,1239.0,3.0,5.0,393.78000000000003,2020-05-03
252.0,10339.0,전국,Nation,4.0,8885.0,1202.0,0.0,4.0,393.98,2020-05-04
254.0,10340.0,전국,Nation,1.0,8939.0,1147.0,0.0,1.0,394.01,2020-05-05
255.0,10340.0,전국,Nation,0.0,8984.0,1101.0,0.0,0.0,394.01,2020-05-06
256.0,10343.0,전국,Nation,3.0,9060.0,1027.0,1.0,2.0,394.15999999999997,2020-05-07
256.0,10352.0,전국,Nation,9.0,9119.0,977.0,1.0,8.0,394.46999999999997,2020-05-08
256.0,10370.0,전국,Nation,18.0,9200.0,914.0,17.0,1.0,394.7,2020-05-09
256.0,10398.0,전국,Nation,28.0,9242.0,900.0,26.0,2.0,395.34,2020-05-10
256.0,10430.0,전국,Nation,32.0,9271.0,903.0,29.0,3.0,396.2299999999999,2020-05-11
258.0,10456.0,전국,Nation,26.0,9304.0,894.0,22.0,4.0,396.68,2020-05-12
259.0,10481.0,전국,Nation,25.0,9352.0,870.0,22.0,3.0,397.2600000000001,2020-05-13
260.0,10510.0,전국,Nation,29.0,9422.0,828.0,26.0,3.0,398.14000000000004,2020-05-14
260.0,10536.0,전국,Nation,26.0,9466.0,810.0,22.0,4.0,398.6500000000001,2020-05-15
262.0,10547.0,전국,Nation,11.0,9498.0,787.0,9.0,2.0,398.8300000000001,2020-05-16
262.0,10556.0,전국,Nation,9.0,9533.0,761.0,6.0,3.0,399.0400000000001,2020-05-17
263.0,10564.0,전국,Nation,8.0,9554.0,747.0,5.0,3.0,399.30000000000007,2020-05-18
263.0,10577.0,전국,Nation,13.0,9591.0,723.0,9.0,4.0,399.79,2020-05-19
263.0,10607.0,전국,Nation,30.0,9712.0,632.0,24.0,6.0,400.36000000000007,2020-05-20
264.0,10618.0,전국,Nation,11.0,9769.0,585.0,10.0,1.0,400.6600000000001,2020-05-21
264.0,10631.0,전국,Nation,13.0,9786.0,581.0,11.0,2.0,400.9500000000001,2020-05-22
266.0,10651.0,전국,Nation,20.0,9811.0,574.0,19.0,1.0,401.23,2020-05-23
266.0,10672.0,전국,Nation,21.0,9826.0,580.0,17.0,4.0,401.70000000000005,2020-05-24
267.0,10687.0,전국,Nation,15.0,9838.0,582.0,13.0,2.0,401.9100000000001,2020-05-25
269.0,10704.0,전국,Nation,17.0,9882.0,553.0,16.0,1.0,402.26000000000016,2020-05-26
269.0,10743.0,전국,Nation,39.0,9897.0,577.0,37.0,2.0,402.99000000000007,2020-05-27
269.0,10815.0,전국,Nation,72.0,9927.0,619.0,68.0,4.0,404.34000000000003,2020-05-28
269.0,10873.0,전국,Nation,58.0,9946.0,658.0,55.0,3.0,405.30000000000007,2020-05-29
269.0,10907.0,전국,Nation,34.0,9979.0,659.0,27.0,7.0,406.03,2020-05-30
270.0,10934.0,전국,Nation,27.0,9985.0,679.0,15.0,12.0,406.75000000000006,2020-05-31
271.0,10967.0,전국,Nation,33.0,10000.0,696.0,30.0,3.0,407.55000000000007,2020-06-01
272.0,11004.0,전국,Nation,37.0,10022.0,710.0,36.0,1.0,408.1,2020-06-02
273.0,11053.0,전국,Nation,49.0,10036.0,744.0,46.0,3.0,408.97,2020-06-03
273.0,11090.0,전국,Nation,37.0,10063.0,754.0,33.0,4.0,409.51,2020-06-04
273.0,11128.0,전국,Nation,38.0,10068.0,787.0,34.0,4.0,410.13000000000005,2020-06-05
273.0,11174.0,전국,Nation,46.0,10092.0,809.0,43.0,3.0,410.9700000000001,2020-06-06
273.0,11229.0,전국,Nation,55.0,10110.0,846.0,53.0,2.0,411.7800000000001,2020-06-07
273.0,11263.0,전국,Nation,34.0,10120.0,870.0,32.0,2.0,412.2200000000001,2020-06-08
274.0,11301.0,전국,Nation,38.0,10141.0,886.0,35.0,3.0,412.75000000000006,2020-06-09
276.0,11345.0,전국,Nation,44.0,10156.0,913.0,43.0,1.0,413.44000000000005,2020-06-10
276.0,11388.0,전국,Nation,43.0,10191.0,921.0,40.0,3.0,413.98,2020-06-11
277.0,11434.0,전국,Nation,46.0,10205.0,952.0,43.0,3.0,414.44000000000005,2020-06-12
277.0,11481.0,전국,Nation,47.0,10227.0,977.0,43.0,4.0,415.0200000000001,2020-06-13
277.0,11514.0,전국,Nation,33.0,10252.0,985.0,31.0,2.0,415.62000000000006,2020-06-14
277.0,11544.0,전국,Nation,30.0,10264.0,1003.0,24.0,6.0,416.2300000000001,2020-06-15
278.0,11569.0,전국,Nation,25.0,10294.0,997.0,21.0,4.0,416.74,2020-06-16
279.0,11605.0,전국,Nation,36.0,10306.0,1020.0,31.0,5.0,417.61,2020-06-17
280.0,11660.0,전국,Nation,55.0,10331.0,1049.0,51.0,4.0,419.0299999999999,2020-06-18
280.0,11698.0,전국,Nation,38.0,10356.0,1062.0,32.0,6.0,420.1499999999999,2020-06-19
280.0,11747.0,전국,Nation,49.0,10379.0,1088.0,36.0,13.0,421.25,2020-06-20
280.0,11791.0,전국,Nation,44.0,10384.0,1127.0,40.0,4.0,422.7899999999999,2020-06-21
280.0,11808.0,전국,Nation,17.0,10397.0,1131.0,11.0,6.0,423.1599999999999,2020-06-22
281.0,11828.0,전국,Nation,20.0,10419.0,1128.0,16.0,4.0,423.68999999999994,2020-06-23
281.0,11867.0,전국,Nation,39.0,10433.0,1153.0,30.0,9.0,425.0199999999999,2020-06-24
282.0,11891.0,전국,Nation,24.0,10476.0,1133.0,23.0,1.0,425.53999999999996,2020-06-25
282.0,11923.0,전국,Nation,32.0,10662.0,979.0,26.0,6.0,426.31999999999994,2020-06-26
282.0,11963.0,전국,Nation,40.0,10802.0,879.0,31.0,9.0,426.92999999999995,2020-06-27
282.0,12009.0,전국,Nation,46.0,10845.0,882.0,40.0,6.0,428.15999999999997,2020-06-28
282.0,12046.0,전국,Nation,37.0,10902.0,862.0,30.0,7.0,429.08000000000015,2020-06-29
282.0,12075.0,전국,Nation,29.0,10993.0,800.0,22.0,7.0,430.30000000000007,2020-06-30
282.0,12121.0,전국,Nation,46.0,11064.0,775.0,36.0,10.0,431.8,2020-07-01
282.0,12173.0,전국,Nation,52.0,11122.0,769.0,44.0,8.0,433.85999999999996,2020-07-02
282.0,12230.0,전국,Nation,57.0,11187.0,761.0,49.0,8.0,435.49,2020-07-03
283.0,12275.0,전국,Nation,45.0,11235.0,757.0,36.0,9.0,436.77000000000004,2020-07-04
283.0,12327.0,전국,Nation,52.0,11251.0,793.0,43.0,9.0,438.9400000000001,2020-07-05
284.0,12360.0,전국,Nation,33.0,11265.0,811.0,24.0,9.0,440.2600000000001,2020-07-06
285.0,12388.0,전국,Nation,28.0,11320.0,783.0,20.0,8.0,441.1,2020-07-07
285.0,12439.0,전국,Nation,51.0,11369.0,785.0,30.0,21.0,442.59000000000003,2020-07-08
287.0,12484.0,전국,Nation,45.0,11410.0,787.0,28.0,17.0,444.49000000000007,2020-07-09
288.0,12525.0,전국,Nation,41.0,11439.0,798.0,23.0,18.0,445.75,2020-07-10
288.0,12552.0,전국,Nation,27.0,11504.0,760.0,20.0,7.0,446.8300000000001,2020-07-11
289.0,12584.0,전국,Nation,32.0,11532.0,763.0,21.0,11.0,447.5200000000001,2020-07-12
289.0,12628.0,전국,Nation,44.0,11555.0,784.0,19.0,25.0,448.79000000000013,2020-07-13
289.0,12649.0,전국,Nation,21.0,11628.0,732.0,14.0,7.0,449.24000000000007,2020-07-14
289.0,12665.0,전국,Nation,16.0,11693.0,683.0,11.0,5.0,449.6500000000001,2020-07-15
291.0,12706.0,전국,Nation,41.0,11735.0,680.0,14.0,27.0,450.58000000000004,2020-07-16
293.0,12741.0,전국,Nation,35.0,11791.0,657.0,21.0,14.0,451.69000000000005,2020-07-17
294.0,12768.0,전국,Nation,27.0,11843.0,631.0,11.0,16.0,452.40000000000003,2020-07-18
295.0,12795.0,전국,Nation,27.0,11873.0,627.0,21.0,6.0,453.48,2020-07-19
296.0,12811.0,전국,Nation,16.0,11891.0,624.0,4.0,12.0,454.04,2020-07-20
296.0,12838.0,전국,Nation,27.0,11948.0,594.0,20.0,7.0,454.54,2020-07-21
297.0,12882.0,전국,Nation,44.0,11995.0,590.0,29.0,15.0,455.43,2020-07-22
297.0,12936.0,전국,Nation,54.0,12047.0,592.0,39.0,15.0,456.55,2020-07-23
298.0,12974.0,전국,Nation,38.0,12079.0,597.0,28.0,10.0,457.21000000000004,2020-07-24
298.0,13006.0,전국,Nation,32.0,12118.0,590.0,27.0,5.0,457.73,2020-07-25
298.0,13022.0,전국,Nation,16.0,12138.0,586.0,12.0,4.0,457.94,2020-07-26
299.0,13040.0,전국,Nation,18.0,12151.0,590.0,9.0,9.0,458.2200000000001,2020-07-27
300.0,13058.0,전국,Nation,18.0,12188.0,570.0,5.0,13.0,458.57000000000005,2020-07-28
300.0,13085.0,전국,Nation,27.0,12237.0,548.0,14.0,13.0,459.06999999999994,2020-07-29
300.0,13095.0,전국,Nation,10.0,12265.0,530.0,7.0,3.0,459.2,2020-07-30
301.0,13119.0,전국,Nation,24.0,12294.0,524.0,14.0,10.0,459.6599999999999,2020-07-31
301.0,13131.0,전국,Nation,12.0,12323.0,507.0,8.0,4.0,459.83,2020-08-01
301.0,13144.0,전국,Nation,13.0,12343.0,500.0,8.0,5.0,460.11,2020-08-02
301.0,13153.0,전국,Nation,9.0,12356.0,496.0,3.0,6.0,460.27,2020-08-03
301.0,13180.0,전국,Nation,27.0,12389.0,490.0,13.0,14.0,460.79999999999995,2020-08-04
302.0,13207.0,전국,Nation,27.0,12418.0,487.0,13.0,14.0,461.63999999999993,2020-08-05
302.0,13244.0,전국,Nation,37.0,12483.0,459.0,23.0,14.0,462.48999999999995,2020-08-06
303.0,13259.0,전국,Nation,15.0,12519.0,437.0,9.0,6.0,462.6599999999999,2020-08-07
304.0,13297.0,전국,Nation,38.0,12561.0,432.0,30.0,8.0,463.09,2020-08-08
305.0,13332.0,전국,Nation,35.0,12568.0,459.0,30.0,5.0,463.73999999999995,2020-08-09
305.0,13354.0,전국,Nation,22.0,12579.0,470.0,17.0,5.0,464.04,2020-08-10
305.0,13385.0,전국,Nation,31.0,12614.0,466.0,23.0,8.0,464.6,2020-08-11
305.0,13431.0,전국,Nation,46.0,12660.0,466.0,35.0,11.0,465.55000000000007,2020-08-12
305.0,13484.0,전국,Nation,53.0,12681.0,498.0,47.0,6.0,466.46999999999997,2020-08-13
305.0,13580.0,전국,Nation,96.0,12717.0,558.0,85.0,11.0,467.86,2020-08-14
305.0,13744.0,전국,Nation,164.0,12741.0,698.0,154.0,10.0,469.99,2020-08-15
305.0,14023.0,전국,Nation,279.0,12748.0,970.0,267.0,12.0,473.87000000000006,2020-08-16
305.0,14218.0,전국,Nation,195.0,12753.0,1160.0,188.0,7.0,476.99,2020-08-17
306.0,14458.0,전국,Nation,240.0,12766.0,1386.0,235.0,5.0,481.27,2020-08-18
306.0,14753.0,전국,Nation,295.0,12809.0,1638.0,283.0,12.0,486.13,2020-08-19
307.0,15039.0,전국,Nation,286.0,12854.0,1878.0,276.0,10.0,491.35999999999996,2020-08-20
309.0,15360.0,전국,Nation,321.0,12893.0,2158.0,315.0,6.0,498.56,2020-08-21
309.0,15688.0,전국,Nation,328.0,12939.0,2440.0,315.0,13.0,506.2199999999999,2020-08-22
309.0,16080.0,전국,Nation,392.0,12969.0,2802.0,386.0,6.0,515.1400000000001,2020-08-23
309.0,16342.0,전국,Nation,262.0,12986.0,3047.0,258.0,4.0,521.49,2020-08-24
310.0,16619.0,전국,Nation,277.0,13040.0,3269.0,264.0,13.0,527.9799999999999,2020-08-25
312.0,16936.0,전국,Nation,317.0,13115.0,3509.0,307.0,10.0,535.4,2020-08-26
313.0,17374.0,전국,Nation,438.0,13202.0,3859.0,434.0,4.0,546.6,2020-08-27
316.0,17737.0,전국,Nation,363.0,13285.0,4136.0,359.0,4.0,554.6100000000001,2020-08-28
321.0,18055.0,전국,Nation,318.0,13495.0,4239.0,308.0,10.0,560.92,2020-08-29
323.0,18347.0,전국,Nation,292.0,13632.0,4392.0,283.0,9.0,567.5300000000001,2020-08-30
324.0,18592.0,전국,Nation,245.0,13699.0,4569.0,238.0,7.0,573.68,2020-08-31
324.0,18823.0,전국,Nation,231.0,13922.0,4577.0,221.0,10.0,578.8300000000002,2020-09-01
326.0,19087.0,전국,Nation,264.0,14081.0,4680.0,253.0,11.0,584.6999999999999,2020-09-02
329.0,19279.0,전국,Nation,192.0,14251.0,4699.0,188.0,4.0,589.03,2020-09-03
331.0,19473.0,전국,Nation,194.0,14482.0,4660.0,188.0,6.0,593.7299999999999,2020-09-04
333.0,19637.0,전국,Nation,164.0,14701.0,4603.0,158.0,6.0,597.54,2020-09-05
334.0,19800.0,전국,Nation,163.0,14836.0,4630.0,152.0,11.0,601.13,2020-09-06
336.0,19915.0,전국,Nation,115.0,15006.0,4573.0,107.0,8.0,603.76,2020-09-07
341.0,20047.0,전국,Nation,132.0,15344.0,4362.0,120.0,12.0,606.9499999999999,2020-09-08
344.0,20199.0,전국,Nation,152.0,15726.0,4129.0,144.0,8.0,611.25,2020-09-09
346.0,20350.0,전국,Nation,151.0,16058.0,3946.0,140.0,11.0,615.2800000000001,2020-09-10
350.0,20517.0,전국,Nation,167.0,16301.0,3866.0,161.0,6.0,619.63,2020-09-11
355.0,20643.0,전국,Nation,126.0,16710.0,3578.0,118.0,8.0,622.6200000000001,2020-09-12
358.0,20757.0,전국,Nation,114.0,16909.0,3490.0,99.0,15.0,625.7400000000002,2020-09-13
363.0,20861.0,전국,Nation,104.0,17169.0,3329.0,98.0,6.0,627.82,2020-09-14
367.0,20962.0,전국,Nation,101.0,17554.0,3041.0,90.0,11.0,630.0999999999999,2020-09-15
367.0,21073.0,전국,Nation,111.0,17976.0,2730.0,105.0,6.0,632.26,2020-09-16
372.0,21224.0,전국,Nation,151.0,18205.0,2647.0,145.0,6.0,634.6800000000001,2020-09-17
377.0,21348.0,전국,Nation,124.0,18420.0,2551.0,109.0,15.0,637.48,2020-09-18
378.0,21457.0,전국,Nation,109.0,18611.0,2468.0,106.0,3.0,639.3400000000001,2020-09-19
383.0,21533.0,전국,Nation,76.0,18797.0,2353.0,72.0,4.0,640.74,2020-09-20
385.0,21593.0,전국,Nation,60.0,18884.0,2324.0,55.0,5.0,641.89,2020-09-21
388.0,21652.0,전국,Nation,59.0,19077.0,2187.0,50.0,9.0,643.2800000000001,2020-09-22
388.0,21756.0,전국,Nation,104.0,19277.0,2091.0,99.0,5.0,645.4299999999998,2020-09-23
393.0,21876.0,전국,Nation,120.0,19453.0,2030.0,109.0,11.0,648.38,2020-09-24
395.0,21984.0,전국,Nation,108.0,19599.0,1990.0,95.0,13.0,650.52,2020-09-25
399.0,22036.0,전국,Nation,52.0,19786.0,1851.0,49.0,3.0,651.41,2020-09-26
401.0,22120.0,전국,Nation,84.0,19864.0,1855.0,73.0,11.0,653.38,2020-09-27
406.0,22163.0,전국,Nation,43.0,19907.0,1850.0,40.0,3.0,654.12,2020-09-28
407.0,22192.0,전국,Nation,29.0,20081.0,1704.0,23.0,6.0,654.6400000000001,2020-09-29
413.0,22300.0,전국,Nation,108.0,20202.0,1685.0,94.0,14.0,656.77,2020-09-30
415.0,22371.0,전국,Nation,71.0,20273.0,1683.0,67.0,4.0,658.0200000000001,2020-10-01
416.0,22428.0,전국,Nation,57.0,20337.0,1675.0,53.0,4.0,659.11,2020-10-02
420.0,22489.0,전국,Nation,61.0,20391.0,1678.0,52.0,9.0,660.5000000000001,2020-10-03
421.0,22544.0,전국,Nation,55.0,20449.0,1674.0,47.0,8.0,661.7499999999999,2020-10-04
422.0,22615.0,전국,Nation,71.0,20488.0,1705.0,64.0,7.0,663.5899999999999,2020-10-05
422.0,22685.0,전국,Nation,70.0,20673.0,1590.0,66.0,4.0,665.02,2020-10-06
425.0,22792.0,전국,Nation,107.0,20921.0,1446.0,94.0,13.0,667.0299999999999,2020-10-07
427.0,22858.0,전국,Nation,66.0,21052.0,1379.0,60.0,6.0,668.41,2020-10-08
428.0,22906.0,전국,Nation,48.0,21155.0,1323.0,38.0,10.0,669.39,2020-10-09
430.0,22973.0,전국,Nation,67.0,21204.0,1339.0,61.0,6.0,670.55,2020-10-10
432.0,23028.0,전국,Nation,55.0,21270.0,1326.0,46.0,9.0,671.5000000000001,2020-10-11
433.0,23117.0,전국,Nation,89.0,21304.0,1380.0,69.0,20.0,673.56,2020-10-12
434.0,23198.0,전국,Nation,81.0,21436.0,1328.0,69.0,12.0,675.4499999999999,2020-10-13
438.0,23268.0,전국,Nation,70.0,21601.0,1229.0,53.0,17.0,676.6599999999999,2020-10-14
439.0,23372.0,전국,Nation,104.0,21651.0,1282.0,95.0,9.0,679.2399999999999,2020-10-15
441.0,23416.0,전국,Nation,44.0,21746.0,1229.0,41.0,3.0,679.9699999999999,2020-10-16
443.0,23484.0,전국,Nation,68.0,21819.0,1222.0,62.0,6.0,681.14,2020-10-17
444.0,23562.0,전국,Nation,78.0,21871.0,1247.0,71.0,7.0,682.09,2020-10-18
444.0,23626.0,전국,Nation,64.0,21926.0,1256.0,50.0,14.0,683.64,2020-10-19
447.0,23681.0,전국,Nation,55.0,22024.0,1210.0,41.0,14.0,684.6800000000001,2020-10-20
450.0,23750.0,전국,Nation,69.0,22138.0,1162.0,57.0,12.0,686.3,2020-10-21
