Date,city,Death,Death_n,Inf_AC,Inf_n,Infected,Recovered,Recovered_n,Susceptible,Susceptible_n
2020-01-20,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-01-21,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-01-22,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-01-23,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-01-24,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-01-25,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-01-26,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-01-27,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-01-28,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-01-29,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-01-30,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-01-31,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-01,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-02,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-03,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-04,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-05,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-06,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-07,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-08,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-09,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-10,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-11,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-12,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-13,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-14,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-15,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-16,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-17,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-18,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-19,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-20,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-21,세종,0,0.0,0.0,0.0,0.0,0,0.0,370439.0,0.0
2020-02-22,세종,0,0.0,1.0,1.0,1.0,0,0.0,370438.0,-1.0
2020-02-23,세종,0,0.0,1.0,0.0,1.0,0,0.0,370438.0,0.0
2020-02-24,세종,0,0.0,1.0,0.0,1.0,0,0.0,370438.0,0.0
2020-02-25,세종,0,0.0,1.0,0.0,1.0,0,0.0,370438.0,0.0
2020-02-26,세종,0,0.0,1.0,0.0,1.0,0,0.0,370438.0,0.0
2020-02-27,세종,0,0.0,1.0,0.0,1.0,0,0.0,370438.0,0.0
2020-02-28,세종,0,0.0,1.0,0.0,1.0,0,0.0,370438.0,0.0
2020-02-29,세종,0,0.0,1.0,0.0,1.0,0,0.0,370438.0,0.0
2020-03-01,세종,0,0.0,1.0,0.0,1.0,0,0.0,370438.0,0.0
2020-03-02,세종,0,0.0,1.0,0.0,1.0,0,0.0,370438.0,0.0
2020-03-03,세종,0,0.0,1.0,0.0,1.0,0,0.0,370438.0,0.0
2020-03-04,세종,0,0.0,1.0,0.0,1.0,0,0.0,370438.0,0.0
2020-03-05,세종,0,0.0,1.0,0.0,1.0,0,0.0,370438.0,0.0
2020-03-06,세종,0,0.0,1.0,0.0,1.0,0,0.0,370438.0,0.0
2020-03-07,세종,0,0.0,2.0,1.0,1.0,1,1.0,370437.0,-1.0
2020-03-08,세종,0,0.0,3.0,1.0,2.0,1,0.0,370436.0,-1.0
2020-03-09,세종,0,0.0,6.0,3.0,5.0,1,0.0,370433.0,-3.0
2020-03-10,세종,0,0.0,8.0,2.0,7.0,1,0.0,370431.0,-2.0
2020-03-11,세종,0,0.0,10.0,2.0,9.0,1,0.0,370429.0,-2.0
2020-03-12,세종,0,0.0,15.0,5.0,14.0,1,0.0,370424.0,-5.0
2020-03-13,세종,0,0.0,32.0,17.0,31.0,1,0.0,370407.0,-17.0
2020-03-14,세종,0,0.0,38.0,6.0,37.0,1,0.0,370401.0,-6.0
2020-03-15,세종,0,0.0,39.0,1.0,38.0,1,0.0,370400.0,-1.0
2020-03-16,세종,0,0.0,40.0,1.0,39.0,1,0.0,370399.0,-1.0
2020-03-17,세종,0,0.0,40.0,0.0,39.0,1,0.0,370399.0,0.0
2020-03-18,세종,0,0.0,41.0,1.0,40.0,1,0.0,370398.0,-1.0
2020-03-19,세종,0,0.0,41.0,0.0,40.0,1,0.0,370398.0,0.0
2020-03-20,세종,0,0.0,41.0,0.0,40.0,1,0.0,370398.0,0.0
2020-03-21,세종,0,0.0,41.0,0.0,39.0,2,1.0,370398.0,0.0
2020-03-22,세종,0,0.0,41.0,0.0,38.0,3,1.0,370398.0,0.0
2020-03-23,세종,0,0.0,42.0,1.0,36.0,6,3.0,370397.0,-1.0
2020-03-24,세종,0,0.0,42.0,0.0,34.0,8,2.0,370397.0,0.0
2020-03-25,세종,0,0.0,44.0,2.0,34.0,10,2.0,370395.0,-2.0
2020-03-26,세종,0,0.0,44.0,0.0,29.0,15,5.0,370395.0,0.0
2020-03-27,세종,0,0.0,44.0,0.0,12.0,32,17.0,370395.0,0.0
2020-03-28,세종,0,0.0,44.0,0.0,6.0,38,6.0,370395.0,0.0
2020-03-29,세종,0,0.0,46.0,2.0,7.0,39,1.0,370393.0,-2.0
2020-03-30,세종,0,0.0,46.0,0.0,6.0,40,1.0,370393.0,0.0
2020-03-31,세종,0,0.0,46.0,0.0,6.0,40,0.0,370393.0,0.0
2020-04-01,세종,0,0.0,46.0,0.0,5.0,41,1.0,370393.0,0.0
2020-04-02,세종,0,0.0,46.0,0.0,5.0,41,0.0,370393.0,0.0
2020-04-03,세종,0,0.0,46.0,0.0,5.0,41,0.0,370393.0,0.0
2020-04-04,세종,0,0.0,46.0,0.0,5.0,41,0.0,370393.0,0.0
2020-04-05,세종,0,0.0,46.0,0.0,5.0,41,0.0,370393.0,0.0
2020-04-06,세종,0,0.0,46.0,0.0,4.0,42,1.0,370393.0,0.0
2020-04-07,세종,0,0.0,46.0,0.0,4.0,42,0.0,370393.0,0.0
2020-04-08,세종,0,0.0,46.0,0.0,2.0,44,2.0,370393.0,0.0
2020-04-09,세종,0,0.0,46.0,0.0,2.0,44,0.0,370393.0,0.0
2020-04-10,세종,0,0.0,46.0,0.0,2.0,44,0.0,370393.0,0.0
2020-04-11,세종,0,0.0,46.0,0.0,2.0,44,0.0,370393.0,0.0
2020-04-12,세종,0,0.0,46.0,0.0,0.0,46,2.0,370393.0,0.0
2020-04-13,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-04-14,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-04-15,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-04-16,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-04-17,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-04-18,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-04-19,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-04-20,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-04-21,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-04-22,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-04-23,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-04-24,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-04-25,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-04-26,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-04-27,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-04-28,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-04-29,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-04-30,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-05-01,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-05-02,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-05-03,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-05-04,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-05-05,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-05-06,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-05-07,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-05-08,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-05-09,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-05-10,세종,0,0.0,46.0,0.0,0.0,46,0.0,370393.0,0.0
2020-05-11,세종,0,0.0,47.0,1.0,1.0,46,0.0,370392.0,-1.0
2020-05-12,세종,0,0.0,47.0,0.0,1.0,46,0.0,370392.0,0.0
2020-05-13,세종,0,0.0,47.0,0.0,1.0,46,0.0,370392.0,0.0
2020-05-14,세종,0,0.0,47.0,0.0,1.0,46,0.0,370392.0,0.0
2020-05-15,세종,0,0.0,47.0,0.0,1.0,46,0.0,370392.0,0.0
2020-05-16,세종,0,0.0,47.0,0.0,1.0,46,0.0,370392.0,0.0
2020-05-17,세종,0,0.0,47.0,0.0,1.0,46,0.0,370392.0,0.0
2020-05-18,세종,0,0.0,47.0,0.0,1.0,46,0.0,370392.0,0.0
2020-05-19,세종,0,0.0,47.0,0.0,1.0,46,0.0,370392.0,0.0
2020-05-20,세종,0,0.0,47.0,0.0,1.0,46,0.0,370392.0,0.0
2020-05-21,세종,0,0.0,47.0,0.0,1.0,46,0.0,370392.0,0.0
2020-05-22,세종,0,0.0,47.0,0.0,1.0,46,0.0,370392.0,0.0
2020-05-23,세종,0,0.0,47.0,0.0,1.0,46,0.0,370392.0,0.0
2020-05-24,세종,0,0.0,47.0,0.0,1.0,46,0.0,370392.0,0.0
2020-05-25,세종,0,0.0,47.0,0.0,0.0,47,1.0,370392.0,0.0
2020-05-26,세종,0,0.0,47.0,0.0,0.0,47,0.0,370392.0,0.0
2020-05-27,세종,0,0.0,47.0,0.0,0.0,47,0.0,370392.0,0.0
2020-05-28,세종,0,0.0,47.0,0.0,0.0,47,0.0,370392.0,0.0
2020-05-29,세종,0,0.0,47.0,0.0,0.0,47,0.0,370392.0,0.0
2020-05-30,세종,0,0.0,47.0,0.0,0.0,47,0.0,370392.0,0.0
2020-05-31,세종,0,0.0,47.0,0.0,0.0,47,0.0,370392.0,0.0
2020-06-01,세종,0,0.0,47.0,0.0,0.0,47,0.0,370392.0,0.0
2020-06-02,세종,0,0.0,47.0,0.0,0.0,47,0.0,370392.0,0.0
2020-06-03,세종,0,0.0,47.0,0.0,0.0,47,0.0,370392.0,0.0
2020-06-04,세종,0,0.0,47.0,0.0,0.0,47,0.0,370392.0,0.0
2020-06-05,세종,0,0.0,47.0,0.0,0.0,46,-1.0,370393.0,1.0
2020-06-06,세종,0,0.0,47.0,0.0,0.0,46,0.0,370392.0,-1.0
2020-06-07,세종,0,0.0,47.0,0.0,0.0,46,0.0,370392.0,0.0
2020-06-08,세종,0,0.0,47.0,0.0,0.0,46,0.0,370392.0,0.0
2020-06-09,세종,0,0.0,47.0,0.0,0.0,46,0.0,370392.0,0.0
2020-06-10,세종,0,0.0,47.0,0.0,0.0,46,0.0,370392.0,0.0
2020-06-11,세종,0,0.0,47.0,0.0,0.0,46,0.0,370392.0,0.0
2020-06-12,세종,0,0.0,47.0,0.0,0.0,46,0.0,370392.0,0.0
2020-06-13,세종,0,0.0,47.0,0.0,0.0,46,0.0,370392.0,0.0
2020-06-14,세종,0,0.0,47.0,0.0,0.0,46,0.0,370392.0,0.0
2020-06-15,세종,0,0.0,47.0,0.0,0.0,46,0.0,370392.0,0.0
2020-06-16,세종,0,0.0,47.0,0.0,0.0,46,0.0,370392.0,0.0
2020-06-17,세종,0,0.0,47.0,0.0,0.0,46,0.0,370392.0,0.0
2020-06-18,세종,0,0.0,48.0,1.0,1.0,46,0.0,370391.0,-1.0
2020-06-19,세종,0,0.0,48.0,0.0,1.0,45,-1.0,370392.0,1.0
2020-06-20,세종,0,0.0,48.0,0.0,1.0,44,-1.0,370392.0,0.0
2020-06-21,세종,0,0.0,49.0,1.0,2.0,41,-3.0,370393.0,1.0
2020-06-22,세종,0,0.0,49.0,0.0,2.0,39,-2.0,370392.0,-1.0
2020-06-23,세종,0,0.0,49.0,0.0,2.0,37,-2.0,370392.0,0.0
2020-06-24,세종,0,0.0,49.0,0.0,2.0,32,-5.0,370395.0,3.0
2020-06-25,세종,0,0.0,49.0,0.0,2.0,15,-17.0,370407.0,12.0
2020-06-26,세종,0,0.0,49.0,0.0,2.0,9,-6.0,370396.0,-11.0
2020-06-27,세종,0,0.0,49.0,0.0,2.0,8,-1.0,370391.0,-5.0
2020-06-28,세종,0,0.0,49.0,0.0,2.0,7,-1.0,370391.0,0.0
2020-06-29,세종,0,0.0,49.0,0.0,2.0,7,0.0,370390.0,-1.0
2020-06-30,세종,0,0.0,50.0,1.0,3.0,6,-1.0,370390.0,0.0
2020-07-01,세종,0,0.0,50.0,0.0,3.0,6,0.0,370389.0,-1.0
2020-07-02,세종,0,0.0,50.0,0.0,2.0,7,1.0,370389.0,0.0
2020-07-03,세종,0,0.0,50.0,0.0,2.0,7,0.0,370389.0,0.0
2020-07-04,세종,0,0.0,50.0,0.0,2.0,7,0.0,370389.0,0.0
2020-07-05,세종,0,0.0,50.0,0.0,1.0,7,0.0,370390.0,1.0
2020-07-06,세종,0,0.0,50.0,0.0,1.0,7,0.0,370389.0,-1.0
2020-07-07,세종,0,0.0,50.0,0.0,1.0,5,-2.0,370391.0,2.0
2020-07-08,세종,0,0.0,50.0,0.0,1.0,5,0.0,370389.0,-2.0
2020-07-09,세종,0,0.0,50.0,0.0,1.0,5,0.0,370389.0,0.0
2020-07-10,세종,0,0.0,50.0,0.0,1.0,5,0.0,370389.0,0.0
2020-07-11,세종,0,0.0,50.0,0.0,1.0,3,-2.0,370391.0,2.0
2020-07-12,세종,0,0.0,50.0,0.0,1.0,3,0.0,370389.0,-2.0
2020-07-13,세종,0,0.0,50.0,0.0,1.0,3,0.0,370389.0,0.0
2020-07-14,세종,0,0.0,50.0,0.0,0.0,4,1.0,370389.0,0.0
2020-07-15,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-07-16,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-07-17,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-07-18,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-07-19,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-07-20,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-07-21,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-07-22,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-07-23,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-07-24,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-07-25,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-07-26,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-07-27,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-07-28,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-07-29,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-07-30,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-07-31,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-01,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-02,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-03,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-04,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-05,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-06,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-07,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-08,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-09,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-10,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-11,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-12,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-13,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-14,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-15,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-16,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-17,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-18,세종,0,0.0,50.0,0.0,0.0,4,0.0,370389.0,0.0
2020-08-19,세종,0,0.0,52.0,2.0,2.0,4,0.0,370387.0,-2.0
2020-08-20,세종,0,0.0,53.0,1.0,3.0,4,0.0,370386.0,-1.0
2020-08-21,세종,0,0.0,56.0,3.0,6.0,4,0.0,370383.0,-3.0
2020-08-22,세종,0,0.0,57.0,1.0,7.0,4,0.0,370382.0,-1.0
2020-08-23,세종,0,0.0,57.0,0.0,7.0,3,-1.0,370383.0,1.0
2020-08-24,세종,0,0.0,60.0,3.0,10.0,3,0.0,370379.0,-4.0
2020-08-25,세종,0,0.0,63.0,3.0,13.0,3,0.0,370376.0,-3.0
2020-08-26,세종,0,0.0,63.0,0.0,13.0,3,0.0,370376.0,0.0
2020-08-27,세종,0,0.0,63.0,0.0,13.0,3,0.0,370376.0,0.0
2020-08-28,세종,0,0.0,65.0,2.0,15.0,3,0.0,370374.0,-2.0
2020-08-29,세종,0,0.0,65.0,0.0,15.0,3,0.0,370374.0,0.0
2020-08-30,세종,0,0.0,66.0,1.0,16.0,3,0.0,370373.0,-1.0
2020-08-31,세종,0,0.0,67.0,1.0,17.0,3,0.0,370372.0,-1.0
2020-09-01,세종,0,0.0,67.0,0.0,17.0,3,0.0,370372.0,0.0
2020-09-02,세종,0,0.0,67.0,0.0,15.0,5,2.0,370372.0,0.0
2020-09-03,세종,0,0.0,67.0,0.0,14.0,6,1.0,370371.0,-1.0
2020-09-04,세종,0,0.0,67.0,0.0,11.0,9,3.0,370372.0,1.0
2020-09-05,세종,0,0.0,67.0,0.0,10.0,10,1.0,370372.0,0.0
2020-09-06,세종,0,0.0,67.0,0.0,10.0,10,0.0,370372.0,0.0
2020-09-07,세종,0,0.0,67.0,0.0,7.0,13,3.0,370372.0,0.0
2020-09-08,세종,0,0.0,68.0,1.0,5.0,16,3.0,370371.0,-1.0
2020-09-09,세종,0,0.0,70.0,2.0,7.0,16,0.0,370369.0,-2.0
2020-09-10,세종,0,0.0,70.0,0.0,7.0,16,0.0,370369.0,0.0
2020-09-11,세종,0,0.0,70.0,0.0,5.0,18,2.0,370369.0,0.0
2020-09-12,세종,0,0.0,70.0,0.0,5.0,18,0.0,370369.0,0.0
2020-09-13,세종,0,0.0,70.0,0.0,4.0,19,1.0,370369.0,0.0
2020-09-14,세종,0,0.0,70.0,0.0,3.0,20,1.0,370369.0,0.0
2020-09-15,세종,0,0.0,70.0,0.0,3.0,20,0.0,370369.0,0.0
2020-09-16,세종,0,0.0,70.0,0.0,3.0,20,0.0,370369.0,0.0
2020-09-17,세종,0,0.0,70.0,0.0,3.0,20,0.0,370368.0,-1.0
2020-09-18,세종,0,0.0,70.0,0.0,3.0,20,0.0,370368.0,0.0
2020-09-19,세종,0,0.0,70.0,0.0,3.0,20,0.0,370366.0,-2.0
2020-09-20,세종,0,0.0,70.0,0.0,3.0,20,0.0,370367.0,1.0
2020-09-21,세종,0,0.0,70.0,0.0,3.0,20,0.0,370367.0,0.0
2020-09-22,세종,0,0.0,71.0,1.0,3.0,21,1.0,370363.0,-4.0
2020-09-23,세종,0,0.0,71.0,0.0,1.0,23,2.0,370351.0,-12.0
2020-09-24,세종,0,0.0,74.0,3.0,4.0,23,0.0,370359.0,8.0
2020-09-25,세종,0,0.0,75.0,1.0,5.0,23,0.0,370363.0,4.0
2020-09-26,세종,0,0.0,75.0,0.0,5.0,23,0.0,370363.0,0.0
2020-09-27,세종,0,0.0,76.0,1.0,6.0,23,0.0,370363.0,0.0
2020-09-28,세종,0,0.0,76.0,0.0,6.0,23,0.0,370362.0,-1.0
2020-09-29,세종,0,0.0,76.0,0.0,6.0,23,0.0,370363.0,1.0
2020-09-30,세종,0,0.0,76.0,0.0,6.0,22,-1.0,370364.0,1.0
2020-10-01,세종,0,0.0,76.0,0.0,6.0,22,0.0,370363.0,-1.0
2020-10-02,세종,0,0.0,76.0,0.0,6.0,22,0.0,370363.0,0.0
2020-10-03,세종,0,0.0,76.0,0.0,6.0,21,-1.0,370363.0,0.0
2020-10-04,세종,0,0.0,76.0,0.0,6.0,21,0.0,370363.0,0.0
2020-10-05,세종,0,0.0,77.0,1.0,7.0,21,0.0,370360.0,-3.0
2020-10-06,세종,0,0.0,77.0,0.0,6.0,22,1.0,370362.0,2.0
2020-10-07,세종,0,0.0,78.0,1.0,7.0,22,0.0,370361.0,-1.0
2020-10-08,세종,0,0.0,78.0,0.0,4.0,25,3.0,370361.0,0.0
2020-10-09,세종,0,0.0,78.0,0.0,3.0,26,1.0,370359.0,-2.0
2020-10-10,세종,0,0.0,78.0,0.0,3.0,26,0.0,370361.0,2.0
2020-10-11,세종,0,0.0,78.0,0.0,2.0,27,1.0,370361.0,0.0
2020-10-12,세종,0,0.0,78.0,0.0,2.0,26,-1.0,370362.0,1.0
2020-10-13,세종,0,0.0,78.0,0.0,2.0,26,0.0,370361.0,-1.0
2020-10-14,세종,0,0.0,78.0,0.0,2.0,26,0.0,370361.0,0.0
2020-10-15,세종,0,0.0,78.0,0.0,2.0,26,0.0,370361.0,0.0
2020-10-16,세종,0,0.0,78.0,0.0,2.0,26,0.0,370361.0,0.0
2020-10-17,세종,0,0.0,78.0,0.0,2.0,26,0.0,370361.0,0.0
2020-10-18,세종,0,0.0,78.0,0.0,2.0,26,0.0,370361.0,0.0
2020-10-19,세종,0,0.0,78.0,0.0,1.0,27,1.0,370361.0,0.0
2020-10-20,세종,0,0.0,78.0,0.0,1.0,27,0.0,370361.0,0.0
2020-10-21,세종,0,0.0,78.0,0.0,0.0,28,1.0,370361.0,0.0
2020-10-22,세종,0,0.0,78.0,0.0,0.0,28,0.0,370361.0,0.0
2020-10-23,세종,0,0.0,78.0,0.0,0.0,28,0.0,370361.0,0.0
2020-10-24,세종,0,0.0,78.0,0.0,0.0,28,0.0,370361.0,0.0
2020-10-25,세종,0,0.0,78.0,0.0,0.0,28,0.0,370361.0,0.0
2020-10-26,세종,0,0.0,79.0,1.0,1.0,28,0.0,370360.0,-1.0
2020-10-27,세종,0,0.0,79.0,0.0,1.0,28,0.0,370360.0,0.0
2020-10-28,세종,0,0.0,79.0,0.0,1.0,28,0.0,370360.0,0.0
2020-10-29,세종,0,0.0,79.0,0.0,1.0,28,0.0,370360.0,0.0
2020-10-30,세종,0,0.0,79.0,0.0,1.0,28,0.0,370360.0,0.0
2020-10-31,세종,0,0.0,82.0,3.0,4.0,28,0.0,370357.0,-3.0
2020-11-01,세종,0,0.0,82.0,0.0,4.0,28,0.0,370357.0,0.0
2020-11-02,세종,0,0.0,82.0,0.0,4.0,28,0.0,370357.0,0.0
2020-11-03,세종,0,0.0,82.0,0.0,4.0,28,0.0,370357.0,0.0
2020-11-04,세종,0,0.0,82.0,0.0,4.0,28,0.0,370357.0,0.0
2020-11-05,세종,0,0.0,82.0,0.0,4.0,28,0.0,370357.0,0.0
2020-11-06,세종,0,0.0,82.0,0.0,4.0,28,0.0,370357.0,0.0
2020-11-07,세종,0,0.0,82.0,0.0,4.0,28,0.0,370357.0,0.0
2020-11-08,세종,0,0.0,82.0,0.0,4.0,28,0.0,370357.0,0.0
2020-11-09,세종,0,0.0,82.0,0.0,3.0,29,1.0,370357.0,0.0
2020-11-10,세종,0,0.0,82.0,0.0,3.0,29,0.0,370357.0,0.0
