Date,city,Death,Death_n,Inf_AC,Inf_n,Infected,Recovered,Recovered_n,Susceptible,Susceptible_n
2020-01-20,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-01-21,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-01-22,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-01-23,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-01-24,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-01-25,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-01-26,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-01-27,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-01-28,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-01-29,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-01-30,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-01-31,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-01,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-02,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-03,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-04,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-05,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-06,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-07,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-08,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-09,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-10,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-11,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-12,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-13,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-14,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-15,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-16,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-17,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-18,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-19,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-20,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-21,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-22,강원,0,0.0,0,0.0,0,0,0.0,1539277,0.0
2020-02-23,강원,0,0.0,6,6.0,6,0,0.0,1539271,-6.0
2020-02-24,강원,0,0.0,6,0.0,6,0,0.0,1539271,0.0
2020-02-25,강원,0,0.0,6,0.0,6,0,0.0,1539271,0.0
2020-02-26,강원,0,0.0,6,0.0,6,0,0.0,1539271,0.0
2020-02-27,강원,0,0.0,6,0.0,6,0,0.0,1539271,0.0
2020-02-28,강원,0,0.0,6,0.0,6,0,0.0,1539271,0.0
2020-02-29,강원,0,0.0,7,1.0,7,0,0.0,1539270,-1.0
2020-03-01,강원,0,0.0,7,0.0,7,0,0.0,1539270,0.0
2020-03-02,강원,0,0.0,19,12.0,19,0,0.0,1539258,-12.0
2020-03-03,강원,0,0.0,20,1.0,20,0,0.0,1539257,-1.0
2020-03-04,강원,0,0.0,21,1.0,21,0,0.0,1539256,-1.0
2020-03-05,강원,0,0.0,23,2.0,23,0,0.0,1539254,-2.0
2020-03-06,강원,0,0.0,25,2.0,25,0,0.0,1539252,-2.0
2020-03-07,강원,1,1.0,26,1.0,26,-1,-1.0,1539251,-1.0
2020-03-08,강원,1,0.0,27,1.0,21,5,6.0,1539250,-1.0
