Date,city,Death,Death_n,Inf_AC,Inf_n,Infected,Recovered,Recovered_n,Susceptible,Susceptible_n
2020-02-16,대전,0,0.0,0,0.0,0,0,0.0,1454068,0.0
2020-02-17,대전,0,0.0,0,0.0,0,0,0.0,1454068,0.0
2020-02-18,대전,0,0.0,0,0.0,0,0,0.0,1454068,0.0
2020-02-19,대전,0,0.0,0,0.0,0,0,0.0,1454068,0.0
2020-02-20,대전,0,0.0,0,0.0,0,0,0.0,1454068,0.0
2020-02-21,대전,0,0.0,0,0.0,0,0,0.0,1454068,0.0
2020-02-22,대전,0,0.0,1,1.0,1,0,0.0,1454067,-1.0
2020-02-23,대전,0,0.0,2,1.0,2,0,0.0,1454066,-1.0
2020-02-24,대전,0,0.0,3,1.0,3,0,0.0,1454065,-1.0
2020-02-25,대전,0,0.0,3,0.0,3,0,0.0,1454065,0.0
2020-02-26,대전,0,0.0,3,0.0,3,0,0.0,1454065,0.0
2020-02-27,대전,0,0.0,8,5.0,8,0,0.0,1454060,-5.0
2020-02-28,대전,0,0.0,12,4.0,12,0,0.0,1454056,-4.0
2020-02-29,대전,0,0.0,13,1.0,13,0,0.0,1454055,-1.0
2020-03-01,대전,0,0.0,13,0.0,13,0,0.0,1454055,0.0
2020-03-02,대전,0,0.0,14,1.0,14,0,0.0,1454054,-1.0
2020-03-03,대전,0,0.0,14,0.0,14,0,0.0,1454054,0.0
2020-03-04,대전,0,0.0,15,1.0,15,0,0.0,1454053,-1.0
2020-03-05,대전,0,0.0,16,1.0,16,0,0.0,1454052,-1.0
2020-03-06,대전,0,0.0,18,2.0,18,0,0.0,1454050,-2.0
2020-03-07,대전,0,0.0,18,0.0,17,1,1.0,1454050,0.0
2020-03-08,대전,0,0.0,18,0.0,16,2,1.0,1454050,0.0
2020-03-09,대전,0,0.0,18,0.0,15,3,1.0,1454050,0.0
2020-03-10,대전,0,0.0,18,0.0,15,3,0.0,1454050,0.0
2020-03-11,대전,0,0.0,18,0.0,15,3,0.0,1454050,0.0
2020-03-12,대전,0,0.0,20,2.0,12,8,5.0,1454048,-2.0
2020-03-13,대전,0,0.0,22,2.0,10,12,4.0,1454046,-2.0
2020-03-14,대전,0,0.0,22,0.0,9,13,1.0,1454046,0.0
2020-03-15,대전,0,0.0,22,0.0,9,13,0.0,1454046,0.0
2020-03-16,대전,0,0.0,22,0.0,8,14,1.0,1454046,0.0
2020-03-17,대전,0,0.0,22,0.0,8,14,0.0,1454046,0.0
2020-03-18,대전,0,0.0,22,0.0,7,15,1.0,1454046,0.0
2020-03-19,대전,0,0.0,22,0.0,6,16,1.0,1454046,0.0
2020-03-20,대전,0,0.0,22,0.0,4,18,2.0,1454046,0.0
2020-03-21,대전,0,0.0,22,0.0,4,18,0.0,1454046,0.0
2020-03-22,대전,0,0.0,24,2.0,6,18,0.0,1454044,-2.0
2020-03-23,대전,0,0.0,24,0.0,6,18,0.0,1454044,0.0
2020-03-24,대전,0,0.0,24,0.0,6,18,0.0,1454044,0.0
2020-03-25,대전,0,0.0,24,0.0,6,18,0.0,1454044,0.0
2020-03-26,대전,0,0.0,30,6.0,10,20,2.0,1454038,-6.0
2020-03-27,대전,0,0.0,31,1.0,9,22,2.0,1454037,-1.0
2020-03-28,대전,0,0.0,31,0.0,9,22,0.0,1454037,0.0
2020-03-29,대전,0,0.0,34,3.0,12,22,0.0,1454034,-3.0
2020-03-30,대전,0,0.0,34,0.0,12,22,0.0,1454034,0.0
2020-03-31,대전,0,0.0,36,2.0,14,22,0.0,1454032,-2.0
2020-04-01,대전,0,0.0,36,0.0,14,22,0.0,1454032,0.0
2020-04-02,대전,0,0.0,36,0.0,14,22,0.0,1454032,0.0
2020-04-03,대전,0,0.0,36,0.0,14,22,0.0,1454032,0.0
2020-04-04,대전,0,0.0,36,0.0,14,22,0.0,1454032,0.0
2020-04-05,대전,0,0.0,37,1.0,13,24,2.0,1454031,-1.0
2020-04-06,대전,0,0.0,39,2.0,15,24,0.0,1454029,-2.0
2020-04-07,대전,0,0.0,39,0.0,15,24,0.0,1454029,0.0
2020-04-08,대전,0,0.0,39,0.0,15,24,0.0,1454029,0.0
2020-04-09,대전,0,0.0,39,0.0,9,30,6.0,1454029,0.0
2020-04-10,대전,0,0.0,39,0.0,8,31,1.0,1454029,0.0
2020-04-11,대전,0,0.0,39,0.0,8,31,0.0,1454029,0.0
2020-04-12,대전,0,0.0,39,0.0,5,34,3.0,1454029,0.0
2020-04-13,대전,0,0.0,39,0.0,5,34,0.0,1454029,0.0
2020-04-14,대전,0,0.0,39,0.0,3,36,2.0,1454029,0.0
2020-04-15,대전,0,0.0,39,0.0,3,36,0.0,1454029,0.0
2020-04-16,대전,0,0.0,39,0.0,3,36,0.0,1454029,0.0
2020-04-17,대전,0,0.0,39,0.0,3,36,0.0,1454029,0.0
2020-04-18,대전,0,0.0,39,0.0,3,36,0.0,1454029,0.0
2020-04-19,대전,0,0.0,39,0.0,2,37,1.0,1454029,0.0
2020-04-20,대전,0,0.0,39,0.0,0,39,2.0,1454029,0.0
2020-04-21,대전,0,0.0,39,0.0,0,39,0.0,1454029,0.0
2020-04-22,대전,0,0.0,40,1.0,1,39,0.0,1454028,-1.0
2020-04-23,대전,0,0.0,40,0.0,1,39,0.0,1454028,0.0
2020-04-24,대전,0,0.0,40,0.0,1,39,0.0,1454028,0.0
2020-04-25,대전,0,0.0,40,0.0,1,39,0.0,1454028,0.0
2020-04-26,대전,0,0.0,40,0.0,1,39,0.0,1454028,0.0
2020-04-27,대전,0,0.0,40,0.0,1,39,0.0,1454028,0.0
2020-04-28,대전,0,0.0,40,0.0,1,39,0.0,1454028,0.0
2020-04-29,대전,0,0.0,40,0.0,1,39,0.0,1454028,0.0
2020-04-30,대전,0,0.0,40,0.0,1,39,0.0,1454028,0.0
2020-05-01,대전,0,0.0,40,0.0,1,39,0.0,1454028,0.0
2020-05-02,대전,0,0.0,40,0.0,1,39,0.0,1454028,0.0
2020-05-03,대전,0,0.0,40,0.0,1,39,0.0,1454028,0.0
2020-05-04,대전,1,1.0,40,0.0,1,38,-1.0,1454028,0.0
2020-05-05,대전,1,0.0,40,0.0,1,38,0.0,1454028,0.0
2020-05-06,대전,1,0.0,40,0.0,0,39,1.0,1454028,0.0
2020-05-07,대전,1,0.0,41,1.0,1,39,0.0,1454027,-1.0
2020-05-08,대전,1,0.0,41,0.0,1,39,0.0,1454027,0.0
2020-05-09,대전,1,0.0,41,0.0,1,39,0.0,1454027,0.0
2020-05-10,대전,1,0.0,41,0.0,1,39,0.0,1454027,0.0
2020-05-11,대전,1,0.0,41,0.0,1,39,0.0,1454027,0.0
2020-05-12,대전,1,0.0,43,2.0,3,39,0.0,1454025,-2.0
2020-05-13,대전,1,0.0,43,0.0,3,39,0.0,1454025,0.0
2020-05-14,대전,1,0.0,43,0.0,3,39,0.0,1454025,0.0
2020-05-15,대전,1,0.0,43,0.0,3,39,0.0,1454025,0.0
2020-05-16,대전,1,0.0,43,0.0,3,39,0.0,1454025,0.0
2020-05-17,대전,1,0.0,44,1.0,4,39,0.0,1454024,-1.0
2020-05-18,대전,1,0.0,44,0.0,4,39,0.0,1454024,0.0
2020-05-19,대전,1,0.0,44,0.0,4,39,0.0,1454024,0.0
2020-05-20,대전,1,0.0,44,0.0,4,39,0.0,1454024,0.0
2020-05-21,대전,1,0.0,44,0.0,3,40,1.0,1454024,0.0
2020-05-22,대전,1,0.0,44,0.0,3,40,0.0,1454024,0.0
2020-05-23,대전,1,0.0,45,1.0,4,40,0.0,1454023,-1.0
2020-05-24,대전,1,0.0,45,0.0,4,40,0.0,1454023,0.0
2020-05-25,대전,1,0.0,45,0.0,4,40,0.0,1454023,0.0
2020-05-26,대전,1,0.0,45,0.0,2,42,2.0,1454023,0.0
2020-05-27,대전,1,0.0,45,0.0,2,42,0.0,1454023,0.0
2020-05-28,대전,1,0.0,45,0.0,2,42,0.0,1454023,0.0
2020-05-29,대전,1,0.0,45,0.0,2,42,0.0,1454023,0.0
2020-05-30,대전,1,0.0,45,0.0,2,42,0.0,1454023,0.0
2020-05-31,대전,1,0.0,46,1.0,2,43,1.0,1454022,-1.0
2020-06-01,대전,1,0.0,46,0.0,2,43,0.0,1454022,0.0
2020-06-02,대전,1,0.0,46,0.0,2,43,0.0,1454022,0.0
2020-06-03,대전,1,0.0,46,0.0,2,43,0.0,1454022,0.0
2020-06-04,대전,1,0.0,46,0.0,2,43,0.0,1454022,0.0
2020-06-05,대전,1,0.0,46,0.0,2,42,-1.0,1454023,1.0
2020-06-06,대전,1,0.0,46,0.0,1,42,0.0,1454023,0.0
2020-06-07,대전,1,0.0,46,0.0,1,41,-1.0,1454023,0.0
2020-06-08,대전,1,0.0,46,0.0,1,41,0.0,1454022,-1.0
2020-06-09,대전,1,0.0,46,0.0,1,41,0.0,1454022,0.0
2020-06-10,대전,1,0.0,46,0.0,1,36,-5.0,1454027,5.0
2020-06-11,대전,1,0.0,46,0.0,1,32,-4.0,1454026,-1.0
2020-06-12,대전,1,0.0,46,0.0,1,31,-1.0,1454023,-3.0
2020-06-13,대전,1,0.0,46,0.0,1,31,0.0,1454022,-1.0
2020-06-14,대전,1,0.0,46,0.0,0,31,0.0,1454023,1.0
2020-06-15,대전,1,0.0,46,0.0,0,31,0.0,1454022,-1.0
2020-06-16,대전,1,0.0,49,3.0,3,30,-1.0,1454020,-2.0
2020-06-17,대전,1,0.0,54,5.0,8,29,-1.0,1454015,-5.0
2020-06-18,대전,1,0.0,61,7.0,15,27,-2.0,1454009,-6.0
2020-06-19,대전,1,0.0,67,6.0,21,27,0.0,1454001,-8.0
2020-06-20,대전,1,0.0,72,5.0,26,27,0.0,1453996,-5.0
2020-06-21,대전,1,0.0,82,10.0,36,27,0.0,1453986,-10.0
2020-06-22,대전,1,0.0,82,0.0,36,27,0.0,1453986,0.0
2020-06-23,대전,1,0.0,86,4.0,40,27,0.0,1453982,-4.0
2020-06-24,대전,1,0.0,94,8.0,48,25,-2.0,1453976,-6.0
2020-06-25,대전,1,0.0,98,4.0,52,23,-2.0,1453972,-4.0
2020-06-26,대전,1,0.0,102,4.0,56,23,0.0,1453966,-6.0
2020-06-27,대전,1,0.0,104,2.0,58,23,0.0,1453964,-2.0
2020-06-28,대전,1,0.0,110,6.0,64,23,0.0,1453958,-6.0
2020-06-29,대전,1,0.0,112,2.0,66,23,0.0,1453956,-2.0
2020-06-30,대전,1,0.0,117,5.0,68,26,3.0,1453951,-5.0
2020-07-01,대전,1,0.0,121,4.0,67,31,5.0,1453947,-4.0
2020-07-02,대전,1,0.0,122,1.0,61,38,7.0,1453946,-1.0
2020-07-03,대전,1,0.0,126,4.0,59,44,6.0,1453942,-4.0
2020-07-04,대전,1,0.0,129,3.0,57,47,3.0,1453941,-1.0
2020-07-05,대전,1,0.0,137,8.0,55,57,10.0,1453931,-10.0
2020-07-06,대전,2,1.0,139,2.0,57,56,-1.0,1453929,-2.0
2020-07-07,대전,2,0.0,141,2.0,55,60,4.0,1453927,-2.0
2020-07-08,대전,2,0.0,143,2.0,49,62,2.0,1453931,4.0
2020-07-09,대전,2,0.0,149,6.0,51,65,3.0,1453920,-11.0
2020-07-10,대전,2,0.0,156,7.0,54,69,4.0,1453912,-8.0
2020-07-11,대전,2,0.0,158,2.0,54,68,-1.0,1453913,1.0
2020-07-12,대전,2,0.0,159,1.0,49,74,6.0,1453909,-4.0
2020-07-13,대전,2,0.0,159,0.0,47,74,0.0,1453911,2.0
2020-07-14,대전,2,0.0,160,1.0,43,79,5.0,1453908,-3.0
2020-07-15,대전,2,0.0,163,3.0,42,83,4.0,1453905,-3.0
2020-07-16,대전,2,0.0,164,1.0,42,84,1.0,1453904,-1.0
2020-07-17,대전,2,0.0,165,1.0,39,88,4.0,1453903,-1.0
2020-07-18,대전,2,0.0,165,0.0,36,90,2.0,1453904,1.0
2020-07-19,대전,2,0.0,166,1.0,29,96,6.0,1453904,0.0
2020-07-20,대전,2,0.0,166,0.0,27,98,2.0,1453902,-2.0
2020-07-21,대전,2,0.0,166,0.0,25,100,2.0,1453902,0.0
2020-07-22,대전,2,0.0,166,0.0,23,102,2.0,1453902,0.0
2020-07-23,대전,2,0.0,166,0.0,17,108,6.0,1453902,0.0
2020-07-24,대전,2,0.0,166,0.0,10,115,7.0,1453902,0.0
2020-07-25,대전,2,0.0,166,0.0,8,117,2.0,1453902,0.0
2020-07-26,대전,2,0.0,166,0.0,7,118,1.0,1453902,0.0
2020-07-27,대전,2,0.0,166,0.0,7,118,0.0,1453902,0.0
2020-07-28,대전,2,0.0,166,0.0,6,119,1.0,1453902,0.0
2020-07-29,대전,2,0.0,166,0.0,3,122,3.0,1453902,0.0
2020-07-30,대전,2,0.0,166,0.0,2,123,1.0,1453902,0.0
2020-07-31,대전,2,0.0,166,0.0,1,124,1.0,1453902,0.0
2020-08-01,대전,2,0.0,166,0.0,1,124,0.0,1453902,0.0
2020-08-02,대전,2,0.0,166,0.0,0,125,1.0,1453901,-1.0
2020-08-03,대전,2,0.0,166,0.0,0,125,0.0,1453902,1.0
2020-08-04,대전,2,0.0,166,0.0,0,124,-1.0,1453903,1.0
2020-08-05,대전,2,0.0,166,0.0,0,124,0.0,1453902,-1.0
2020-08-06,대전,2,0.0,166,0.0,0,124,0.0,1453902,0.0
2020-08-07,대전,2,0.0,166,0.0,0,124,0.0,1453902,0.0
2020-08-08,대전,2,0.0,166,0.0,0,124,0.0,1453902,0.0
2020-08-09,대전,2,0.0,166,0.0,0,124,0.0,1453902,0.0
2020-08-10,대전,2,0.0,166,0.0,0,124,0.0,1453902,0.0
2020-08-11,대전,2,0.0,166,0.0,0,124,0.0,1453902,0.0
2020-08-12,대전,2,0.0,167,1.0,1,124,0.0,1453901,-1.0
2020-08-13,대전,2,0.0,167,0.0,1,124,0.0,1453901,0.0
2020-08-14,대전,2,0.0,167,0.0,1,124,0.0,1453901,0.0
2020-08-15,대전,2,0.0,168,1.0,2,124,0.0,1453900,-1.0
2020-08-16,대전,2,0.0,168,0.0,2,124,0.0,1453900,0.0
2020-08-17,대전,2,0.0,170,2.0,4,124,0.0,1453898,-2.0
2020-08-18,대전,2,0.0,170,0.0,4,124,0.0,1453898,0.0
2020-08-19,대전,2,0.0,170,0.0,4,123,-1.0,1453899,1.0
2020-08-20,대전,2,0.0,178,8.0,12,123,0.0,1453890,-9.0
2020-08-21,대전,2,0.0,185,7.0,19,123,0.0,1453883,-7.0
2020-08-22,대전,2,0.0,190,5.0,24,123,0.0,1453878,-5.0
2020-08-23,대전,2,0.0,205,15.0,39,123,0.0,1453863,-15.0
2020-08-24,대전,2,0.0,215,10.0,49,121,-2.0,1453855,-8.0
2020-08-25,대전,2,0.0,226,11.0,60,121,0.0,1453842,-13.0
2020-08-26,대전,2,0.0,233,7.0,66,122,1.0,1453835,-7.0
2020-08-27,대전,2,0.0,236,3.0,69,122,0.0,1453832,-3.0
2020-08-28,대전,2,0.0,239,3.0,72,122,0.0,1453829,-3.0
2020-08-29,대전,2,0.0,243,4.0,75,122,0.0,1453826,-3.0
2020-08-30,대전,2,0.0,249,6.0,81,122,0.0,1453819,-7.0
2020-08-31,대전,2,0.0,256,7.0,86,124,2.0,1453812,-7.0
2020-09-01,대전,2,0.0,264,8.0,94,124,0.0,1453804,-8.0
2020-09-02,대전,2,0.0,278,14.0,108,124,0.0,1453790,-14.0
2020-09-03,대전,3,1.0,282,4.0,104,131,7.0,1453785,-5.0
2020-09-04,대전,3,0.0,286,4.0,101,137,6.0,1453782,-3.0
2020-09-05,대전,3,0.0,288,2.0,98,142,5.0,1453779,-3.0
2020-09-06,대전,3,0.0,293,5.0,88,157,15.0,1453775,-4.0
2020-09-07,대전,3,0.0,298,5.0,83,167,10.0,1453770,-5.0
2020-09-08,대전,3,0.0,302,4.0,76,178,11.0,1453761,-9.0
2020-09-09,대전,3,0.0,310,8.0,77,185,7.0,1453754,-7.0
2020-09-10,대전,3,0.0,321,11.0,85,188,3.0,1453746,-8.0
2020-09-11,대전,3,0.0,332,11.0,93,191,3.0,1453736,-10.0
2020-09-12,대전,3,0.0,339,7.0,96,194,3.0,1453729,-7.0
2020-09-13,대전,3,0.0,341,2.0,92,200,6.0,1453727,-2.0
2020-09-14,대전,3,0.0,342,1.0,86,207,7.0,1453725,-2.0
2020-09-15,대전,3,0.0,345,3.0,81,215,8.0,1453722,-3.0
2020-09-16,대전,3,0.0,346,1.0,68,229,14.0,1453720,-2.0
2020-09-17,대전,3,0.0,347,1.0,65,233,4.0,1453721,1.0
2020-09-18,대전,3,0.0,350,3.0,64,237,4.0,1453718,-3.0
2020-09-19,대전,3,0.0,352,2.0,64,239,2.0,1453716,-2.0
2020-09-20,대전,3,0.0,354,2.0,61,244,5.0,1453714,-2.0
2020-09-21,대전,3,0.0,356,2.0,58,249,5.0,1453712,-2.0
2020-09-22,대전,3,0.0,356,0.0,54,253,4.0,1453710,-2.0
2020-09-23,대전,3,0.0,356,0.0,46,261,8.0,1453710,0.0
2020-09-24,대전,3,0.0,357,1.0,36,272,11.0,1453711,1.0
2020-09-25,대전,3,0.0,357,0.0,25,283,11.0,1453711,0.0
2020-09-26,대전,3,0.0,358,1.0,19,290,7.0,1453710,-1.0
2020-09-27,대전,3,0.0,358,0.0,17,292,2.0,1453710,0.0
2020-09-28,대전,4,1.0,358,0.0,16,289,-3.0,1453713,3.0
2020-09-29,대전,4,0.0,358,0.0,13,287,-2.0,1453715,2.0
2020-09-30,대전,4,0.0,360,2.0,14,281,-6.0,1453715,0.0
2020-10-01,대전,4,0.0,360,0.0,13,276,-5.0,1453714,-1.0
2020-10-02,대전,4,0.0,360,0.0,10,274,-2.0,1453711,-3.0
2020-10-03,대전,4,0.0,362,2.0,10,266,-8.0,1453716,5.0
2020-10-04,대전,4,0.0,364,2.0,10,268,2.0,1453703,-13.0
2020-10-05,대전,4,0.0,365,1.0,9,266,-2.0,1453707,4.0
2020-10-06,대전,4,0.0,368,3.0,12,258,-8.0,1453702,-5.0
2020-10-07,대전,4,0.0,370,2.0,14,254,-4.0,1453701,-1.0
2020-10-08,대전,4,0.0,377,7.0,20,251,-3.0,1453695,-6.0
2020-10-09,대전,5,1.0,382,5.0,25,248,-3.0,1453685,-10.0
2020-10-10,대전,5,0.0,383,1.0,25,243,-5.0,1453691,6.0
2020-10-11,대전,5,0.0,385,2.0,27,241,-2.0,1453683,-8.0
2020-10-12,대전,5,0.0,398,13.0,40,236,-5.0,1453675,-8.0
2020-10-13,대전,5,0.0,408,10.0,50,232,-4.0,1453664,-11.0
2020-10-14,대전,5,0.0,412,4.0,52,233,1.0,1453657,-7.0
2020-10-15,대전,5,0.0,413,1.0,53,229,-4.0,1453659,2.0
2020-10-16,대전,5,0.0,415,2.0,55,226,-3.0,1453655,-4.0
2020-10-17,대전,5,0.0,415,0.0,53,220,-6.0,1453659,4.0
2020-10-18,대전,5,0.0,416,1.0,52,220,0.0,1453654,-5.0
2020-10-19,대전,5,0.0,418,2.0,53,219,-1.0,1453652,-2.0
2020-10-20,대전,5,0.0,419,1.0,51,220,1.0,1453651,-1.0
2020-10-21,대전,5,0.0,423,4.0,53,216,-4.0,1453651,0.0
2020-10-22,대전,5,0.0,423,0.0,46,216,0.0,1453652,1.0
2020-10-23,대전,5,0.0,423,0.0,41,219,3.0,1453647,-5.0
2020-10-24,대전,5,0.0,428,5.0,45,219,0.0,1453641,-6.0
2020-10-25,대전,5,0.0,429,1.0,44,221,2.0,1453639,-2.0
2020-10-26,대전,5,0.0,430,1.0,32,233,12.0,1453639,0.0
2020-10-27,대전,6,1.0,435,5.0,27,239,6.0,1453636,-3.0
2020-10-28,대전,6,0.0,442,7.0,30,242,3.0,1453627,-9.0
2020-10-29,대전,6,0.0,442,0.0,29,242,0.0,1453627,0.0
2020-10-30,대전,6,0.0,442,0.0,27,244,2.0,1453626,-1.0
2020-10-31,대전,6,0.0,442,0.0,27,243,-1.0,1453627,1.0
2020-11-01,대전,6,0.0,442,0.0,26,244,1.0,1453626,-1.0
2020-11-02,대전,6,0.0,442,0.0,24,246,2.0,1453625,-1.0
2020-11-03,대전,6,0.0,442,0.0,23,247,1.0,1453626,1.0
2020-11-04,대전,6,0.0,443,1.0,20,251,4.0,1453625,-1.0
2020-11-05,대전,6,0.0,443,0.0,20,251,0.0,1453625,0.0
2020-11-06,대전,6,0.0,443,0.0,20,251,0.0,1453625,0.0
2020-11-07,대전,6,0.0,444,1.0,16,256,5.0,1453624,-1.0
2020-11-08,대전,6,0.0,445,1.0,16,257,1.0,1453623,-1.0
2020-11-09,대전,6,0.0,445,0.0,15,258,1.0,1453623,0.0
2020-11-10,대전,6,0.0,445,0.0,10,263,5.0,1453623,0.0
2020-11-11,대전,6,0.0,446,1.0,4,270,7.0,1453622,-1.0
2020-11-12,대전,6,0.0,448,2.0,6,270,0.0,1453620,-2.0
2020-11-13,대전,6,0.0,448,0.0,6,270,0.0,1453620,0.0
2020-11-14,대전,6,0.0,450,2.0,8,270,0.0,1453618,-2.0
2020-11-15,대전,6,0.0,450,0.0,8,270,0.0,1453618,0.0
2020-11-16,대전,6,0.0,453,3.0,11,270,0.0,1453615,-3.0
2020-11-17,대전,6,0.0,454,1.0,12,270,0.0,1453613,-2.0
2020-11-18,대전,6,0.0,455,1.0,12,271,1.0,1453613,0.0
2020-11-19,대전,6,0.0,456,1.0,13,271,0.0,1453612,-1.0
2020-11-20,대전,6,0.0,456,0.0,13,271,0.0,1453612,0.0
2020-11-21,대전,6,0.0,457,1.0,13,272,1.0,1453611,-1.0
2020-11-22,대전,6,0.0,457,0.0,12,273,1.0,1453609,-2.0
2020-11-23,대전,6,0.0,460,3.0,15,273,0.0,1453608,-1.0
2020-11-24,대전,6,0.0,460,0.0,15,272,-1.0,1453609,1.0
2020-11-25,대전,6,0.0,464,4.0,18,273,1.0,1453604,-5.0
2020-11-26,대전,6,0.0,465,1.0,17,275,2.0,1453603,-1.0
2020-11-27,대전,6,0.0,470,5.0,22,274,-1.0,1453598,-5.0
2020-11-28,대전,6,0.0,483,13.0,33,276,2.0,1453585,-13.0
2020-11-29,대전,6,0.0,489,6.0,39,274,-2.0,1453581,-4.0
2020-11-30,대전,6,0.0,494,5.0,41,277,3.0,1453574,-7.0
2020-12-01,대전,6,0.0,504,10.0,50,278,1.0,1453564,-10.0
2020-12-02,대전,6,0.0,509,5.0,54,271,-7.0,1453566,2.0
2020-12-03,대전,6,0.0,516,7.0,60,265,-6.0,1453558,-8.0
2020-12-04,대전,6,0.0,537,21.0,81,260,-5.0,1453536,-22.0
2020-12-05,대전,6,0.0,547,10.0,90,246,-14.0,1453536,0.0
2020-12-06,대전,6,0.0,550,3.0,93,236,-10.0,1453528,-8.0
2020-12-07,대전,6,0.0,552,2.0,92,228,-8.0,1453527,-1.0
2020-12-08,대전,6,0.0,563,11.0,103,221,-7.0,1453512,-15.0
2020-12-09,대전,6,0.0,573,10.0,109,222,1.0,1453498,-14.0
2020-12-10,대전,6,0.0,582,9.0,117,220,-2.0,1453489,-9.0
2020-12-11,대전,6,0.0,592,10.0,122,221,1.0,1453479,-10.0
2020-12-12,대전,6,0.0,610,18.0,127,228,7.0,1453464,-15.0
2020-12-13,대전,6,0.0,623,13.0,134,227,-1.0,1453452,-12.0
2020-12-14,대전,6,0.0,625,2.0,131,224,-3.0,1453451,-1.0
2020-12-15,대전,6,0.0,657,32.0,153,220,-4.0,1453425,-26.0
2020-12-16,대전,6,0.0,672,15.0,163,221,1.0,1453400,-25.0
2020-12-17,대전,6,0.0,683,11.0,167,224,3.0,1453389,-11.0
2020-12-18,대전,6,0.0,688,5.0,151,243,19.0,1453382,-7.0
2020-12-19,대전,6,0.0,693,5.0,146,248,5.0,1453380,-2.0
2020-12-20,대전,6,0.0,696,3.0,146,246,-2.0,1453377,-3.0
2020-12-21,대전,6,0.0,699,3.0,147,244,-2.0,1453373,-4.0
2020-12-22,대전,6,0.0,708,9.0,145,247,3.0,1453368,-5.0
2020-12-23,대전,6,0.0,743,35.0,170,246,-1.0,1453336,-32.0
2020-12-24,대전,6,0.0,754,11.0,172,244,-2.0,1453325,-11.0
2020-12-25,대전,6,0.0,767,13.0,175,247,3.0,1453308,-17.0
2020-12-26,대전,6,0.0,778,11.0,168,263,16.0,1453292,-16.0
2020-12-27,대전,6,0.0,786,8.0,163,275,12.0,1453279,-13.0
2020-12-28,대전,7,1.0,789,3.0,164,273,-2.0,1453277,-2.0
2020-12-29,대전,7,0.0,819,30.0,162,304,31.0,1453243,-34.0
2020-12-30,대전,7,0.0,838,19.0,166,318,14.0,1453225,-18.0
2020-12-31,대전,7,0.0,845,7.0,162,326,8.0,1453221,-4.0
2021-01-01,대전,7,0.0,856,11.0,168,329,3.0,1453204,-17.0
2021-01-02,대전,7,0.0,860,4.0,167,332,3.0,1453210,6.0
2021-01-03,대전,7,0.0,868,8.0,172,333,1.0,1453198,-12.0
2021-01-04,대전,7,0.0,874,6.0,175,336,3.0,1453186,-12.0
2021-01-05,대전,7,0.0,882,8.0,174,345,9.0,1453182,-4.0
2021-01-06,대전,7,0.0,891,9.0,148,379,34.0,1453174,-8.0
2021-01-07,대전,7,0.0,900,9.0,146,390,11.0,1453165,-9.0
2021-01-08,대전,8,1.0,908,8.0,141,401,11.0,1453155,-10.0
2021-01-09,대전,10,2.0,913,5.0,135,410,9.0,1453153,-2.0
2021-01-10,대전,10,0.0,917,4.0,131,418,8.0,1453146,-7.0
2021-01-11,대전,10,0.0,918,1.0,129,421,3.0,1453146,0.0
2021-01-12,대전,10,0.0,925,7.0,106,449,28.0,1453144,-2.0
