Date,city,Death,Infected,Recovered,Susceptible,alpha
2020-03-10,대구,38,5171,455,2383486,0.025393792693347003
2020-03-11,대구,44,5118,633,2383355,0.014102200887607176
2020-03-12,대구,48,4850,969,2383283,0.012608281556484692
2020-03-13,대구,48,4615,1265,2383222,0.01346786958030896
2020-03-14,대구,51,3935,2004,2383160,0.010445502477751929
2020-03-15,대구,53,3464,2514,2383119,0.010129496275528848
2020-03-16,대구,53,2982,3031,2383084,0.010758368248074864
2020-03-17,대구,57,2494,3547,2383052,0.018491463335606452
2020-03-18,대구,58,2142,3944,2383006,0.04540153634530282
2020-03-19,대구,65,1913,4263,2382909,0.017819680241446145
2020-03-20,대구,67,1580,4628,2382875,0.04378588783228429
2020-03-21,대구,73,1259,5012,2382806,0.03424502264677999
2020-03-22,대구,75,1005,5307,2382763,0.023944608993092874
2020-03-23,대구,82,839,5490,2382739,0.0370481628508115
2020-03-24,대구,88,778,5576,2382708,0.01804351034723607
2020-03-25,대구,92,661,5703,2382694,0.039440919801369476
2020-03-26,대구,94,615,5773,2382668,0.05543495335098902
2020-03-27,대구,98,588,5830,2382634,0.12107852037691391
2020-03-28,대구,101,597,5889,2382563,0.03863247471635438
2020-03-29,대구,106,579,5925,2382540,0.024246702764917596
2020-03-30,대구,111,558,5955,2382526,0.10782583252496115
2020-03-31,대구,114,586,5984,2382466,0.03422544356620381
2020-04-01,대구,115,560,6029,2382446,0.037605521804061876
2020-04-02,대구,117,484,6124,2382425,0.018647530551940402
2020-04-03,대구,121,459,6154,2382416,0.05898979661575378
2020-04-04,대구,122,417,6222,2382389,0.016834209481158078
2020-04-05,대구,127,381,6260,2382382,0.03421766694248625
2020-04-06,대구,129,370,6282,2382369,0.03523514120109358
2020-04-07,대구,134,352,6308,2382356,0.025641097128602564
2020-04-08,대구,137,347,6319,2382347,0.01156029495525366
2020-04-09,대구,139,325,6343,2382343,0.0
2020-04-10,대구,142,291,6374,2382343,0.02412371442706307
2020-04-11,대구,145,227,6442,2382336,0.008835772844671288
2020-04-12,대구,146,206,6464,2382334,0.014604772715304297
2020-04-13,대구,147,195,6477,2382331,0.015428651117814378
2020-04-14,대구,152,138,6532,2382328,0.007267127431411749
2020-04-15,대구,155,119,6549,2382327,0.03370971450401648
2020-04-16,대구,158,102,6567,2382323,0.0
2020-04-17,대구,159,93,6575,2382323,0.03235050613989357
2020-04-18,대구,160,69,6601,2382320,0.02906860733977012
2020-04-19,대구,161,64,6607,2382318,0.015669809299178362
2020-04-20,대구,163,52,6618,2382317,0.03857185446579301
2020-04-21,대구,164,41,6630,2382315,0.024460220927758167
2020-04-22,대구,165,33,6638,2382314,0.12155993684876946
2020-04-23,대구,166,33,6641,2382310,0.09117010571481232
2020-04-24,대구,166,36,6641,2382307,0.05571513476456039
2020-04-25,대구,166,31,6648,2382305,0.03235075057085876
2020-04-26,대구,168,30,6648,2382304,0.03342912295548063
