Date,city,Death,Infected,Recovered,Susceptible,alpha
2021-10-23,제주,2,93,1569,9772971,0.08604816657689252
2021-10-24,제주,2,94,1569,9772949,0.11705780926514607
2021-10-25,제주,2,97,1558,9772948,0.06187498704872215
2021-10-26,제주,2,96,1544,9772943,0.07293947517481002
2021-10-27,제주,2,92,1546,9772924,0.0434919455283669
2021-10-28,제주,2,87,1545,9772923,0.04599148733370928
2021-10-29,제주,2,81,1541,9772923,0.11114609438979743
2021-10-30,제주,2,83,1537,9772910,0.012052002170297331
2021-10-31,제주,2,79,1531,9772910,0.025324460256574137
2021-11-01,제주,2,75,1529,9772899,0.026675128161391348
2021-11-02,제주,2,72,1500,9772926,0.2361853780763532
2021-11-03,제주,2,86,1479,9772900,0.1977371216608243
2021-11-04,제주,3,97,1455,9772888,0.07218792808046856
2021-11-05,제주,3,98,1446,9772867,0.040829411488283354
2021-11-06,제주,4,99,1434,9772864,0.14145951959063857
2021-11-07,제주,4,105,1430,9772844,0.15243016162707504
2021-11-08,제주,4,110,1424,9772835,0.1818770648900289
2021-11-09,제주,5,124,1406,9772823,0.08873851562149575
2021-11-10,제주,5,128,1389,9772813,0.10941066814641803
2021-11-11,제주,5,138,1375,9772787,0.15222394327360694
2021-11-12,제주,5,155,1353,9772780,0.09680607934784496
2021-11-13,제주,5,161,1342,9772759,0.08698535966370798
2021-11-14,제주,7,174,1329,9772730,0.057490494514815214
2021-11-15,제주,7,182,1310,9772724,0.23634293629025907
2021-11-16,제주,7,223,1289,9772690,0.10317394653014626
2021-11-17,제주,8,229,1281,9772662,0.12231250577299986
2021-11-18,제주,9,240,1281,9772633,0.12921116891766357
2021-11-19,제주,9,264,1275,9772586,0.08715164744490043
2021-11-20,제주,9,283,1274,9772559,0.05302219655768886
2021-11-21,제주,9,284,1277,9772540,0.05988034826069265
2021-11-22,제주,9,285,1281,9772534,0.10179047493648857
2021-11-23,제주,9,294,1273,9772526,0.0748565329952549
2021-11-24,제주,9,305,1261,9772498,0.0951160400826288
2021-11-25,제주,9,320,1231,9772486,0.10003595809704921
2021-11-26,제주,9,331,1197,9772470,0.08160046195744339
2021-11-27,제주,9,343,1174,9772420,0.10207819766323625
2021-11-28,제주,9,364,1123,9772416,0.12092345288148659
2021-11-29,제주,9,398,1096,9772351,0.05529702213395105
2021-11-30,제주,9,377,1093,9772336,0.0716448893114689
2021-12-01,제주,9,381,1079,9772301,0.08139562751684354
2021-12-02,제주,9,384,1051,9772287,0.052103122500052106
2021-12-03,제주,9,373,1030,9772262,0.05632180358155851
2021-12-04,제주,9,371,1018,9772213,0.04583985974470305
2021-12-05,제주,9,373,1001,9772195,0.10459835236388061
2021-12-06,제주,9,395,988,9772165,0.15449098458786392
2021-12-07,제주,9,427,990,9772081,0.1194858385578309
2021-12-08,제주,9,456,982,9772052,0.10530568519067923
2021-12-09,제주,10,475,987,9771991,0.09898796199098121
2021-12-10,제주,10,490,998,9771947,0.09391648755110013
2021-12-11,제주,10,509,1012,9771894,0.06289478567634128
2021-12-12,제주,10,506,1035,9771856,0.07117641640437648
2021-12-13,제주,10,498,1070,9771815,0.07834679242758721
2021-12-14,제주,10,515,1082,9771779,0.06410534877742055
2021-12-15,제주,10,521,1098,9771738,0.055686465484822006
2021-12-16,제주,10,519,1119,9771707,0.06746700681222133
2021-12-17,제주,11,534,1130,9771673,0.0562046522786904
2021-12-18,제주,11,543,1144,9771648,0.040533698236730455
2021-12-19,제주,12,548,1151,9771633,0.05476899119643818
2021-12-20,제주,13,539,1184,9771600,0.048259197396931824
2021-12-21,제주,13,504,1236,9771575,0.07344594291939013
2021-12-22,제주,13,490,1264,9771557,0.03470965240634379
2021-12-23,제주,13,459,1295,9771534,0.05449112428389895
2021-12-24,제주,13,437,1336,9771498,0.03434075724441283
2021-12-25,제주,13,406,1378,9771477,0.06899743984985321
2021-12-26,제주,13,402,1406,9771452,0.039819519899722586
2021-12-27,제주,13,382,1430,9771441,0.015714134508911765
2021-12-28,제주,13,349,1463,9771430,0.09460009676124191
2021-12-29,제주,13,349,1485,9771404,0.06020022175718895
2021-12-30,제주,13,341,1505,9771380,0.046943005718135644
2021-12-31,제주,13,322,1537,9771363,0.0714624678548647
2022-01-01,제주,13,315,1561,9771342,0.06034621365862458
2022-01-02,제주,13,312,1573,9771329,0.0897864899783165
2022-01-03,제주,13,310,1596,9771299,0.0580924511344315
2022-01-04,제주,13,302,1617,9771275,0.14245295725148965
2022-01-05,제주,13,308,1645,9771235,0.061718394354954624
2022-01-06,제주,13,310,1648,9771217,0.03227385480331441
2022-01-07,제주,13,295,1658,9771215,0.03052341468871856
2022-01-08,제주,13,289,1666,9771198,0.03808098923112077
2022-01-09,제주,13,272,1685,9771185,0.04781766941447194
2022-01-10,제주,13,269,1694,9771174,0.05578962277451651
2022-01-11,제주,13,278,1695,9771158,0.017994524101390685
2022-01-12,제주,13,250,1713,9771161,0.028013866520058363
2022-01-13,제주,13,236,1725,9771147,0.025436355924371615
2022-01-14,제주,13,226,1733,9771142,0.05755072264693735
2022-01-15,제주,13,216,1751,9771122,0.03705552689589528
2022-01-16,제주,13,205,1763,9771117,0.058565838331133005
2022-01-17,제주,13,189,1786,9771089,0.015880993733104178
2022-01-18,제주,13,174,1800,9771087,0.07475020994058298
2022-01-19,제주,13,144,1834,9771065,0.06947951823970969
2022-01-20,제주,13,135,1844,9771076,0.11116710403462446
2022-01-21,제주,13,140,1828,9771064,0.12148991289850464
2022-01-22,제주,13,148,1830,9771045,0.18252494584350593
2022-01-23,제주,13,164,1833,9771007,0.12201353677785919
2022-01-24,제주,13,171,1839,9770984,0.18723056967290042
2022-01-25,제주,13,188,1843,9770968,0.2820600783873205
2022-01-26,제주,13,236,1839,9770912,0.3052436123236266
2022-01-27,제주,13,301,1836,9770837,0.14625664453178813
2022-01-28,제주,13,339,1835,9770793,0.22430826408042562
2022-01-29,제주,13,402,1843,9770715,0.17173463244539744
2022-01-30,제주,13,463,1845,9770650,0.1599147285321461
2022-01-31,제주,13,525,1852,9770549,0.16390091332246579
2022-02-01,제주,13,608,1852,9770471,0.20077144478985387
2022-02-02,제주,13,717,1859,9770346,0.23584072326860755
2022-02-03,제주,13,876,1863,9770192,0.2421529974578609
2022-02-04,제주,13,1073,1875,9769977,0.23127016510366621
2022-02-05,제주,13,1304,1884,9769737,0.21869839145835407
2022-02-06,제주,13,1562,1900,9769450,0.2363939812924752
2022-02-07,제주,13,1911,1914,9769069,0.20003716533768973
2022-02-08,제주,13,2261,1939,9768688,0.1819140377113557
2022-02-09,제주,13,2619,1988,9768280,0.17119284470596496
2022-02-10,제주,13,2995,2056,9767824,0.15906458368791535
2022-02-11,제주,13,3427,2091,9767359,0.14690545512145575
2022-02-12,제주,13,3854,2166,9766854,0.14388136575840355
2022-02-13,제주,14,4339,2232,9766294,0.11719402253265834
2022-02-14,제주,14,4773,2304,9765784,0.11556178542921759
2022-02-15,제주,14,5238,2373,9765246,0.1764063489707994
2022-02-16,제주,14,6039,2478,9764331,0.14622521053258014
2022-02-17,제주,14,6752,2640,9763443,0.16520034690796206
2022-02-18,제주,14,7654,2848,9762334,0.1577852421486447
2022-02-19,제주,14,8612,3082,9761132,0.1431578076513435
2022-02-20,제주,14,9558,3351,9759902,0.11318072336808115
2022-02-21,제주,14,10269,3700,9758810,0.12681759965351813
2022-02-22,제주,14,11187,4071,9757506,0.15780277346426969
2022-02-23,제주,17,12538,4465,9755726,0.11988492951190959
2022-02-24,제주,18,13590,4891,9754222,0.15206797455795285
2022-02-25,제주,21,15176,5349,9752171,0.1266265224700812
2022-02-26,제주,21,16590,5838,9750226,0.13096614249179028
2022-02-27,제주,21,18203,6382,9748083,0.09949854992583045
2022-02-28,제주,22,19501,6846,9746301,0.11691330199972491
2022-03-01,제주,23,21223,7373,9744017,0.10433228499007068
2022-03-02,제주,23,22507,8268,9741796,0.14686832636099412
2022-03-03,제주,23,24919,9119,9738509,0.13692705812118217
2022-03-04,제주,24,27204,10209,9735119,0.12126138827818986
2022-03-05,제주,26,29283,11398,9731829,0.12651501419056024
2022-03-06,제주,26,31740,12612,9728145,0.10235992048928697
2022-03-07,제주,26,33893,13663,9724927,0.09058032279519397
2022-03-08,제주,27,35647,14940,9721863,0.10883057740637939
2022-03-09,제주,28,37743,16672,9718018,0.13121301429803986
2022-03-10,제주,30,41166,18138,9713101,0.10486261042401225
2022-03-11,제주,33,43393,20170,9708815,0.12045541262662028
2022-03-12,제주,35,46667,22050,9703633,0.1339117631578929
2022-03-13,제주,38,50703,24170,9697442,0.09597268485826854
2022-03-14,제주,41,53724,25951,9692592,0.07321794367556177
2022-03-15,제주,44,55351,28194,9688696,0.1400376115382059
2022-03-16,제주,46,60826,30368,9681019,0.06879717567647432
2022-03-17,제주,48,61676,33640,9676865,0.07226796317114367
2022-03-18,제주,50,62689,37016,9672456,0.10307130919241703
2022-03-19,제주,55,65797,40279,9666056,0.095731397182752
2022-03-20,제주,60,68337,43923,9659854,0.04875223694392272
2022-03-21,제주,62,68396,47093,9656581,0.04723173571481296
2022-03-22,제주,67,68533,50091,9653366,0.08232198533660152
2022-03-23,제주,70,70246,53898,9647798,0.07255700985249681
2022-03-24,제주,73,70353,58771,9642778,0.06901146393727534
2022-03-25,제주,75,70853,63012,9637990,0.05843721072771657
2022-03-26,제주,76,69744,68170,9633894,0.07289373499162792
2022-03-27,제주,84,68551,74329,9628880,0.0444316947484938
2022-03-28,제주,88,66724,79113,9625889,0.05067013542486054
2022-03-29,제주,88,66153,82980,9622549,0.08818296675837099
2022-03-30,제주,88,64213,90633,9616805,0.08032632266212625
2022-03-31,제주,102,65143,94728,9611743,0.06046983516593109
2022-04-01,제주,104,64604,99108,9607862,0.05939249369828172
2022-04-02,제주,111,61982,105472,9604079,0.05880905549420615
2022-04-03,제주,112,59335,111669,9600509,0.0388022178348853
2022-04-04,제주,114,58304,114933,9598246,0.04735877747740332
2022-04-05,제주,117,57824,118084,9595542,0.07327780835827556
2022-04-06,제주,123,56412,123632,9591358,0.05808855477112991
2022-04-07,제주,130,54597,128630,9588150,0.053316754617917635
2022-04-08,제주,133,52663,133401,9585293,0.05304472923099424
2022-04-09,제주,139,51320,137449,9582565,0.05075088105572698
2022-04-10,제주,141,48863,142441,9580002,0.03573267054828691
2022-04-11,제주,143,47574,145433,9578283,0.03314609294745529
2022-04-12,제주,145,45790,148727,9576755,0.06739230636066915
2022-04-13,제주,146,43071,154447,9573726,0.05180201881463078
2022-04-14,제주,147,40182,159504,9571537,0.045829348958578396
2022-04-15,제주,149,38112,163352,9569744,0.043395628407195276
2022-04-16,제주,150,35960,167103,9568119,0.04171007755437493
2022-04-17,제주,153,33847,170653,9566662,0.025753105827335143
2022-04-18,제주,153,32439,172896,9565800,0.038214945061685254
2022-04-19,제주,153,30941,175564,9564607,0.04618137809192515
2022-04-20,제주,153,28180,179704,9563185,0.046614472552645135
2022-04-21,제주,155,26250,182907,9561874,0.04627061897818655
2022-04-22,제주,156,24583,185752,9560704,0.0425096309793043
2022-04-23,제주,157,22866,188479,9559683,0.04445431134738151
2022-04-24,제주,157,21307,191019,9558692,0.03523193361104323
2022-04-25,제주,158,20330,192714,9557956,0.03753164629608656
2022-04-26,제주,159,19531,194253,9557202,0.06478517663561494
2022-04-27,제주,160,17745,197268,9555966,0.04871551547209456
2022-04-28,제주,160,16405,199447,9555123,0.046899316862527844
2022-04-29,제주,163,15354,201234,9554380,0.05204609861921062
2022-04-30,제주,164,14516,202844,9553593,0.04067460189047143
2022-05-01,제주,165,13625,204299,9553021,0.032521595654247185
2022-05-02,제주,166,13205,205148,9552581,0.030225024770738802
2022-05-03,제주,166,12382,206348,9552198,0.060255210156723624
2022-05-04,제주,168,11713,207734,9551466,0.050332151939589655
2022-05-05,제주,170,11004,209002,9550898,0.053113205450030836
2022-05-06,제주,170,10387,210173,9550324,0.03045169246737228
2022-05-07,제주,170,9674,211168,9550022,0.07375364963959373
2022-05-08,제주,170,9377,212142,9549323,0.04683623600747148
2022-05-09,제주,170,9072,212844,9548905,0.04559171653897873
2022-05-10,제주,171,8730,213536,9548525,0.08314897403250959
2022-05-11,제주,171,8202,214701,9547835,0.058048296006824165
2022-05-12,제주,171,7822,215502,9547337,0.06008607206737285
2022-05-13,제주,171,7529,216178,9546918,0.05508276425441931
2022-05-14,제주,172,7153,216889,9546504,0.05239739479987165
2022-05-15,제주,173,6942,217391,9546144,0.03584717003965279
2022-05-16,제주,174,6752,217737,9545898,0.04671568122371361
2022-05-17,제주,174,6670,218005,9545626,0.06786615016723072
2022-05-18,제주,174,6383,218565,9545241,0.058405108370815355
2022-05-19,제주,174,6171,218929,9544923,0.06489481140512422
2022-05-20,제주,174,5991,219252,9544558,0.06445363303621855
2022-05-21,제주,174,6059,219276,9544216,0.04733452378839842
2022-05-22,제주,175,5642,219603,9544016,0.04683997539970364
2022-05-23,제주,175,5471,219650,9543780,0.05073916891898222
2022-05-24,제주,176,5338,219642,9543532,0.11149351867653697
2022-05-25,제주,176,5210,219903,9542983,0.05977408035092995
2022-05-26,제주,176,5049,219892,9542711,0.05701516305048276
2022-05-27,제주,177,4871,219847,9542461,0.058469242260506725
2022-05-28,제주,178,4744,219697,9542238,0.05550081894926211
2022-05-29,제주,178,4635,219555,9541901,0.027409318235302238
2022-05-30,제주,178,4516,219247,9541840,0.05354108066735603
2022-05-31,제주,179,4444,218631,9541972,0.06455160368941514
2022-06-01,제주,179,4282,218191,9541648,0.04809358996394473
2022-06-02,제주,179,4119,217441,9541686,0.03532097023379414
2022-06-03,제주,181,3870,216624,9541643,0.05559636009805007
2022-06-04,제주,182,3703,215769,9541458,0.04952742726895152
2022-06-05,제주,182,3602,214969,9541116,0.03157484935605782
2022-06-06,제주,182,3455,213927,9541231,0.03973868841334122
2022-06-07,제주,182,3318,212436,9541552,0.05342098517058054
2022-06-08,제주,182,2910,211517,9541113,0.07006840650482181
2022-06-09,제주,182,2805,209759,9541480,0.05917354630058961
2022-06-10,제주,182,2686,208123,9541166,0.0480644832823022
2022-06-11,제주,182,2534,206234,9541280,0.0578207843818592
2022-06-12,제주,182,2420,204685,9540798,0.035143031220603464
2022-06-13,제주,182,2379,202536,9541177,0.048237281119349315
2022-06-14,제주,182,2255,200565,9540996,0.06497659818897672
2022-06-15,제주,182,2118,197551,9541951,0.063367905226906
2022-06-16,제주,182,2048,194353,9541924,0.06853554246502068
2022-06-17,제주,182,2043,191210,9541674,0.05065118679280634
2022-06-18,제주,182,1934,187732,9541954,0.06727769838397786
2022-06-19,제주,182,1882,184678,9541353,0.04192010244436542
2022-06-20,제주,182,1848,181735,9541104,0.03825689218071483
2022-06-21,제주,182,1783,178011,9541844,0.09366236985399909
2022-06-22,제주,182,1773,173261,9542747,0.05835800289773984
2022-06-23,제주,182,1675,169171,9542014,0.08073842316507862
2022-06-24,제주,182,1645,164142,9542799,0.051688937685593385
2022-06-25,제주,182,1602,158065,9543717,0.06394125092934236
2022-06-26,제주,182,1559,153381,9542242,0.04402906409264368
2022-06-27,제주,182,1543,149564,9541258,0.05511473450257846
2022-06-28,제주,182,1514,141994,9544961,0.11432675164761356
2022-06-29,제주,182,1540,137993,9541234,0.13639227896000133
2022-06-30,제주,182,1614,133712,9541314,0.11680657695627213
2022-07-01,제주,182,1661,127456,9543114,0.13321563514545007
2022-07-02,제주,182,1776,121329,9542731,0.11940318053945274
2022-07-03,제주,182,1856,118164,9539591,0.09607330125578759
2022-07-04,제주,182,1953,115050,9539304,0.14955024210720771
2022-07-05,제주,182,2169,109548,9541416,0.17997566433160203
2022-07-06,제주,182,2387,104681,9540485,0.17729168698990735
2022-07-07,제주,182,2699,99993,9539845,0.14959366819464623
2022-07-08,제주,183,2961,96042,9538728,0.12668156093568791
2022-07-09,제주,183,3244,91115,9539306,0.15542778928676654
2022-07-10,제주,184,3636,88214,9536814,0.10121117211810163
2022-07-11,제주,184,3928,84952,9536757,0.14144522261648032
2022-07-12,제주,185,4387,79292,9538641,0.22520814250261648
2022-07-13,제주,185,5182,74387,9537014,0.1689309540485001
2022-07-14,제주,185,5831,70719,9534951,0.1542052924437187
2022-07-15,제주,185,6524,67132,9533977,0.15198461046242917
2022-07-16,제주,185,7275,63767,9532809,0.14561550650984023
2022-07-17,제주,185,8101,61713,9530469,0.10534929022627293
2022-07-18,제주,185,8759,59176,9530062,0.14287977945506064
2022-07-19,제주,186,9694,55301,9530314,0.20528286377643212
2022-07-20,제주,186,11253,52467,9527437,0.14598496170048067
2022-07-21,제주,186,12441,50025,9525478,0.12126527591248844
2022-07-22,제주,187,13517,47679,9523890,0.12051564658323173
2022-07-23,제주,187,14738,45492,9522116,0.11689101489939277
2022-07-24,제주,187,15924,44273,9519593,0.07783911922377584
2022-07-25,제주,187,16772,43087,9518230,0.09932784063112657
2022-07-26,제주,187,17852,40606,9518084,0.11817489381129692
2022-07-27,제주,187,18942,39385,9515194,0.09969266834885668
2022-07-28,제주,187,19926,38436,9512964,0.08365194891103614
2022-07-29,제주,187,20671,37694,9511165,0.09134297374880808
2022-07-30,제주,187,21541,37193,9509173,0.07554983122172744
2022-07-31,제주,187,22091,37373,9506984,0.04715334425277848
2022-08-01,제주,187,22272,36992,9506322,0.06939823653760316
2022-08-02,제주,187,22555,36814,9505005,0.08974104158718006
2022-08-03,제주,187,22583,37469,9502919,0.08632403759088587
2022-08-04,제주,188,22877,37881,9500927,0.07655185082009394
2022-08-05,제주,188,23109,38329,9499049,0.07312620997415253
2022-08-06,제주,188,23164,38922,9497386,0.08123061452092517
2022-08-07,제주,190,23314,39864,9495286,0.05489180085810966
2022-08-08,제주,193,23350,40322,9494033,0.07302707459546262
2022-08-09,제주,195,23384,40705,9492850,0.08777140912099515
2022-08-10,제주,195,23323,41914,9490493,0.08939197150886485
2022-08-11,제주,195,23509,43000,9488344,0.08690791470837884
2022-08-12,제주,195,23870,43841,9486396,0.08086215316837139
2022-08-13,제주,197,23906,45099,9484314,0.08248278644060153
2022-08-14,제주,199,24236,46247,9482245,0.06266020676006011
2022-08-15,제주,199,24696,46870,9480694,0.0580793272224718
2022-08-16,제주,199,24584,47644,9479595,0.07433315732251991
2022-08-17,제주,200,24388,49035,9477627,0.0996884805174943
2022-08-18,제주,201,24850,50358,9475229,0.08743865161305436
2022-08-19,제주,203,25254,51749,9472824,0.07752091304865447
2022-08-20,제주,204,25509,52693,9471230,0.07825603607337808
2022-08-21,제주,205,25615,54091,9469016,0.0545733541164945
2022-08-22,제주,206,25726,54929,9467607,0.06145028426014685
2022-08-23,제주,206,25601,55876,9466345,0.08446924499777633
2022-08-24,제주,206,25702,57404,9463979,0.06567083795603322
2022-08-25,제주,207,25312,58968,9462311,0.056816797165517546
2022-08-26,제주,207,24721,60546,9460814,0.059145688794232584
2022-08-27,제주,207,24263,62053,9459407,0.052263362240686825
2022-08-28,제주,207,23577,63723,9458014,0.03678194220884902
2022-08-29,제주,207,22943,64888,9456867,0.04663414903951538
2022-08-30,제주,207,22587,65837,9456008,0.06549896596760829
2022-08-31,제주,208,22246,67244,9454267,0.048666271937971295
2022-09-01,제주,209,20936,69209,9453153,0.044653882647971835
2022-09-02,제주,209,19734,70938,9452211,0.04156098660474869
2022-09-03,제주,210,18630,72554,9451473,0.04197306032369892
2022-09-04,제주,210,17452,74230,9450475,0.029399776406661124
2022-09-05,제주,211,16594,75312,9449530,0.03534947416393833
2022-09-06,제주,213,15630,76260,9449535,0.04547246674327059
2022-09-07,제주,213,14223,78050,9448009,0.05259784874497247
2022-09-08,제주,213,13312,79403,9447408,0.052236549961640275
2022-09-09,제주,215,12592,80515,9446483,0.030819642610619584
2022-09-10,제주,216,11552,81672,9446448,0.028935966753128574
2022-09-11,제주,216,10648,82775,9445525,0.02789645033848261
2022-09-12,제주,216,10096,83378,9445416,0.031472347393609774
2022-09-13,제주,216,9368,84133,9444066,0.051934165224040464
2022-09-14,제주,216,8407,85363,9443412,0.06649438408878193
2022-09-15,제주,216,7900,86268,9442927,0.04586649076611869
2022-09-16,제주,217,7346,86961,9442242,0.04961097992416592
2022-09-17,제주,217,6905,87575,9442314,0.040483945873025104
2022-09-18,제주,217,6419,88220,9442155,0.03596893299632436
2022-09-19,제주,217,6146,88582,9441151,0.04515215545275637
2022-09-20,제주,217,5847,88976,9439857,0.06269976970288516
2022-09-21,제주,218,5514,89463,9440163,0.04958140905434102
2022-09-22,제주,218,5055,90024,9438960,0.04220686620766959
2022-09-23,제주,219,4589,90569,9437706,0.060268162743482845
2022-09-24,제주,219,4481,90801,9438832,0.0448404252554199
2022-09-25,제주,219,4352,91041,9439505,0.036409483336255447
2022-09-26,제주,219,4218,91216,9435599,0.04642446910399653
2022-09-27,제주,219,4100,91380,9438979,0.05936359296032687
2022-09-28,제주,219,3865,91719,9438464,0.06726421721014478
2022-09-29,제주,219,3576,92122,9436238,0.06315697058685409
2022-09-30,제주,219,3444,92371,9436149,0.062269245804946596
2022-10-01,제주,219,3299,92596,9438904,0.053685057017643985
2022-10-02,제주,219,3200,92789,9438784,0.04596036947132173
2022-10-03,제주,219,3119,92943,9436254,0.04783091486839598
2022-10-04,제주,219,2995,93048,9436745,0.06571972650536119
2022-10-05,제주,219,2831,93301,9436734,0.09404435526296338
2022-10-06,제주,219,2824,93433,9437214,0.06566073323491914
2022-10-07,제주,219,2797,93556,9436059,0.05778334476407521
2022-10-08,제주,219,2686,93723,9437929,0.05784552109601867
2022-10-09,제주,219,2642,93850,9437418,0.03097435558685891
2022-10-10,제주,219,2568,93920,9434941,0.04962860823975535
2022-10-11,제주,219,2502,93940,9435573,0.0741239645263017
2022-10-12,제주,219,2446,93970,9436631,0.1147775784543077
2022-10-13,제주,219,2466,94037,9436441,0.06259593921763819
2022-10-14,제주,219,2397,94039,9436514,0.08211739640128905
2022-10-15,제주,219,2380,94039,9437635,0.06963715846540086
2022-10-16,제주,219,2369,94036,9436992,0.0559722177408473
2022-10-17,제주,219,2355,93893,9435526,0.07831125213648152
2022-10-18,제주,219,2389,93656,9436389,0.0758887249678087
2022-10-19,제주,219,2374,93433,9436606,0.06196593398781701
2022-10-20,제주,219,2259,93296,9436560,0.07429272203892788
2022-10-21,제주,219,2242,93109,9436557,0.0771664441403052
2022-10-22,제주,219,2253,92773,9437358,0.07632339128519292
2022-10-23,제주,219,2269,92564,9437225,0.06711192904846155
2022-10-24,제주,219,2337,92101,9435783,0.06250915793712566
2022-10-25,제주,219,2355,91260,9436902,0.12316827746082154
2022-10-26,제주,219,2456,90585,9436894,0.07507991216584996
2022-10-27,제주,219,2363,89979,9436923,0.0951320364614628
2022-10-28,제주,220,2431,89160,9436947,0.08906170483264282
2022-10-29,제주,220,2450,88317,9437419,0.09639992996096125
2022-10-30,제주,220,2518,87645,9436630,0.06623909893143261
2022-10-31,제주,220,2551,86553,9436672,0.09137226534956222
2022-11-01,제주,220,2598,84791,9437280,0.1431428481297902
2022-11-02,제주,220,2782,83365,9436678,0.10463843868959485
2022-11-03,제주,220,2921,82037,9436433,0.09363230226251602
2022-11-04,제주,221,3023,80611,9436314,0.08293465221501466
2022-11-05,제주,221,3098,79100,9436421,0.07925393184055096
2022-11-06,제주,221,3169,78059,9435700,0.05034838565696123
2022-11-07,제주,221,3176,76584,9435471,0.08677582506018228
2022-11-08,제주,221,3301,74671,9436031,0.10953470338430298
2022-11-09,제주,221,3370,73113,9435559,0.11190900672745606
2022-11-10,제주,221,3556,71669,9434950,0.10110888296632013
2022-11-11,제주,221,3686,70049,9435020,0.1085051474793703
2022-11-12,제주,221,3863,68675,9434524,0.08771305627150452
2022-11-13,제주,221,3962,67890,9433672,0.06146583868218656
2022-11-14,제주,222,4036,66547,9433588,0.0793398928645984
2022-11-15,제주,222,4120,64804,9433896,0.11444169704236352
2022-11-16,제주,222,4216,63268,9433373,0.09094845122064212
2022-11-17,제주,223,4305,61846,9433071,0.08570081101642228
2022-11-18,제주,223,4397,60468,9432268,0.07990763801382707
2022-11-19,제주,223,4494,58882,9432383,0.08164130910801341
2022-11-20,제주,223,4611,57876,9431469,0.055074785379786356
2022-11-21,제주,223,4702,56374,9431333,0.07252727942722267
2022-11-22,제주,223,4765,54647,9431585,0.09658208462401648
2022-11-23,제주,223,4860,52972,9431177,0.07742222588436022
2022-11-24,제주,224,4859,51352,9430828,0.0748809914651786
2022-11-25,제주,224,4863,49826,9430406,0.06693544899323299
2022-11-26,제주,224,4791,48299,9430255,0.06512955054474161
2022-11-27,제주,224,4765,47153,9429449,0.04764925193146129
2022-11-28,제주,224,4749,45997,9429014,0.07335538826687261
2022-11-29,제주,225,4776,44533,9429136,0.10658754690905856
2022-11-30,제주,226,4812,42630,9429203,0.08122728526774872
2022-12-01,제주,226,4819,40894,9428590,0.07638109298904172
2022-12-02,제주,226,4818,39353,9428122,0.0746790317309036
2022-12-03,제주,226,4826,37758,9427835,0.0771358644097906
2022-12-04,제주,227,4831,36757,9426882,0.05001635116785285
2022-12-05,제주,227,4819,35471,9426515,0.07811954924151782
2022-12-06,제주,227,4853,33706,9426994,0.14359752148123825
2022-12-07,제주,228,5081,32515,9425885,0.11818665057080449
2022-12-08,제주,229,5297,31485,9425065,0.1123980452534021
2022-12-09,제주,230,5520,30420,9424536,0.08963559723719855
2022-12-10,제주,230,5683,29507,9424005,0.09400593168477657
2022-12-11,제주,230,5897,28969,9422990,0.06966850974902943
2022-12-12,제주,230,6074,28153,9422746,0.06576118801815407
2022-12-13,제주,230,6123,27058,9422836,0.13114636619346262
2022-12-14,제주,230,6406,26502,9421737,0.10317695669958961
2022-12-15,제주,230,6666,25975,9420888,0.09184511335371201
2022-12-16,제주,232,6901,25535,9420219,0.09022760228463678
2022-12-17,제주,233,7154,25125,9419650,0.08776732569855085
2022-12-18,제주,233,7400,24988,9418762,0.05652501631060172
2022-12-19,제주,233,7570,24654,9418391,0.05512069064075275
2022-12-20,제주,233,7609,24330,9418082,0.12891485068558642
2022-12-21,제주,234,7882,24278,9417211,0.09403741297268417
2022-12-22,제주,235,8017,24184,9416481,0.09841793923424534
2022-12-23,제주,236,8203,24382,9415408,0.07467949093514459
2022-12-24,제주,236,8316,24536,9414826,0.06992338449127986
2022-12-25,제주,236,8361,24764,9414201,0.04980395998487321
2022-12-26,제주,238,8366,24851,9413789,0.06765117983675539
2022-12-27,제주,238,8526,24766,9413419,0.12119691224238706
2022-12-28,제주,240,8747,24998,9412488,0.08893638005570123
2022-12-29,제주,240,8859,25285,9411585,0.07105364249152595
2022-12-30,제주,240,8875,25523,9410955,0.08076221568000153
2022-12-31,제주,240,8965,25853,9410233,0.06813775937930788
2023-01-01,제주,241,8948,26234,9409606,0.05584815815444426
2023-01-02,제주,241,9026,26369,9409076,0.06941226231945402
2023-01-03,제주,241,9227,26417,9408621,0.1163255244630099
2023-01-04,제주,244,9315,27095,9407467,0.09080923874629152
2023-01-05,제주,245,9415,27602,9406644,0.07064576532551829
2023-01-06,제주,247,9295,28093,9406048,0.0816258032891416
2023-01-07,제주,248,9435,28488,9405278,0.0582778234620605
2023-01-08,제주,248,9404,28895,9404692,0.039682446908687774
2023-01-09,제주,250,9362,29105,9404283,0.05418594955857787
2023-01-10,제주,252,9305,29413,9403805,0.07463072541627706
2023-01-11,제주,256,8978,30153,9403174,0.06253179264776358
2023-01-12,제주,258,8769,30682,9402569,0.059757872884816154
2023-01-13,제주,258,8667,31081,9402063,0.06262384692612305
2023-01-14,제주,258,8499,31600,9401538,0.055178640972671555
2023-01-15,제주,258,8362,32046,9400947,0.032830942636544964
2023-01-16,제주,259,8145,32382,9400589,0.037792598168835886
2023-01-17,제주,259,7838,32795,9400307,0.06302422387051794
2023-01-18,제주,261,7280,33569,9399918,0.05671478046024292
2023-01-19,제주,261,6863,34204,9399471,0.05152555741282079
