Date,city,Death,Death_n,Inf_AC,Inf_n,Infected,Recovered,Recovered_n,Susceptible,Susceptible_n
2020-01-20,전남,0,0.0,0,0.0,0,0,0.0,1834016,0.0
2020-01-21,전남,0,0.0,0,0.0,0,0,0.0,1834016,0.0
2020-01-22,전남,0,0.0,0,0.0,0,0,0.0,1834016,0.0
2020-01-23,전남,0,0.0,0,0.0,0,0,0.0,1834016,0.0
2020-01-24,전남,0,0.0,0,0.0,0,0,0.0,1834016,0.0
2020-01-25,전남,0,0.0,0,0.0,0,0,0.0,1834016,0.0
2020-01-26,전남,0,0.0,0,0.0,0,0,0.0,1834016,0.0
2020-01-27,전남,0,0.0,0,0.0,0,0,0.0,1834016,0.0
2020-01-28,전남,0,0.0,0,0.0,0,0,0.0,1834016,0.0
2020-01-29,전남,0,0.0,0,0.0,0,0,0.0,1834016,0.0
2020-01-30,전남,0,0.0,0,0.0,0,0,0.0,1834016,0.0
2020-01-31,전남,0,0.0,0,0.0,0,0,0.0,1834016,0.0
2020-02-01,전남,0,0.0,0,0.0,0,0,0.0,1834016,0.0
2020-02-02,전남,0,0.0,0,0.0,0,0,0.0,1834016,0.0
2020-02-03,전남,0,0.0,0,0.0,0,0,0.0,1834016,0.0
2020-02-04,전남,0,0.0,0,0.0,0,0,0.0,1834016,0.0
2020-02-05,전남,0,0.0,0,0.0,0,0,0.0,1834016,0.0
2020-02-06,전남,0,0.0,1,1.0,1,0,0.0,1834015,-1.0
2020-02-07,전남,0,0.0,1,0.0,1,0,0.0,1834015,0.0
2020-02-08,전남,0,0.0,1,0.0,1,0,0.0,1834015,0.0
2020-02-09,전남,0,0.0,1,0.0,1,0,0.0,1834015,0.0
2020-02-10,전남,0,0.0,1,0.0,1,0,0.0,1834015,0.0
2020-02-11,전남,0,0.0,1,0.0,1,0,0.0,1834015,0.0
2020-02-12,전남,0,0.0,1,0.0,1,0,0.0,1834015,0.0
2020-02-13,전남,0,0.0,1,0.0,1,0,0.0,1834015,0.0
2020-02-14,전남,0,0.0,1,0.0,1,0,0.0,1834015,0.0
2020-02-15,전남,0,0.0,1,0.0,1,0,0.0,1834015,0.0
2020-02-16,전남,0,0.0,1,0.0,1,0,0.0,1834015,0.0
2020-02-17,전남,0,0.0,1,0.0,1,0,0.0,1834015,0.0
2020-02-18,전남,0,0.0,1,0.0,1,0,0.0,1834015,0.0
2020-02-19,전남,0,0.0,1,0.0,1,0,0.0,1834015,0.0
2020-02-20,전남,0,0.0,1,0.0,0,1,1.0,1834015,0.0
2020-02-21,전남,0,0.0,1,0.0,0,1,0.0,1834015,0.0
2020-02-22,전남,0,0.0,1,0.0,0,1,0.0,1834015,0.0
2020-02-23,전남,0,0.0,1,0.0,0,1,0.0,1834015,0.0
2020-02-24,전남,0,0.0,1,0.0,0,1,0.0,1834015,0.0
2020-02-25,전남,0,0.0,1,0.0,0,1,0.0,1834015,0.0
2020-02-26,전남,0,0.0,1,0.0,0,1,0.0,1834015,0.0
2020-02-27,전남,0,0.0,1,0.0,0,1,0.0,1834015,0.0
2020-02-28,전남,0,0.0,1,0.0,0,1,0.0,1834015,0.0
2020-02-29,전남,0,0.0,2,1.0,1,1,0.0,1834014,-1.0
2020-03-01,전남,0,0.0,3,1.0,2,1,0.0,1834013,-1.0
2020-03-02,전남,0,0.0,4,1.0,3,1,0.0,1834012,-1.0
2020-03-03,전남,0,0.0,4,0.0,3,1,0.0,1834012,0.0
2020-03-04,전남,0,0.0,4,0.0,3,1,0.0,1834012,0.0
2020-03-05,전남,0,0.0,4,0.0,3,1,0.0,1834012,0.0
2020-03-06,전남,0,0.0,4,0.0,3,1,0.0,1834012,0.0
2020-03-07,전남,0,0.0,4,0.0,3,1,0.0,1834012,0.0
2020-03-08,전남,0,0.0,4,0.0,3,1,0.0,1834012,0.0
2020-03-09,전남,0,0.0,4,0.0,3,1,0.0,1834012,0.0
2020-03-10,전남,0,0.0,4,0.0,3,1,0.0,1834012,0.0
2020-03-11,전남,0,0.0,4,0.0,3,1,0.0,1834012,0.0
2020-03-12,전남,0,0.0,4,0.0,3,1,0.0,1834012,0.0
2020-03-13,전남,0,0.0,4,0.0,3,1,0.0,1834012,0.0
2020-03-14,전남,0,0.0,4,0.0,2,2,1.0,1834012,0.0
2020-03-15,전남,0,0.0,4,0.0,1,3,1.0,1834012,0.0
2020-03-16,전남,0,0.0,4,0.0,0,4,1.0,1834012,0.0
2020-03-17,전남,0,0.0,4,0.0,0,4,0.0,1834012,0.0
2020-03-18,전남,0,0.0,5,1.0,1,4,0.0,1834011,-1.0
2020-03-19,전남,0,0.0,5,0.0,1,4,0.0,1834011,0.0
2020-03-20,전남,0,0.0,5,0.0,1,4,0.0,1834011,0.0
2020-03-21,전남,0,0.0,5,0.0,1,4,0.0,1834011,0.0
2020-03-22,전남,0,0.0,6,1.0,2,4,0.0,1834010,-1.0
2020-03-23,전남,0,0.0,6,0.0,2,4,0.0,1834010,0.0
2020-03-24,전남,0,0.0,6,0.0,2,4,0.0,1834010,0.0
2020-03-25,전남,0,0.0,8,2.0,4,4,0.0,1834008,-2.0
2020-03-26,전남,0,0.0,8,0.0,4,4,0.0,1834008,0.0
2020-03-27,전남,0,0.0,8,0.0,4,4,0.0,1834008,0.0
2020-03-28,전남,0,0.0,8,0.0,4,4,0.0,1834008,0.0
2020-03-29,전남,0,0.0,9,1.0,5,4,0.0,1834007,-1.0
2020-03-30,전남,0,0.0,9,0.0,5,4,0.0,1834007,0.0
2020-03-31,전남,0,0.0,9,0.0,5,4,0.0,1834007,0.0
2020-04-01,전남,0,0.0,12,3.0,7,5,1.0,1834004,-3.0
2020-04-02,전남,0,0.0,14,2.0,9,5,0.0,1834002,-2.0
2020-04-03,전남,0,0.0,15,1.0,10,5,0.0,1834001,-1.0
2020-04-04,전남,0,0.0,15,0.0,10,5,0.0,1834001,0.0
2020-04-05,전남,0,0.0,15,0.0,9,6,1.0,1834001,0.0
2020-04-06,전남,0,0.0,15,0.0,9,6,0.0,1834001,0.0
2020-04-07,전남,0,0.0,15,0.0,9,6,0.0,1834001,0.0
2020-04-08,전남,0,0.0,15,0.0,7,8,2.0,1834001,0.0
2020-04-09,전남,0,0.0,15,0.0,7,8,0.0,1834001,0.0
2020-04-10,전남,0,0.0,15,0.0,7,8,0.0,1834001,0.0
2020-04-11,전남,0,0.0,15,0.0,7,8,0.0,1834001,0.0
2020-04-12,전남,0,0.0,15,0.0,6,9,1.0,1834001,0.0
2020-04-13,전남,0,0.0,15,0.0,6,9,0.0,1834001,0.0
2020-04-14,전남,0,0.0,15,0.0,6,9,0.0,1834001,0.0
2020-04-15,전남,0,0.0,15,0.0,3,12,3.0,1834001,0.0
2020-04-16,전남,0,0.0,15,0.0,1,14,2.0,1834001,0.0
2020-04-17,전남,0,0.0,15,0.0,0,15,1.0,1834001,0.0
2020-04-18,전남,0,0.0,15,0.0,0,15,0.0,1834001,0.0
2020-04-19,전남,0,0.0,15,0.0,0,15,0.0,1834001,0.0
2020-04-20,전남,0,0.0,15,0.0,0,15,0.0,1834001,0.0
2020-04-21,전남,0,0.0,15,0.0,0,15,0.0,1834001,0.0
2020-04-22,전남,0,0.0,15,0.0,0,15,0.0,1834001,0.0
2020-04-23,전남,0,0.0,15,0.0,0,15,0.0,1834001,0.0
2020-04-24,전남,0,0.0,15,0.0,0,15,0.0,1834001,0.0
2020-04-25,전남,0,0.0,15,0.0,0,15,0.0,1834001,0.0
2020-04-26,전남,0,0.0,15,0.0,0,15,0.0,1834001,0.0
2020-04-27,전남,0,0.0,15,0.0,0,15,0.0,1834001,0.0
2020-04-28,전남,0,0.0,15,0.0,0,15,0.0,1834001,0.0
2020-04-29,전남,0,0.0,15,0.0,0,15,0.0,1834001,0.0
2020-04-30,전남,0,0.0,15,0.0,0,15,0.0,1834001,0.0
2020-05-01,전남,0,0.0,15,0.0,0,15,0.0,1834001,0.0
2020-05-02,전남,0,0.0,15,0.0,0,15,0.0,1834001,0.0
2020-05-03,전남,0,0.0,15,0.0,0,15,0.0,1834001,0.0
2020-05-04,전남,0,0.0,16,1.0,1,15,0.0,1834000,-1.0
2020-05-05,전남,0,0.0,16,0.0,1,15,0.0,1834000,0.0
2020-05-06,전남,0,0.0,16,0.0,1,15,0.0,1834000,0.0
2020-05-07,전남,0,0.0,16,0.0,1,15,0.0,1834000,0.0
2020-05-08,전남,0,0.0,16,0.0,1,15,0.0,1834000,0.0
2020-05-09,전남,0,0.0,16,0.0,1,15,0.0,1834000,0.0
2020-05-10,전남,0,0.0,16,0.0,1,15,0.0,1834000,0.0
2020-05-11,전남,0,0.0,16,0.0,1,15,0.0,1834000,0.0
2020-05-12,전남,0,0.0,16,0.0,1,15,0.0,1834000,0.0
2020-05-13,전남,0,0.0,16,0.0,1,15,0.0,1834000,0.0
2020-05-14,전남,0,0.0,17,1.0,2,15,0.0,1833999,-1.0
2020-05-15,전남,0,0.0,18,1.0,3,15,0.0,1833998,-1.0
2020-05-16,전남,0,0.0,18,0.0,3,15,0.0,1833998,0.0
2020-05-17,전남,0,0.0,18,0.0,3,15,0.0,1833998,0.0
2020-05-18,전남,0,0.0,18,0.0,2,16,1.0,1833998,0.0
2020-05-19,전남,0,0.0,18,0.0,2,16,0.0,1833998,0.0
2020-05-20,전남,0,0.0,18,0.0,2,15,-1.0,1833999,1.0
2020-05-21,전남,0,0.0,18,0.0,2,15,0.0,1833998,-1.0
2020-05-22,전남,0,0.0,18,0.0,2,15,0.0,1833998,0.0
2020-05-23,전남,0,0.0,18,0.0,2,15,0.0,1833998,0.0
2020-05-24,전남,0,0.0,18,0.0,2,15,0.0,1833998,0.0
2020-05-25,전남,0,0.0,18,0.0,2,15,0.0,1833998,0.0
2020-05-26,전남,0,0.0,18,0.0,2,15,0.0,1833998,0.0
2020-05-27,전남,0,0.0,18,0.0,2,15,0.0,1833998,0.0
2020-05-28,전남,0,0.0,18,0.0,1,16,1.0,1833998,0.0
2020-05-29,전남,0,0.0,18,0.0,0,17,1.0,1833998,0.0
2020-05-30,전남,0,0.0,19,1.0,1,17,0.0,1833997,-1.0
2020-05-31,전남,0,0.0,19,0.0,1,17,0.0,1833997,0.0
2020-06-01,전남,0,0.0,20,1.0,2,17,0.0,1833996,-1.0
2020-06-02,전남,0,0.0,20,0.0,2,17,0.0,1833996,0.0
2020-06-03,전남,0,0.0,20,0.0,2,17,0.0,1833996,0.0
2020-06-04,전남,0,0.0,20,0.0,2,17,0.0,1833996,0.0
2020-06-05,전남,0,0.0,20,0.0,2,17,0.0,1833996,0.0
2020-06-06,전남,0,0.0,20,0.0,2,17,0.0,1833996,0.0
2020-06-07,전남,0,0.0,20,0.0,2,17,0.0,1833996,0.0
2020-06-08,전남,0,0.0,20,0.0,2,17,0.0,1833996,0.0
2020-06-09,전남,0,0.0,20,0.0,2,17,0.0,1833996,0.0
2020-06-10,전남,0,0.0,20,0.0,2,17,0.0,1833996,0.0
2020-06-11,전남,0,0.0,20,0.0,2,17,0.0,1833996,0.0
2020-06-12,전남,0,0.0,20,0.0,2,16,-1.0,1833997,1.0
2020-06-13,전남,0,0.0,20,0.0,1,16,0.0,1833997,0.0
2020-06-14,전남,0,0.0,20,0.0,1,15,-1.0,1833997,0.0
2020-06-15,전남,0,0.0,20,0.0,0,16,1.0,1833996,-1.0
2020-06-16,전남,0,0.0,20,0.0,0,16,0.0,1833996,0.0
2020-06-17,전남,0,0.0,20,0.0,0,16,0.0,1833996,0.0
2020-06-18,전남,0,0.0,20,0.0,0,16,0.0,1833996,0.0
2020-06-19,전남,0,0.0,20,0.0,0,16,0.0,1833996,0.0
2020-06-20,전남,0,0.0,20,0.0,0,16,0.0,1833996,0.0
2020-06-21,전남,0,0.0,20,0.0,0,16,0.0,1833996,0.0
2020-06-22,전남,0,0.0,20,0.0,0,16,0.0,1833996,0.0
2020-06-23,전남,0,0.0,20,0.0,0,16,0.0,1833996,0.0
2020-06-24,전남,0,0.0,20,0.0,0,16,0.0,1833996,0.0
2020-06-25,전남,0,0.0,20,0.0,0,16,0.0,1833996,0.0
2020-06-26,전남,0,0.0,20,0.0,0,16,0.0,1833996,0.0
2020-06-27,전남,0,0.0,20,0.0,0,16,0.0,1833996,0.0
2020-06-28,전남,0,0.0,23,3.0,3,16,0.0,1833993,-3.0
2020-06-29,전남,0,0.0,24,1.0,4,16,0.0,1833992,-1.0
2020-06-30,전남,0,0.0,24,0.0,4,15,-1.0,1833993,1.0
2020-07-01,전남,0,0.0,25,1.0,5,15,0.0,1833991,-2.0
2020-07-02,전남,0,0.0,25,0.0,5,15,0.0,1833991,0.0
2020-07-03,전남,0,0.0,25,0.0,5,15,0.0,1833991,0.0
2020-07-04,전남,0,0.0,25,0.0,5,14,-1.0,1833992,1.0
2020-07-05,전남,0,0.0,25,0.0,5,14,0.0,1833991,-1.0
2020-07-06,전남,0,0.0,27,2.0,7,14,0.0,1833989,-2.0
2020-07-07,전남,0,0.0,27,0.0,7,12,-2.0,1833991,2.0
2020-07-08,전남,0,0.0,28,1.0,8,12,0.0,1833988,-3.0
2020-07-09,전남,0,0.0,29,1.0,9,12,0.0,1833987,-1.0
2020-07-10,전남,0,0.0,32,3.0,12,12,0.0,1833984,-3.0
2020-07-11,전남,0,0.0,32,0.0,12,11,-1.0,1833985,1.0
2020-07-12,전남,0,0.0,32,0.0,9,14,3.0,1833984,-1.0
2020-07-13,전남,0,0.0,32,0.0,8,15,1.0,1833984,0.0
2020-07-14,전남,0,0.0,32,0.0,8,12,-3.0,1833987,3.0
2020-07-15,전남,0,0.0,32,0.0,7,11,-1.0,1833986,-1.0
2020-07-16,전남,0,0.0,32,0.0,7,10,-1.0,1833985,-1.0
2020-07-17,전남,0,0.0,32,0.0,7,10,0.0,1833984,-1.0
2020-07-18,전남,0,0.0,33,1.0,8,10,0.0,1833983,-1.0
2020-07-19,전남,0,0.0,33,0.0,8,10,0.0,1833983,0.0
