incDec,stdDay,delta_variants,omicron_variants
118.0,2023-03-14,0.0,116.82
294.0,2023-03-15,0.0,291.06
230.0,2023-03-16,0.0,227.7
158.0,2023-03-17,0.0,156.42
222.0,2023-03-18,0.0,219.78
212.0,2023-03-19,0.0,209.88
0.0,2023-03-20,0.0,0.0
273.0,2023-03-21,0.0,270.27
269.0,2023-03-22,0.0,266.31
199.0,2023-03-23,0.0,197.01
197.0,2023-03-24,0.0,195.03
206.0,2023-03-25,0.0,203.94
166.0,2023-03-26,0.0,164.34
125.0,2023-03-27,0.0,123.75
107.0,2023-03-28,0.0,105.92999999999999
223.0,2023-03-29,0.0,220.77
139.0,2023-03-30,0.0,137.60999999999999
124.0,2023-03-31,0.0,122.76
125.0,2023-04-01,0.0,123.75
156.0,2023-04-02,0.0,154.44
109.0,2023-04-03,0.0,107.91
84.0,2023-04-04,0.0,83.16
192.0,2023-04-05,0.0,190.07999999999998
122.0,2023-04-06,0.0,120.78
137.0,2023-04-07,0.0,135.63
99.0,2023-04-08,0.0,98.01
125.0,2023-04-09,0.0,123.75
87.0,2023-04-10,0.0,86.13
72.0,2023-04-11,0.0,71.28
168.0,2023-04-12,0.0,166.32
113.0,2023-04-13,0.0,111.87
115.0,2023-04-14,0.0,113.85
146.0,2023-04-15,0.0,144.54
110.0,2023-04-16,0.0,108.9
67.0,2023-04-17,0.0,66.33
113.0,2023-04-18,0.0,111.87
203.0,2023-04-19,0.0,200.97
169.0,2023-04-20,0.0,167.31
168.0,2023-04-21,0.0,166.32
167.0,2023-04-22,0.0,165.33
142.0,2023-04-23,0.0,140.58
103.0,2023-04-24,0.0,103.0
100.0,2023-04-25,0.0,100.0
222.0,2023-04-26,0.0,222.0
153.0,2023-04-27,0.0,153.0
166.0,2023-04-28,0.0,166.0
179.0,2023-04-29,0.0,179.0
177.0,2023-04-30,0.0,177.0
136.0,2023-05-01,0.0,136.0
106.0,2023-05-02,0.0,106.0
270.0,2023-05-03,0.0,270.0
