incDec,stdDay,delta_variants,omicron_variants
5.0,2021-06-17,0.7000000000000001,0.0
14.0,2021-06-18,1.9600000000000002,0.0
11.0,2021-06-19,1.54,0.0
11.0,2021-06-20,1.54,0.0
13.0,2021-06-21,5.07,0.0
11.0,2021-06-22,4.29,0.0
18.0,2021-06-23,7.0200000000000005,0.0
23.0,2021-06-24,8.97,0.0
17.0,2021-06-25,6.63,0.0
12.0,2021-06-26,4.68,0.0
14.0,2021-06-27,5.46,0.0
10.0,2021-06-28,3.9000000000000004,0.0
15.0,2021-06-29,5.8500000000000005,0.0
17.0,2021-06-30,6.63,0.0
10.0,2021-07-01,3.9000000000000004,0.0
13.0,2021-07-02,5.07,0.0
10.0,2021-07-03,3.9000000000000004,0.0
15.0,2021-07-04,5.8500000000000005,0.0
22.0,2021-07-05,12.979999999999999,0.0
19.0,2021-07-06,11.209999999999999,0.0
15.0,2021-07-07,8.85,0.0
10.0,2021-07-08,5.8999999999999995,0.0
17.0,2021-07-09,10.03,0.0
36.0,2021-07-10,21.24,0.0
67.0,2021-07-11,39.53,0.0
40.0,2021-07-12,23.599999999999998,0.0
51.0,2021-07-13,30.09,0.0
89.0,2021-07-14,52.51,0.0
88.0,2021-07-15,51.919999999999995,0.0
80.0,2021-07-16,47.199999999999996,0.0
89.0,2021-07-17,52.51,0.0
99.0,2021-07-18,58.41,0.0
74.0,2021-07-19,56.980000000000004,0.0
57.0,2021-07-20,43.89,0.0
89.0,2021-07-21,68.53,0.0
91.0,2021-07-22,70.07000000000001,0.0
93.0,2021-07-23,71.61,0.0
111.0,2021-07-24,85.47,0.0
119.0,2021-07-25,91.63,0.0
78.0,2021-07-26,60.06,0.0
88.0,2021-07-27,67.76,0.0
98.0,2021-07-28,75.46000000000001,0.0
90.0,2021-07-29,69.3,0.0
99.0,2021-07-30,76.23,0.0
99.0,2021-07-31,76.23,0.0
84.0,2021-08-01,64.68,0.0
84.0,2021-08-02,79.8,0.0
72.0,2021-08-03,68.39999999999999,0.0
114.0,2021-08-04,108.3,0.0
82.0,2021-08-05,77.89999999999999,0.0
98.0,2021-08-06,93.1,0.0
131.0,2021-08-07,124.44999999999999,0.0
118.0,2021-08-08,112.1,0.0
88.0,2021-08-09,83.6,0.0
110.0,2021-08-10,104.5,0.0
141.0,2021-08-11,133.95,0.0
110.0,2021-08-12,104.5,0.0
125.0,2021-08-13,118.75,0.0
103.0,2021-08-14,97.85,0.0
93.0,2021-08-15,88.35,0.0
86.0,2021-08-16,84.28,0.0
106.0,2021-08-17,103.88,0.0
105.0,2021-08-18,102.89999999999999,0.0
109.0,2021-08-19,106.82,0.0
90.0,2021-08-20,88.2,0.0
79.0,2021-08-21,77.42,0.0
57.0,2021-08-22,55.86,0.0
54.0,2021-08-23,52.92,0.0
69.0,2021-08-24,67.62,0.0
104.0,2021-08-25,101.92,0.0
68.0,2021-08-26,66.64,0.0
73.0,2021-08-27,71.53999999999999,0.0
53.0,2021-08-28,51.94,0.0
53.0,2021-08-29,51.94,0.0
62.0,2021-08-30,61.38,0.0
56.0,2021-08-31,55.44,0.0
53.0,2021-09-01,52.47,0.0
54.0,2021-09-02,53.46,0.0
51.0,2021-09-03,50.49,0.0
52.0,2021-09-04,51.48,0.0
52.0,2021-09-05,51.48,0.0
57.0,2021-09-06,56.43,0.0
87.0,2021-09-07,86.13,0.0
70.0,2021-09-08,69.3,0.0
77.0,2021-09-09,76.23,0.0
45.0,2021-09-10,44.55,0.0
38.0,2021-09-11,37.62,0.0
46.0,2021-09-12,45.54,0.0
23.0,2021-09-13,23.0,0.0
22.0,2021-09-14,22.0,0.0
28.0,2021-09-15,28.0,0.0
33.0,2021-09-16,33.0,0.0
35.0,2021-09-17,35.0,0.0
43.0,2021-09-18,43.0,0.0
22.0,2021-09-19,22.0,0.0
32.0,2021-09-20,32.0,0.0
26.0,2021-09-21,26.0,0.0
29.0,2021-09-22,29.0,0.0
28.0,2021-09-23,28.0,0.0
38.0,2021-09-24,38.0,0.0
47.0,2021-09-25,47.0,0.0
73.0,2021-09-26,73.0,0.0
101.0,2021-09-27,101.0,0.0
67.0,2021-09-28,67.0,0.0
84.0,2021-09-29,84.0,0.0
67.0,2021-09-30,67.0,0.0
69.0,2021-10-01,69.0,0.0
108.0,2021-10-02,108.0,0.0
65.0,2021-10-03,65.0,0.0
47.0,2021-10-04,47.0,0.0
70.0,2021-10-05,70.0,0.0
120.0,2021-10-06,120.0,0.0
96.0,2021-10-07,96.0,0.0
55.0,2021-10-08,55.0,0.0
73.0,2021-10-09,73.0,0.0
39.0,2021-10-10,39.0,0.0
34.0,2021-10-11,34.0,0.0
17.0,2021-10-12,17.0,0.0
30.0,2021-10-13,30.0,0.0
35.0,2021-10-14,35.0,0.0
13.0,2021-10-15,13.0,0.0
17.0,2021-10-16,17.0,0.0
30.0,2021-10-17,30.0,0.0
29.0,2021-10-18,29.0,0.0
20.0,2021-10-19,20.0,0.0
33.0,2021-10-20,33.0,0.0
20.0,2021-10-21,20.0,0.0
34.0,2021-10-22,34.0,0.0
72.0,2021-10-23,72.0,0.0
27.0,2021-10-24,27.0,0.0
18.0,2021-10-25,18.0,0.0
29.0,2021-10-26,29.0,0.0
45.0,2021-10-27,45.0,0.0
35.0,2021-10-28,35.0,0.0
34.0,2021-10-29,34.0,0.0
173.0,2021-10-30,173.0,0.0
61.0,2021-10-31,61.0,0.0
50.0,2021-11-01,50.0,0.0
54.0,2021-11-02,54.0,0.0
108.0,2021-11-03,108.0,0.0
36.0,2021-11-04,36.0,0.0
33.0,2021-11-05,33.0,0.0
73.0,2021-11-06,73.0,0.0
46.0,2021-11-07,46.0,0.0
40.0,2021-11-08,39.6,0.0
77.0,2021-11-09,76.23,0.0
60.0,2021-11-10,59.4,0.0
76.0,2021-11-11,75.24,0.0
68.0,2021-11-12,67.32,0.0
41.0,2021-11-13,40.589999999999996,0.0
44.0,2021-11-14,43.56,0.0
46.0,2021-11-15,45.54,0.0
45.0,2021-11-16,44.55,0.0
66.0,2021-11-17,65.34,0.0
98.0,2021-11-18,97.02,0.0
78.0,2021-11-19,77.22,0.0
79.0,2021-11-20,78.21,0.0
76.0,2021-11-21,75.24,0.0
65.0,2021-11-22,63.699999999999996,1.3
80.0,2021-11-23,78.4,1.6
87.0,2021-11-24,85.26,1.74
74.0,2021-11-25,72.52,1.48
86.0,2021-11-26,84.28,1.72
87.0,2021-11-27,85.26,1.74
89.0,2021-11-28,87.22,1.78
85.0,2021-11-29,83.3,1.7
60.0,2021-11-30,58.8,1.2
127.0,2021-12-01,124.46,2.54
94.0,2021-12-02,92.12,1.8800000000000001
99.0,2021-12-03,97.02,1.98
114.0,2021-12-04,111.72,2.2800000000000002
137.0,2021-12-05,134.26,2.74
121.0,2021-12-06,116.16,4.84
129.0,2021-12-07,123.83999999999999,5.16
156.0,2021-12-08,149.76,6.24
193.0,2021-12-09,185.28,7.72
206.0,2021-12-10,197.76,8.24
193.0,2021-12-11,185.28,7.72
198.0,2021-12-12,190.07999999999998,7.92
218.0,2021-12-13,209.28,8.72
181.0,2021-12-14,173.76,7.24
195.0,2021-12-15,187.2,7.8
199.0,2021-12-16,191.04,7.96
171.0,2021-12-17,164.16,6.84
211.0,2021-12-18,202.56,8.44
215.0,2021-12-19,206.4,8.6
156.0,2021-12-20,129.48,26.520000000000003
184.0,2021-12-21,152.72,31.28
252.0,2021-12-22,209.16,42.84
201.0,2021-12-23,166.82999999999998,34.17
230.0,2021-12-24,190.89999999999998,39.1
213.0,2021-12-25,176.79,36.21
201.0,2021-12-26,166.82999999999998,34.17
200.0,2021-12-27,166.0,34.0
176.0,2021-12-28,146.07999999999998,29.92
265.0,2021-12-29,219.95,45.050000000000004
197.0,2021-12-30,163.51,33.49
231.0,2021-12-31,191.73,39.27
162.0,2022-01-01,134.45999999999998,27.540000000000003
141.0,2022-01-02,117.03,23.970000000000002
132.0,2022-01-03,52.800000000000004,79.2
116.0,2022-01-04,46.400000000000006,69.6
114.0,2022-01-05,45.6,68.39999999999999
103.0,2022-01-06,41.2,61.8
102.0,2022-01-07,40.800000000000004,61.199999999999996
100.0,2022-01-08,40.0,60.0
98.0,2022-01-09,39.2,58.8
80.0,2022-01-10,32.0,48.0
92.0,2022-01-11,36.800000000000004,55.199999999999996
119.0,2022-01-12,47.6,71.39999999999999
115.0,2022-01-13,46.0,69.0
126.0,2022-01-14,50.400000000000006,75.6
116.0,2022-01-15,46.400000000000006,69.6
123.0,2022-01-16,49.2,73.8
119.0,2022-01-17,11.9,105.91
142.0,2022-01-18,14.200000000000001,126.38
201.0,2022-01-19,20.1,178.89000000000001
224.0,2022-01-20,22.400000000000002,199.36
188.0,2022-01-21,18.8,167.32
219.0,2022-01-22,21.900000000000002,194.91
226.0,2022-01-23,22.6,201.14000000000001
234.0,2022-01-24,23.400000000000002,208.26
344.0,2022-01-25,34.4,306.16
542.0,2022-01-26,54.2,482.38
660.0,2022-01-27,66.0,587.4
603.0,2022-01-28,60.300000000000004,536.67
697.0,2022-01-29,69.7,620.33
629.0,2022-01-30,62.900000000000006,559.8100000000001
754.0,2022-01-31,7.54,754.0
857.0,2022-02-01,8.57,857.0
901.0,2022-02-02,9.01,901.0
910.0,2022-02-03,9.1,910.0
1064.0,2022-02-04,10.64,1064.0
1483.0,2022-02-05,14.83,1483.0
1763.0,2022-02-06,17.63,1763.0
1672.0,2022-02-07,16.72,1672.0
1902.0,2022-02-08,19.02,1902.0
1946.0,2022-02-09,19.46,1946.0
2341.0,2022-02-10,23.41,2341.0
2192.0,2022-02-11,21.92,2192.0
1696.0,2022-02-12,16.96,1696.0
2665.0,2022-02-13,26.650000000000002,2665.0
2806.0,2022-02-14,0.0,2806.0
2771.0,2022-02-15,0.0,2771.0
4448.0,2022-02-16,0.0,4448.0
4481.0,2022-02-17,0.0,4481.0
4622.0,2022-02-18,0.0,4622.0
4417.0,2022-02-19,0.0,4417.0
5093.0,2022-02-20,0.0,5093.0
5043.0,2022-02-21,0.0,5043.0
4839.0,2022-02-22,0.0,4839.0
8023.0,2022-02-23,0.0,8023.0
9215.0,2022-02-24,0.0,9215.0
8899.0,2022-02-25,0.0,8899.0
8645.0,2022-02-26,0.0,8645.0
9247.0,2022-02-27,0.0,9247.0
8413.0,2022-02-28,0.0,8413.0
8031.0,2022-03-01,0.0,8031.0
13200.0,2022-03-02,0.0,13200.0
11944.0,2022-03-03,0.0,11944.0
15999.0,2022-03-04,0.0,15999.0
15155.0,2022-03-05,0.0,15155.0
14425.0,2022-03-06,0.0,14425.0
13450.0,2022-03-07,0.0,13450.0
14030.0,2022-03-08,0.0,14030.0
22006.0,2022-03-09,0.0,22006.0
19412.0,2022-03-10,0.0,19412.0
21426.0,2022-03-11,0.0,21426.0
24281.0,2022-03-12,0.0,24281.0
26098.0,2022-03-13,0.0,26098.0
23767.0,2022-03-14,0.0,23529.329999999998
23939.0,2022-03-15,0.0,23699.61
21896.0,2022-03-16,0.0,21677.04
44539.0,2022-03-17,0.0,44093.61
23737.0,2022-03-18,0.0,23499.63
22725.0,2022-03-19,0.0,22497.75
24336.0,2022-03-20,0.0,24092.64
11970.0,2022-03-21,0.0,11850.3
24690.0,2022-03-22,0.0,24443.1
32181.0,2022-03-23,0.0,31859.19
25067.0,2022-03-24,0.0,24816.329999999998
21662.0,2022-03-25,0.0,21445.38
22679.0,2022-03-26,0.0,22452.21
20553.0,2022-03-27,0.0,20347.47
11623.0,2022-03-28,0.0,11623.0
22490.0,2022-03-29,0.0,22490.0
27032.0,2022-03-30,0.0,27032.0
19313.0,2022-03-31,0.0,19313.0
17255.0,2022-04-01,0.0,17255.0
15935.0,2022-04-02,0.0,15935.0
15122.0,2022-04-03,0.0,15122.0
7385.0,2022-04-04,0.0,7385.0
16184.0,2022-04-05,0.0,16184.0
17180.0,2022-04-06,0.0,17180.0
13466.0,2022-04-07,0.0,13466.0
12188.0,2022-04-08,0.0,12188.0
10853.0,2022-04-09,0.0,10853.0
10180.0,2022-04-10,0.0,10180.0
5082.0,2022-04-11,0.0,5082.0
12560.0,2022-04-12,0.0,12560.0
11339.0,2022-04-13,0.0,11339.0
8763.0,2022-04-14,0.0,8763.0
7107.0,2022-04-15,0.0,7107.0
6354.0,2022-04-16,0.0,6354.0
5516.0,2022-04-17,0.0,5516.0
2364.0,2022-04-18,0.0,2364.0
7107.0,2022-04-19,0.0,7107.0
6333.0,2022-04-20,0.0,6333.0
5570.0,2022-04-21,0.0,5570.0
4625.0,2022-04-22,0.0,4625.0
4310.0,2022-04-23,0.0,4310.0
3867.0,2022-04-24,0.0,3867.0
1973.0,2022-04-25,0.0,1953.27
5180.0,2022-04-26,0.0,5128.2
4652.0,2022-04-27,0.0,4605.48
3728.0,2022-04-28,0.0,3690.72
3239.0,2022-04-29,0.0,3206.61
2717.0,2022-04-30,0.0,2689.83
2486.0,2022-05-01,0.0,2461.14
1185.0,2022-05-02,0.0,1173.15
3620.0,2022-05-03,0.0,3583.8
3091.0,2022-05-04,0.0,3060.09
2607.0,2022-05-05,0.0,2580.93
1653.0,2022-05-06,0.0,1636.47
2517.0,2022-05-07,0.0,2491.83
2782.0,2022-05-08,0.0,2754.18
1375.0,2022-05-09,0.0,1375.0
3319.0,2022-05-10,0.0,3319.0
2792.0,2022-05-11,0.0,2792.0
2257.0,2022-05-12,0.0,2257.0
2082.0,2022-05-13,0.0,2082.0
1959.0,2022-05-14,0.0,1959.0
1734.0,2022-05-15,0.0,1734.0
780.0,2022-05-16,0.0,780.0
2281.0,2022-05-17,0.0,2281.0
1927.0,2022-05-18,0.0,1927.0
1756.0,2022-05-19,0.0,1756.0
1509.0,2022-05-20,0.0,1509.0
1515.0,2022-05-21,0.0,1515.0
1272.0,2022-05-22,0.0,1272.0
554.0,2022-05-23,0.0,554.0
1829.0,2022-05-24,0.0,1829.0
1477.0,2022-05-25,0.0,1477.0
1268.0,2022-05-26,0.0,1268.0
1099.0,2022-05-27,0.0,1099.0
936.0,2022-05-28,0.0,936.0
817.0,2022-05-29,0.0,817.0
353.0,2022-05-30,0.0,353.0
1153.0,2022-05-31,0.0,1153.0
984.0,2022-06-01,0.0,984.0
591.0,2022-06-02,0.0,591.0
826.0,2022-06-03,0.0,826.0
688.0,2022-06-04,0.0,688.0
572.0,2022-06-05,0.0,572.0
268.0,2022-06-06,0.0,268.0
409.0,2022-06-07,0.0,409.0
746.0,2022-06-08,0.0,746.0
697.0,2022-06-09,0.0,697.0
550.0,2022-06-10,0.0,550.0
471.0,2022-06-11,0.0,471.0
440.0,2022-06-12,0.0,440.0
195.0,2022-06-13,0.0,195.0
617.0,2022-06-14,0.0,617.0
537.0,2022-06-15,0.0,537.0
441.0,2022-06-16,0.0,441.0
522.0,2022-06-17,0.0,522.0
480.0,2022-06-18,0.0,480.0
374.0,2022-06-19,0.0,374.0
194.0,2022-06-20,0.0,194.0
577.0,2022-06-21,0.0,577.0
539.0,2022-06-22,0.0,539.0
467.0,2022-06-23,0.0,467.0
399.0,2022-06-24,0.0,399.0
405.0,2022-06-25,0.0,405.0
341.0,2022-06-26,0.0,341.0
211.0,2022-06-27,0.0,211.0
636.0,2022-06-28,0.0,636.0
577.0,2022-06-29,0.0,577.0
560.0,2022-06-30,0.0,560.0
557.0,2022-07-01,0.0,557.0
576.0,2022-07-02,0.0,576.0
588.0,2022-07-03,0.0,588.0
332.0,2022-07-04,0.0,332.0
1073.0,2022-07-05,0.0,1073.0
1065.0,2022-07-06,0.0,1065.0
971.0,2022-07-07,0.0,971.0
1039.0,2022-07-08,0.0,1039.0
1094.0,2022-07-09,0.0,1094.0
1061.0,2022-07-10,0.0,1061.0
658.0,2022-07-11,0.0,658.0
2106.0,2022-07-12,0.0,2106.0
2166.0,2022-07-13,0.0,2166.0
2083.0,2022-07-14,0.0,2083.0
2064.0,2022-07-15,0.0,2064.0
2298.0,2022-07-16,0.0,2298.0
2231.0,2022-07-17,0.0,2231.0
1164.0,2022-07-18,0.0,1164.0
3970.0,2022-07-19,0.0,3970.0
3846.0,2022-07-20,0.0,3846.0
3478.0,2022-07-21,0.0,3478.0
3562.0,2022-07-22,0.0,3562.0
3778.0,2022-07-23,0.0,3778.0
3517.0,2022-07-24,0.0,3517.0
1947.0,2022-07-25,0.0,1947.0
5463.0,2022-07-26,0.0,5463.0
5478.0,2022-07-27,0.0,5478.0
4434.0,2022-07-28,0.0,4434.0
4447.0,2022-07-29,0.0,4447.0
4448.0,2022-07-30,0.0,4448.0
3973.0,2022-07-31,0.0,3973.0
2256.0,2022-08-01,0.0,2256.0
6001.0,2022-08-02,0.0,6001.0
6378.0,2022-08-03,0.0,6378.0
5814.0,2022-08-04,0.0,5814.0
6382.0,2022-08-05,0.0,6382.0
6760.0,2022-08-06,0.0,6760.0
6736.0,2022-08-07,0.0,6736.0
3048.0,2022-08-08,0.0,3048.0
9437.0,2022-08-09,0.0,9437.0
8885.0,2022-08-10,0.0,8885.0
8210.0,2022-08-11,0.0,8210.0
7766.0,2022-08-12,0.0,7766.0
7762.0,2022-08-13,0.0,7762.0
7715.0,2022-08-14,0.0,7715.0
3935.0,2022-08-15,0.0,3935.0
5569.0,2022-08-16,0.0,5569.0
12721.0,2022-08-17,0.0,12721.0
11629.0,2022-08-18,0.0,11629.0
9489.0,2022-08-19,0.0,9489.0
8836.0,2022-08-20,0.0,8836.0
7602.0,2022-08-21,0.0,7602.0
3788.0,2022-08-22,0.0,3788.0
10315.0,2022-08-23,0.0,10315.0
9610.0,2022-08-24,0.0,9610.0
7982.0,2022-08-25,0.0,7982.0
6846.0,2022-08-26,0.0,6846.0
6910.0,2022-08-27,0.0,6910.0
6137.0,2022-08-28,0.0,6137.0
2572.0,2022-08-29,0.0,2572.0
7761.0,2022-08-30,0.0,7761.0
6775.0,2022-08-31,0.0,6775.0
5373.0,2022-09-01,0.0,5373.0
5363.0,2022-09-02,0.0,5363.0
4977.0,2022-09-03,0.0,4977.0
4608.0,2022-09-04,0.0,4608.0
2426.0,2022-09-05,0.0,2426.0
6416.0,2022-09-06,0.0,6416.0
5236.0,2022-09-07,0.0,5236.0
4750.0,2022-09-08,0.0,4750.0
4584.0,2022-09-09,0.0,4584.0
2991.0,2022-09-10,0.0,2991.0
1818.0,2022-09-11,0.0,1818.0
2437.0,2022-09-12,0.0,2437.0
3778.0,2022-09-13,0.0,3778.0
5884.0,2022-09-14,0.0,5884.0
4634.0,2022-09-15,0.0,4634.0
3117.0,2022-09-16,0.0,3117.0
2620.0,2022-09-17,0.0,2620.0
2250.0,2022-09-18,0.0,2250.0
1026.0,2022-09-19,0.0,1026.0
2865.0,2022-09-20,0.0,2865.0
2301.0,2022-09-21,0.0,2301.0
1983.0,2022-09-22,0.0,1983.0
1641.0,2022-09-23,0.0,1641.0
1768.0,2022-09-24,0.0,1768.0
1535.0,2022-09-25,0.0,1535.0
740.0,2022-09-26,0.0,740.0
2213.0,2022-09-27,0.0,2213.0
1940.0,2022-09-28,0.0,1940.0
1740.0,2022-09-29,0.0,1740.0
1525.0,2022-09-30,0.0,1525.0
1529.0,2022-10-01,0.0,1529.0
1364.0,2022-10-02,0.0,1364.0
692.0,2022-10-03,0.0,692.0
975.0,2022-10-04,0.0,975.0
1944.0,2022-10-05,0.0,1944.0
1566.0,2022-10-06,0.0,1566.0
1227.0,2022-10-07,0.0,1227.0
1057.0,2022-10-08,0.0,1057.0
1107.0,2022-10-09,0.0,1107.0
409.0,2022-10-10,0.0,409.0
915.0,2022-10-11,0.0,915.0
1544.0,2022-10-12,0.0,1544.0
1416.0,2022-10-13,0.0,1416.0
1189.0,2022-10-14,0.0,1189.0
1092.0,2022-10-15,0.0,1092.0
1037.0,2022-10-16,0.0,1037.0
572.0,2022-10-17,0.0,572.0
1611.0,2022-10-18,0.0,1611.0
1438.0,2022-10-19,0.0,1438.0
1119.0,2022-10-20,0.0,1119.0
1115.0,2022-10-21,0.0,1115.0
1222.0,2022-10-22,0.0,1222.0
1283.0,2022-10-23,0.0,1283.0
645.0,2022-10-24,0.0,645.0
2032.0,2022-10-25,0.0,2032.0
1884.0,2022-10-26,0.0,1884.0
1654.0,2022-10-27,0.0,1654.0
1658.0,2022-10-28,0.0,1658.0
1666.0,2022-10-29,0.0,1666.0
1553.0,2022-10-30,0.0,1553.0
0.0,2022-10-31,0.0,0.0
3394.0,2022-11-01,0.0,3394.0
2367.0,2022-11-02,0.0,2367.0
2133.0,2022-11-03,0.0,2133.0
1916.0,2022-11-04,0.0,1916.0
1858.0,2022-11-05,0.0,1858.0
1695.0,2022-11-06,0.0,1695.0
738.0,2022-11-07,0.0,738.0
2687.0,2022-11-08,0.0,2687.0
2831.0,2022-11-09,0.0,2831.0
2546.0,2022-11-10,0.0,2546.0
2523.0,2022-11-11,0.0,2523.0
2669.0,2022-11-12,0.0,2669.0
2321.0,2022-11-13,0.0,2321.0
1279.0,2022-11-14,0.0,1279.0
3902.0,2022-11-15,0.0,3902.0
3412.0,2022-11-16,0.0,3412.0
2780.0,2022-11-17,0.0,2780.0
2454.0,2022-11-18,0.0,2454.0
2629.0,2022-11-19,0.0,2629.0
2486.0,2022-11-20,0.0,2486.0
1130.0,2022-11-21,0.0,1130.0
4030.0,2022-11-22,0.0,4030.0
3816.0,2022-11-23,0.0,3816.0
3351.0,2022-11-24,0.0,3351.0
2915.0,2022-11-25,0.0,2915.0
2840.0,2022-11-26,0.0,2840.0
2572.0,2022-11-27,0.0,2572.0
1260.0,2022-11-28,0.0,1260.0
3930.0,2022-11-29,0.0,3930.0
3809.0,2022-11-30,0.0,3809.0
3184.0,2022-12-01,0.0,3184.0
2740.0,2022-12-02,0.0,2740.0
2724.0,2022-12-03,0.0,2724.0
2455.0,2022-12-04,0.0,2455.0
1175.0,2022-12-05,0.0,1175.0
4215.0,2022-12-06,0.0,4215.0
4164.0,2022-12-07,0.0,4164.0
3595.0,2022-12-08,0.0,3595.0
3407.0,2022-12-09,0.0,3407.0
3754.0,2022-12-10,0.0,3754.0
3256.0,2022-12-11,0.0,3256.0
1476.0,2022-12-12,0.0,1476.0
5304.0,2022-12-13,0.0,5304.0
5171.0,2022-12-14,0.0,5171.0
4400.0,2022-12-15,0.0,4400.0
4144.0,2022-12-16,0.0,4144.0
4301.0,2022-12-17,0.0,4301.0
3597.0,2022-12-18,0.0,3597.0
1676.0,2022-12-19,0.0,1659.24
5468.0,2022-12-20,0.0,5413.32
6016.0,2022-12-21,0.0,5955.84
4724.0,2022-12-22,0.0,4676.76
4554.0,2022-12-23,0.0,4508.46
4460.0,2022-12-24,0.0,4415.4
3739.0,2022-12-25,0.0,3701.61
1985.0,2022-12-26,0.0,1965.15
5574.0,2022-12-27,0.0,5518.26
6184.0,2022-12-28,0.0,6122.16
4665.0,2022-12-29,0.0,4618.35
4415.0,2022-12-30,0.0,4370.85
4336.0,2022-12-31,0.0,4292.64
3927.0,2023-01-01,0.0,3887.73
1548.0,2023-01-02,0.0,1532.52
5153.0,2023-01-03,0.0,5101.47
5370.0,2023-01-04,0.0,5316.3
4406.0,2023-01-05,0.0,4361.94
3679.0,2023-01-06,0.0,3642.21
3545.0,2023-01-07,0.0,3509.55
3059.0,2023-01-08,0.0,3028.41
1276.0,2023-01-09,0.0,1263.24
4031.0,2023-01-10,0.0,3990.69
3798.0,2023-01-11,0.0,3760.02
2974.0,2023-01-12,0.0,2944.2599999999998
2666.0,2023-01-13,0.0,2639.34
2691.0,2023-01-14,0.0,2664.09
2240.0,2023-01-15,0.0,2217.6
952.0,2023-01-16,0.0,942.48
2564.0,2023-01-17,0.0,2538.36
2382.0,2023-01-18,0.0,2358.18
1946.0,2023-01-19,0.0,1926.54
1717.0,2023-01-20,0.0,1699.83
1770.0,2023-01-21,0.0,1752.3
1044.0,2023-01-22,0.0,1033.56
664.0,2023-01-23,0.0,657.36
898.0,2023-01-24,0.0,889.02
1292.0,2023-01-25,0.0,1279.08
2379.0,2023-01-26,0.0,2355.21
2189.0,2023-01-27,0.0,2167.11
1631.0,2023-01-28,0.0,1614.69
1286.0,2023-01-29,0.0,1273.14
561.0,2023-01-30,0.0,555.39
1356.0,2023-01-31,0.0,1342.44
1502.0,2023-02-01,0.0,1486.98
1217.0,2023-02-02,0.0,1204.83
1106.0,2023-02-03,0.0,1094.94
1155.0,2023-02-04,0.0,1143.45
995.0,2023-02-05,0.0,985.05
410.0,2023-02-06,0.0,405.9
1169.0,2023-02-07,0.0,1157.31
1274.0,2023-02-08,0.0,1261.26
1102.0,2023-02-09,0.0,1090.98
1005.0,2023-02-10,0.0,994.95
983.0,2023-02-11,0.0,973.17
941.0,2023-02-12,0.0,931.59
363.0,2023-02-13,0.0,359.37
1134.0,2023-02-14,0.0,1122.66
1176.0,2023-02-15,0.0,1164.24
928.0,2023-02-16,0.0,918.72
836.0,2023-02-17,0.0,827.64
733.0,2023-02-18,0.0,725.67
654.0,2023-02-19,0.0,647.46
294.0,2023-02-20,0.0,291.06
820.0,2023-02-21,0.0,811.8
956.0,2023-02-22,0.0,946.4399999999999
736.0,2023-02-23,0.0,728.64
617.0,2023-02-24,0.0,610.83
