incDec,stdDay,delta_variants,omicron_variants
6.0,2021-09-20,6.0,0.0
7.0,2021-09-21,7.0,0.0
23.0,2021-09-22,23.0,0.0
15.0,2021-09-23,15.0,0.0
17.0,2021-09-24,17.0,0.0
28.0,2021-09-25,28.0,0.0
25.0,2021-09-26,25.0,0.0
16.0,2021-09-27,16.0,0.0
18.0,2021-09-28,18.0,0.0
23.0,2021-09-29,23.0,0.0
24.0,2021-09-30,24.0,0.0
29.0,2021-10-01,29.0,0.0
22.0,2021-10-02,22.0,0.0
25.0,2021-10-03,25.0,0.0
13.0,2021-10-04,13.0,0.0
13.0,2021-10-05,13.0,0.0
13.0,2021-10-06,13.0,0.0
18.0,2021-10-07,18.0,0.0
17.0,2021-10-08,17.0,0.0
14.0,2021-10-09,14.0,0.0
5.0,2021-10-10,5.0,0.0
11.0,2021-10-11,11.0,0.0
17.0,2021-10-12,17.0,0.0
16.0,2021-10-13,16.0,0.0
19.0,2021-10-14,19.0,0.0
24.0,2021-10-15,24.0,0.0
24.0,2021-10-16,24.0,0.0
22.0,2021-10-17,22.0,0.0
9.0,2021-10-18,9.0,0.0
14.0,2021-10-19,14.0,0.0
9.0,2021-10-20,9.0,0.0
12.0,2021-10-21,12.0,0.0
15.0,2021-10-22,15.0,0.0
5.0,2021-10-23,5.0,0.0
9.0,2021-10-24,9.0,0.0
5.0,2021-10-25,5.0,0.0
6.0,2021-10-26,6.0,0.0
6.0,2021-10-27,6.0,0.0
12.0,2021-10-28,12.0,0.0
13.0,2021-10-29,13.0,0.0
12.0,2021-10-30,12.0,0.0
30.0,2021-10-31,30.0,0.0
18.0,2021-11-01,18.0,0.0
34.0,2021-11-02,34.0,0.0
21.0,2021-11-03,21.0,0.0
17.0,2021-11-04,17.0,0.0
15.0,2021-11-05,15.0,0.0
40.0,2021-11-06,40.0,0.0
31.0,2021-11-07,31.0,0.0
17.0,2021-11-08,16.83,0.0
21.0,2021-11-09,20.79,0.0
7.0,2021-11-10,6.93,0.0
17.0,2021-11-11,16.83,0.0
15.0,2021-11-12,14.85,0.0
19.0,2021-11-13,18.81,0.0
26.0,2021-11-14,25.74,0.0
19.0,2021-11-15,18.81,0.0
29.0,2021-11-16,28.71,0.0
36.0,2021-11-17,35.64,0.0
40.0,2021-11-18,39.6,0.0
46.0,2021-11-19,45.54,0.0
66.0,2021-11-20,65.34,0.0
38.0,2021-11-21,37.62,0.0
27.0,2021-11-22,26.46,0.54
20.0,2021-11-23,19.6,0.4
52.0,2021-11-24,50.96,1.04
42.0,2021-11-25,41.16,0.84
38.0,2021-11-26,37.24,0.76
36.0,2021-11-27,35.28,0.72
25.0,2021-11-28,24.5,0.5
28.0,2021-11-29,27.439999999999998,0.56
36.0,2021-11-30,35.28,0.72
40.0,2021-12-01,39.2,0.8
39.0,2021-12-02,38.22,0.78
35.0,2021-12-03,34.3,0.7000000000000001
52.0,2021-12-04,50.96,1.04
47.0,2021-12-05,46.06,0.9400000000000001
37.0,2021-12-06,35.519999999999996,1.48
58.0,2021-12-07,55.68,2.32
54.0,2021-12-08,51.839999999999996,2.16
69.0,2021-12-09,66.24,2.7600000000000002
69.0,2021-12-10,66.24,2.7600000000000002
75.0,2021-12-11,72.0,3.0
80.0,2021-12-12,76.8,3.2
83.0,2021-12-13,79.67999999999999,3.3200000000000003
58.0,2021-12-14,55.68,2.32
60.0,2021-12-15,57.599999999999994,2.4
58.0,2021-12-16,55.68,2.32
60.0,2021-12-17,57.599999999999994,2.4
44.0,2021-12-18,42.239999999999995,1.76
43.0,2021-12-19,41.28,1.72
56.0,2021-12-20,46.48,9.520000000000001
41.0,2021-12-21,34.03,6.970000000000001
47.0,2021-12-22,39.01,7.99
69.0,2021-12-23,57.269999999999996,11.73
69.0,2021-12-24,57.269999999999996,11.73
53.0,2021-12-25,43.989999999999995,9.01
48.0,2021-12-26,39.839999999999996,8.16
30.0,2021-12-27,24.9,5.1000000000000005
38.0,2021-12-28,31.54,6.460000000000001
39.0,2021-12-29,32.37,6.630000000000001
48.0,2021-12-30,39.839999999999996,8.16
60.0,2021-12-31,49.8,10.200000000000001
48.0,2022-01-01,39.839999999999996,8.16
42.0,2022-01-02,34.86,7.140000000000001
35.0,2022-01-03,14.0,21.0
46.0,2022-01-04,18.400000000000002,27.599999999999998
60.0,2022-01-05,24.0,36.0
59.0,2022-01-06,23.6,35.4
124.0,2022-01-07,49.6,74.39999999999999
96.0,2022-01-08,38.400000000000006,57.599999999999994
112.0,2022-01-09,44.800000000000004,67.2
86.0,2022-01-10,34.4,51.6
88.0,2022-01-11,35.2,52.8
164.0,2022-01-12,65.60000000000001,98.39999999999999
136.0,2022-01-13,54.400000000000006,81.6
133.0,2022-01-14,53.2,79.8
155.0,2022-01-15,62.0,93.0
168.0,2022-01-16,67.2,100.8
166.0,2022-01-17,16.6,147.74
139.0,2022-01-18,13.9,123.71000000000001
154.0,2022-01-19,15.4,137.06
160.0,2022-01-20,16.0,142.4
199.0,2022-01-21,19.900000000000002,177.11
154.0,2022-01-22,15.4,137.06
196.0,2022-01-23,19.6,174.44
206.0,2022-01-24,20.6,183.34
191.0,2022-01-25,19.1,169.99
286.0,2022-01-26,28.6,254.54
294.0,2022-01-27,29.400000000000002,261.66
327.0,2022-01-28,32.7,291.03000000000003
314.0,2022-01-29,31.400000000000002,279.46
320.0,2022-01-30,32.0,284.8
293.0,2022-01-31,2.93,293.0
411.0,2022-02-01,4.11,411.0
468.0,2022-02-02,4.68,468.0
454.0,2022-02-03,4.54,454.0
648.0,2022-02-04,6.48,648.0
965.0,2022-02-05,9.65,965.0
1192.0,2022-02-06,11.92,1192.0
1133.0,2022-02-07,11.33,1133.0
1015.0,2022-02-08,10.15,1015.0
1128.0,2022-02-09,11.28,1128.0
1495.0,2022-02-10,14.950000000000001,1495.0
1241.0,2022-02-11,12.41,1241.0
1215.0,2022-02-12,12.15,1215.0
1181.0,2022-02-13,11.81,1181.0
1264.0,2022-02-14,0.0,1264.0
1301.0,2022-02-15,0.0,1301.0
1930.0,2022-02-16,0.0,1930.0
1893.0,2022-02-17,0.0,1893.0
1910.0,2022-02-18,0.0,1910.0
1900.0,2022-02-19,0.0,1900.0
2064.0,2022-02-20,0.0,2064.0
2070.0,2022-02-21,0.0,2070.0
2108.0,2022-02-22,0.0,2108.0
3083.0,2022-02-23,0.0,3083.0
3366.0,2022-02-24,0.0,3366.0
3533.0,2022-02-25,0.0,3533.0
3437.0,2022-02-26,0.0,3437.0
3413.0,2022-02-27,0.0,3413.0
3320.0,2022-02-28,0.0,3320.0
3283.0,2022-03-01,0.0,3283.0
4996.0,2022-03-02,0.0,4996.0
5244.0,2022-03-03,0.0,5244.0
6412.0,2022-03-04,0.0,6412.0
5966.0,2022-03-05,0.0,5966.0
5706.0,2022-03-06,0.0,5706.0
5738.0,2022-03-07,0.0,5738.0
6014.0,2022-03-08,0.0,6014.0
7957.0,2022-03-09,0.0,7957.0
8464.0,2022-03-10,0.0,8464.0
8983.0,2022-03-11,0.0,8983.0
10217.0,2022-03-12,0.0,10217.0
9545.0,2022-03-13,0.0,9545.0
10931.0,2022-03-14,0.0,10821.69
11454.0,2022-03-15,0.0,11339.46
9311.0,2022-03-16,0.0,9217.89
18958.0,2022-03-17,0.0,18768.42
11364.0,2022-03-18,0.0,11250.36
10768.0,2022-03-19,0.0,10660.32
10898.0,2022-03-20,0.0,10789.02
6857.0,2022-03-21,0.0,6788.43
12266.0,2022-03-22,0.0,12143.34
15427.0,2022-03-23,0.0,15272.73
13691.0,2022-03-24,0.0,13554.09
12668.0,2022-03-25,0.0,12541.32
12848.0,2022-03-26,0.0,12719.52
12294.0,2022-03-27,0.0,12171.06
8398.0,2022-03-28,0.0,8398.0
13629.0,2022-03-29,0.0,13629.0
17462.0,2022-03-30,0.0,17462.0
13704.0,2022-03-31,0.0,13704.0
11825.0,2022-04-01,0.0,11825.0
11156.0,2022-04-02,0.0,11156.0
10438.0,2022-04-03,0.0,10438.0
5959.0,2022-04-04,0.0,5959.0
10987.0,2022-04-05,0.0,10987.0
12385.0,2022-04-06,0.0,12385.0
9905.0,2022-04-07,0.0,9905.0
8671.0,2022-04-08,0.0,8671.0
8437.0,2022-04-09,0.0,8437.0
7802.0,2022-04-10,0.0,7802.0
4450.0,2022-04-11,0.0,4450.0
9088.0,2022-04-12,0.0,9088.0
8443.0,2022-04-13,0.0,8443.0
6909.0,2022-04-14,0.0,6909.0
5720.0,2022-04-15,0.0,5720.0
4966.0,2022-04-16,0.0,4966.0
4396.0,2022-04-17,0.0,4396.0
2132.0,2022-04-18,0.0,2132.0
5079.0,2022-04-19,0.0,5079.0
4932.0,2022-04-20,0.0,4932.0
3974.0,2022-04-21,0.0,3974.0
3828.0,2022-04-22,0.0,3828.0
3556.0,2022-04-23,0.0,3556.0
3171.0,2022-04-24,0.0,3171.0
1788.0,2022-04-25,0.0,1770.12
3834.0,2022-04-26,0.0,3795.66
3635.0,2022-04-27,0.0,3598.65
2570.0,2022-04-28,0.0,2544.3
2565.0,2022-04-29,0.0,2539.35
2263.0,2022-04-30,0.0,2240.37
1962.0,2022-05-01,0.0,1942.3799999999999
995.0,2022-05-02,0.0,985.05
2548.0,2022-05-03,0.0,2522.52
2348.0,2022-05-04,0.0,2324.52
1926.0,2022-05-05,0.0,1906.74
1298.0,2022-05-06,0.0,1285.02
1911.0,2022-05-07,0.0,1891.8899999999999
1900.0,2022-05-08,0.0,1881.0
904.0,2022-05-09,0.0,904.0
2303.0,2022-05-10,0.0,2303.0
1873.0,2022-05-11,0.0,1873.0
1486.0,2022-05-12,0.0,1486.0
1393.0,2022-05-13,0.0,1393.0
1234.0,2022-05-14,0.0,1234.0
1125.0,2022-05-15,0.0,1125.0
505.0,2022-05-16,0.0,505.0
1254.0,2022-05-17,0.0,1254.0
1209.0,2022-05-18,0.0,1209.0
1041.0,2022-05-19,0.0,1041.0
1018.0,2022-05-20,0.0,1018.0
906.0,2022-05-21,0.0,906.0
840.0,2022-05-22,0.0,840.0
409.0,2022-05-23,0.0,409.0
922.0,2022-05-24,0.0,922.0
945.0,2022-05-25,0.0,945.0
674.0,2022-05-26,0.0,674.0
594.0,2022-05-27,0.0,594.0
508.0,2022-05-28,0.0,508.0
467.0,2022-05-29,0.0,467.0
234.0,2022-05-30,0.0,234.0
614.0,2022-05-31,0.0,614.0
510.0,2022-06-01,0.0,510.0
325.0,2022-06-02,0.0,325.0
427.0,2022-06-03,0.0,427.0
394.0,2022-06-04,0.0,394.0
354.0,2022-06-05,0.0,354.0
158.0,2022-06-06,0.0,158.0
205.0,2022-06-07,0.0,205.0
443.0,2022-06-08,0.0,443.0
494.0,2022-06-09,0.0,494.0
350.0,2022-06-10,0.0,350.0
318.0,2022-06-11,0.0,318.0
279.0,2022-06-12,0.0,279.0
121.0,2022-06-13,0.0,121.0
314.0,2022-06-14,0.0,314.0
270.0,2022-06-15,0.0,270.0
239.0,2022-06-16,0.0,239.0
233.0,2022-06-17,0.0,233.0
208.0,2022-06-18,0.0,208.0
212.0,2022-06-19,0.0,212.0
111.0,2022-06-20,0.0,111.0
276.0,2022-06-21,0.0,276.0
269.0,2022-06-22,0.0,269.0
226.0,2022-06-23,0.0,226.0
180.0,2022-06-24,0.0,180.0
222.0,2022-06-25,0.0,222.0
193.0,2022-06-26,0.0,193.0
131.0,2022-06-27,0.0,131.0
309.0,2022-06-28,0.0,309.0
268.0,2022-06-29,0.0,268.0
249.0,2022-06-30,0.0,249.0
227.0,2022-07-01,0.0,227.0
242.0,2022-07-02,0.0,242.0
248.0,2022-07-03,0.0,248.0
148.0,2022-07-04,0.0,148.0
385.0,2022-07-05,0.0,385.0
459.0,2022-07-06,0.0,459.0
411.0,2022-07-07,0.0,411.0
380.0,2022-07-08,0.0,380.0
476.0,2022-07-09,0.0,476.0
440.0,2022-07-10,0.0,440.0
236.0,2022-07-11,0.0,236.0
753.0,2022-07-12,0.0,753.0
850.0,2022-07-13,0.0,850.0
850.0,2022-07-14,0.0,850.0
855.0,2022-07-15,0.0,855.0
889.0,2022-07-16,0.0,889.0
908.0,2022-07-17,0.0,908.0
547.0,2022-07-18,0.0,547.0
1658.0,2022-07-19,0.0,1658.0
1602.0,2022-07-20,0.0,1602.0
1694.0,2022-07-21,0.0,1694.0
1628.0,2022-07-22,0.0,1628.0
1747.0,2022-07-23,0.0,1747.0
1776.0,2022-07-24,0.0,1776.0
992.0,2022-07-25,0.0,992.0
2540.0,2022-07-26,0.0,2540.0
2629.0,2022-07-27,0.0,2629.0
2417.0,2022-07-28,0.0,2417.0
2363.0,2022-07-29,0.0,2363.0
2313.0,2022-07-30,0.0,2313.0
2195.0,2022-07-31,0.0,2195.0
1448.0,2022-08-01,0.0,1448.0
3131.0,2022-08-02,0.0,3131.0
3633.0,2022-08-03,0.0,3633.0
3155.0,2022-08-04,0.0,3155.0
3887.0,2022-08-05,0.0,3887.0
3591.0,2022-08-06,0.0,3591.0
3288.0,2022-08-07,0.0,3288.0
2045.0,2022-08-08,0.0,2045.0
5016.0,2022-08-09,0.0,5016.0
5858.0,2022-08-10,0.0,5858.0
5339.0,2022-08-11,0.0,5339.0
5234.0,2022-08-12,0.0,5234.0
5389.0,2022-08-13,0.0,5389.0
5026.0,2022-08-14,0.0,5026.0
2782.0,2022-08-15,0.0,2782.0
3442.0,2022-08-16,0.0,3442.0
7503.0,2022-08-17,0.0,7503.0
7587.0,2022-08-18,0.0,7587.0
6009.0,2022-08-19,0.0,6009.0
5733.0,2022-08-20,0.0,5733.0
5057.0,2022-08-21,0.0,5057.0
2633.0,2022-08-22,0.0,2633.0
6519.0,2022-08-23,0.0,6519.0
6077.0,2022-08-24,0.0,6077.0
5080.0,2022-08-25,0.0,5080.0
4359.0,2022-08-26,0.0,4359.0
4140.0,2022-08-27,0.0,4140.0
3537.0,2022-08-28,0.0,3537.0
1906.0,2022-08-29,0.0,1906.0
4498.0,2022-08-30,0.0,4498.0
3898.0,2022-08-31,0.0,3898.0
3047.0,2022-09-01,0.0,3047.0
3469.0,2022-09-02,0.0,3469.0
2795.0,2022-09-03,0.0,2795.0
2421.0,2022-09-04,0.0,2421.0
1413.0,2022-09-05,0.0,1413.0
3348.0,2022-09-06,0.0,3348.0
2747.0,2022-09-07,0.0,2747.0
2324.0,2022-09-08,0.0,2324.0
2362.0,2022-09-09,0.0,2362.0
1484.0,2022-09-10,0.0,1484.0
1108.0,2022-09-11,0.0,1108.0
1306.0,2022-09-12,0.0,1306.0
1809.0,2022-09-13,0.0,1809.0
2739.0,2022-09-14,0.0,2739.0
2164.0,2022-09-15,0.0,2164.0
1682.0,2022-09-16,0.0,1682.0
1404.0,2022-09-17,0.0,1404.0
1079.0,2022-09-18,0.0,1079.0
587.0,2022-09-19,0.0,587.0
1409.0,2022-09-20,0.0,1409.0
1163.0,2022-09-21,0.0,1163.0
1074.0,2022-09-22,0.0,1074.0
873.0,2022-09-23,0.0,873.0
890.0,2022-09-24,0.0,890.0
747.0,2022-09-25,0.0,747.0
443.0,2022-09-26,0.0,443.0
1118.0,2022-09-27,0.0,1118.0
996.0,2022-09-28,0.0,996.0
907.0,2022-09-29,0.0,907.0
813.0,2022-09-30,0.0,813.0
719.0,2022-10-01,0.0,719.0
686.0,2022-10-02,0.0,686.0
277.0,2022-10-03,0.0,277.0
427.0,2022-10-04,0.0,427.0
898.0,2022-10-05,0.0,898.0
689.0,2022-10-06,0.0,689.0
565.0,2022-10-07,0.0,565.0
502.0,2022-10-08,0.0,502.0
492.0,2022-10-09,0.0,492.0
257.0,2022-10-10,0.0,257.0
467.0,2022-10-11,0.0,467.0
731.0,2022-10-12,0.0,731.0
649.0,2022-10-13,0.0,649.0
648.0,2022-10-14,0.0,648.0
604.0,2022-10-15,0.0,604.0
545.0,2022-10-16,0.0,545.0
291.0,2022-10-17,0.0,291.0
785.0,2022-10-18,0.0,785.0
666.0,2022-10-19,0.0,666.0
602.0,2022-10-20,0.0,602.0
571.0,2022-10-21,0.0,571.0
677.0,2022-10-22,0.0,677.0
657.0,2022-10-23,0.0,657.0
365.0,2022-10-24,0.0,365.0
1028.0,2022-10-25,0.0,1028.0
965.0,2022-10-26,0.0,965.0
812.0,2022-10-27,0.0,812.0
843.0,2022-10-28,0.0,843.0
939.0,2022-10-29,0.0,939.0
861.0,2022-10-30,0.0,861.0
524.0,2022-10-31,0.0,524.0
1536.0,2022-11-01,0.0,1536.0
1380.0,2022-11-02,0.0,1380.0
1063.0,2022-11-03,0.0,1063.0
1060.0,2022-11-04,0.0,1060.0
1140.0,2022-11-05,0.0,1140.0
920.0,2022-11-06,0.0,920.0
440.0,2022-11-07,0.0,440.0
1463.0,2022-11-08,0.0,1463.0
1538.0,2022-11-09,0.0,1538.0
1420.0,2022-11-10,0.0,1420.0
1292.0,2022-11-11,0.0,1292.0
1414.0,2022-11-12,0.0,1414.0
1320.0,2022-11-13,0.0,1320.0
591.0,2022-11-14,0.0,591.0
1801.0,2022-11-15,0.0,1801.0
1772.0,2022-11-16,0.0,1772.0
1361.0,2022-11-17,0.0,1361.0
1340.0,2022-11-18,0.0,1340.0
1234.0,2022-11-19,0.0,1234.0
1277.0,2022-11-20,0.0,1277.0
566.0,2022-11-21,0.0,566.0
1885.0,2022-11-22,0.0,1885.0
1872.0,2022-11-23,0.0,1872.0
1680.0,2022-11-24,0.0,1680.0
1477.0,2022-11-25,0.0,1477.0
1470.0,2022-11-26,0.0,1470.0
1339.0,2022-11-27,0.0,1339.0
657.0,2022-11-28,0.0,657.0
2100.0,2022-11-29,0.0,2100.0
1866.0,2022-11-30,0.0,1866.0
1560.0,2022-12-01,0.0,1560.0
1657.0,2022-12-02,0.0,1657.0
1608.0,2022-12-03,0.0,1608.0
1442.0,2022-12-04,0.0,1442.0
746.0,2022-12-05,0.0,746.0
2469.0,2022-12-06,0.0,2469.0
2249.0,2022-12-07,0.0,2249.0
2037.0,2022-12-08,0.0,2037.0
2000.0,2022-12-09,0.0,2000.0
1963.0,2022-12-10,0.0,1963.0
1680.0,2022-12-11,0.0,1680.0
984.0,2022-12-12,0.0,984.0
2762.0,2022-12-13,0.0,2762.0
2748.0,2022-12-14,0.0,2748.0
2322.0,2022-12-15,0.0,2322.0
2205.0,2022-12-16,0.0,2205.0
2313.0,2022-12-17,0.0,2313.0
1891.0,2022-12-18,0.0,1891.0
887.0,2022-12-19,0.0,878.13
3165.0,2022-12-20,0.0,3133.35
3087.0,2022-12-21,0.0,3056.13
2677.0,2022-12-22,0.0,2650.23
2389.0,2022-12-23,0.0,2365.11
1993.0,2022-12-24,0.0,1973.07
1768.0,2022-12-25,0.0,1750.32
942.0,2022-12-26,0.0,932.58
3049.0,2022-12-27,0.0,3018.5099999999998
2774.0,2022-12-28,0.0,2746.2599999999998
2355.0,2022-12-29,0.0,2331.45
2175.0,2022-12-30,0.0,2153.25
2114.0,2022-12-31,0.0,2092.86
1843.0,2023-01-01,0.0,1824.57
887.0,2023-01-02,0.0,878.13
2779.0,2023-01-03,0.0,2751.21
2499.0,2023-01-04,0.0,2474.0099999999998
2252.0,2023-01-05,0.0,2229.48
1965.0,2023-01-06,0.0,1945.35
1900.0,2023-01-07,0.0,1881.0
1597.0,2023-01-08,0.0,1581.03
732.0,2023-01-09,0.0,724.68
2145.0,2023-01-10,0.0,2123.55
1827.0,2023-01-11,0.0,1808.73
1467.0,2023-01-12,0.0,1452.33
1386.0,2023-01-13,0.0,1372.14
1366.0,2023-01-14,0.0,1352.34
1100.0,2023-01-15,0.0,1089.0
493.0,2023-01-16,0.0,488.07
1451.0,2023-01-17,0.0,1436.49
1083.0,2023-01-18,0.0,1072.17
968.0,2023-01-19,0.0,958.3199999999999
1087.0,2023-01-20,0.0,1076.1299999999999
923.0,2023-01-21,0.0,913.77
635.0,2023-01-22,0.0,628.65
392.0,2023-01-23,0.0,388.08
451.0,2023-01-24,0.0,446.49
671.0,2023-01-25,0.0,664.29
1171.0,2023-01-26,0.0,1159.29
1141.0,2023-01-27,0.0,1129.59
885.0,2023-01-28,0.0,876.15
710.0,2023-01-29,0.0,702.9
237.0,2023-01-30,0.0,234.63
668.0,2023-01-31,0.0,661.32
771.0,2023-02-01,0.0,763.29
543.0,2023-02-02,0.0,537.57
557.0,2023-02-03,0.0,551.43
560.0,2023-02-04,0.0,554.4
598.0,2023-02-05,0.0,592.02
228.0,2023-02-06,0.0,225.72
546.0,2023-02-07,0.0,540.54
709.0,2023-02-08,0.0,701.91
482.0,2023-02-09,0.0,477.18
495.0,2023-02-10,0.0,490.05
455.0,2023-02-11,0.0,450.45
446.0,2023-02-12,0.0,441.54
185.0,2023-02-13,0.0,183.15
491.0,2023-02-14,0.0,486.09
545.0,2023-02-15,0.0,539.55
466.0,2023-02-16,0.0,461.34
431.0,2023-02-17,0.0,426.69
405.0,2023-02-18,0.0,400.95
426.0,2023-02-19,0.0,421.74
145.0,2023-02-20,0.0,143.55
383.0,2023-02-21,0.0,379.17
461.0,2023-02-22,0.0,456.39
355.0,2023-02-23,0.0,351.45
292.0,2023-02-24,0.0,289.08
353.0,2023-02-25,0.0,349.46999999999997
378.0,2023-02-26,0.0,374.21999999999997
163.0,2023-02-27,0.0,161.37
398.0,2023-02-28,0.0,394.02
427.0,2023-03-01,0.0,422.73
