incDec,stdDay,delta_variants,omicron_variants
27.0,2021-10-20,27.0,0.0
31.0,2021-10-21,31.0,0.0
18.0,2021-10-22,18.0,0.0
20.0,2021-10-23,20.0,0.0
13.0,2021-10-24,13.0,0.0
20.0,2021-10-25,20.0,0.0
25.0,2021-10-26,25.0,0.0
19.0,2021-10-27,19.0,0.0
22.0,2021-10-28,22.0,0.0
21.0,2021-10-29,21.0,0.0
25.0,2021-10-30,25.0,0.0
23.0,2021-10-31,23.0,0.0
13.0,2021-11-01,13.0,0.0
29.0,2021-11-02,29.0,0.0
29.0,2021-11-03,29.0,0.0
39.0,2021-11-04,39.0,0.0
22.0,2021-11-05,22.0,0.0
42.0,2021-11-06,42.0,0.0
42.0,2021-11-07,42.0,0.0
30.0,2021-11-08,29.7,0.6
21.0,2021-11-09,20.79,0.42
23.0,2021-11-10,22.77,0.46
29.0,2021-11-11,28.71,0.58
30.0,2021-11-12,29.7,0.6
31.0,2021-11-13,30.69,0.62
31.0,2021-11-14,30.69,0.62
35.0,2021-11-15,34.65,0.7000000000000001
51.0,2021-11-16,50.49,1.02
54.0,2021-11-17,53.46,1.08
62.0,2021-11-18,61.38,1.24
72.0,2021-11-19,71.28,1.44
59.0,2021-11-20,58.41,1.18
75.0,2021-11-21,74.25,1.5
55.0,2021-11-22,53.9,1.1
66.0,2021-11-23,64.67999999999999,1.32
65.0,2021-11-24,63.699999999999996,1.3
87.0,2021-11-25,85.26,1.74
53.0,2021-11-26,51.94,1.06
93.0,2021-11-27,91.14,1.86
63.0,2021-11-28,61.74,1.26
56.0,2021-11-29,54.879999999999995,1.12
84.0,2021-11-30,82.32,1.68
105.0,2021-12-01,102.89999999999999,2.1
144.0,2021-12-02,141.12,2.88
97.0,2021-12-03,95.06,1.94
114.0,2021-12-04,111.72,2.2800000000000002
116.0,2021-12-05,113.67999999999999,2.32
112.0,2021-12-06,107.52,4.48
109.0,2021-12-07,104.64,4.36
143.0,2021-12-08,137.28,5.72
139.0,2021-12-09,133.44,5.5600000000000005
152.0,2021-12-10,145.92,6.08
170.0,2021-12-11,163.2,6.8
123.0,2021-12-12,118.08,4.92
111.0,2021-12-13,106.56,4.44
132.0,2021-12-14,126.72,5.28
160.0,2021-12-15,153.6,6.4
148.0,2021-12-16,142.07999999999998,5.92
134.0,2021-12-17,128.64,5.36
126.0,2021-12-18,120.96,5.04
100.0,2021-12-19,96.0,4.0
130.0,2021-12-20,107.89999999999999,22.1
117.0,2021-12-21,97.11,19.89
130.0,2021-12-22,107.89999999999999,22.1
120.0,2021-12-23,99.6,20.400000000000002
130.0,2021-12-24,107.89999999999999,22.1
147.0,2021-12-25,122.00999999999999,24.990000000000002
107.0,2021-12-26,88.81,18.19
120.0,2021-12-27,99.6,20.400000000000002
79.0,2021-12-28,65.57,13.430000000000001
87.0,2021-12-29,72.21,14.790000000000001
91.0,2021-12-30,75.53,15.47
72.0,2021-12-31,59.76,12.24
59.0,2022-01-01,48.97,10.030000000000001
59.0,2022-01-02,48.97,10.030000000000001
54.0,2022-01-03,21.6,32.4
63.0,2022-01-04,25.200000000000003,37.8
69.0,2022-01-05,27.6,41.4
57.0,2022-01-06,22.8,34.199999999999996
90.0,2022-01-07,36.0,54.0
81.0,2022-01-08,32.4,48.6
77.0,2022-01-09,30.8,46.199999999999996
60.0,2022-01-10,24.0,36.0
88.0,2022-01-11,35.2,52.8
117.0,2022-01-12,46.800000000000004,70.2
89.0,2022-01-13,35.6,53.4
144.0,2022-01-14,57.6,86.39999999999999
79.0,2022-01-15,31.6,47.4
74.0,2022-01-16,29.6,44.4
79.0,2022-01-17,7.9,70.31
94.0,2022-01-18,9.4,83.66
148.0,2022-01-19,14.8,131.72
111.0,2022-01-20,11.100000000000001,98.79
161.0,2022-01-21,16.1,143.29
99.0,2022-01-22,9.9,88.11
89.0,2022-01-23,8.9,79.21000000000001
100.0,2022-01-24,10.0,89.0
165.0,2022-01-25,16.5,146.85
163.0,2022-01-26,16.3,145.07
189.0,2022-01-27,18.900000000000002,168.21
212.0,2022-01-28,21.200000000000003,188.68
207.0,2022-01-29,20.700000000000003,184.23
221.0,2022-01-30,22.1,196.69
277.0,2022-01-31,2.77,277.0
254.0,2022-02-01,2.54,254.0
354.0,2022-02-02,3.54,354.0
469.0,2022-02-03,4.69,469.0
636.0,2022-02-04,6.36,636.0
698.0,2022-02-05,6.98,698.0
786.0,2022-02-06,7.86,786.0
739.0,2022-02-07,7.390000000000001,739.0
738.0,2022-02-08,7.38,738.0
946.0,2022-02-09,9.46,946.0
964.0,2022-02-10,9.64,964.0
1087.0,2022-02-11,10.870000000000001,1087.0
959.0,2022-02-12,9.59,959.0
985.0,2022-02-13,9.85,985.0
1092.0,2022-02-14,0.0,1092.0
1179.0,2022-02-15,0.0,1179.0
1784.0,2022-02-16,0.0,1784.0
1729.0,2022-02-17,0.0,1729.0
1932.0,2022-02-18,0.0,1932.0
1799.0,2022-02-19,0.0,1799.0
1999.0,2022-02-20,0.0,1999.0
2016.0,2022-02-21,0.0,2016.0
2057.0,2022-02-22,0.0,2057.0
3191.0,2022-02-23,0.0,3191.0
3121.0,2022-02-24,0.0,3121.0
3429.0,2022-02-25,0.0,3429.0
3264.0,2022-02-26,0.0,3264.0
3380.0,2022-02-27,0.0,3380.0
3318.0,2022-02-28,0.0,3318.0
3477.0,2022-03-01,0.0,3477.0
4971.0,2022-03-02,0.0,4971.0
4615.0,2022-03-03,0.0,4615.0
5585.0,2022-03-04,0.0,5585.0
5916.0,2022-03-05,0.0,5916.0
5709.0,2022-03-06,0.0,5709.0
5451.0,2022-03-07,0.0,5451.0
5458.0,2022-03-08,0.0,5458.0
8686.0,2022-03-09,0.0,8686.0
8172.0,2022-03-10,0.0,8172.0
7482.0,2022-03-11,0.0,7482.0
9434.0,2022-03-12,0.0,9434.0
9381.0,2022-03-13,0.0,9381.0
9045.0,2022-03-14,0.0,8954.55
9706.0,2022-03-15,0.0,9608.94
9653.0,2022-03-16,0.0,9556.47
15449.0,2022-03-17,0.0,15294.51
11401.0,2022-03-18,0.0,11286.99
10540.0,2022-03-19,0.0,10434.6
9197.0,2022-03-20,0.0,9105.03
6610.0,2022-03-21,0.0,6543.9
10428.0,2022-03-22,0.0,10323.72
14313.0,2022-03-23,0.0,14169.869999999999
11527.0,2022-03-24,0.0,11411.73
10542.0,2022-03-25,0.0,10436.58
10043.0,2022-03-26,0.0,9942.57
9260.0,2022-03-27,0.0,9167.4
6935.0,2022-03-28,0.0,6935.0
10508.0,2022-03-29,0.0,10508.0
13107.0,2022-03-30,0.0,13107.0
10665.0,2022-03-31,0.0,10665.0
9062.0,2022-04-01,0.0,9062.0
9056.0,2022-04-02,0.0,9056.0
7496.0,2022-04-03,0.0,7496.0
5217.0,2022-04-04,0.0,5217.0
8256.0,2022-04-05,0.0,8256.0
10012.0,2022-04-06,0.0,10012.0
7629.0,2022-04-07,0.0,7629.0
7430.0,2022-04-08,0.0,7430.0
6619.0,2022-04-09,0.0,6619.0
5662.0,2022-04-10,0.0,5662.0
3377.0,2022-04-11,0.0,3377.0
6839.0,2022-04-12,0.0,6839.0
7242.0,2022-04-13,0.0,7242.0
5428.0,2022-04-14,0.0,5428.0
4560.0,2022-04-15,0.0,4560.0
3964.0,2022-04-16,0.0,3964.0
3113.0,2022-04-17,0.0,3113.0
1851.0,2022-04-18,0.0,1851.0
4430.0,2022-04-19,0.0,4430.0
4496.0,2022-04-20,0.0,4496.0
3419.0,2022-04-21,0.0,3419.0
3166.0,2022-04-22,0.0,3166.0
2795.0,2022-04-23,0.0,2795.0
2265.0,2022-04-24,0.0,2265.0
1280.0,2022-04-25,0.0,1267.2
3015.0,2022-04-26,0.0,2984.85
2956.0,2022-04-27,0.0,2926.44
2195.0,2022-04-28,0.0,2173.05
1840.0,2022-04-29,0.0,1821.6
1644.0,2022-04-30,0.0,1627.56
1401.0,2022-05-01,0.0,1386.99
753.0,2022-05-02,0.0,745.47
1779.0,2022-05-03,0.0,1761.21
1859.0,2022-05-04,0.0,1840.41
1626.0,2022-05-05,0.0,1609.74
959.0,2022-05-06,0.0,949.41
1486.0,2022-05-07,0.0,1471.14
1431.0,2022-05-08,0.0,1416.69
808.0,2022-05-09,0.0,808.0
1827.0,2022-05-10,0.0,1827.0
1638.0,2022-05-11,0.0,1638.0
1320.0,2022-05-12,0.0,1320.0
1192.0,2022-05-13,0.0,1192.0
1155.0,2022-05-14,0.0,1155.0
963.0,2022-05-15,0.0,963.0
587.0,2022-05-16,0.0,587.0
1375.0,2022-05-17,0.0,1375.0
1358.0,2022-05-18,0.0,1358.0
1097.0,2022-05-19,0.0,1097.0
1268.0,2022-05-20,0.0,1268.0
1103.0,2022-05-21,0.0,1103.0
828.0,2022-05-22,0.0,828.0
515.0,2022-05-23,0.0,515.0
1065.0,2022-05-24,0.0,1065.0
1150.0,2022-05-25,0.0,1150.0
819.0,2022-05-26,0.0,819.0
660.0,2022-05-27,0.0,660.0
570.0,2022-05-28,0.0,570.0
468.0,2022-05-29,0.0,468.0
296.0,2022-05-30,0.0,296.0
696.0,2022-05-31,0.0,696.0
783.0,2022-06-01,0.0,783.0
415.0,2022-06-02,0.0,415.0
586.0,2022-06-03,0.0,586.0
546.0,2022-06-04,0.0,546.0
384.0,2022-06-05,0.0,384.0
240.0,2022-06-06,0.0,240.0
307.0,2022-06-07,0.0,307.0
587.0,2022-06-08,0.0,587.0
540.0,2022-06-09,0.0,540.0
444.0,2022-06-10,0.0,444.0
382.0,2022-06-11,0.0,382.0
360.0,2022-06-12,0.0,360.0
187.0,2022-06-13,0.0,187.0
425.0,2022-06-14,0.0,425.0
449.0,2022-06-15,0.0,449.0
315.0,2022-06-16,0.0,315.0
300.0,2022-06-17,0.0,300.0
306.0,2022-06-18,0.0,306.0
250.0,2022-06-19,0.0,250.0
154.0,2022-06-20,0.0,154.0
304.0,2022-06-21,0.0,304.0
364.0,2022-06-22,0.0,364.0
265.0,2022-06-23,0.0,265.0
304.0,2022-06-24,0.0,304.0
249.0,2022-06-25,0.0,249.0
179.0,2022-06-26,0.0,179.0
131.0,2022-06-27,0.0,131.0
318.0,2022-06-28,0.0,318.0
345.0,2022-06-29,0.0,345.0
283.0,2022-06-30,0.0,283.0
241.0,2022-07-01,0.0,241.0
313.0,2022-07-02,0.0,313.0
269.0,2022-07-03,0.0,269.0
235.0,2022-07-04,0.0,235.0
531.0,2022-07-05,0.0,531.0
596.0,2022-07-06,0.0,596.0
561.0,2022-07-07,0.0,561.0
486.0,2022-07-08,0.0,486.0
546.0,2022-07-09,0.0,546.0
435.0,2022-07-10,0.0,435.0
313.0,2022-07-11,0.0,313.0
888.0,2022-07-12,0.0,888.0
1046.0,2022-07-13,0.0,1046.0
1037.0,2022-07-14,0.0,1037.0
1120.0,2022-07-15,0.0,1120.0
1110.0,2022-07-16,0.0,1110.0
1158.0,2022-07-17,0.0,1158.0
678.0,2022-07-18,0.0,678.0
2009.0,2022-07-19,0.0,2009.0
2204.0,2022-07-20,0.0,2204.0
1993.0,2022-07-21,0.0,1993.0
2140.0,2022-07-22,0.0,2140.0
2030.0,2022-07-23,0.0,2030.0
1895.0,2022-07-24,0.0,1895.0
1066.0,2022-07-25,0.0,1066.0
2477.0,2022-07-26,0.0,2477.0
3301.0,2022-07-27,0.0,3301.0
2853.0,2022-07-28,0.0,2853.0
2772.0,2022-07-29,0.0,2772.0
2610.0,2022-07-30,0.0,2610.0
2475.0,2022-07-31,0.0,2475.0
1451.0,2022-08-01,0.0,1451.0
3117.0,2022-08-02,0.0,3117.0
4612.0,2022-08-03,0.0,4612.0
4369.0,2022-08-04,0.0,4369.0
4011.0,2022-08-05,0.0,4011.0
3974.0,2022-08-06,0.0,3974.0
3431.0,2022-08-07,0.0,3431.0
2509.0,2022-08-08,0.0,2509.0
4758.0,2022-08-09,0.0,4758.0
5273.0,2022-08-10,0.0,5273.0
4607.0,2022-08-11,0.0,4607.0
4311.0,2022-08-12,0.0,4311.0
3986.0,2022-08-13,0.0,3986.0
3463.0,2022-08-14,0.0,3463.0
2369.0,2022-08-15,0.0,2369.0
2757.0,2022-08-16,0.0,2757.0
5176.0,2022-08-17,0.0,5176.0
5637.0,2022-08-18,0.0,5637.0
4304.0,2022-08-19,0.0,4304.0
3669.0,2022-08-20,0.0,3669.0
3030.0,2022-08-21,0.0,3030.0
2135.0,2022-08-22,0.0,2135.0
4166.0,2022-08-23,0.0,4166.0
4626.0,2022-08-24,0.0,4626.0
3329.0,2022-08-25,0.0,3329.0
3053.0,2022-08-26,0.0,3053.0
2835.0,2022-08-27,0.0,2835.0
2459.0,2022-08-28,0.0,2459.0
1513.0,2022-08-29,0.0,1513.0
3191.0,2022-08-30,0.0,3191.0
3387.0,2022-08-31,0.0,3387.0
2632.0,2022-09-01,0.0,2632.0
2492.0,2022-09-02,0.0,2492.0
2408.0,2022-09-03,0.0,2408.0
2082.0,2022-09-04,0.0,2082.0
1257.0,2022-09-05,0.0,1257.0
2819.0,2022-09-06,0.0,2819.0
2737.0,2022-09-07,0.0,2737.0
2315.0,2022-09-08,0.0,2315.0
2274.0,2022-09-09,0.0,2274.0
1458.0,2022-09-10,0.0,1458.0
975.0,2022-09-11,0.0,975.0
1233.0,2022-09-12,0.0,1233.0
1664.0,2022-09-13,0.0,1664.0
2915.0,2022-09-14,0.0,2915.0
2637.0,2022-09-15,0.0,2637.0
1782.0,2022-09-16,0.0,1782.0
1490.0,2022-09-17,0.0,1490.0
1083.0,2022-09-18,0.0,1083.0
649.0,2022-09-19,0.0,649.0
1397.0,2022-09-20,0.0,1397.0
1343.0,2022-09-21,0.0,1343.0
1017.0,2022-09-22,0.0,1017.0
943.0,2022-09-23,0.0,943.0
870.0,2022-09-24,0.0,870.0
708.0,2022-09-25,0.0,708.0
539.0,2022-09-26,0.0,539.0
1167.0,2022-09-27,0.0,1167.0
1313.0,2022-09-28,0.0,1313.0
1079.0,2022-09-29,0.0,1079.0
923.0,2022-09-30,0.0,923.0
900.0,2022-10-01,0.0,900.0
680.0,2022-10-02,0.0,680.0
456.0,2022-10-03,0.0,456.0
541.0,2022-10-04,0.0,541.0
1223.0,2022-10-05,0.0,1223.0
1125.0,2022-10-06,0.0,1125.0
800.0,2022-10-07,0.0,800.0
690.0,2022-10-08,0.0,690.0
542.0,2022-10-09,0.0,542.0
418.0,2022-10-10,0.0,418.0
481.0,2022-10-11,0.0,481.0
1031.0,2022-10-12,0.0,1031.0
1071.0,2022-10-13,0.0,1071.0
901.0,2022-10-14,0.0,901.0
804.0,2022-10-15,0.0,804.0
737.0,2022-10-16,0.0,737.0
498.0,2022-10-17,0.0,498.0
1070.0,2022-10-18,0.0,1070.0
1244.0,2022-10-19,0.0,1244.0
1008.0,2022-10-20,0.0,1008.0
942.0,2022-10-21,0.0,942.0
960.0,2022-10-22,0.0,960.0
834.0,2022-10-23,0.0,834.0
563.0,2022-10-24,0.0,563.0
1342.0,2022-10-25,0.0,1342.0
1657.0,2022-10-26,0.0,1657.0
1300.0,2022-10-27,0.0,1300.0
1394.0,2022-10-28,0.0,1394.0
1380.0,2022-10-29,0.0,1380.0
1273.0,2022-10-30,0.0,1273.0
840.0,2022-10-31,0.0,840.0
1982.0,2022-11-01,0.0,1982.0
2271.0,2022-11-02,0.0,2271.0
1827.0,2022-11-03,0.0,1827.0
1632.0,2022-11-04,0.0,1632.0
1555.0,2022-11-05,0.0,1555.0
1322.0,2022-11-06,0.0,1322.0
821.0,2022-11-07,0.0,821.0
1989.0,2022-11-08,0.0,1989.0
2445.0,2022-11-09,0.0,2445.0
1912.0,2022-11-10,0.0,1912.0
1968.0,2022-11-11,0.0,1968.0
1910.0,2022-11-12,0.0,1910.0
1570.0,2022-11-13,0.0,1570.0
976.0,2022-11-14,0.0,976.0
2131.0,2022-11-15,0.0,2131.0
2471.0,2022-11-16,0.0,2471.0
1820.0,2022-11-17,0.0,1820.0
1717.0,2022-11-18,0.0,1717.0
1688.0,2022-11-19,0.0,1688.0
1350.0,2022-11-20,0.0,1350.0
909.0,2022-11-21,0.0,909.0
2017.0,2022-11-22,0.0,2017.0
2313.0,2022-11-23,0.0,2313.0
1830.0,2022-11-24,0.0,1830.0
1744.0,2022-11-25,0.0,1744.0
1635.0,2022-11-26,0.0,1635.0
1278.0,2022-11-27,0.0,1278.0
890.0,2022-11-28,0.0,890.0
1956.0,2022-11-29,0.0,1956.0
2187.0,2022-11-30,0.0,2187.0
1723.0,2022-12-01,0.0,1723.0
1584.0,2022-12-02,0.0,1584.0
1577.0,2022-12-03,0.0,1577.0
1142.0,2022-12-04,0.0,1142.0
736.0,2022-12-05,0.0,736.0
2021.0,2022-12-06,0.0,2021.0
2183.0,2022-12-07,0.0,2183.0
1855.0,2022-12-08,0.0,1855.0
1748.0,2022-12-09,0.0,1748.0
1787.0,2022-12-10,0.0,1787.0
1338.0,2022-12-11,0.0,1338.0
980.0,2022-12-12,0.0,980.0
2210.0,2022-12-13,0.0,2210.0
2534.0,2022-12-14,0.0,2534.0
1975.0,2022-12-15,0.0,1975.0
1857.0,2022-12-16,0.0,1857.0
1810.0,2022-12-17,0.0,1810.0
1420.0,2022-12-18,0.0,1420.0
921.0,2022-12-19,0.0,911.79
1924.0,2022-12-20,0.0,1904.76
2487.0,2022-12-21,0.0,2462.13
1947.0,2022-12-22,0.0,1927.53
1715.0,2022-12-23,0.0,1697.85
1710.0,2022-12-24,0.0,1692.9
1262.0,2022-12-25,0.0,1249.3799999999999
878.0,2022-12-26,0.0,869.22
1937.0,2022-12-27,0.0,1917.6299999999999
2280.0,2022-12-28,0.0,2257.2
1871.0,2022-12-29,0.0,1852.29
1673.0,2022-12-30,0.0,1656.27
1629.0,2022-12-31,0.0,1612.71
1400.0,2023-01-01,0.0,1386.0
705.0,2023-01-02,0.0,697.95
1719.0,2023-01-03,0.0,1701.81
2103.0,2023-01-04,0.0,2081.97
1639.0,2023-01-05,0.0,1622.61
1497.0,2023-01-06,0.0,1482.03
1356.0,2023-01-07,0.0,1342.44
1226.0,2023-01-08,0.0,1213.74
608.0,2023-01-09,0.0,601.92
1389.0,2023-01-10,0.0,1375.11
1609.0,2023-01-11,0.0,1592.91
1207.0,2023-01-12,0.0,1194.93
1140.0,2023-01-13,0.0,1128.6
974.0,2023-01-14,0.0,964.26
834.0,2023-01-15,0.0,825.66
509.0,2023-01-16,0.0,503.90999999999997
913.0,2023-01-17,0.0,903.87
1009.0,2023-01-18,0.0,998.91
828.0,2023-01-19,0.0,819.72
730.0,2023-01-20,0.0,722.7
680.0,2023-01-21,0.0,673.2
451.0,2023-01-22,0.0,446.49
303.0,2023-01-23,0.0,299.96999999999997
321.0,2023-01-24,0.0,317.79
439.0,2023-01-25,0.0,434.61
779.0,2023-01-26,0.0,771.21
821.0,2023-01-27,0.0,812.79
633.0,2023-01-28,0.0,626.67
439.0,2023-01-29,0.0,434.61
243.0,2023-01-30,0.0,240.57
490.0,2023-01-31,0.0,485.1
610.0,2023-02-01,0.0,603.9
432.0,2023-02-02,0.0,427.68
419.0,2023-02-03,0.0,414.81
427.0,2023-02-04,0.0,422.73
333.0,2023-02-05,0.0,329.67
222.0,2023-02-06,0.0,219.78
428.0,2023-02-07,0.0,423.71999999999997
551.0,2023-02-08,0.0,545.49
411.0,2023-02-09,0.0,406.89
337.0,2023-02-10,0.0,333.63
361.0,2023-02-11,0.0,357.39
327.0,2023-02-12,0.0,323.73
169.0,2023-02-13,0.0,167.31
289.0,2023-02-14,0.0,286.11
451.0,2023-02-15,0.0,446.49
288.0,2023-02-16,0.0,285.12
269.0,2023-02-17,0.0,266.31
260.0,2023-02-18,0.0,257.4
236.0,2023-02-19,0.0,233.64
128.0,2023-02-20,0.0,126.72
248.0,2023-02-21,0.0,245.52
282.0,2023-02-22,0.0,279.18
228.0,2023-02-23,0.0,225.72
244.0,2023-02-24,0.0,241.56
211.0,2023-02-25,0.0,208.89
165.0,2023-02-26,0.0,163.35
133.0,2023-02-27,0.0,131.67
227.0,2023-02-28,0.0,224.73
282.0,2023-03-01,0.0,279.18
175.0,2023-03-02,0.0,173.25
217.0,2023-03-03,0.0,214.82999999999998
286.0,2023-03-04,0.0,283.14
181.0,2023-03-05,0.0,179.19
119.0,2023-03-06,0.0,117.81
