,Infected,predicted_Infected
2021-12-10,1697,1675.5044195639366
2021-12-11,1803,1799.5917914586798
2021-12-12,1912,1928.4178870292885
2021-12-13,2045,2025.1305623471883
2021-12-14,2166,2109.2012927054475
2021-12-15,2234,2267.8039391226503
2021-12-16,2339,2302.7678495083364
2021-12-17,2411,2433.1032766486937
2021-12-18,2508,2485.9832535885166
2021-12-19,2586,2541.944315545244
2021-12-20,2621,2640.2655475009537
2021-12-21,2676,2715.0269058295967
2021-12-22,2772,2683.722943722944
2021-12-23,2780,2795.930935251799
2021-12-24,2804,2799.8288159771755
2021-12-25,2824,2806.9787535410765
2021-12-26,2827,2806.0191015210467
2021-12-27,2809,2821.9679601281596
2021-12-28,2804,2879.124821683309
2021-12-29,2874,2802.0487125956856
2021-12-30,2872,2934.0417827298047
2021-12-31,2932,2824.002728512961
2022-01-01,2883,2856.74228234478
2022-01-02,2809,2858.367746529014
2022-01-03,2785,2740.414003590665
2022-01-04,2717,2643.5461906514533
2022-01-05,2579,2613.7561070182246
2022-01-06,2481,2445.9439742039503
2022-01-07,2353,2361.8529536761584
2022-01-08,2240,2244.8040178571428
2022-01-09,2137,2114.216190921853
2022-01-10,2017,2048.002478929103
2022-01-11,1933,1864.655457837558
2022-01-12,1787,1844.3005036373813
2022-01-13,1705,1676.9501466275656
2022-01-14,1600,1655.9812499999998
2022-01-15,1554,1581.4671814671815
2022-01-16,1536,1540.8476562499998
2022-01-17,1523,1562.2219304005253
2022-01-18,1549,1608.5397030342153
2022-01-19,1636,1663.565403422983
2022-01-20,1757,1716.0774046670463
2022-01-21,1843,1870.4470971242542
2022-01-22,1962,1963.2364933741082
2022-01-23,2090,2106.568421052632
2022-01-24,2244,2324.705882352941
2022-01-25,2496,2624.2932692307695
2022-01-26,2919,2962.022610483043
2022-01-27,3464,3320.952367205543
2022-01-28,3941,3974.678507992895
2022-01-29,4522,4381.987616099072
2022-01-30,5028,5093.095863166269
2022-01-31,5663,5662.826063923716
2022-02-01,6378,6284.527124490435
2022-02-02,7078,6996.155976264482
2022-02-03,7764,7876.599690880988
2022-02-04,8640,8899.844444444443
2022-02-05,9904,9980.840064620355
2022-02-06,11441,11148.817061445678
2022-02-07,12879,12825.042084012735
2022-02-08,14437,14131.484311144975
2022-02-09,15841,15969.011678555647
2022-02-10,17522,17277.556842826158
2022-02-11,19111,18437.937313589035
2022-02-12,20110,21045.85808055694
2022-02-13,22146,21973.348685992958
2022-02-14,24198,23897.69204066452
2022-02-15,26112,27485.006204044123
2022-02-16,29659,29255.93445497151
2022-02-17,33230,32834.64616310563
2022-02-18,36788,35880.23431553767
2022-02-19,39722,39872.035043552685
2022-02-20,43052,42832.258803307624
2022-02-21,46423,45775.730133769895
2022-02-22,49360,52138.40865072934
2022-02-23,55437,55480.47260854663
2022-02-24,62311,61404.099853958374
2022-02-25,69018,68584.71321973977
2022-02-26,75967,74997.91859623259
2022-02-27,82549,81126.92887860544
2022-02-28,88156,87474.44738872
2022-03-01,93416,96415.19876680654
2022-03-02,102168,100239.69830083784
2022-03-03,109631,112770.52424952798
2022-03-04,121008,119359.42851712284
2022-03-05,131746,129579.39234587767
2022-03-06,141078,139596.89540537857
2022-03-07,149485,149752.1003980333
2022-03-08,158676,162658.06180518793
2022-03-09,172659,168047.1835004257
2022-03-10,182856,184487.42943627774
2022-03-11,195383,197489.49634308
2022-03-12,211019,210985.38145854167
2022-03-13,227870,225237.5707903629
2022-03-14,243224,242773.77577870607
2022-03-15,259132,251386.15636818303
2022-03-16,267828,290668.6860074376
2022-03-17,300423,274726.4500654078
2022-03-18,308161,307802.9154013649
2022-03-19,315731,317834.37281103217
2022-03-20,325642,314296.0441896316
2022-03-21,324162,336350.6694924143
2022-03-22,334822,334013.0502595409
2022-03-23,344997,340310.2170279742
2022-03-24,350652,345229.1940043119
2022-03-25,350888,349051.0774720139
2022-03-26,349286,345317.5678612942
2022-03-27,343741,336946.1011110109
2022-03-28,331597,342238.9336091702
2022-03-29,330148,336755.5415995251
2022-03-30,335284,305308.42087305087
2022-03-31,310058,328274.6311464306
2022-04-01,303576,303123.0189079506
2022-04-02,296786,294151.1980753809
2022-04-03,287572,292054.09352092695
2022-04-04,282987,278928.1844466354
2022-04-05,274481,267521.1280926549
2022-04-06,259480,262209.3255703715
2022-04-07,247879,249562.60675571547
2022-04-08,238405,235583.04541012144
2022-04-09,226579,227490.5945829049
2022-04-10,216206,219724.17987937428
2022-04-11,209665,205966.2099539742
2022-04-12,199735,193191.80879665556
2022-04-13,184042,188285.41648102063
2022-04-14,173492,173276.9029580615
2022-04-15,163344,163315.7654765403
2022-04-16,153763,153139.44842387308
2022-04-17,144157,148407.42224102886
2022-04-18,139136,134752.4383552783
2022-04-19,130059,127531.97265856266
2022-04-20,119212,121444.54957554609
2022-04-21,111316,111112.53221459631
2022-04-22,103753,104296.05274064363
2022-04-23,97210,97015.08528957926
2022-04-24,90897,93885.0729947083
2022-04-25,87788,83255.63831047525
2022-04-26,80408,80487.25435280071
2022-04-27,73721,74916.29098899908
2022-04-28,68686,69660.67630558132
2022-04-29,64818,66256.09774768236
2022-04-30,61181,64468.53022897451
2022-05-01,58151,61544.59345264699
2022-05-02,56972,62247.011572424155
2022-05-03,53485,59036.68270119176
2022-05-04,50243,56187.33832035816
2022-05-05,47280,53181.90193293137
2022-05-06,44308,51233.810582235266
2022-05-07,42515,48909.73524577427
2022-05-08,41430,47711.65195175918
2022-05-09,40832,48841.55341596743
2022-05-10,38971,46342.407871951415
