,Infected,predicted_Infected
2020-11-24,40,48.125
2020-11-25,55,54.54545454545454
2020-11-26,75,72.60000000000001
2020-11-27,99,93.18181818181819
2020-11-28,123,116.70731707317071
2020-11-29,145,167.1103448275862
2020-11-30,197,167.8172588832487
2020-12-01,228,220.32894736842107
2020-12-02,255,236.94117647058826
2020-12-03,265,282.90566037735846
2020-12-04,294,284.82993197278915
2020-12-05,316,324.7025316455696
2020-12-06,349,343.16332378223495
2020-12-07,379,367.41688654353555
2020-12-08,399,379.9498746867168
2020-12-09,400,407.97749999999996
2020-12-10,409,401.95599022004893
2020-12-11,411,439.8491484184914
2020-12-12,442,443.54524886877834
2020-12-13,477,413.27463312368974
2020-12-14,446,487.69506726457405
2020-12-15,456,454.80263157894734
2020-12-16,465,484.4387096774193
2020-12-17,494,472.5303643724697
2020-12-18,502,503.8406374501992
2020-12-19,512,501.01953125
2020-12-20,511,496.9706457925637
2020-12-21,496,510.99999999999994
2020-12-22,496,508.99999999999994
2020-12-23,509,508.66797642436154
2020-12-24,522,505.0996168582376
2020-12-25,518,489.7528957528958
2020-12-26,486,499.88065843621393
2020-12-27,469,499.4712153518124
2020-12-28,482,445.6473029045643
2020-12-29,458,479.8951965065503
2020-12-30,456,488.1315789473684
2020-12-31,486,472.88888888888886
2021-01-01,504,473.46428571428567
2021-01-02,491,489.6293279022403
2021-01-03,477,508.4989517819707
2021-01-04,494,466.37854251012146
2021-01-05,483,500.1366459627329
2021-01-06,489,462.25766871165644
2021-01-07,468,491.0897435897437
2021-01-08,470,458.04255319148933
2021-01-09,460,463.8695652173913
2021-01-10,454,444.8017621145375
2021-01-11,439,458.1366742596811
2021-01-12,443,435.0361173814899
2021-01-13,439,408.69020501138954
2021-01-14,405,428.16049382716056
2021-01-15,395,440.8860759493671
2021-01-16,430,408.7790697674418
2021-01-17,445,403.9101123595506
2021-01-18,418,447.12918660287085
2021-01-19,420,393.1190476190476
2021-01-20,395,415.74683544303804
2021-01-21,391,393.9897698209719
2021-01-22,390,407.04102564102567
2021-01-23,406,376.55172413793105
2021-01-24,392,407.03571428571433
2021-01-25,393,397.9847328244275
2021-01-26,399,390.0451127819549
2021-01-27,396,413.1060606060607
2021-01-28,410,383.4439024390243
2021-01-29,397,367.6574307304786
2021-01-30,356,381.3876404494382
2021-01-31,342,361.2046783625731
2021-02-01,347,337.0720461095101
2021-02-02,342,353.0877192982457
2021-02-03,348,348.8793103448276
2021-02-04,355,357.80281690140845
2021-02-05,365,336.52054794520546
2021-02-06,346,353.39595375722547
2021-02-07,335,334.63880597014924
2021-02-08,324,316.38888888888886
2021-02-09,306,310.2352941176471
2021-02-10,293,279.89078498293514
2021-02-11,268,285.3470149253732
2021-02-12,261,275.18773946360153
2021-02-13,268,256.1305970149254
2021-02-14,263,268.00000000000006
2021-02-15,263,270.00000000000006
2021-02-16,270,263.0
2021-02-17,270,272.0
2021-02-18,272,253.12500000000003
2021-02-19,255,272.0
2021-02-20,255,258.00000000000006
2021-02-21,258,257.9651162790698
2021-02-22,261,260.9655172413793
2021-02-23,264,255.06818181818184
2021-02-24,258,252.74418604651163
2021-02-25,247,241.28744939271255
2021-02-26,231,227.75324675324674
2021-02-27,213,220.15492957746477
2021-02-28,203,214.04926108374383
2021-03-01,204,201.00980392156865
2021-03-02,202,192.8910891089109
2021-03-03,191,191.4240837696335
2021-03-04,181,195.2209944751381
2021-03-05,185,179.04324324324327
2021-03-06,183,178.9344262295082
2021-03-07,177,183.0
2021-03-08,177,184.00000000000003
2021-03-09,184,171.2282608695652
2021-03-10,178,179.86516853932585
2021-03-11,174,182.09195402298855
2021-03-12,178,181.8202247191011
2021-03-13,186,185.65591397849462
2021-03-14,194,174.49484536082474
2021-03-15,182,183.34065934065936
2021-03-16,172,185.17441860465118
2021-03-17,175,161.1885714285714
2021-03-18,164,161.1280487804878
2021-03-19,151,160.74172185430461
2021-03-20,148,164.2635135135135
2021-03-21,161,160.86956521739128
2021-03-22,175,150.88
2021-03-23,164,185.6707317073171
2021-03-24,174,169.65517241379308
2021-03-25,180,170.13333333333335
2021-03-26,176,196.3636363636364
2021-03-27,192,215.41666666666666
2021-03-28,235,232.03404255319148
2021-03-29,284,264.78873239436626
2021-03-30,320,325.7125
2021-03-31,367,360.9809264305177
2021-04-01,414,394.48067632850245
2021-04-02,445,462.37752808988773
2021-04-03,497,482.60563380281695
2021-04-04,539,517.2857142857143
2021-04-05,561,563.9803921568628
2021-04-06,587,581.0698466780239
2021-04-07,608,617.8947368421053
2021-04-08,640,647.9
2021-04-09,682,661.5835777126099
2021-04-10,705,671.3588652482271
2021-04-11,694,698.9048991354467
2021-04-12,688,689.9651162790698
2021-04-13,684,678.9473684210525
2021-04-14,675,684.0
2021-04-15,675,680.9999999999999
2021-04-16,681,649.2290748898678
2021-04-17,655,649.8091603053434
2021-04-18,625,631.944
2021-04-19,603,619.8175787728026
2021-04-20,598,597.9581939799331
2021-04-21,593,582.8735244519394
