,Infected,predicted_Infected
2020-12-29,139,197.23741007194243
2020-12-30,149,162.32214765100673
2020-12-31,174,159.2758620689655
2021-01-01,186,181.48387096774192
2021-01-02,194,186.95876288659792
2021-01-03,195,182.06153846153845
2021-01-04,183,192.86885245901638
2021-01-05,181,166.82320441988952
2021-01-06,165,181.0
2021-01-07,165,163.0
2021-01-08,163,165.0
2021-01-09,163,196.0
2021-01-10,196,172.9795918367347
2021-01-11,208,198.82692307692312
2021-01-12,211,203.0710900473934
2021-01-13,206,185.39320388349515
2021-01-14,181,163.88950276243094
2021-01-15,144,169.68750000000003
2021-01-16,135,155.73333333333335
2021-01-17,146,135.9246575342466
2021-01-18,147,149.97278911564626
2021-01-19,151,147.97350993377486
2021-01-20,152,145.03947368421052
2021-01-21,146,144.71232876712327
2021-01-22,139,139.6978417266187
2021-01-23,133,105.5563909774436
2021-01-24,101,117.1980198019802
2021-01-25,89,93.0561797752809
2021-01-26,82,83.57317073170734
2021-01-27,77,77.74025974025975
2021-01-28,73,72.78082191780823
2021-01-29,69,66.65217391304347
2021-01-30,63,55.85714285714287
2021-01-31,51,56.8235294117647
2021-02-01,46,43.23913043478261
2021-02-02,39,42.46153846153847
2021-02-03,36,37.91666666666667
2021-02-04,35,32.91428571428571
2021-02-05,32,35.0
2021-02-06,32,31.0
2021-02-07,31,30.967741935483872
2021-02-08,30,34.099999999999994
2021-02-09,33,24.545454545454547
2021-02-10,27,28.111111111111107
2021-02-11,23,24.65217391304348
2021-02-12,21,22.999999999999996
2021-02-13,21,18.0
2021-02-14,18,24.499999999999996
2021-02-15,21,23.14285714285714
2021-02-16,27,28.0
2021-02-17,36,29.999999999999996
2021-02-18,40,46.800000000000004
2021-02-19,52,39.230769230769226
2021-02-20,51,55.05882352941177
2021-02-21,54,50.99999999999999
2021-02-22,54,53.0
2021-02-23,53,55.0188679245283
2021-02-24,54,53.0
2021-02-25,54,54.99999999999999
2021-02-26,55,54.98181818181818
2021-02-27,56,56.96428571428571
2021-02-28,58,54.06896551724137
2021-03-01,56,50.75
2021-03-02,49,46.85714285714286
2021-03-03,41,41.82926829268293
2021-03-04,35,30.45714285714286
2021-03-05,26,39.03846153846154
2021-03-06,29,24.20689655172414
2021-03-07,27,31.148148148148152
2021-03-08,29,35.379310344827594
2021-03-09,38,44.263157894736835
2021-03-10,58,51.75862068965518
2021-03-11,79,60.936708860759495
2021-03-12,83,77.09638554216866
2021-03-13,81,78.90123456790123
2021-03-14,77,81.0
2021-03-15,77,79.99999999999999
2021-03-16,80,79.8875
2021-03-17,83,84.81927710843372
2021-03-18,88,83.00000000000001
2021-03-19,88,86.99999999999999
2021-03-20,87,93.05747126436782
2021-03-21,92,85.10869565217392
2021-03-22,90,88.93333333333332
2021-03-23,87,70.34482758620689
2021-03-24,68,57.5735294117647
2021-03-25,45,60.44444444444444
2021-03-26,40,49.50000000000001
2021-03-27,44,42.72727272727273
2021-03-28,47,44.93617021276595
2021-03-29,48,47.0
2021-03-30,48,55.0
2021-03-31,55,47.99999999999999
2021-04-01,55,59.0
2021-04-02,59,55.000000000000014
2021-04-03,59,63.0
2021-04-04,63,59.0
2021-04-05,63,59.00000000000001
2021-04-06,59,88.62711864406779
2021-04-07,83,68.24096385542168
2021-04-08,96,90.78125
2021-04-09,105,114.28571428571428
2021-04-10,125,110.87999999999998
2021-04-11,132,154.3560606060606
2021-04-12,163,155.48466257668713
2021-04-13,192,179.13020833333337
2021-04-14,211,206.55924170616117
2021-04-15,227,226.80176211453744
2021-04-16,244,248.39754098360655
2021-04-17,267,253.13857677902624
2021-04-18,277,293.0252707581228
2021-04-19,304,292.4901315789474
2021-04-20,321,316.31152647975074
2021-04-21,334,339.26047904191614
2021-04-22,353,361.4390934844193
2021-04-23,382,376.10209424083774
2021-04-24,407,412.034398034398
2021-04-25,439,387.5307517084283
2021-04-26,418,424.2966507177033
2021-04-27,404,421.1039603960397
2021-04-28,407,428.8157248157249
2021-04-29,432,441.8587962962963
2021-04-30,469,455.9488272921108
2021-05-01,495,498.37171717171714
2021-05-02,526,488.4125475285171
2021-05-03,519,534.1078998073218
2021-05-04,527,502.258064516129
2021-05-05,510,533.1999999999999
2021-05-06,516,507.0348837209302
2021-05-07,513,513.9883040935673
2021-05-08,511,497.9412915851272
2021-05-09,496,522.3326612903226
2021-05-10,507,496.97830374753454
2021-05-11,508,505.00393700787396
2021-05-12,506,492.9407114624505
2021-05-13,491,469.93075356415477
2021-05-14,456,458.6973684210527
2021-05-15,426,412.11267605633805
2021-05-16,385,420.4675324675325
2021-05-17,380,431.7341965024105
2021-05-18,357,429.88778905018154
2021-05-19,362,413.58647350372473
2021-05-20,349,401.24859533019827
2021-05-21,327,375.96924684101725
2021-05-22,308,350.5757128780005
2021-05-23,304,330.23029316809937
2021-05-24,292,332.38917925367775
2021-05-25,280,326.46876299926123
2021-05-26,264,297.95463425284095
2021-05-27,239,291.8425539064096
2021-05-28,225,268.90886981957146
2021-05-29,211,262.89152258557
