,Infected,predicted_Infected
2021-12-10,874,843.6842105263157
2021-12-11,916,936.0196506550219
2021-12-12,981,956.1508664627929
2021-12-13,1024,1006.8662109375
2021-12-14,1051,1079.535680304472
2021-12-15,1108,1145.85559566787
2021-12-16,1208,1136.4337748344374
2021-12-17,1239,1277.2235673930588
2021-12-18,1310,1248.4580152671754
2021-12-19,1320,1318.9318181818182
2021-12-20,1329,1328.9390519187357
2021-12-21,1338,1390.5829596412557
2021-12-22,1400,1331.3100000000002
2021-12-23,1393,1396.9849246231156
2021-12-24,1390,1395.0043165467628
2021-12-25,1392,1379.0158045977012
2021-12-26,1381,1378.896451846488
2021-12-27,1368,1359.8004385964914
2021-12-28,1347,1363.9376391982184
2021-12-29,1343,1277.794489947878
2021-12-30,1274,1286.0753532182107
2021-12-31,1220,1249.9819672131148
2022-01-01,1197,1177.1929824561407
2022-01-02,1155,1175.2363636363636
2022-01-03,1134,1126.4814814814815
2022-01-04,1106,1077.607594936709
2022-01-05,1051,1063.90675547098
2022-01-06,1011,1049.9604352126607
2022-01-07,1010,980.9702970297033
2022-01-08,980,963.6224489795918
2022-01-09,935,945.4117647058824
2022-01-10,902,923.5975609756098
2022-01-11,891,868.5925925925925
2022-01-12,858,871.2692307692307
2022-01-13,839,853.9094159713945
2022-01-14,835,817.8994011976048
2022-01-15,814,823.7162162162165
2022-01-16,803,808.931506849315
2022-01-17,798,799.9812030075188
2022-01-18,795,811.0490566037736
2022-01-19,808,923.8923267326733
2022-01-20,939,804.5580404685836
2022-01-21,935,1036.4149732620322
2022-01-22,1032,1003.8565891472867
2022-01-23,1108,1140.9747292418774
2022-01-24,1225,1171.3142857142855
2022-01-25,1295,1394.3243243243246
2022-01-26,1474,1499.7048846675712
2022-01-27,1707,1671.742237844171
2022-01-28,1936,1907.1492768595044
2022-01-29,2163,2215.2565880721218
2022-01-30,2475,2437.41696969697
2022-01-31,2789,2787.3700250986017
2022-02-01,3141,3123.751034702324
2022-02-02,3518,3492.7777146105736
2022-02-03,3912,4005.412065439672
2022-02-04,4454,4461.823080377189
2022-02-05,5080,5193.118503937008
2022-02-06,5923,5712.963025493838
2022-02-07,6661,6523.213931842066
2022-02-08,7336,7687.026444929116
2022-02-09,8466,8018.821639499174
2022-02-10,9254,9250.024421871625
2022-02-11,10111,10029.208980318464
2022-02-12,10958,11015.250775688995
2022-02-13,11938,12046.640308259339
2022-02-14,13124,12772.131819567205
2022-02-15,14041,14753.166868456661
2022-02-16,15784,15463.42517739483
2022-02-17,17383,17532.834148305814
2022-02-18,19309,18839.610596095084
2022-02-19,20927,20562.927032063842
2022-02-20,22286,22178.71367674773
2022-02-21,23619,23595.66459206571
2022-02-22,25007,25600.55164553925
2022-02-23,27105,28027.583582364874
2022-02-24,30379,29613.945653247312
2022-02-25,33191,32790.7581573318
2022-02-26,35826,35748.928627253954
2022-02-27,38587,37227.027133490556
2022-02-28,40096,40680.144578012776
2022-03-01,42271,43294.49807196423
2022-03-02,45643,44734.485309905125
2022-03-03,48303,49596.5911227046
2022-03-04,52487,52493.97799455103
2022-03-05,57041,56096.79823285005
2022-03-06,60964,59552.28607046782
2022-03-07,63648,64363.3406862745
2022-03-08,67197,69013.80383052815
2022-03-09,72862,71260.43473964481
2022-03-10,77268,76582.04697934461
2022-03-11,81213,83056.46381736915
2022-03-12,87297,86703.67122581533
2022-03-13,93199,92237.95081492292
2022-03-14,98474,100226.26176452666
2022-03-15,105899,106081.39755805061
2022-03-16,114080,117921.24709852735
2022-03-17,127031,118959.99559162727
2022-03-18,132465,131801.91476993923
2022-03-19,137440,137319.67262077998
2022-03-20,142477,137896.27799574667
2022-03-21,142950,148539.8722700245
2022-03-22,149033,150145.7948910644
2022-03-23,156535,152674.6854058198
2022-03-24,160360,160090.12889748067
2022-03-25,164002,162045.7150522555
2022-03-26,165726,164806.54259440282
2022-03-27,166539,163247.16041287626
2022-03-28,164048,168710.47981688284
2022-03-29,166187,165839.6390572066
2022-03-30,168002,159798.76863370676
2022-03-31,161544,165906.44689991584
2022-04-01,159529,158914.19746879878
2022-04-02,156932,156992.71132082684
2022-04-03,154437,155490.07540939024
2022-04-04,153018,152013.73452142885
2022-04-05,150617,146540.35957428446
2022-04-06,144241,146059.0504225567
2022-04-07,139876,139902.71546941577
2022-04-08,135669,134857.04675349564
2022-04-09,130801,131013.97081826594
2022-04-10,126313,127661.27066097708
2022-04-11,123281,120926.70818698745
2022-04-12,118024,114754.40538365078
2022-04-13,109861,111809.15724415399
2022-04-14,104076,104032.06305007878
2022-04-15,98554,98611.04373237006
2022-04-16,93379,93048.93286499106
2022-04-17,88163,90725.7963317945
2022-04-18,85658,82965.31677134651
2022-04-19,80608,79289.5453304883
2022-04-20,74615,75514.29605307244
2022-04-21,69900,70033.4895565093
2022-04-22,65608,65636.19375685892
2022-04-23,61606,61671.90338603383
2022-04-24,57910,59902.81909860127
2022-04-25,56309,52720.530110639505
2022-04-26,51263,51386.91918147592
2022-04-27,46782,47413.5083365397
2022-04-28,43269,43983.977275948186
2022-04-29,40607,41174.30640928021
2022-04-30,37927,38960.55465413037
2022-05-01,35958,36812.25320948338
2022-05-02,35212,36558.46391166244
2022-05-03,32607,33788.53451637875
2022-05-04,30210,31721.67847449185
2022-05-05,28210,30099.803975896353
2022-05-06,26281,28276.118560412237
2022-05-07,24906,26977.43828050596
2022-05-08,23879,25609.289872420057
2022-05-09,23378,25133.695040847033
2022-05-10,22405,23588.750403249636
