,Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
0,2021-06-11,대전,1451762,252,25,2029,0.0874402584200746,0.0436507936507936,0.0
1,2021-06-12,대전,1451740,263,25,2040,0.0418921654837585,0.026615969581749,0.0
2,2021-06-13,대전,1451729,267,25,2047,0.037513527425181,0.0224719101123595,0.0
3,2021-06-14,대전,1451719,271,25,2053,0.0554401152252511,0.070110701107011,0.0
4,2021-06-15,대전,1451704,267,25,2072,0.1087911030077406,0.0861423220973782,0.0
5,2021-06-16,대전,1451675,273,25,2095,0.0660427543249111,0.0549450549450549,0.0
6,2021-06-17,대전,1451657,276,25,2110,0.0471796782193917,0.0652173913043478,0.0
7,2021-06-18,대전,1451644,271,25,2128,0.0184809931899479,0.1143911439114391,0.0
8,2021-06-19,대전,1451639,245,25,2159,0.0327076989723832,0.0653061224489796,0.0081632653061224
9,2021-06-20,대전,1451631,235,27,2175,0.0639369447633935,0.0851063829787234,0.0
10,2021-06-21,대전,1451616,230,27,2195,0.1350102770022303,0.0956521739130434,0.0
11,2021-06-22,대전,1451585,239,27,2217,0.2430929353619704,0.104602510460251,0.0
12,2021-06-23,대전,1451527,272,27,2242,0.0552435976247164,0.0808823529411764,0.0
13,2021-06-24,대전,1451512,265,27,2264,0.0340220690627662,0.0566037735849056,0.0
14,2021-06-25,대전,1451503,259,27,2279,0.0502817480281529,0.0849420849420849,0.0
15,2021-06-26,대전,1451490,250,27,2301,0.0601065663559514,0.044,0.0
16,2021-06-27,대전,1451475,254,27,2312,0.0276082882292015,0.0393700787401574,0.0
17,2021-06-28,대전,1451468,251,27,2322,0.0997800089563398,0.0597609561752988,0.0
18,2021-06-29,대전,1451443,261,27,2337,0.0997970198097719,0.1111111111111111,0.0
19,2021-06-30,대전,1451417,258,27,2366,0.0621287746319097,0.0697674418604651,0.0
20,2021-07-01,대전,1451401,256,27,2384,0.0978356967681571,0.05078125,0.0
21,2021-07-02,대전,1451376,268,27,2397,0.1046713961363602,0.0186567164179104,0.0
22,2021-07-03,대전,1451348,291,27,2402,0.1101717245123095,0.0274914089347079,0.0
23,2021-07-04,대전,1451316,315,27,2410,0.0604318348925312,0.0476190476190476,0.0
24,2021-07-05,대전,1451297,319,27,2425,0.0816603212921578,0.0971786833855799,0.0
25,2021-07-06,대전,1451271,314,27,2456,0.0957255359388535,0.1847133757961783,0.0
26,2021-07-07,대전,1451241,286,27,2514,0.0455430903619729,0.0524475524475524,0.0
27,2021-07-08,대전,1451228,284,27,2529,0.102312506820353,0.0316901408450704,0.0
