,Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
0,2020-09-23,何魂,3352982,54,4,339,0.1296449780457448,0.0185185185185185,0.0
1,2020-09-24,何魂,3352975,60,4,340,0.05000602450063,0.05,0.0
2,2020-09-25,何魂,3352972,60,4,343,0.0333373794949674,0.0666666666666666,0.0
3,2020-09-26,何魂,3352970,58,4,347,0.0517304473141825,0.0517241379310344,0.0
4,2020-09-27,何魂,3352967,58,4,350,0.017243497866321,0.0517241379310344,0.0
5,2020-09-28,何魂,3352966,56,4,353,0.053578027206786,0.0714285714285714,0.0
6,2020-09-29,何魂,3352963,55,4,357,0.0909203699425363,0.0727272727272727,0.0
7,2020-09-30,何魂,3352958,56,4,361,0.1071563100828752,0.0357142857142857,0.0
8,2020-10-01,何魂,3352952,60,4,363,0.300038205139829,0.0333333333333333,0.0
9,2020-10-02,何魂,3352934,76,4,365,0.1052771283770854,0.0263157894736842,0.0
10,2020-10-03,何魂,3352926,82,4,367,0.0609838479191884,0.073170731707317,0.0
11,2020-10-04,何魂,3352921,81,4,373,0.0617368269946424,0.0987654320987654,0.0
12,2020-10-05,何魂,3352916,78,4,381,0.0384668495675452,0.0641025641025641,0.0
13,2020-10-06,何魂,3352913,76,4,386,0.026319446937476,0.0921052631578947,0.0
14,2020-10-07,何魂,3352911,71,4,393,0.0704323648030697,0.0985915492957746,0.0
15,2020-10-08,何魂,3352906,69,4,400,0.0724739906996705,0.0434782608695652,0.0
16,2020-10-09,何魂,3352901,71,4,403,0.0422595449202154,0.028169014084507,0.0
17,2020-10-10,何魂,3352898,72,4,405,0.0416726440828202,0.0416666666666666,0.0
18,2020-10-11,何魂,3352895,72,4,408,0.0555635751591783,0.0138888888888888,0.0
19,2020-10-12,何魂,3352891,75,4,409,0.0133352739471697,0.04,0.0
20,2020-10-13,何魂,3352890,73,4,412,0.0274012560090769,0.0684931506849315,0.0
21,2020-10-14,何魂,3352888,70,4,417,0.7858293464363515,0.0714285714285714,0.0142857142857142
22,2020-10-15,何魂,3352833,119,5,422,0.0,0.1428571428571428,0.0084033613445378
23,2020-10-16,何魂,3352833,101,6,439,0.0594156146946079,0.0792079207920792,0.0
24,2020-10-17,何魂,3352827,99,6,447,0.0404106924115263,0.0505050505050505,0.0
25,2020-10-18,何魂,3352823,98,6,452,0.1530866066948262,0.0510204081632653,0.0
26,2020-10-19,何魂,3352808,108,6,457,0.0185216723150001,0.0277777777777777,0.0
27,2020-10-20,何魂,3352806,107,6,460,0.0934739160398949,0.0186915887850467,0.0
28,2020-10-21,何魂,3352796,115,6,462,0.0434858210748646,0.0434782608695652,0.0
29,2020-10-22,何魂,3352791,115,6,467,0.0,0.0347826086956521,0.008695652173913
30,2020-10-23,何魂,3352791,110,7,471,0.0,0.0272727272727272,0.0
31,2020-10-24,何魂,3352791,107,7,474,0.0093474334231407,0.02803738317757,0.0
32,2020-10-25,何魂,3352790,105,7,477,0.0,0.0380952380952381,0.0
33,2020-10-26,何魂,3352790,101,7,481,0.0099027294513607,0.0099009900990099,0.0
34,2020-10-27,何魂,3352789,101,7,482,0.0,0.0198019801980198,0.0
35,2020-10-28,何魂,3352789,99,7,484,0.0,0.5555555555555556,0.0
36,2020-10-29,何魂,3352789,44,7,539,0.0,0.0,0.0
37,2020-10-30,何魂,3352789,44,7,539,0.0454625442226809,0.1136363636363636,0.0227272727272727
38,2020-10-31,何魂,3352787,40,8,544,0.0,0.075,0.025
39,2020-11-01,何魂,3352787,36,9,547,0.0,0.3888888888888889,0.0277777777777777
40,2020-11-02,何魂,3352787,21,10,561,0.0476274556915528,0.0476190476190476,0.0476190476190476
41,2020-11-03,何魂,3352786,20,11,562,0.0500088433917345,0.4,0.1
42,2020-11-04,何魂,3352785,11,13,570,0.3637007876897998,0.4545454545454545,0.0
43,2020-11-05,何魂,3352781,10,13,575,0.0,0.0,0.0
44,2020-11-06,何魂,3352781,10,13,575,0.2000356718795531,0.0,0.0
45,2020-11-07,何魂,3352779,12,13,575,0.0,0.0833333333333333,0.0
46,2020-11-08,何魂,3352779,11,13,576,0.1818507192771348,-0.0909090909090909,0.0909090909090909
47,2020-11-09,何魂,3352777,13,14,575,0.0769368886654945,0.0,0.0769230769230769
48,2020-11-10,何魂,3352776,13,15,575,0.2308107348381437,0.0,0.0
49,2020-11-11,何魂,3352773,16,15,575,0.1250225932384924,0.0,0.0
50,2020-11-12,何魂,3352771,18,15,575,0.0,0.0,0.0
51,2020-11-13,何魂,3352771,18,15,575,0.2222625205638361,0.1111111111111111,0.0
52,2020-11-14,何魂,3352767,20,15,577,0.0,0.0,0.0
53,2020-11-15,何魂,3352767,20,15,577,0.0,0.0,0.0
54,2020-11-16,何魂,3352767,20,15,577,0.0,0.05,0.0
55,2020-11-17,何魂,3352767,19,15,578,0.2632059304731694,0.0526315789473684,0.0
56,2020-11-18,何魂,3352762,23,15,579,0.2174313102995705,0.1739130434782608,0.0
57,2020-11-19,何魂,3352757,24,15,583,0.0833487932468711,0.0,0.0
58,2020-11-20,何魂,3352755,26,15,583,0.2692808772762423,0.0769230769230769,0.0
59,2020-11-21,何魂,3352748,31,15,585,0.0322641356072786,0.0,0.0
60,2020-11-22,何魂,3352747,32,15,585,0.156279453460103,0.0625,0.0
61,2020-11-23,何魂,3352742,35,15,587,0.1714611417844175,0.0285714285714285,0.0
62,2020-11-24,何魂,3352736,40,15,588,0.4500863026495376,0.075,0.0
63,2020-11-25,何魂,3352718,55,15,591,0.4000788613894756,0.0363636363636363,0.0
64,2020-11-26,何魂,3352696,75,15,593,0.3200651893282302,0.0,0.0
65,2020-11-27,何魂,3352672,99,15,593,0.2828879246888524,0.0404040404040404,0.0
66,2020-11-28,何魂,3352644,123,15,597,0.1789010004801161,0.0,0.0
67,2020-11-29,何魂,3352622,145,15,597,0.3587016638485258,-0.0068965517241379,0.0068965517241379
68,2020-11-30,何魂,3352570,197,16,596,0.1573983783241734,0.0,0.0
69,2020-12-01,何魂,3352539,228,16,596,0.1403860429992093,0.0219298245614035,0.0
70,2020-12-02,何魂,3352507,255,16,601,0.0588388296386239,0.0196078431372549,0.0
71,2020-12-03,何魂,3352492,265,16,606,0.1170120828619764,0.0075471698113207,0.0
72,2020-12-04,何魂,3352461,294,16,608,0.0986664660951571,0.0238095238095238,0.0
73,2020-12-05,何魂,3352432,316,16,615,0.1076253302873325,0.0031645569620253,0.0
74,2020-12-06,何魂,3352398,349,16,616,0.1003158794336656,0.0143266475644699,0.0
75,2020-12-07,何魂,3352363,379,16,621,0.068622374181859,0.0158311345646438,0.0
76,2020-12-08,何魂,3352337,399,16,627,0.0476338489494684,0.0451127819548872,0.0
77,2020-12-09,何魂,3352318,400,16,645,0.0775245285500957,0.05,0.005
78,2020-12-10,何魂,3352287,409,18,665,0.0635903898335119,0.0586797066014669,0.0
