,Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
0,2021-06-11,力林,675345,171,1,1001,0.0292905523401749,0.0760233918128654,0.0
1,2021-06-12,力林,675340,163,1,1014,0.030728352962316,0.0490797546012269,0.0
2,2021-06-13,力林,675335,160,1,1022,0.0563485344310601,0.04375,0.0
3,2021-06-14,力林,675326,162,1,1029,0.0371024101281784,0.074074074074074,0.0
4,2021-06-15,力林,675320,156,1,1041,0.0577946523357587,0.0897435897435897,0.0
5,2021-06-16,力林,675311,151,1,1055,0.0530748251472774,0.0794701986754966,0.0
6,2021-06-17,力林,675303,147,1,1067,0.040889762953573,0.1428571428571428,0.0
7,2021-06-18,力林,675297,132,1,1088,0.0531261867673846,0.1666666666666666,0.0
8,2021-06-19,力林,675290,117,1,1110,0.0171251021878159,0.1623931623931624,0.0
9,2021-06-20,力林,675288,100,1,1129,0.0300546433521697,0.13,0.0
10,2021-06-21,力林,675285,90,1,1142,0.0111313988414768,0.0888888888888888,0.0
11,2021-06-22,力林,675284,83,1,1150,0.0,0.0843373493975903,0.0
12,2021-06-23,力林,675284,76,1,1157,0.0527277568050121,0.131578947368421,0.0
13,2021-06-24,力林,675280,70,1,1167,0.0715595223991741,0.0714285714285714,0.0
14,2021-06-25,力林,675275,70,1,1172,0.1288080940569186,0.0714285714285714,0.0
15,2021-06-26,力林,675266,74,1,1177,0.0270771374099544,0.0675675675675675,0.0
16,2021-06-27,力林,675264,71,1,1182,0.028221325393361,0.1267605633802817,0.0
17,2021-06-28,力林,675262,64,1,1191,0.0939243767604278,0.09375,0.0
18,2021-06-29,力林,675256,64,1,1197,0.0313084037757531,0.140625,0.0
19,2021-06-30,力林,675254,57,1,1206,0.0175766997931226,0.1403508771929824,0.0
20,2021-07-01,力林,675253,50,1,1214,0.0601124023143917,0.12,0.0
21,2021-07-02,力林,675250,47,1,1220,0.0852661977045538,0.1489361702127659,0.0
22,2021-07-03,力林,675246,44,1,1227,0.0455401708145152,0.0454545454545454,0.0
23,2021-07-04,力林,675244,44,1,1229,0.1366209170987888,0.0681818181818181,0.0
24,2021-07-05,力林,675238,47,1,1232,0.1065846412672272,0.0212765957446808,0.0
25,2021-07-06,力林,675233,51,1,1233,0.3732579978275037,0.0,0.0
