,Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
0,2020-09-23,堡林,1440420,29,3,456,0.0,0.1724137931034483,0.0
1,2020-09-24,堡林,1440420,24,3,461,0.083361565839593,0.3333333333333333,0.0
2,2020-09-25,堡林,1440418,18,3,469,0.0,0.1666666666666666,0.0
3,2020-09-26,堡林,1440418,15,3,472,0.1333786905375152,0.2,0.0
4,2020-09-27,堡林,1440416,14,3,475,0.0,0.2142857142857142,0.0
5,2020-09-28,堡林,1440416,11,3,478,0.0,0.0909090909090909,0.0
6,2020-09-29,堡林,1440416,10,3,479,0.3001024703974407,0.2,0.0
7,2020-09-30,堡林,1440413,11,3,481,0.0,0.0909090909090909,0.0
8,2020-10-01,堡林,1440413,10,3,482,0.0,0.0,0.0
9,2020-10-02,堡林,1440413,10,3,482,0.0,0.0,0.0
10,2020-10-03,堡林,1440413,10,3,482,0.1000343651438858,0.0,0.0
11,2020-10-04,堡林,1440412,11,3,482,0.0,0.0909090909090909,0.0
12,2020-10-05,堡林,1440412,10,3,483,0.0,0.0,0.0
13,2020-10-06,堡林,1440412,10,3,483,0.0,0.2,0.0
14,2020-10-07,堡林,1440412,8,3,485,0.0,0.0,0.0
15,2020-10-08,堡林,1440412,8,3,485,0.0,0.25,0.0
16,2020-10-09,堡林,1440412,6,3,487,0.0,0.0,0.0
17,2020-10-10,堡林,1440412,6,3,487,0.0,0.3333333333333333,0.0
18,2020-10-11,堡林,1440412,4,3,489,0.2500860864808124,0.0,0.0
19,2020-10-12,堡林,1440411,5,3,489,0.4001380161634422,0.0,0.0
20,2020-10-13,堡林,1440409,7,3,489,0.0,0.4285714285714285,0.0
21,2020-10-14,堡林,1440409,4,3,492,0.0,0.0,0.0
22,2020-10-15,堡林,1440409,4,3,492,0.0,0.0,0.0
23,2020-10-16,堡林,1440409,4,3,492,0.2500866073455525,0.0,0.0
24,2020-10-17,堡林,1440408,5,3,492,0.0,0.2,0.0
25,2020-10-18,堡林,1440408,4,3,493,0.5001735619352294,0.0,0.0
26,2020-10-19,堡林,1440406,6,3,493,0.0,0.0,0.0
27,2020-10-20,堡林,1440406,6,3,493,0.1667247521416415,0.0,0.0
28,2020-10-21,堡林,1440405,7,3,493,0.0,0.0,0.0
29,2020-10-22,堡林,1440405,7,3,493,0.8574421777208493,0.0,0.0
30,2020-10-23,堡林,1440399,13,3,493,0.0,0.0,0.0
31,2020-10-24,堡林,1440399,13,3,493,0.0,0.0,0.0
32,2020-10-25,堡林,1440399,13,3,493,0.0,0.0769230769230769,0.0
33,2020-10-26,堡林,1440399,12,3,494,0.0,0.1666666666666666,0.0
34,2020-10-27,堡林,1440399,10,3,496,0.0,0.0,0.0
35,2020-10-28,堡林,1440399,10,3,496,0.2000706748616182,0.0,0.0
36,2020-10-29,堡林,1440397,12,3,496,0.0,0.0,0.0
37,2020-10-30,堡林,1440397,12,3,496,0.0,0.0833333333333333,0.0
38,2020-10-31,堡林,1440397,11,3,497,0.2728240263558651,0.0,0.0
39,2020-11-01,堡林,1440394,14,3,497,0.0,0.1428571428571428,0.0
40,2020-11-02,堡林,1440394,12,3,499,0.1667261411345321,0.0,0.0
41,2020-11-03,堡林,1440392,14,3,499,0.0,0.0714285714285714,0.0
42,2020-11-04,堡林,1440392,13,3,500,0.0,0.0,0.0
43,2020-11-05,堡林,1440392,13,3,500,0.0,0.4615384615384615,0.0
44,2020-11-06,堡林,1440392,7,3,506,0.0,0.0,0.0
45,2020-11-07,堡林,1440392,7,3,506,0.2858166388038811,0.0,0.0
46,2020-11-08,堡林,1440390,9,3,506,0.1111510694248702,0.0,0.0
47,2020-11-09,堡林,1440389,10,3,506,0.5001801596652016,0.0,0.0
48,2020-11-10,堡林,1440384,15,3,506,0.2667636778340591,0.0,0.0
49,2020-11-11,堡林,1440380,19,3,506,0.3159052326104003,0.1052631578947368,0.0
50,2020-11-12,堡林,1440374,23,3,508,0.21747189935754,0.0,0.0
51,2020-11-13,堡林,1440369,28,3,508,0.2858212027612369,0.0,0.0
52,2020-11-14,堡林,1440361,36,3,508,0.2500949414764771,0.0833333333333333,0.0
