,Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
0,2020-09-23,面巢,2120635,82,2,389,0.0121978420292541,0.1341463414634146,0.0121951219512195
1,2020-09-24,面巢,2120634,71,3,400,0.0140876551839592,0.1971830985915492,0.0
2,2020-09-25,面巢,2120633,58,3,414,0.0,0.0862068965517241,0.0172413793103448
3,2020-09-26,面巢,2120633,52,4,419,0.0384701534509162,0.2115384615384615,0.0
4,2020-09-27,面巢,2120631,43,4,430,0.0,0.1627906976744186,0.0232558139534883
5,2020-09-28,面巢,2120631,35,5,437,0.0571557104600335,0.0857142857142857,0.0
6,2020-09-29,面巢,2120629,34,5,440,0.1470920406439898,0.0294117647058823,0.0294117647058823
7,2020-09-30,面巢,2120624,37,6,441,0.0810995865979682,0.2702702702702703,0.0
8,2020-10-01,面巢,2120621,30,6,451,0.0333409883237032,0.2,0.0
9,2020-10-02,面巢,2120620,25,6,457,0.0400092048551838,0.16,0.0
10,2020-10-03,面巢,2120619,22,6,461,0.0,0.0454545454545454,0.0
11,2020-10-04,面巢,2120619,21,6,462,0.0952600564808132,0.0,0.0
12,2020-10-05,面巢,2120617,23,6,462,0.0,0.0,0.0
13,2020-10-06,面巢,2120617,23,6,462,0.0,0.217391304347826,0.0
14,2020-10-07,面巢,2120617,18,6,467,0.0,0.0555555555555555,0.0
15,2020-10-08,面巢,2120617,17,6,468,0.0,0.0588235294117647,0.0
16,2020-10-09,面巢,2120617,16,6,469,0.1875434130727047,0.0,0.0
17,2020-10-10,面巢,2120614,19,6,469,0.0526438395473644,0.1052631578947368,0.0
18,2020-10-11,面巢,2120613,18,6,471,0.1111370470079484,0.0,0.0
19,2020-10-12,面巢,2120611,20,6,471,0.1000234366416094,0.1,0.0
20,2020-10-13,面巢,2120609,20,6,473,0.0500117654881215,0.25,0.0
21,2020-10-14,面巢,2120608,16,6,478,0.0,0.1875,0.0
22,2020-10-15,面巢,2120608,13,6,481,0.0769412139566359,0.0769230769230769,0.0
23,2020-10-16,面巢,2120607,13,6,482,0.1538825004785458,0.0,0.0769230769230769
24,2020-10-17,面巢,2120605,14,7,482,0.0,0.0,0.0
25,2020-10-18,面巢,2120605,14,7,482,0.1428910280657777,0.1428571428571428,0.0
26,2020-10-19,面巢,2120603,14,7,484,0.1428911628303028,0.0,0.0
27,2020-10-20,面巢,2120601,16,7,484,0.0,0.0,0.0
28,2020-10-21,面巢,2120601,16,7,484,0.6876643696763324,0.0,0.0
29,2020-10-22,面巢,2120590,27,7,484,0.1481843365394641,0.0,0.0
30,2020-10-23,面巢,2120586,31,7,484,0.1613300255440652,0.064516129032258,0.032258064516129
31,2020-10-24,面巢,2120581,33,8,486,0.0606211222301812,0.0303030303030303,0.0
32,2020-10-25,面巢,2120579,34,8,487,0.0294191017697358,0.0588235294117647,0.0
33,2020-10-26,面巢,2120578,33,8,489,0.030310603995703,0.0606060606060606,0.0
34,2020-10-27,面巢,2120577,32,8,491,0.0312578251108071,0.03125,0.0
35,2020-10-28,面巢,2120576,32,8,492,0.0312578398510593,0.0,0.0
36,2020-10-29,面巢,2120575,33,8,492,0.0909319406293104,0.0303030303030303,0.0
37,2020-10-30,面巢,2120572,35,8,493,0.1428932517129475,0.0571428571428571,0.0
38,2020-10-31,面巢,2120567,38,8,495,0.2369025285268167,0.0,0.0
39,2020-11-01,面巢,2120558,47,8,495,0.2341032558010173,0.0425531914893617,0.0
40,2020-11-02,面巢,2120547,56,8,497,0.1250330692976859,0.0357142857142857,0.0
41,2020-11-03,面巢,2120540,61,8,499,0.1639783370984842,0.0,0.0
42,2020-11-04,面巢,2120530,71,8,499,0.3240319603861989,0.1549295774647887,0.0
43,2020-11-05,面巢,2120507,83,8,510,0.301290187585907,0.0481927710843373,0.0
44,2020-11-06,面巢,2120482,104,8,514,0.086564009068185,0.048076923076923,0.0
45,2020-11-07,面巢,2120473,108,8,519,0.0833582884573394,0.0185185185185185,0.0
46,2020-11-08,面巢,2120464,115,8,521,0.0869829310533182,0.008695652173913,0.0
47,2020-11-09,面巢,2120454,124,8,522,0.032268013694085,0.0080645161290322,0.0
48,2020-11-10,面巢,2120450,127,8,523,0.0551352140191606,0.0078740157480314,0.0
49,2020-11-11,面巢,2120443,133,8,524,0.067690394912832,0.0075187969924812,0.0
50,2020-11-12,面巢,2120434,141,8,525,0.056755623231607,0.0212765957446808,0.0
51,2020-11-13,面巢,2120426,146,8,528,0.075366698413109,0.0342465753424657,0.0
52,2020-11-14,面巢,2120415,152,8,533,0.03290548759261,0.0592105263157894,0.0
53,2020-11-15,面巢,2120410,148,8,542,0.040553885741373,0.0743243243243243,0.0
54,2020-11-16,面巢,2120404,143,8,553,0.0629579588098813,0.0489510489510489,0.0
55,2020-11-17,面巢,2120395,145,8,560,0.0482920952187584,0.0689655172413793,0.0
56,2020-11-18,面巢,2120388,142,8,570,0.0915803822988867,0.1619718309859155,0.0
57,2020-11-19,面巢,2120375,132,8,593,0.1136756469964039,0.1893939393939394,0.0
58,2020-11-20,面巢,2120360,122,8,618,0.172191870294837,0.0737704918032786,0.0
59,2020-11-21,面巢,2120339,134,8,627,0.0970501105381536,0.0671641791044776,0.0
60,2020-11-22,面巢,2120326,138,8,636,0.0652414442094199,0.072463768115942,0.0
61,2020-11-23,面巢,2120317,137,8,646,0.0584159449591184,0.0291970802919708,0.0
62,2020-11-24,面巢,2120309,141,8,650,0.1277076806639273,0.0496453900709219,0.0
63,2020-11-25,面巢,2120291,152,8,657,0.1053037183649741,0.0592105263157894,0.0
64,2020-11-26,面巢,2120275,159,8,666,0.1950451514499609,0.050314465408805,0.0
65,2020-11-27,面巢,2120244,182,8,674,0.0934446566185177,0.0604395604395604,0.0
66,2020-11-28,面巢,2120227,188,8,685,0.0691776690430447,0.026595744680851,0.0
