stdDay,incDec,alpha_variants,delta_variants
2021-04-12,12.0,3.12,0.24
2021-04-13,16.0,4.16,0.32
2021-04-14,26.0,6.76,0.52
2021-04-15,17.0,4.42,0.34
2021-04-16,12.0,3.12,0.24
2021-04-17,23.0,5.98,0.46
2021-04-18,19.0,4.94,0.38
2021-04-19,11.0,2.8600000000000003,0.22
2021-04-20,18.0,4.68,0.36
2021-04-21,15.0,3.9000000000000004,0.3
2021-04-22,14.0,3.64,0.28
2021-04-23,10.0,2.6,0.2
2021-04-24,18.0,4.68,0.36
2021-04-25,15.0,3.9000000000000004,0.3
2021-04-26,14.0,4.34,0.56
2021-04-27,14.0,4.34,0.56
2021-04-28,20.0,6.2,0.8
2021-04-29,25.0,7.75,1.0
2021-04-30,14.0,4.34,0.56
2021-05-01,13.0,4.03,0.52
2021-05-02,17.0,5.27,0.68
2021-05-03,15.0,4.65,0.6
2021-05-04,13.0,4.03,0.52
2021-05-05,16.0,4.96,0.64
2021-05-06,19.0,5.89,0.76
2021-05-07,14.0,4.34,0.56
2021-05-08,22.0,6.82,0.88
2021-05-09,11.0,3.41,0.44
2021-05-10,13.0,3.7699999999999996,0.39
2021-05-11,21.0,6.09,0.63
2021-05-12,20.0,5.8,0.6
2021-05-13,17.0,4.93,0.51
2021-05-14,34.0,9.86,1.02
2021-05-15,16.0,4.64,0.48
2021-05-16,15.0,4.35,0.44999999999999996
2021-05-17,14.0,4.06,0.42
2021-05-18,16.0,4.64,0.48
2021-05-19,23.0,6.67,0.69
2021-05-20,13.0,3.7699999999999996,0.39
2021-05-21,12.0,3.4799999999999995,0.36
2021-05-22,15.0,4.35,0.44999999999999996
2021-05-23,12.0,3.4799999999999995,0.36
2021-05-24,18.0,0.9,0.54
2021-05-25,11.0,0.55,0.32999999999999996
2021-05-26,19.0,0.9500000000000001,0.57
2021-05-27,30.0,1.5,0.8999999999999999
2021-05-28,26.0,1.3,0.78
2021-05-29,18.0,0.9,0.54
2021-05-30,18.0,0.9,0.54
2021-05-31,12.0,0.6000000000000001,0.36
2021-06-01,17.0,0.8500000000000001,0.51
2021-06-02,20.0,1.0,0.6
2021-06-03,22.0,1.1,0.6599999999999999
2021-06-04,10.0,0.5,0.3
2021-06-05,16.0,0.8,0.48
2021-06-06,23.0,1.1500000000000001,0.69
2021-06-07,15.0,1.7999999999999998,2.1
2021-06-08,13.0,1.56,1.8200000000000003
2021-06-09,23.0,2.76,3.22
2021-06-10,22.0,2.6399999999999997,3.08
2021-06-11,18.0,2.16,2.5200000000000005
2021-06-12,20.0,2.4,2.8000000000000003
2021-06-13,15.0,1.7999999999999998,2.1
2021-06-14,14.0,1.68,1.9600000000000002
2021-06-15,12.0,1.44,1.6800000000000002
2021-06-16,12.0,1.44,1.6800000000000002
2021-06-17,17.0,2.04,2.3800000000000003
2021-06-18,22.0,2.6399999999999997,3.08
2021-06-19,22.0,2.6399999999999997,3.08
2021-06-20,22.0,2.6399999999999997,3.08
2021-06-21,9.0,1.08,3.5100000000000002
2021-06-22,18.0,2.16,7.0200000000000005
2021-06-23,28.0,3.36,10.92
2021-06-24,15.0,1.7999999999999998,5.8500000000000005
2021-06-25,29.0,3.48,11.31
2021-06-26,12.0,1.44,4.68
2021-06-27,25.0,3.0,9.75
2021-06-28,31.0,3.7199999999999998,12.09
2021-06-29,17.0,2.04,6.63
2021-06-30,30.0,3.5999999999999996,11.700000000000001
2021-07-01,36.0,4.32,14.040000000000001
2021-07-02,22.0,2.6399999999999997,8.58
2021-07-03,16.0,1.92,6.24
2021-07-04,33.0,3.96,12.870000000000001
2021-07-05,22.0,1.3199999999999998,12.979999999999999
2021-07-06,23.0,1.38,13.569999999999999
2021-07-07,57.0,3.42,33.629999999999995
2021-07-08,64.0,3.84,37.76
2021-07-09,82.0,4.92,48.379999999999995
2021-07-10,84.0,5.04,49.559999999999995
2021-07-11,66.0,3.96,38.94
2021-07-12,56.0,3.36,33.04
2021-07-13,71.0,4.26,41.89
2021-07-14,96.0,5.76,56.64
2021-07-15,90.0,5.3999999999999995,53.099999999999994
2021-07-16,97.0,5.819999999999999,57.23
2021-07-17,81.0,4.859999999999999,47.79
2021-07-18,83.0,4.9799999999999995,48.97
2021-07-19,67.0,2.01,51.59
2021-07-20,71.0,2.13,54.67
2021-07-21,128.0,3.84,98.56
2021-07-22,130.0,3.9,100.10000000000001
2021-07-23,97.0,2.9099999999999997,74.69
2021-07-24,84.0,2.52,64.68
2021-07-25,88.0,2.6399999999999997,67.76
2021-07-26,71.0,2.13,54.67
2021-07-27,65.0,1.95,50.050000000000004
2021-07-28,102.0,3.06,78.54
2021-07-29,96.0,2.88,73.92
2021-07-30,119.0,3.57,91.63
2021-07-31,96.0,2.88,73.92
2021-08-01,89.0,2.67,68.53
2021-08-02,62.0,0.62,58.9
2021-08-03,48.0,0.48,45.599999999999994
2021-08-04,83.0,0.8300000000000001,78.85
2021-08-05,90.0,0.9,85.5
2021-08-06,103.0,1.03,97.85
2021-08-07,90.0,0.9,85.5
2021-08-08,75.0,0.75,71.25
2021-08-09,65.0,0.65,61.75
2021-08-10,66.0,0.66,62.699999999999996
2021-08-11,111.0,1.11,105.44999999999999
2021-08-12,114.0,1.1400000000000001,108.3
2021-08-13,97.0,0.97,92.14999999999999
2021-08-14,79.0,0.79,75.05
2021-08-15,100.0,1.0,95.0
