stdDay,incDec,alpha_variants,delta_variants
2021-04-12,6.0,1.56,0.12
2021-04-13,13.0,3.38,0.26
2021-04-14,6.0,1.56,0.12
2021-04-15,18.0,4.68,0.36
2021-04-16,7.0,1.82,0.14
2021-04-17,12.0,3.12,0.24
2021-04-18,19.0,4.94,0.38
2021-04-19,21.0,5.46,0.42
2021-04-20,18.0,4.68,0.36
2021-04-21,15.0,3.9000000000000004,0.3
2021-04-22,24.0,6.24,0.48
2021-04-23,15.0,3.9000000000000004,0.3
2021-04-24,9.0,2.34,0.18
2021-04-25,10.0,2.6,0.2
2021-04-26,12.0,3.7199999999999998,0.48
2021-04-27,2.0,0.62,0.08
2021-04-28,11.0,3.41,0.44
2021-04-29,13.0,4.03,0.52
2021-04-30,4.0,1.24,0.16
2021-05-01,4.0,1.24,0.16
2021-05-02,4.0,1.24,0.16
2021-05-03,10.0,3.1,0.4
2021-05-04,22.0,6.82,0.88
2021-05-05,48.0,14.879999999999999,1.92
2021-05-06,12.0,3.7199999999999998,0.48
2021-05-07,8.0,2.48,0.32
2021-05-08,27.0,8.37,1.08
2021-05-09,7.0,2.17,0.28
2021-05-10,5.0,1.45,0.15
2021-05-11,12.0,3.4799999999999995,0.36
2021-05-12,17.0,4.93,0.51
2021-05-13,17.0,4.93,0.51
2021-05-14,25.0,7.249999999999999,0.75
2021-05-15,12.0,3.4799999999999995,0.36
2021-05-16,5.0,1.45,0.15
2021-05-17,35.0,10.149999999999999,1.05
2021-05-18,25.0,7.249999999999999,0.75
2021-05-19,16.0,4.64,0.48
2021-05-20,8.0,2.32,0.24
2021-05-21,7.0,2.03,0.21
2021-05-22,29.0,8.41,0.87
2021-05-23,19.0,5.51,0.57
2021-05-24,20.0,1.0,0.6
2021-05-25,21.0,1.05,0.63
2021-05-26,25.0,1.25,0.75
2021-05-27,7.0,0.35000000000000003,0.21
2021-05-28,16.0,0.8,0.48
2021-05-29,10.0,0.5,0.3
2021-05-30,17.0,0.8500000000000001,0.51
2021-05-31,11.0,0.55,0.32999999999999996
2021-06-01,13.0,0.65,0.39
2021-06-02,14.0,0.7000000000000001,0.42
2021-06-03,17.0,0.8500000000000001,0.51
2021-06-04,18.0,0.9,0.54
2021-06-05,14.0,0.7000000000000001,0.42
2021-06-06,10.0,0.5,0.3
2021-06-07,2.0,0.24,0.28
2021-06-08,5.0,0.6,0.7000000000000001
2021-06-09,30.0,3.5999999999999996,4.2
2021-06-10,16.0,1.92,2.24
2021-06-11,11.0,1.3199999999999998,1.54
2021-06-12,11.0,1.3199999999999998,1.54
2021-06-13,10.0,1.2,1.4000000000000001
2021-06-14,11.0,1.3199999999999998,1.54
2021-06-15,3.0,0.36,0.42000000000000004
2021-06-16,7.0,0.84,0.9800000000000001
2021-06-17,7.0,0.84,0.9800000000000001
2021-06-18,9.0,1.08,1.2600000000000002
2021-06-19,5.0,0.6,0.7000000000000001
2021-06-20,13.0,1.56,1.8200000000000003
2021-06-21,9.0,1.08,3.5100000000000002
2021-06-22,10.0,1.2,3.9000000000000004
2021-06-23,17.0,2.04,6.63
2021-06-24,5.0,0.6,1.9500000000000002
2021-06-25,13.0,1.56,5.07
2021-06-26,35.0,4.2,13.65
2021-06-27,19.0,2.28,7.41
2021-06-28,17.0,2.04,6.63
2021-06-29,8.0,0.96,3.12
2021-06-30,15.0,1.7999999999999998,5.8500000000000005
2021-07-01,10.0,1.2,3.9000000000000004
2021-07-02,14.0,1.68,5.46
2021-07-03,11.0,1.3199999999999998,4.29
2021-07-04,19.0,2.28,7.41
2021-07-05,7.0,0.42,4.13
2021-07-06,9.0,0.54,5.31
2021-07-07,12.0,0.72,7.08
2021-07-08,16.0,0.96,9.44
2021-07-09,24.0,1.44,14.16
2021-07-10,16.0,0.96,9.44
2021-07-11,20.0,1.2,11.799999999999999
2021-07-12,18.0,1.08,10.62
2021-07-13,19.0,1.14,11.209999999999999
2021-07-14,16.0,0.96,9.44
2021-07-15,25.0,1.5,14.75
2021-07-16,28.0,1.68,16.52
2021-07-17,45.0,2.6999999999999997,26.549999999999997
2021-07-18,52.0,3.12,30.68
2021-07-19,27.0,0.8099999999999999,20.79
2021-07-20,42.0,1.26,32.34
2021-07-21,54.0,1.6199999999999999,41.58
2021-07-22,47.0,1.41,36.19
2021-07-23,62.0,1.8599999999999999,47.74
2021-07-24,46.0,1.38,35.42
2021-07-25,25.0,0.75,19.25
2021-07-26,29.0,0.87,22.330000000000002
2021-07-27,61.0,1.8299999999999998,46.97
2021-07-28,74.0,2.2199999999999998,56.980000000000004
2021-07-29,47.0,1.41,36.19
2021-07-30,20.0,0.6,15.4
2021-07-31,39.0,1.17,30.03
2021-08-01,44.0,1.3199999999999998,33.88
2021-08-02,25.0,0.25,23.75
2021-08-03,25.0,0.25,23.75
2021-08-04,22.0,0.22,20.9
2021-08-05,31.0,0.31,29.45
2021-08-06,26.0,0.26,24.7
2021-08-07,33.0,0.33,31.349999999999998
2021-08-08,25.0,0.25,23.75
2021-08-09,24.0,0.24,22.799999999999997
2021-08-10,22.0,0.22,20.9
2021-08-11,19.0,0.19,18.05
2021-08-12,42.0,0.42,39.9
2021-08-13,33.0,0.33,31.349999999999998
2021-08-14,39.0,0.39,37.05
2021-08-15,31.0,0.31,29.45
