,Infected,predicted_Infected
2020-11-24,176,197.89773974147153
2020-11-25,215,189.09767940867985
2020-11-26,231,234.54546242546633
2020-11-27,252,253.00000776089536
2020-11-28,276,269.34783258034116
2020-11-29,295,298.45424806088016
2020-11-30,319,297.7742996816998
2020-12-01,322,329.8975232444977
2020-12-02,333,331.66967687401785
2020-12-03,343,320.37901433568135
2020-12-04,330,339.88182486978576
2020-12-05,327,345.1376290329954
2020-12-06,342,343.2543989170668
2020-12-07,359,349.62117798194845
2020-12-08,367,364.86922504791784
2020-12-09,373,385.69438230194856
2020-12-10,392,384.4183792699202
2020-12-11,404,408.49506330607176
2020-12-12,421,443.3444382011563
2020-12-13,462,422.82252193222797
2020-12-14,464,500.83191509758774
2020-12-15,503,504.5884901156593
2020-12-16,547,556.3345770156632
2020-12-17,605,590.3983670098487
2020-12-18,653,630.0153283688074
2020-12-19,680,672.2059025159963
2020-12-20,700,726.6286003789285
2020-12-21,748,718.7165918017424
2020-12-22,768,750.9218911620645
2020-12-23,771,783.9377610696561
2020-12-24,787,788.6340716146896
2020-12-25,805,799.7093349798497
2020-12-26,818,804.0159127503231
2020-12-27,817,828.0122554993818
2020-12-28,827,794.2781243698369
2020-12-29,804,807.4564843822617
2020-12-30,785,782.4917402096121
2020-12-31,764,785.0000226177829
2021-01-01,764,789.0000240446649
2021-01-02,789,750.4436152335093
2021-01-03,775,804.2710032537534
2021-01-04,790,778.9240669120369
2021-01-05,794,779.0554284212728
2021-01-06,783,781.8314317045315
2021-01-07,771,757.6109052594796
2021-01-08,746,764.7989447642525
2021-01-09,740,717.7729842392761
2021-01-10,712,715.056187518736
2021-01-11,688,700.6162864296559
2021-01-12,677,661.5775555774242
2021-01-13,651,641.6420978982703
2021-01-14,617,607.740689288786
2021-01-15,576,576.2951508600701
2021-01-16,538,562.0817970768219
2021-01-17,525,445.77143308298815
2021-01-18,435,488.7931112140371
2021-01-19,405,411.3703761902579
2021-01-20,383,385.96606567778673
2021-01-21,365,360.96438675986724
2021-01-22,344,325.74128338174063
2021-01-23,307,335.035840105708
2021-01-24,299,298.7859580453139
2021-01-25,291,295.91753203660943
2021-01-26,288,288.97917351036523
2021-01-27,286,304.111902093933
2021-01-28,302,281.26490675583943
2021-01-29,297,283.69697486234793
2021-01-30,279,282.0967817641766
2021-01-31,265,276.89434354467585
2021-02-01,263,253.91635253974664
2021-02-02,252,268.21826139049205
2021-02-03,257,272.59145429973387
2021-02-04,278,272.7158354780854
2021-02-05,295,290.25085543616234
2021-02-06,308,287.33766785183803
2021-02-07,300,312.1066729250527
2021-02-08,304,298.0263211366934
2021-02-09,302,304.0000068180003
2021-02-10,302,286.00000846643127
2021-02-11,286,327.34267271959106
2021-02-12,310,299.8387190505781
2021-02-13,325,308.0923138298191
2021-02-14,323,326.0061960395148
2021-02-15,324,335.9598836330622
2021-02-16,337,324.00000683745975
2021-02-17,337,310.00000575717326
2021-02-18,310,350.0451752801444
2021-02-19,322,321.55280709440586
2021-02-20,334,325.8562942814381
2021-02-21,338,334.9881720388134
2021-02-22,339,336.0059044322304
2021-02-23,337,336.9881366958058
2021-02-24,335,333.98209704717874
2021-02-25,332,306.74699307756833
2021-02-26,304,328.7236941964592
2021-02-27,301,297.94020378197166
2021-02-28,295,303.0406828037344
2021-03-01,297,285.0673437674841
2021-03-02,287,295.9651638035682
2021-03-03,286,288.0035026206412
2021-03-04,287,261.08711240114167
2021-03-05,262,268.3778700148573
2021-03-06,245,269.48572442608
2021-03-07,252,241.11111604986272
2021-03-08,248,258.09678107593777
2021-03-09,254,252.8818973689014
2021-03-10,259,250.0772260553705
2021-03-11,255,275.250991055212
2021-03-12,271,254.05904887563682
2021-03-13,270,278.0259327241567
2021-03-14,277,273.89892290929333
2021-03-15,281,279.9573000473766
2021-03-16,284,281.9894436563959
2021-03-17,285,286.9894807710591
2021-03-18,288,295.8854247097764
2021-03-19,299,280.2943182956504
2021-03-20,291,292.8350592016749
2021-03-21,285,285.89474029997405
2021-03-22,280,277.87500448116117
2021-03-23,273,277.9487252428741
2021-03-24,271,266.9557236510744
2021-03-25,265,268.95472702455595
2021-03-26,263,278.0988726236604
2021-03-27,276,275.3876918087184
2021-03-28,289,276.00000582162363
2021-03-29,289,293.00000609583054
2021-03-30,293,292.94540084231613
2021-03-31,297,292.01347469539223
2021-04-01,296,295.996629437053
2021-04-02,295,305.03051561048636
2021-04-03,304,295.00000722988676
2021-04-04,304,316.0000074504595
2021-04-05,316,317.46836322689467
2021-04-06,330,341.8545610204642
2021-04-07,357,342.0168145488021
2021-04-08,370,372.43785254196956
2021-04-09,386,355.6217694489025
2021-04-10,371,369.35310572040123
2021-04-11,355,364.7295817118369
2021-04-12,349,352.96562155751633
2021-04-13,347,350.00577254459915
2021-04-14,348,344.00862643028483
2021-04-15,345,336.9043519253121
2021-04-16,334,347.0658763091176
2021-04-17,336,331.0178635390444
2021-04-18,333,324.9009046596913
2021-04-19,322,323.6925528879241
2021-04-20,313,288.0511234367876
2021-04-21,280,300.70357672855744
2021-04-22,269,243.56877675925764
2021-04-23,234,262.10257111016415
2021-04-24,228,231.94737363459188
2021-04-25,226,230.0177038982033
2021-04-26,228,224.01754855926114
2021-04-27,226,221.94690948795161
2021-04-28,220,234.2181905155158
2021-04-29,228,221.9298291362471
2021-04-30,230,218.08696088600038
2021-05-01,220,227.90909692795387
2021-05-02,218,224.03670237416938
2021-05-03,222,213.09009441330923
2021-05-04,217,223.02304701802097
2021-05-05,218,221.97707062515522
2021-05-06,223,221.91031853624187
2021-05-07,227,226.92952273767608
2021-05-08,231,223.0692677299877
2021-05-09,227,229.98238333474768
2021-05-10,226,234.03098059459788
2021-05-11,233,226.00000656965997
2021-05-12,233,225.00000575717323
2021-05-13,225,253.71112303485666
2021-05-14,245,227.75510701700446
2021-05-15,248,243.024198566796
2021-05-16,246,246.99187469844705
2021-05-17,245,249.0122503385916
2021-05-18,248,251.91533027553876
2021-05-19,255,242.16471016404302
2021-05-20,249,252.95181139072767
2021-05-21,247,241.9433249590479
2021-05-22,240,248.0291708490837
2021-05-23,241,244.9792591825698
2021-05-24,246,231.20325568203407
2021-05-25,236,244.95763382577962
2021-05-26,235,249.05532935188654
2021-05-27,248,227.4193631822412
2021-05-28,240,250.0666729656915
2021-05-29,242,242.97521265702204
2021-05-30,245,240.0244938100435
2021-05-31,243,246.0082362572323
2021-06-01,244,240.01230182735347
2021-06-02,241,253.11204073822455
2021-06-03,250,239.07200326465585
2021-06-04,248,251.00806997834275
2021-06-05,249,258.95583105100786
2021-06-06,260,246.12692794186472
2021-06-07,257,262.0233507574378
2021-06-08,259,260.96911969808116
2021-06-09,263,251.12168034094685
2021-06-10,255,254.74902589491546
2021-06-11,247,257.0647843204533
2021-06-12,249,244.02410142459883
2021-06-13,246,251.02439504292346
2021-06-14,248,241.0403266117589
2021-06-15,243,239.83539509400813
2021-06-16,235,237.8297931872047
2021-06-17,230,247.2608771776434
2021-06-18,242,235.70248641985822
2021-06-19,248,241.02420081859356
2021-06-20,247,241.97571156227932
2021-06-21,241,252.12448757539474
2021-06-22,246,245.8983832734111
2021-06-23,251,239.13944720974206
2021-06-24,244,262.3155838733038
2021-06-25,255,236.34510192779774
2021-06-26,247,265.32389538032373
2021-06-27,257,263.3385314906559
2021-06-28,274,261.6897864218742
2021-06-29,279,291.6774293324824
2021-06-30,297,296.8484963012574
2021-07-01,316,297.00000700248887
2021-07-02,316,310.000005418516
2021-07-03,310,327.2129146177994
2021-07-04,321,322.55452432910425
2021-07-05,334,325.8053967075045
2021-07-06,339,362.5722904051822
2021-07-07,368,384.1386069225754
2021-07-08,417,414.7722067609621
2021-07-09,470,480.88087630316204
2021-07-10,542,505.55352491724716
2021-07-11,583,565.2418701182245
2021-07-12,608,634.7796283191441
2021-07-13,662,668.6163440585293
2021-07-14,728,711.1044233203284
2021-07-15,782,797.8210024483637
2021-07-16,857,841.3115769559248
2021-07-17,922,903.4750803568642
2021-07-18,972,964.6852067080382
2021-07-19,1017,1017.8761291754319
2021-07-20,1065,1084.8000413944098
2021-07-21,1136,1114.4559085203366
2021-07-22,1202,1156.9172210406762
2021-07-23,1217,1241.3698470779525
2021-07-24,1217,1256.7648284133363
2021-07-25,1239,1229.8597873798867
2021-07-26,1254,1225.0658241805886
2021-07-27,1248,1232.9656903998766
2021-07-28,1254,1195.5997237874183
2021-07-29,1260,1258.6253902442288
2021-07-30,1282,1303.8158098312092
2021-07-31,1297,1319.3686089866608
2021-08-01,1303,1357.041095298387
2021-08-02,1298,1367.4278507640197
