Date,Actual_Data,Predicted_Data
2021-06-13,2.1000001430511475,2.508467197418213
2021-06-14,2.799999952316284,2.4175727367401123
2021-06-15,2.240000009536743,2.671912431716919
2021-06-16,2.240000009536743,2.325127601623535
2021-06-17,0.9800000190734863,2.0326783657073975
2021-06-18,1.5399999618530273,1.791774034500122
2021-06-19,1.820000171661377,2.321788787841797
2021-06-20,2.240000009536743,3.185883045196533
2021-06-21,7.019999980926514,3.1453630924224854
2021-06-22,1.1699999570846558,3.9307973384857178
2021-06-23,2.7300000190734863,4.515578746795654
2021-06-24,1.1699999570846558,3.6664981842041016
2021-06-25,1.9500000476837158,3.5752251148223877
2021-06-26,5.070000171661377,2.148446559906006
2021-06-27,3.119999885559082,2.4652140140533447
2021-06-28,1.9500000476837158,1.4260649681091309
2021-06-29,3.119999885559082,2.4486982822418213
2021-06-30,4.289999961853027,3.0948753356933594
2021-07-01,2.7300000190734863,3.8995769023895264
2021-07-02,3.509999990463257,4.230831146240234
2021-07-03,3.119999885559082,6.353147983551025
2021-07-04,1.1699999570846558,3.126880168914795
2021-07-05,3.5399999618530273,2.4829530715942383
2021-07-06,4.71999979019165,5.519119739532471
2021-07-07,7.670000076293945,5.353176116943359
2021-07-08,8.850000381469727,6.633512020111084
2021-07-09,11.210000991821289,10.768561363220215
2021-07-10,8.260000228881836,6.971933364868164
2021-07-11,13.570000648498535,10.391777992248535
2021-07-12,21.829999923706055,19.588762283325195
2021-07-13,22.420000076293945,24.488693237304688
2021-07-14,30.68000030517578,27.19914436340332
2021-07-15,30.09000015258789,27.038436889648438
2021-07-16,18.8799991607666,19.0333194732666
2021-07-17,17.10999870300293,21.959766387939453
2021-07-18,24.779998779296875,22.50905990600586
2021-07-19,25.40999984741211,21.120254516601562
2021-07-20,23.100000381469727,24.22894287109375
2021-07-21,26.94999885559082,25.482088088989258
2021-07-22,29.26000213623047,27.690824508666992
2021-07-23,46.20000076293945,39.726173400878906
2021-07-24,40.040000915527344,44.63962936401367
2021-07-25,53.130001068115234,50.36494445800781
2021-07-26,46.20000076293945,44.736576080322266
2021-07-27,53.130001068115234,51.46027374267578
2021-07-28,42.35000228881836,40.60908126831055
2021-07-29,43.12000274658203,44.01610565185547
2021-07-30,47.73999786376953,47.12371826171875
2021-07-31,35.41999816894531,35.37879943847656
2021-08-01,17.709999084472656,18.382644653320312
2021-08-02,24.69999885559082,23.205652236938477
2021-08-03,35.150001525878906,34.14578628540039
2021-08-04,71.25,70.69866943359375
2021-08-05,114.94999694824219,113.74376678466797
2021-08-06,79.79999542236328,79.49112701416016
2021-08-07,64.5999984741211,67.70417785644531
2021-08-08,59.849998474121094,62.05660629272461
2021-08-09,81.700005,54.104195
2021-08-09,79.80000305175781,61.75201416015625
2021-08-09,77.9000015258789,69.39983367919922
2021-08-10,76.0,77.04765
2021-08-10,71.56666692097981,74.3471171061198
2021-08-10,67.13333384195964,71.64658101399739
2021-08-11,62.7,68.946045
2021-08-11,54.150000254313156,63.88723882039388
2021-08-11,45.59999974568685,58.828432718912765
2021-08-12,37.05,53.769627
2021-08-12,42.75,49.51139450073242
2021-08-12,48.45000076293945,45.2531623840332
2021-08-13,54.15,40.99493
2021-08-13,62.06666819254557,45.24764760335287
2021-08-13,69.98333485921223,49.50036493937174
2021-08-14,77.9,53.753082
2021-08-14,69.98333485921223,67.74393717447917
2021-08-14,62.06666819254558,81.7347920735677
2021-08-15,54.15,95.72565
