Date,Actual_Data,Predicted_Data
2021-06-13,1.8000000715255737,1.9286903142929077
2021-06-14,2.3999998569488525,2.2969493865966797
2021-06-15,1.9200000762939453,1.868279218673706
2021-06-16,1.9200000762939453,1.8489106893539429
2021-06-17,0.8399999737739563,0.9514970183372498
2021-06-18,1.3199999332427979,1.2815462350845337
2021-06-19,1.559999942779541,1.5857635736465454
2021-06-20,1.9200000762939453,1.893571376800537
2021-06-21,2.1599998474121094,2.276712656021118
2021-06-22,0.35999998450279236,0.47519734501838684
2021-06-23,0.8399999737739563,0.9254787564277649
2021-06-24,0.35999998450279236,0.4281323552131653
2021-06-25,0.5999999642372131,0.6574605703353882
2021-06-26,1.559999942779541,1.610884189605713
2021-06-27,0.9600000381469727,1.038891077041626
2021-06-28,0.5999999642372131,0.6829286217689514
2021-06-29,0.9600000381469727,0.9948143362998962
2021-06-30,1.3199999332427979,1.386544942855835
2021-07-01,0.8399999737739563,0.9259641170501709
2021-07-02,1.0799999237060547,1.1142621040344238
2021-07-03,0.9600000381469727,0.8892621994018555
2021-07-04,0.35999998450279236,0.3749575614929199
2021-07-05,0.35999998450279236,0.38238757848739624
2021-07-06,0.48000001907348633,0.49966907501220703
2021-07-07,0.7799999713897705,0.747779905796051
2021-07-08,0.9000000357627869,0.9277298450469971
2021-07-09,1.1399999856948853,1.1931917667388916
2021-07-10,0.8399999737739563,0.7868818640708923
2021-07-11,1.3799999952316284,1.4520670175552368
2021-07-12,2.2200000286102295,2.257704496383667
2021-07-13,2.2799999713897705,2.208348274230957
2021-07-14,3.119999885559082,3.2215116024017334
2021-07-15,3.059999942779541,2.9650726318359375
2021-07-16,1.9200000762939453,1.824850082397461
2021-07-17,1.7400000095367432,1.5219941139221191
2021-07-18,2.5199999809265137,2.6182405948638916
2021-07-19,0.9900000095367432,0.8818294405937195
2021-07-20,0.9000000357627869,0.8552488088607788
2021-07-21,1.0499999523162842,1.0699360370635986
2021-07-22,1.1399999856948853,1.2104555368423462
2021-07-23,1.8000000715255737,1.7909921407699585
2021-07-24,1.559999942779541,1.6345343589782715
2021-07-25,2.069999933242798,1.9188957214355469
2021-07-26,1.8000000715255737,1.7762653827667236
2021-07-27,2.069999933242798,2.0083115100860596
2021-07-28,1.649999976158142,1.6553912162780762
2021-07-29,1.6799999475479126,1.6248657703399658
2021-07-30,1.8600000143051147,1.8126007318496704
2021-07-31,1.3799999952316284,1.3890743255615234
2021-08-01,0.6899999976158142,0.7617411613464355
2021-08-02,0.25999999046325684,0.29131680727005005
2021-08-03,0.3700000047683716,0.3346450626850128
2021-08-04,0.75,0.9161905646324158
2021-08-05,1.209999918937683,1.0911797285079956
2021-08-06,0.8399999737739563,0.7939563393592834
2021-08-07,0.6800000071525574,0.7714874148368835
2021-08-08,0.6299999952316284,0.6562907099723816
2021-08-09,0.86,0.61605006
2021-08-09,0.8400000135103861,0.6515976190567017
2021-08-09,0.8200000127156576,0.6871451735496521
2021-08-10,0.8,0.7226927
2021-08-10,0.753333330154419,0.7572336196899414
2021-08-10,0.7066666483879089,0.7917745113372803
2021-08-11,0.65999997,0.8263154
2021-08-11,0.5699999729792277,0.761374036471049
2021-08-11,0.4799999793370565,0.6964326699574789
2021-08-12,0.39,0.6314913
2021-08-12,0.44999998807907104,0.5201296110947927
2021-08-12,0.5099999904632568,0.4087679187456767
2021-08-13,0.57,0.29740623
2021-08-13,0.653333326180776,0.2996930181980133
2021-08-13,0.7366666595141093,0.30197980999946594
2021-08-14,0.82,0.3042666
2021-08-14,0.7366666595141093,0.3300170799096425
2021-08-14,0.653333326180776,0.3557675580183665
2021-08-15,0.57,0.38151804
