,deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,243,15995,措备,Daegu,45.0,14904,848,45,0,661.4,2021-10-08
1,243,16045,措备,Daegu,50.0,15019,783,50,0,663.47,2021-10-09
2,245,16093,措备,Daegu,48.0,15102,746,48,0,665.0,2021-10-10
3,245,16138,措备,Daegu,45.0,15171,722,44,1,667.0,2021-10-11
4,245,16188,措备,Daegu,50.0,15258,685,50,0,669.38,2021-10-12
5,245,16254,措备,Daegu,66.0,15400,609,65,1,672.11,2021-10-13
6,245,16300,措备,Daegu,46.0,15461,594,45,1,674.01,2021-10-14
7,246,16338,措备,Daegu,38.0,15515,577,37,1,675.59,2021-10-15
8,246,16385,措备,Daegu,47.0,15581,558,47,0,677.53,2021-10-16
9,247,16425,措备,Daegu,40.0,15633,545,40,0,679.18,2021-10-17
10,247,16470,措备,Daegu,45.0,15684,539,41,4,681.04,2021-10-18
11,249,16505,措备,Daegu,35.0,15729,527,34,1,682.0,2021-10-19
12,249,16541,措备,Daegu,36.0,15783,509,35,1,683.98,2021-10-20
13,249,16567,措备,Daegu,26.0,15834,484,26,0,685.05,2021-10-21
14,250,16588,措备,Daegu,21.0,15889,449,21,0,685.92,2021-10-22
15,252,16609,措备,Daegu,21.0,15951,406,21,0,687.0,2021-10-23
16,253,16640,措备,Daegu,31.0,15997,390,30,1,688.07,2021-10-24
17,253,16672,措备,Daegu,32.0,16039,380,32,0,689.4,2021-10-25
18,254,16733,措备,Daegu,61.0,16084,395,61,0,691.92,2021-10-26
19,256,16772,措备,Daegu,39.0,16127,389,39,0,693.53,2021-10-27
20,258,16878,措备,Daegu,106.0,16170,450,106,0,697.92,2021-10-28
21,258,16995,措备,Daegu,117.0,16199,538,116,1,703.0,2021-10-29
22,259,17085,措备,Daegu,90.0,16257,569,89,1,706.0,2021-10-30
23,261,17142,措备,Daegu,57.0,16278,603,57,0,709.0,2021-10-31
24,261,17199,措备,Daegu,57.0,16297,641,57,0,711.0,2021-11-01
25,265,17241,措备,Daegu,42.0,16297,679,42,0,713.0,2021-11-02
26,265,17307,措备,Daegu,66.0,16297,679,66,0,716.0,2021-11-03
27,272,17373,措备,Daegu,66.0,16382,719,66,0,718.0,2021-11-04
28,275,17416,措备,Daegu,43.0,16422,719,43,0,720.0,2021-11-05
29,278,17454,措备,Daegu,38.0,16469,707,38,0,722.0,2021-11-06
30,280,17509,措备,Daegu,55.0,16550,679,55,0,724.0,2021-11-07
31,280,17543,措备,Daegu,34.0,16642,621,34,0,725.0,2021-11-08
32,281,17587,措备,Daegu,44.0,16721,585,43,1,727.0,2021-11-09
