,deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,829,96359,경기,Gyeonggi-do,638,83929,11601,629,9,717.65,2021-10-09
1,834,96909,경기,Gyeonggi-do,550,84357,11718,541,9,722.0,2021-10-10
2,837,97268,경기,Gyeonggi-do,359,84637,11794,358,1,724.0,2021-10-11
3,841,97679,경기,Gyeonggi-do,411,84888,11950,406,5,727.48,2021-10-12
4,845,98188,경기,Gyeonggi-do,509,86284,11059,506,3,731.27,2021-10-13
5,851,98878,경기,Gyeonggi-do,690,86469,11558,684,6,736.41,2021-10-14
6,853,99489,경기,Gyeonggi-do,611,87499,11137,606,5,740.97,2021-10-15
7,860,100076,경기,Gyeonggi-do,587,88300,10916,579,8,745.33,2021-10-16
8,866,100567,경기,Gyeonggi-do,491,88962,10739,489,2,748.99,2021-10-17
9,869,100932,경기,Gyeonggi-do,365,89236,10827,358,7,751.71,2021-10-18
10,874,101333,경기,Gyeonggi-do,401,89509,10950,393,8,755.0,2021-10-19
11,877,101921,경기,Gyeonggi-do,588,91026,10018,582,6,759.07,2021-10-20
12,881,102447,경기,Gyeonggi-do,526,91214,10352,523,3,762.99,2021-10-21
13,888,102965,경기,Gyeonggi-do,518,92456,9621,512,6,766.85,2021-10-22
14,893,103483,경기,Gyeonggi-do,518,93410,9180,512,6,771.0,2021-10-23
15,901,104004,경기,Gyeonggi-do,521,93630,9473,516,5,774.59,2021-10-24
16,903,104405,경기,Gyeonggi-do,401,93896,9606,397,4,777.57,2021-10-25
17,909,104836,경기,Gyeonggi-do,431,95754,8173,428,3,780.78,2021-10-26
18,911,105575,경기,Gyeonggi-do,739,96814,7850,734,6,786.29,2021-10-27
19,914,106282,경기,Gyeonggi-do,707,97318,8050,707,1,791.55,2021-10-28
20,919,107044,경기,Gyeonggi-do,762,98329,7796,753,9,797.0,2021-10-29
21,927,107762,경기,Gyeonggi-do,718,98858,7977,713,6,803.0,2021-10-30
22,931,108463,경기,Gyeonggi-do,701,99489,8043,700,1,808.0,2021-10-31
23,934,109027,경기,Gyeonggi-do,564,99648,8445,560,4,812.0,2021-11-01
24,939,109528,경기,Gyeonggi-do,501,100173,8416,499,2,816.0,2021-11-02
25,939,110427,경기,Gyeonggi-do,899,100173,8416,895,4,822.0,2021-11-03
26,954,111298,경기,Gyeonggi-do,871,100989,9355,868,5,829.0,2021-11-04
27,961,112040,경기,Gyeonggi-do,742,101153,9926,740,2,834.0,2021-11-05
28,968,112733,경기,Gyeonggi-do,693,101961,9804,687,6,840.0,2021-11-06
29,971,113436,경기,Gyeonggi-do,703,102161,10304,699,4,845.0,2021-11-07
30,976,113980,경기,Gyeonggi-do,544,102353,10651,538,6,849.0,2021-11-08
31,982,114508,경기,Gyeonggi-do,528,103517,10009,524,4,853.0,2021-11-09
32,989,115374,경기,Gyeonggi-do,866,104151,10234,863,4,859.0,2021-11-10
