,deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,50,7268,대전,Daejeon,31.0,6762,456,30,1,496.49,2021-10-08
1,50,7298,대전,Daejeon,30.0,6806,442,30,0,498.54,2021-10-09
2,50,7308,대전,Daejeon,10.0,6842,416,10,0,499.0,2021-10-10
3,50,7330,대전,Daejeon,22.0,6860,420,22,0,501.0,2021-10-11
4,50,7353,대전,Daejeon,23.0,6882,421,23,0,502.29,2021-10-12
5,51,7374,대전,Daejeon,21.0,6933,390,21,0,503.73,2021-10-13
6,51,7380,대전,Daejeon,6.0,6961,368,6,0,504.14,2021-10-14
7,52,7392,대전,Daejeon,12.0,6997,343,12,0,504.96,2021-10-15
8,52,7401,대전,Daejeon,9.0,7042,307,9,0,505.57,2021-10-16
9,52,7409,대전,Daejeon,8.0,7092,265,8,0,506.12,2021-10-17
10,52,7414,대전,Daejeon,5.0,7104,258,5,0,506.46,2021-10-18
11,53,7429,대전,Daejeon,15.0,7120,256,15,0,507.0,2021-10-19
12,53,7438,대전,Daejeon,9.0,7168,217,9,0,508.1,2021-10-20
13,54,7446,대전,Daejeon,8.0,7175,217,8,0,508.65,2021-10-21
14,54,7451,대전,Daejeon,5.0,7175,222,5,0,508.99,2021-10-22
15,54,7459,대전,Daejeon,8.0,7224,181,8,0,510.0,2021-10-23
16,54,7467,대전,Daejeon,8.0,7230,183,8,0,510.08,2021-10-24
17,54,7471,대전,Daejeon,4.0,7241,176,4,0,510.36,2021-10-25
18,54,7484,대전,Daejeon,13.0,7243,187,13,0,511.24,2021-10-26
19,54,7499,대전,Daejeon,15.0,7253,192,15,0,512.27,2021-10-27
20,54,7505,대전,Daejeon,6.0,7293,158,6,0,512.68,2021-10-28
21,54,7514,대전,Daejeon,9.0,7308,152,9,0,513.0,2021-10-29
22,54,7521,대전,Daejeon,7.0,7315,152,7,0,514.0,2021-10-30
23,54,7532,대전,Daejeon,11.0,7360,118,11,0,515.0,2021-10-31
